"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.087166671E-3,-2.521425858E-2,3.059121221E-2,-1.328540593E-2
1.209416667E-2,-6.816245615E-2,4.967834055E-2,-1.449163817E-2
2.210216667E-2,-1.229074597E-1,9.181274474E-2,-4.756543785E-2
3.210916667E-2,-1.544382721E-1,1.048237979E-1,-8.875457197E-2
4.211616667E-2,-1.627132446E-1,1.160737947E-1,-1.334077865E-1
5.212416667E-2,-1.593519449E-1,1.401078403E-1,-1.588312387E-1
6.213116667E-2,-1.428264976E-1,1.373480111E-1,-1.361400336E-1
7.213762500E-2,-1.037678123E-1,1.120968238E-1,-6.999497116E-2
8.214562501E-2,-1.018934771E-1,3.852832690E-2,2.651852369E-2
9.215262500E-2,-7.435830683E-2,7.262156904E-2,6.779605150E-2
1.021596250E-1,-2.717294917E-2,4.341548681E-2,8.413188159E-2
1.121676250E-1,1.679462567E-2,3.893233091E-2,9.561898559E-2
1.221746250E-1,4.762657732E-2,2.816170454E-2,9.880146384E-2
1.321816250E-1,7.451760769E-2,2.238289453E-2,9.854429215E-2
1.421896250E-1,8.015125990E-2,1.639317907E-2,7.266209275E-2
1.521966250E-1,7.116980851E-2,-1.497314312E-3,6.800202280E-2
1.622046250E-1,6.597211957E-2,-1.342215110E-2,7.427536696E-2
1.722116250E-1,5.434369296E-2,-6.259311922E-3,1.020947471E-1
1.822186250E-1,5.470881239E-2,1.485422906E-2,1.300768554E-1
1.922266250E-1,6.632753462E-2,8.243192732E-2,1.375397295E-1
2.022336250E-1,4.266374931E-2,1.704528630E-1,1.321170032E-1
2.122406250E-1,-7.604288403E-3,2.191538364E-1,1.075914651E-1
2.222486250E-1,-7.025675476E-2,2.350883186E-1,8.840898424E-2
2.322556250E-1,-1.395993233E-1,2.271620184E-1,7.748448849E-2
2.422626250E-1,-2.047817856E-1,2.142363787E-1,7.856067270E-2
2.522706250E-1,-2.473035753E-1,2.218965292E-1,9.585502744E-2
2.622776250E-1,-2.804013491E-1,2.241881788E-1,1.171422079E-1
2.722846250E-1,-3.017893732E-1,1.958429962E-1,1.160982400E-1
2.822926250E-1,-3.122214973E-1,1.426649839E-1,9.442623705E-2
2.922996250E-1,-3.006266952E-1,7.435512543E-2,6.602533907E-2
3.023066250E-1,-2.751495540E-1,-5.152218509E-3,3.344235942E-2
3.123146250E-1,-2.360849828E-1,-8.400367200E-2,9.570272639E-3
3.223216250E-1,-1.885890961E-1,-1.472521424E-1,1.555333100E-2
3.323286250E-1,-1.339983344E-1,-1.868092716E-1,6.068687141E-2
3.423366250E-1,-8.019902557E-2,-2.033523023E-1,1.232117712E-1
3.523436250E-1,-2.632088587E-2,-1.773389876E-1,1.722304225E-1
3.623506250E-1,1.730675250E-2,-1.281626523E-1,1.927479357E-1
3.723586250E-1,2.619646676E-2,-7.245634496E-2,1.869536787E-1
3.823656250E-1,-2.125706896E-2,-4.610170424E-2,1.599060744E-1
3.923736250E-1,-1.108697653E-1,-4.824830592E-2,1.279835999E-1
4.023806250E-1,-2.089142948E-1,-6.016808003E-2,1.049959883E-1
4.123876250E-1,-2.608336210E-1,-3.686833382E-2,1.124078408E-1
4.223956250E-1,-2.566905320E-1,9.973471984E-3,1.515789479E-1
4.324026250E-1,-1.915670931E-1,7.751637697E-2,2.025284171E-1
4.424096250E-1,-7.394298911E-2,1.701243520E-1,2.556946874E-1
4.524176250E-1,5.967546999E-2,2.549828589E-1,2.881795168E-1
4.624246250E-1,1.672195047E-1,3.011037409E-1,3.033241034E-1
4.724316250E-1,2.075671703E-1,2.784863412E-1,3.027024865E-1
4.824396250E-1,1.855952889E-1,2.016994208E-1,2.861368060E-1
4.924466250E-1,1.125277504E-1,1.082411185E-1,2.650112808E-1
5.024536250E-1,2.105470188E-2,7.530899253E-3,2.437125593E-1
5.124616250E-1,-5.348104984E-2,-7.641273737E-2,2.275141478E-1
5.224686250E-1,-9.232378751E-2,-1.428913623E-1,2.189987004E-1
5.324756250E-1,-8.848229796E-2,-1.814044118E-1,2.154089361E-1
5.424836250E-1,-6.010631472E-2,-2.136845887E-1,2.062692344E-1
5.524906250E-1,-2.640854940E-2,-2.514124513E-1,1.734316200E-1
5.624976250E-1,-8.474822156E-3,-2.716396749E-1,1.052914560E-1
5.725056250E-1,-5.257871002E-3,-2.621337771E-1,2.421266958E-2
5.825126250E-1,-2.402649820E-2,-2.154549360E-1,-3.864112869E-2
5.925196250E-1,-6.735972315E-2,-1.450493038E-1,-9.137823433E-2
6.025276250E-1,-1.382386833E-1,-6.520667672E-2,-1.372567713E-1
6.125346250E-1,-2.357960343E-1,5.118218251E-3,-1.751380563E-1
6.225416250E-1,-3.272686899E-1,5.757530034E-2,-2.101008296E-1
6.325496250E-1,-3.772699237E-1,9.638136625E-2,-2.282714248E-1
6.425566250E-1,-3.703384995E-1,1.308360100E-1,-2.245533913E-1
6.525646250E-1,-3.132095039E-1,1.555472910E-1,-2.083495557E-1
6.625716250E-1,-2.398926914E-1,1.604592204E-1,-1.865933985E-1
6.725786250E-1,-1.736721396E-1,1.384369582E-1,-1.667257398E-1
6.825866250E-1,-1.350563169E-1,7.521963865E-2,-1.587005705E-1
6.925936250E-1,-1.207447127E-1,-2.478501759E-3,-1.605495065E-1
7.026006250E-1,-1.201548204E-1,-7.706432045E-2,-1.704306304E-1
7.126086250E-1,-1.363588721E-1,-1.532286108E-1,-1.943139881E-1
7.226156250E-1,-1.643170118E-1,-2.126602530E-1,-2.232819945E-1
7.326226250E-1,-1.845723242E-1,-2.264675945E-1,-2.387603968E-1
7.426306250E-1,-1.930792630E-1,-1.869015396E-1,-2.385627925E-1
7.526376250E-1,-1.982885301E-1,-1.190175936E-1,-2.226001620E-1
7.626446250E-1,-2.035549283E-1,-5.240420625E-2,-2.117219418E-1
7.726526250E-1,-2.174228728E-1,9.521916509E-3,-2.145560086E-1
7.826596250E-1,-2.512082756E-1,4.728420824E-2,-2.323674858E-1
7.926666250E-1,-2.847827077E-1,4.663692787E-2,-2.532263398E-1
8.026746250E-1,-2.883659899E-1,2.066444606E-2,-2.685432434E-1
8.126816250E-1,-2.561380565E-1,-4.234453663E-2,-2.952562273E-1
8.226886250E-1,-1.899561137E-1,-1.194808632E-1,-3.212630749E-1
8.326966250E-1,-9.029265493E-2,-1.985112131E-1,-3.486423194E-1
8.427036250E-1,2.635699511E-2,-2.407827824E-1,-3.549675941E-1
8.527106250E-1,1.355796158E-1,-2.388317436E-1,-3.447224200E-1
8.627186250E-1,2.228543311E-1,-1.847527921E-1,-3.045704663E-1
8.727256250E-1,2.773665786E-1,-8.429532498E-2,-2.304845452E-1
8.827326250E-1,2.952086926E-1,1.259500440E-2,-1.522187591E-1
8.927406250E-1,2.926830351E-1,7.976288348E-2,-8.727994561E-2
9.027476250E-1,2.796335518E-1,1.155318022E-1,-5.440109968E-2
9.127546250E-1,2.759078145E-1,1.242394298E-1,-5.687800422E-2
9.227626250E-1,2.750025988E-1,9.913940728E-2,-6.400781870E-2
9.327696250E-1,2.609988451E-1,2.954387851E-2,-7.451920956E-2
9.427766250E-1,2.349094748E-1,-6.403640658E-2,-9.210006893E-2
9.527846250E-1,1.980852932E-1,-1.459667236E-1,-1.271319091E-1
9.627916250E-1,1.398928314E-1,-2.021743357E-1,-1.667677313E-1
9.727986250E-1,6.970150024E-2,-2.415651530E-1,-2.119995952E-1
9.828066250E-1,-6.185004022E-3,-2.498827428E-1,-2.557851374E-1
9.928136250E-1,-7.757230848E-2,-2.537688315E-1,-2.930437028E-1
1.002820625E0,-1.395954639E-1,-2.577981949E-1,-3.223483264E-1
1.012828625E0,-1.858728677E-1,-2.559414804E-1,-3.517970443E-1
1.022835625E0,-2.258008420E-1,-2.490348220E-1,-3.693800271E-1
1.032842625E0,-2.466823459E-1,-2.085300088E-1,-3.906171322E-1
1.042850625E0,-2.262468338E-1,-1.383943260E-1,-4.152289927E-1
1.052857625E0,-1.424972564E-1,-3.843644261E-2,-4.274348021E-1
1.062864625E0,-1.086679380E-2,7.351512462E-2,-3.877518475E-1
1.072872750E0,1.287537813E-1,1.681452096E-1,-3.042521477E-1
1.082879750E0,2.561330497E-1,2.217913866E-1,-2.087160349E-1
1.092887750E0,3.401829004E-1,1.981731504E-1,-1.285733283E-1
1.102894750E0,3.802834451E-1,1.292529404E-1,-7.813864946E-2
1.112901750E0,3.720090985E-1,4.360006377E-2,-5.951601267E-2
1.122908750E0,3.218684494E-1,-5.842670053E-2,-7.232688367E-2
1.132916750E0,2.636451423E-1,-1.264727712E-1,-9.616457671E-2
1.142923750E0,2.142725587E-1,-1.611657590E-1,-1.170983538E-1
1.152930750E0,1.813562065E-1,-1.632722020E-1,-1.252785921E-1
1.162938750E0,1.524153799E-1,-1.417693049E-1,-1.248572841E-1
1.172945750E0,1.191878542E-1,-1.336639374E-1,-1.257235110E-1
1.182953750E0,8.471749723E-2,-1.279703677E-1,-1.410462707E-1
1.192960750E0,5.474948883E-2,-1.174555123E-1,-1.643278599E-1
1.202967750E0,2.766700275E-2,-1.084012985E-1,-1.971310675E-1
1.212975750E0,-7.911003195E-7,-9.880332649E-2,-2.455112338E-1
1.222982750E0,-1.607057080E-2,-7.137676328E-2,-2.961173952E-1
1.232989750E0,-3.383606300E-2,-1.448935922E-2,-3.224752247E-1
1.242996750E0,-4.963446781E-2,5.313974991E-2,-3.126969039E-1
1.253004750E0,-5.401279405E-2,1.440016180E-1,-2.743923962E-1
1.263011750E0,-6.610993296E-2,2.112421840E-1,-2.275913209E-1
1.273019750E0,-7.865054905E-2,2.376362830E-1,-1.782367229E-1
1.283026750E0,-9.279192984E-2,2.282529026E-1,-1.422528923E-1
1.293033750E0,-9.446310997E-2,1.909260899E-1,-1.047056764E-1
1.303041750E0,-8.642942458E-2,1.357174367E-1,-7.670573145E-2
1.313048750E0,-7.009863853E-2,6.885278970E-2,-5.169569328E-2
1.323055750E0,-5.594766513E-2,7.235384546E-4,-2.283314988E-2
1.333063750E0,-4.335925356E-2,-5.012157559E-2,8.480543271E-3
1.343070750E0,-2.490647696E-2,-8.770330995E-2,5.028498173E-2
1.353077750E0,-5.694922525E-3,-9.269686788E-2,9.722258896E-2
1.363084750E0,1.364584779E-3,-1.035042405E-1,1.401106715E-1
1.373092750E0,-4.087514710E-3,-1.256878227E-1,1.636141837E-1
1.383099750E0,-1.786191575E-2,-1.370232999E-1,1.720710546E-1
1.393107750E0,-4.073708504E-2,-1.409904063E-1,1.694458574E-1
1.403114750E0,-7.383378595E-2,-1.453457326E-1,1.640196741E-1
1.413121750E0,-1.220266968E-1,-1.391930282E-1,1.640205085E-1
1.423129750E0,-1.729378104E-1,-6.906586140E-2,1.689950377E-1
1.433136750E0,-2.161726952E-1,-2.931818832E-3,1.842222214E-1
1.443143750E0,-2.298584133E-1,7.291980088E-2,1.637273282E-1
1.453151750E0,-2.153278887E-1,1.139409542E-1,1.198101044E-1
1.463158750E0,-1.798031777E-1,1.207474619E-1,7.358268648E-2
1.473165750E0,-1.343270391E-1,8.996638656E-2,4.856655002E-2
1.483172750E0,-9.116425365E-2,3.543130681E-2,3.589324653E-2
1.493180750E0,-4.185952619E-2,-1.397618745E-2,5.608068034E-2
1.503187750E0,3.483871371E-2,-4.115827009E-2,8.552085608E-2
1.513194750E0,1.422223896E-1,-2.303839475E-2,9.903040528E-2
1.523202750E0,2.595008016E-1,3.640628979E-2,8.002289385E-2
1.533209750E0,3.472964764E-1,1.162578911E-1,4.668234289E-2
1.543216750E0,3.783558607E-1,2.005735636E-1,1.920038648E-2
1.553224750E0,3.519401848E-1,2.659907341E-1,1.414800622E-2
1.563231750E0,2.951754630E-1,3.221581280E-1,1.883303933E-2
1.573238750E0,2.355311513E-1,3.412085772E-1,2.800425142E-2
1.583246750E0,2.038390040E-1,3.062101007E-1,2.734032646E-2
1.593253750E0,2.225237340E-1,2.589029074E-1,3.527305275E-2
1.603260750E0,2.799420059E-1,2.080636919E-1,5.714586377E-2
1.613268750E0,3.541743755E-1,1.660427451E-1,9.464854002E-2
1.623275750E0,4.132757783E-1,1.229586750E-1,1.303056031E-1
1.633282750E0,4.524145126E-1,9.133078158E-2,1.606998891E-1
1.643290750E0,4.673561752E-1,7.279704511E-2,1.817772090E-1
1.653297750E0,4.710063338E-1,7.042887062E-2,1.828553379E-1
1.663304750E0,4.670342505E-1,9.407694638E-2,1.715363711E-1
1.673312750E0,4.506030679E-1,1.420682967E-1,1.642075777E-1
1.683319750E0,4.260479212E-1,2.110324502E-1,1.729265004E-1
1.693326750E0,3.826021850E-1,2.792318761E-1,2.065449506E-1
1.703334750E0,3.101804554E-1,3.184903264E-1,2.496713996E-1
1.713341750E0,2.000036836E-1,3.028692901E-1,2.594246566E-1
1.723348750E0,6.034432352E-2,2.563971281E-1,2.440438122E-1
1.733356750E0,-1.218200848E-1,1.582343131E-1,1.835514009E-1
1.743363750E0,-3.253279328E-1,2.876260504E-2,7.446885854E-2
1.753370750E0,-5.094621181E-1,-7.888418436E-2,-7.056725770E-2
1.763378750E0,-6.533167362E-1,-1.431339979E-1,-2.077304423E-1
1.773385750E0,-7.085459232E-1,-1.221268550E-1,-3.026921749E-1
1.783392750E0,-6.169877648E-1,-4.961879458E-3,-3.427059054E-1
1.793400750E0,-3.713457286E-1,1.845997870E-1,-3.020450175E-1
1.803407750E0,-5.915135145E-2,3.221736252E-1,-1.950581223E-1
1.813414750E0,2.308605760E-1,3.964726925E-1,-5.937467143E-2
1.823422750E0,4.286671281E-1,3.816322088E-1,7.229493558E-2
1.833429750E0,5.199294686E-1,2.610106170E-1,1.617036462E-1
1.843436750E0,5.253481865E-1,8.847321570E-2,1.863365471E-1
1.853444750E0,4.746619761E-1,-6.964677572E-2,1.790888160E-1
1.863451750E0,3.885428011E-1,-1.973613352E-1,1.669123024E-1
1.873458750E0,2.875376046E-1,-2.649232149E-1,1.569173634E-1
1.883466750E0,1.779703498E-1,-2.836505473E-1,1.567021757E-1
1.893473750E0,7.433271408E-2,-2.855230570E-1,1.579149514E-1
1.903480750E0,-3.676332533E-3,-2.694839239E-1,1.501960456E-1
1.913488750E0,-5.064477772E-2,-2.361491919E-1,1.258082539E-1
1.923495750E0,-7.394716889E-2,-2.123578489E-1,9.249716997E-2
1.933502750E0,-8.542267233E-2,-1.973279417E-1,3.382020071E-2
1.943510750E0,-1.019036472E-1,-1.897832006E-1,-2.611956559E-2
1.953517750E0,-1.380119622E-1,-1.927348226E-1,-7.595138997E-2
1.963524750E0,-1.752101928E-1,-2.041914761E-1,-1.103903204E-1
1.973531750E0,-1.957939565E-1,-2.174461633E-1,-1.265474707E-1
1.983539750E0,-1.938088387E-1,-2.155920714E-1,-1.200373620E-1
1.993546750E0,-1.649161279E-1,-1.884818226E-1,-9.365963191E-2
2.003553750E0,-1.175259650E-1,-1.237845868E-1,-5.490451306E-2
2.013561750E0,-7.248891890E-2,-2.764031664E-2,-5.511673167E-3
2.023568750E0,-5.037935451E-2,5.545376986E-2,3.011183441E-2
2.033575750E0,-4.934162274E-2,9.808087349E-2,3.683992848E-2
2.043583750E0,-6.130747125E-2,9.935599566E-2,2.453425899E-2
2.053590750E0,-6.968975067E-2,7.800325751E-2,4.988616332E-3
2.063597750E0,-5.389161408E-2,6.666219234E-2,-1.658751629E-2
2.073605917E0,-2.809672058E-2,6.491591036E-2,-3.256019950E-2
2.083612917E0,-9.557657875E-3,6.254516542E-2,-4.578998312E-2
2.093619917E0,-1.154674403E-2,6.153877452E-2,-5.795869976E-2
2.103627917E0,-2.857899107E-2,6.514522433E-2,-6.351858377E-2
2.113634917E0,-6.294023991E-2,5.991214141E-2,-7.201907784E-2
2.123641917E0,-1.179856434E-1,2.345692925E-2,-7.973026484E-2
2.133649917E0,-1.754193157E-1,-3.390719742E-2,-1.001549214E-1
2.143656917E0,-2.114391029E-1,-8.930334449E-2,-1.360969394E-1
2.153663917E0,-2.054471821E-1,-1.125996411E-1,-1.672514379E-1
2.163671917E0,-1.707642972E-1,-8.914384991E-2,-1.820008159E-1
2.173678917E0,-1.290548295E-1,-5.203325674E-2,-1.829017550E-1
2.183685917E0,-7.783371955E-2,-1.016383804E-2,-1.669302434E-1
2.193693917E0,-2.945864946E-2,3.324911371E-2,-1.385617703E-1
2.203700917E0,2.721847780E-2,6.644648314E-2,-1.056823730E-1
2.213707917E0,9.010666609E-2,8.758941293E-2,-7.455255836E-2
2.223714917E0,1.528640538E-1,8.492945135E-2,-4.339197651E-2
2.233722917E0,2.055634558E-1,6.557784975E-2,-1.601314545E-2
2.243729917E0,2.442205697E-1,3.753769398E-2,-5.769323325E-4
2.253736917E0,2.638194561E-1,1.045594923E-2,1.306768786E-2
2.263744917E0,2.470146567E-1,-4.307118803E-2,2.672917023E-2
2.273751917E0,2.301294953E-1,-8.392104506E-2,2.993108146E-2
2.283758917E0,2.284309268E-1,-9.106071293E-2,2.580744214E-2
2.293766917E0,2.417699546E-1,-9.257210046E-2,2.844732627E-2
2.303773917E0,2.685232759E-1,-9.331937879E-2,3.580031544E-2
2.313780917E0,3.119438887E-1,-8.214708418E-2,4.707235470E-2
2.323788917E0,3.530055583E-1,-5.485660955E-2,5.550898239E-2
2.333795917E0,3.773920536E-1,-3.572399914E-2,5.247849226E-2
2.343802917E0,3.964304626E-1,-8.932868950E-3,5.073731765E-2
2.353810917E0,4.024970233E-1,3.033242002E-2,5.591104925E-2
2.363817917E0,4.044405818E-1,4.955724999E-2,6.542812288E-2
2.373824917E0,4.045200348E-1,3.496637940E-2,7.814952731E-2
2.383832917E0,3.726627827E-1,-2.234218083E-2,9.095826745E-2
2.393839917E0,3.101225197E-1,-8.867553622E-2,9.397312999E-2
2.403846917E0,2.321020067E-1,-1.833817959E-1,8.385152370E-2
2.413853917E0,1.552219838E-1,-2.764756382E-1,3.734728321E-2
2.423861917E0,8.523704112E-2,-3.564359844E-1,-4.838812724E-2
2.433868917E0,1.858007722E-2,-4.178648591E-1,-1.601333171E-1
2.443875917E0,-3.848933429E-2,-4.239887893E-1,-2.713498473E-1
2.453883917E0,-8.780039102E-2,-3.773194253E-1,-3.642859161E-1
2.463890917E0,-1.124439538E-1,-2.822104692E-1,-4.305293858E-1
2.473897917E0,-7.298549265E-2,-1.351563334E-1,-4.548704028E-1
2.483905917E0,8.875659667E-3,-4.793342203E-3,-4.278295934E-1
2.493912917E0,1.036445796E-1,1.328679621E-1,-3.500626981E-1
2.503919917E0,1.696419567E-1,2.495932430E-1,-2.568794787E-1
2.513927917E0,1.994235665E-1,3.229027689E-1,-1.718557328E-1
2.523934917E0,1.952866167E-1,3.415558040E-1,-1.055861712E-1
2.533941917E0,1.633761376E-1,3.079434633E-1,-5.052346364E-2
2.543949917E0,1.147662625E-1,2.275692523E-1,-3.822657745E-4
2.553956917E0,7.259549946E-2,1.246193722E-1,5.019101128E-2
2.563963917E0,4.444429278E-2,3.122524172E-2,9.429589659E-2
2.573971917E0,3.454773501E-2,-6.295582652E-2,1.197793856E-1
2.583978917E0,3.395118937E-2,-1.330108196E-1,1.208355948E-1
2.593985917E0,-2.607536735E-4,-1.771583557E-1,1.053256616E-1
2.603992917E0,-7.685220242E-2,-2.097186893E-1,7.359729707E-2
2.614000917E0,-1.896035820E-1,-2.467883080E-1,3.226703405E-2
2.624007917E0,-3.101379871E-1,-2.705191970E-1,-5.151177756E-3
2.634014917E0,-4.077884257E-1,-2.663176358E-1,-4.714249447E-2
2.644022917E0,-4.833180904E-1,-2.490142882E-1,-7.895315439E-2
2.654029917E0,-5.133463740E-1,-1.833668798E-1,-9.799071401E-2
2.664036917E0,-4.857722223E-1,-7.250295579E-2,-6.839420646E-2
2.674044917E0,-4.249894321E-1,5.146763474E-2,-2.055297233E-2
2.684051917E0,-3.402511179E-1,1.797286719E-1,2.674343623E-2
2.694058917E0,-2.686438560E-1,2.429947853E-1,7.428533584E-2
2.704066917E0,-2.243206054E-1,2.453610003E-1,1.070265025E-1
2.714073917E0,-2.073180526E-1,2.038256228E-1,1.279551089E-1
2.724080917E0,-2.070389539E-1,1.261867434E-1,1.380474269E-1
2.734088917E0,-2.104913741E-1,3.776760027E-2,1.427511424E-1
2.744095917E0,-1.974216402E-1,-3.995196149E-2,1.334242225E-1
2.754102917E0,-1.632322222E-1,-8.988557011E-2,1.075489521E-1
2.764109917E0,-1.179470271E-1,-1.087247729E-1,8.365879953E-2
2.774117917E0,-7.709705085E-2,-7.797581702E-2,6.104259565E-2
2.784124917E0,-5.349505320E-2,-8.754931390E-3,5.768914148E-2
2.794131917E0,-5.174298957E-2,5.428985879E-2,7.403197885E-2
