"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.930458326E-3,-3.582844543E1,8.156753540E0,-3.949597168E1
1.193845834E-2,-3.582987213E1,8.305488586E0,-3.944219971E1
2.194545834E-2,-3.582987213E1,8.305488586E0,-3.944219971E1
3.195245832E-2,-3.581585312E1,8.410896301E0,-3.921429443E1
4.196045833E-2,-3.588822937E1,8.595260620E0,-3.910943604E1
5.196745833E-2,-3.575485611E1,8.879142761E0,-3.950347900E1
6.197445834E-2,-3.575505066E1,9.025302887E0,-3.915380859E1
7.198245832E-2,-3.564186096E1,9.377777100E0,-3.892095947E1
8.198945833E-2,-3.565939331E1,9.819580078E0,-3.931066895E1
9.199645833E-2,-3.548498535E1,9.943634033E0,-3.946472168E1
1.020044583E-1,-3.537914658E1,1.007995987E1,-3.986383057E1
1.120114583E-1,-3.531181335E1,1.015143204E1,-3.969445801E1
1.220184583E-1,-3.525405121E1,1.036608887E1,-3.912426758E1
1.320264583E-1,-3.524858093E1,1.039125824E1,-3.963922119E1
1.420334583E-1,-3.557206726E1,1.045104599E1,-3.883587646E1
1.520404583E-1,-3.554694366E1,1.047089005E1,-3.970129395E1
1.620484583E-1,-3.556435394E1,1.068943405E1,-3.983294678E1
1.720554583E-1,-3.546251678E1,1.071388626E1,-3.927825928E1
1.820624583E-1,-3.557619476E1,1.079342651E1,-3.992926025E1
1.920704583E-1,-3.556785583E1,1.078333664E1,-3.954034424E1
2.020774583E-1,-3.551874924E1,1.080805206E1,-3.939611816E1
2.120844583E-1,-3.543292236E1,1.095429611E1,-3.998486328E1
2.220924583E-1,-3.545438766E1,1.104473495E1,-3.946960449E1
2.320994583E-1,-3.544075012E1,1.124601364E1,-4.014764404E1
2.421064583E-1,-3.553152084E1,1.135123444E1,-4.000738525E1
2.521134583E-1,-3.538492584E1,1.153450394E1,-3.953491211E1
2.621214583E-1,-3.524927139E1,1.172735214E1,-3.994158936E1
2.721284583E-1,-3.528696442E1,1.180731201E1,-3.977569580E1
2.821354583E-1,-3.508909988E1,1.190760422E1,-4.051037598E1
2.921434583E-1,-3.507075119E1,1.201333618E1,-4.063977051E1
3.021504583E-1,-3.493727112E1,1.198642349E1,-4.011322021E1
3.121579167E-1,-3.488476562E1,1.214449692E1,-4.063482666E1
3.221659167E-1,-3.483683395E1,1.225302505E1,-3.995788574E1
3.321729167E-1,-3.492403412E1,1.229764557E1,-4.011218262E1
3.421799167E-1,-3.477968597E1,1.247147751E1,-4.033160400E1
3.521879167E-1,-3.480267334E1,1.259990692E1,-3.997442627E1
3.621949167E-1,-3.482310867E1,1.282310104E1,-4.049963379E1
3.722019167E-1,-3.494154358E1,1.304920578E1,-4.019683838E1
3.822099167E-1,-3.481844711E1,1.313872147E1,-4.013934326E1
3.922169167E-1,-3.505104828E1,1.322179031E1,-4.039404297E1
4.022239167E-1,-3.524646378E1,1.348294067E1,-3.987707520E1
4.122319167E-1,-3.511894226E1,1.367443085E1,-4.022589111E1
4.222389167E-1,-3.521509171E1,1.381626892E1,-3.999072266E1
4.322459167E-1,-3.525150681E1,1.398868561E1,-3.931591797E1
4.422529167E-1,-3.525150681E1,1.398868561E1,-3.931591797E1
4.522609167E-1,-3.521994019E1,1.431105042E1,-3.972479248E1
4.622679166E-1,-3.538742828E1,1.449487305E1,-3.915136719E1
4.722749167E-1,-3.539555359E1,1.462476349E1,-3.894671631E1
4.822829167E-1,-3.518616486E1,1.472854614E1,-3.945770264E1
4.922899167E-1,-3.506157684E1,1.481782913E1,-3.907238770E1
5.022969167E-1,-3.525990295E1,1.484690475E1,-3.914147949E1
5.123049167E-1,-3.509344482E1,1.489163971E1,-3.876257324E1
5.223119167E-1,-3.497760391E1,1.483804703E1,-3.858160400E1
