"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.794583169E-4,2.869532776E-1,8.741821289E-2,9.677675171E0
1.068745833E-2,2.139051819E-1,7.574249268E-2,9.648186493E0
2.069445833E-2,1.209484863E-1,5.463638306E-2,9.717791748E0
3.070145834E-2,-6.631210327E-2,1.550775146E-1,9.654623108E0
4.070945832E-2,-1.892065430E-1,2.133064270E-1,9.660910034E0
5.071645833E-2,-9.325607300E-2,2.180964661E-1,9.687704315E0
6.072345833E-2,1.901046753E-2,3.091072083E-1,9.583520966E0
7.073145834E-2,-7.334747314E-3,4.382885742E-1,9.415270844E0
8.073845832E-2,2.197430420E-1,3.595523071E-1,9.588610382E0
9.074545832E-2,6.794371033E-1,3.981719971E-1,1.018437149E1
1.007534583E-1,3.790118408E-1,4.326004028E-1,1.010054581E1
1.107604583E-1,1.270857239E-1,1.366658020E-1,1.003647903E1
1.207674583E-1,1.077758789E-2,-1.380130005E-1,1.010578491E1
1.307754583E-1,-5.224136353E-2,-2.818638611E-1,1.036759048E1
1.407824583E-1,4.490661621E-2,-3.308120728E-1,1.056323364E1
1.507894583E-1,1.704954529E-1,-3.379971313E-1,1.071157516E1
1.607974583E-1,2.145039368E-1,-2.653981018E-1,1.063553329E1
1.708044583E-1,1.821711731E-1,-9.250762939E-2,1.030771500E1
1.808114583E-1,1.594184875E-1,4.266128540E-2,9.797725525E0
1.908194583E-1,8.023315430E-2,1.386117554E-1,9.312584381E0
2.008264583E-1,-1.347198486E-1,1.043330383E-1,9.032367096E0
2.108334583E-1,-3.146456909E-1,-2.784210205E-2,9.011859741E0
2.208414583E-1,-3.749702454E-1,-1.043330383E-1,9.280401306E0
2.308484583E-1,-3.070115662E-1,-1.468446350E-1,9.701625366E0
2.408554583E-1,-1.437011719E-1,-1.398092651E-1,1.011132339E1
2.508624583E-1,-3.532653809E-2,-1.260379028E-1,1.046818130E1
2.608704583E-1,-1.483415222E-1,-9.026229858E-2,1.036474640E1
2.708774583E-1,-3.487747192E-1,4.445755005E-2,9.805209961E0
2.808844583E-1,-5.005590820E-1,2.179467773E-1,9.196276245E0
2.908924583E-1,-6.042933655E-1,4.231700134E-1,8.606502686E0
3.008994583E-1,-7.756869507E-1,6.762936401E-1,8.062234497E0
3.109069167E-1,-8.858578491E-1,8.496331787E-1,7.816146240E0
3.209149167E-1,-9.392967224E-1,9.768685913E-1,7.851921844E0
3.309219167E-1,-9.741741943E-1,1.037492523E0,7.979606323E0
3.409289167E-1,-9.858499146E-1,1.030157776E0,8.175848236E0
3.509369167E-1,-9.376501465E-1,1.033151550E0,8.293952637E0
3.609439167E-1,-8.705895996E-1,1.053958282E0,8.386011200E0
3.709509167E-1,-7.776329041E-1,1.042282562E0,8.607101440E0
3.809589167E-1,-6.197113037E-1,1.011446686E0,8.834029541E0
3.909659167E-1,-5.189707947E-1,1.031355286E0,9.014404449E0
4.009729167E-1,-4.703219604E-1,1.053958282E0,9.186696167E0
4.109809167E-1,-4.974156189E-1,1.009051666E0,9.340725861E0
4.209879167E-1,-5.968089294E-1,8.714877319E-1,9.579479370E0
4.309949167E-1,-6.920109558E-1,6.524931335E-1,9.924661560E0
4.410019167E-1,-6.855743408E-1,4.821473694E-1,1.041354492E1
4.510099167E-1,-6.035449219E-1,3.568579102E-1,1.082938019E1
4.610169167E-1,-5.321434021E-1,2.586621094E-1,1.106319397E1
4.710239167E-1,-4.047583008E-1,2.920426941E-1,1.119013000E1
4.810319167E-1,-3.053649902E-1,3.841012573E-1,1.121063736E1
4.910389167E-1,-3.174897766E-1,4.945715332E-1,1.101005447E1
5.010459167E-1,-3.442840576E-1,6.075865173E-1,1.065394501E1
5.110539167E-1,-3.400927734E-1,6.985972595E-1,1.048659302E1
5.210609167E-1,-3.125500488E-1,7.472460938E-1,1.043569885E1
5.310679167E-1,-2.499801636E-1,7.819738770E-1,1.038959473E1
5.410759167E-1,-2.161505127E-1,7.903564453E-1,1.038690033E1
5.510829167E-1,-2.116598511E-1,7.831713867E-1,1.042611877E1
5.610899166E-1,-2.273771667E-1,7.840695190E-1,1.034633469E1
5.710979167E-1,-2.427951050E-1,8.041278076E-1,1.016057098E1
5.811049167E-1,-3.474275208E-1,8.390052795E-1,1.009545639E1
5.911119167E-1,-4.936734009E-1,8.857081604E-1,9.907746735E0
6.011189167E-1,-5.631289673E-1,9.551637268E-1,9.629176025E0
6.111269167E-1,-6.216572571E-1,9.960287476E-1,9.515562286E0
6.211339167E-1,-6.303392029E-1,1.036893768E0,9.562564545E0
6.311409167E-1,-5.185217285E-1,1.055754547E0,9.664203186E0
6.411489167E-1,-1.704954529E-1,1.028810577E0,9.984087982E0
6.511559167E-1,2.318678284E-1,9.403445435E-1,1.063164139E1
6.611629167E-1,5.851332092E-1,7.556286621E-1,1.113624207E1
6.711709167E-1,7.482939148E-1,5.254074097E-1,1.143127853E1
6.811779167E-1,7.932005310E-1,2.863545227E-1,1.135927826E1
6.911849166E-1,7.520361328E-1,3.053649902E-1,1.093970078E1
7.011929167E-1,7.692503357E-1,3.939807129E-1,1.064271835E1
7.111999167E-1,8.089178467E-1,3.511697388E-1,1.068882248E1
7.212069167E-1,7.692503357E-1,1.628613281E-1,1.086725143E1
7.312139167E-1,6.801855469E-1,-2.495310974E-1,1.105047043E1
7.412219167E-1,5.197192383E-1,-7.093748474E-1,1.110495712E1
7.512289167E-1,4.089495850E-1,-1.158441010E0,1.091949280E1
7.612359167E-1,4.813989258E-1,-1.429676971E0,1.063942520E1
7.712439166E-1,4.858895874E-1,-1.537752228E0,1.044093796E1
7.812509167E-1,5.230123901E-1,-1.644480286E0,1.041564056E1
7.912579167E-1,6.233038330E-1,-1.694326630E0,1.050216064E1
8.012659167E-1,5.682183838E-1,-1.797162781E0,1.070977890E1
8.112729167E-1,4.577481079E-1,-2.044448547E0,1.121243362E1
8.212799167E-1,3.487747192E-1,-2.451901245E0,1.200533478E1
8.312879167E-1,2.933898926E-1,-2.828967133E0,1.242850479E1
8.412949167E-1,2.333647156E-1,-2.903212738E0,1.200264038E1
8.513019167E-1,2.556683350E-1,-2.589165802E0,1.096799194E1
8.613089167E-1,4.231700134E-1,-2.123184814E0,9.887538757E0
8.713169167E-1,6.265969849E-1,-1.689686279E0,9.007369080E0
8.813239167E-1,8.086184692E-1,-1.352886658E0,8.443341980E0
8.913309167E-1,9.633966064E-1,-1.179547119E0,8.234825592E0
9.013389167E-1,1.085392914E0,-1.073866882E0,8.176147614E0
9.113459167E-1,1.216819611E0,-9.818083191E-1,8.174051971E0
9.213529167E-1,1.290466461E0,-8.774752808E-1,8.205336914E0
9.313609167E-1,1.418899384E0,-7.920030212E-1,8.231532440E0
9.413679167E-1,1.580712891E0,-7.030879211E-1,8.361911316E0
9.513749167E-1,1.671124878E0,-6.324348450E-1,8.384514313E0
9.613829167E-1,1.715881805E0,-5.448669434E-1,8.366401978E0
9.713899167E-1,1.694476318E0,-5.789959717E-1,8.485554199E0
9.813969167E-1,1.538051605E0,-7.084767151E-1,8.597671051E0
9.914039167E-1,1.321002960E0,-8.316705322E-1,8.660690002E0
1.001411917E0,1.180594940E0,-9.833052063E-1,8.837622070E0
1.011418917E0,1.069076843E0,-1.134790192E0,9.027277679E0
1.021425917E0,9.574090576E-1,-1.232387238E0,9.212742004E0
1.031433917E0,7.768844604E-1,-1.290616150E0,9.304052124E0
1.041440917E0,6.557862854E-1,-1.241667938E0,9.184600525E0
1.051447917E0,6.222560120E-1,-1.131946106E0,9.055419159E0
1.061454917E0,5.601351929E-1,-1.037342834E0,9.097631378E0
1.071462917E0,5.382806396E-1,-9.638456726E-1,9.176667023E0
1.081469917E0,4.818479919E-1,-8.500822449E-1,9.201215973E0
1.091476917E0,4.197271729E-1,-7.756869507E-1,9.075776825E0
1.101484917E0,3.242257690E-1,-6.762936401E-1,8.834029541E0
1.111491917E0,2.866539001E-1,-5.228627014E-1,8.613687744E0
1.121498917E0,2.324665833E-1,-3.251239014E-1,8.454868011E0
1.131506917E0,3.613485718E-1,-4.550537109E-2,8.422834625E0
1.141513917E0,6.701564026E-1,2.933898926E-1,8.571176147E0
1.151520917E0,1.016386414E0,5.794450378E-1,8.957073669E0
1.161527917E0,1.313368835E0,8.008346558E-1,9.285939789E0
1.171535917E0,1.504072266E0,1.012494507E0,9.339378662E0
1.181542917E0,1.617386627E0,1.216520233E0,9.244925079E0
1.191549917E0,1.555864563E0,1.347048798E0,9.045090637E0
1.201557917E0,1.329834595E0,1.338666229E0,8.896449738E0
1.211564917E0,1.050814819E0,1.243464203E0,9.065897369E0
1.221571917E0,8.232879639E-1,9.963281250E-1,9.462572479E0
1.231579917E0,5.715115356E-1,6.715036011E-1,1.009545639E1
1.241586917E0,3.353027344E-1,3.951782227E-1,1.072100555E1
1.251593917E0,1.893562317E-1,1.728904724E-1,1.103325623E1
1.261600917E0,-1.571731567E-2,6.002517700E-2,1.110196335E1
