"Time (s)","X (µT)","Y (µT)","Z (µT)"
9.595208328E-3,-3.548587036E1,2.327301025E0,-3.895330811E1
1.960220833E-2,-3.550648499E1,2.304779053E0,-3.888543701E1
2.960920833E-2,-3.548370361E1,2.379425049E0,-3.883752441E1
3.961620833E-2,-3.541921997E1,2.439270020E0,-3.889971924E1
4.962320833E-2,-3.526536560E1,2.428314209E0,-3.834301758E1
5.963120833E-2,-3.526536560E1,2.428314209E0,-3.834301758E1
6.963820833E-2,-3.526155090E1,2.622268677E0,-3.887042236E1
7.964520833E-2,-3.530215454E1,2.604339600E0,-3.902728271E1
8.965220833E-2,-3.540994263E1,2.604507446E0,-3.839599609E1
9.966020833E-2,-3.535328674E1,2.537033081E0,-3.892681885E1
1.096672083E-1,-3.536538696E1,2.376190186E0,-3.867297363E1
1.196742083E-1,-3.540669250E1,2.383117676E0,-3.822509766E1
1.296812083E-1,-3.537368774E1,2.329544067E0,-3.870806885E1
1.396882083E-1,-3.539533997E1,2.360031128E0,-3.854223633E1
1.496962083E-1,-3.520756531E1,2.226913452E0,-3.933325195E1
1.597032083E-1,-3.534033203E1,2.328262329E0,-3.908721924E1
1.697094167E-1,-3.540632629E1,2.353897095E0,-3.863439941E1
1.797164167E-1,-3.520483398E1,2.342758179E0,-3.937652588E1
1.897234167E-1,-3.533897400E1,2.339401245E0,-3.912072754E1
1.997314167E-1,-3.512963867E1,2.429321289E0,-3.927087402E1
2.097384167E-1,-3.504190063E1,2.515716553E0,-3.946813965E1
2.197454167E-1,-3.490171814E1,2.564254761E0,-3.891662598E1
2.297524167E-1,-3.492550659E1,2.519622803E0,-3.982037354E1
2.397604167E-1,-3.503172302E1,2.458084106E0,-3.926324463E1
2.497674167E-1,-3.500436401E1,2.384216309E0,-3.912695312E1
2.597744167E-1,-3.493478394E1,2.375579834E0,-3.960095215E1
2.697814167E-1,-3.487992859E1,2.513977051E0,-3.932147217E1
2.797884167E-1,-3.481314087E1,2.524414062E0,-3.962890625E1
2.897964167E-1,-3.491055298E1,2.667388916E0,-3.987133789E1
2.998034167E-1,-3.506437683E1,2.684906006E0,-3.957135010E1
3.098104167E-1,-3.495576477E1,2.808044434E0,-3.999786377E1
3.198174167E-1,-3.488034058E1,2.839172363E0,-3.971301270E1
3.298244167E-1,-3.491044617E1,2.972244263E0,-4.012902832E1
3.398324167E-1,-3.492845154E1,3.064468384E0,-4.011596680E1
3.498394167E-1,-3.490975952E1,3.079986572E0,-3.973620605E1
3.598464167E-1,-3.467079163E1,3.285354614E0,-4.037426758E1
3.698534167E-1,-3.451350403E1,3.477493286E0,-3.935974121E1
3.798614167E-1,-3.467683411E1,3.430328369E0,-3.924707031E1
3.898684167E-1,-3.460810852E1,3.546234131E0,-3.984783936E1
3.998754167E-1,-3.489607239E1,3.571228027E0,-3.930395508E1
4.098824167E-1,-3.483020020E1,3.747024536E0,-4.043499756E1
4.198894167E-1,-3.474678040E1,3.804519653E0,-4.069775391E1
4.298974167E-1,-3.459048462E1,3.737075806E0,-4.057122803E1
4.399044167E-1,-3.441212463E1,3.907470703E0,-4.104803467E1
4.499114167E-1,-3.446850586E1,3.958114624E0,-4.045300293E1
4.599184167E-1,-3.446850586E1,3.958114624E0,-4.045300293E1
4.699254167E-1,-3.439752197E1,4.015716553E0,-4.099981689E1
4.799334167E-1,-3.427453613E1,4.285171509E0,-4.115728760E1
4.899404167E-1,-3.415866089E1,4.421188354E0,-4.063763428E1
4.999474167E-1,-3.428540039E1,4.471466064E0,-4.127410889E1
5.099544167E-1,-3.413580322E1,4.704650879E0,-4.088464355E1
5.199614167E-1,-3.416578674E1,4.904266357E0,-4.063085938E1
5.299694167E-1,-3.424377441E1,5.170166016E0,-4.091699219E1
5.399764167E-1,-3.430070496E1,5.474121094E0,-4.008862305E1
5.499834167E-1,-3.433633423E1,5.746261597E0,-4.028662109E1
5.599904167E-1,-3.445558167E1,5.824615479E0,-4.043231201E1
5.699974167E-1,-3.439637756E1,6.026611328E0,-4.016320801E1
5.800054167E-1,-3.426257324E1,6.381805420E0,-4.016571045E1
5.900124167E-1,-3.420657349E1,6.590042114E0,-4.012182617E1
6.000194167E-1,-3.406111145E1,6.745239258E0,-4.064312744E1
6.100264167E-1,-3.403558350E1,6.837463379E0,-4.084271240E1
6.200344167E-1,-3.398110962E1,6.935745239E0,-4.053173828E1
6.300414167E-1,-3.383287048E1,7.172683716E0,-4.092596436E1
6.400484167E-1,-3.385118103E1,7.305938721E0,-4.083618164E1
6.500554167E-1,-3.375225830E1,7.460067749E0,-4.074145508E1
6.600624167E-1,-3.377030945E1,7.641967773E0,-4.104461670E1
6.700704167E-1,-3.379501343E1,7.756896973E0,-4.045776367E1
6.800774167E-1,-3.367161560E1,7.892349243E0,-4.113116455E1
6.900844167E-1,-3.369819641E1,7.899230957E0,-4.129577637E1
7.000914167E-1,-3.369602966E1,7.879547119E0,-4.061041260E1
7.100984167E-1,-3.345712280E1,8.012191772E0,-4.093334961E1
7.201064167E-1,-3.348463440E1,8.084396362E0,-4.079919434E1
7.301134167E-1,-3.364395142E1,8.384613037E0,-4.087658691E1
7.401204167E-1,-3.369824219E1,8.400466919E0,-4.085974121E1
7.501274167E-1,-3.375076294E1,8.323150635E0,-4.054211426E1
7.601344167E-1,-3.367231750E1,8.466979980E0,-4.077691650E1
7.701424167E-1,-3.360690308E1,8.414306641E0,-4.067663574E1
7.801494167E-1,-3.341442871E1,8.427490234E0,-4.039764404E1
7.901564167E-1,-3.363912964E1,8.466934204E0,-4.076824951E1
8.001634167E-1,-3.357746887E1,8.216232300E0,-4.046966553E1
8.101704167E-1,-3.345463562E1,8.096466064E0,-4.083465576E1
8.201784167E-1,-3.341377258E1,7.986450195E0,-4.083795166E1
8.301854167E-1,-3.338177490E1,7.657318115E0,-4.036322021E1
8.401924167E-1,-3.342575073E1,7.557861328E0,-4.094366455E1
8.501994167E-1,-3.326597595E1,7.332901001E0,-4.054833984E1
