"Time (s)","X (hPa)"
1.700867804E2,1.013080673E3
1.711595024E2,1.013080063E3
1.722322014E2,1.013079453E3
1.733048794E2,1.013079453E3
1.743775424E2,1.013079910E3
1.754502194E2,1.013080139E3
1.765229344E2,1.013080139E3
1.775956244E2,1.013080368E3
1.786683334E2,1.013080368E3
1.797410374E2,1.013081207E3
1.808137574E2,1.013081970E3
1.818864614E2,1.013083191E3
1.829591814E2,1.013083191E3
1.840319024E2,1.013083191E3
1.851046204E2,1.013082199E3
1.861773374E2,1.013082199E3
1.872500574E2,1.013082047E3
1.883227624E2,1.013082047E3
1.893954634E2,1.013082428E3
1.904681634E2,1.013082886E3
1.915408714E2,1.013083420E3
1.926135924E2,1.013084793E3
1.936863644E2,1.013085785E3
