"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-4.127916691E-4,5.072950745E-1,1.089584198E0,9.383387146E0
9.595208328E-3,5.884263611E-1,1.174607391E0,9.252259827E0
1.960220833E-2,6.574328613E-1,1.249751129E0,9.275611267E0
2.960920833E-2,6.903643799E-1,1.366358643E0,9.370064850E0
3.961620833E-2,7.008425903E-1,1.331780548E0,9.643845520E0
4.962320833E-2,9.029223633E-1,1.513053589E0,9.763446808E0
5.963120833E-2,8.018824768E-1,1.602866821E0,9.795180817E0
6.963820833E-2,5.896238708E-1,1.280287628E0,9.941576385E0
7.964520833E-2,3.754193115E-1,1.001118164E0,1.045919998E1
8.965220833E-2,1.716929626E-1,3.617976379E-1,1.104358475E1
9.966020833E-2,2.073188782E-1,3.878434753E-1,1.076471466E1
1.096672083E-1,1.998344421E-1,5.818400574E-1,1.036803955E1
1.196742083E-1,2.639012146E-1,5.348377991E-1,9.955347748E0
1.296812083E-1,2.734812927E-1,5.941145325E-1,9.642348633E0
1.396882083E-1,2.701881409E-1,7.009922791E-1,9.262588348E0
1.496962083E-1,2.930905151E-1,8.354127502E-1,8.964707794E0
1.597032083E-1,3.803590393E-1,9.632469177E-1,8.787925415E0
1.697094167E-1,5.803431702E-1,1.136586456E0,8.784332886E0
1.797164167E-1,8.505313110E-1,1.309027863E0,8.978928223E0
1.897234167E-1,1.090632019E0,1.463356934E0,9.150022430E0
1.997314167E-1,1.275347900E0,1.533411255E0,9.369765472E0
2.097384167E-1,1.311572571E0,1.492995300E0,9.553433533E0
2.197454167E-1,1.293609924E0,1.448837128E0,9.582772522E0
2.297524167E-1,1.206640778E0,1.400487671E0,9.563312988E0
2.397604167E-1,1.153950348E0,1.381626892E0,9.544152832E0
2.497674167E-1,1.042881317E0,1.340013428E0,9.487420807E0
2.597744167E-1,9.066645813E-1,1.334474945E0,9.368118896E0
2.697814167E-1,7.634124756E-1,1.325792999E0,9.193432159E0
2.797884167E-1,6.102809143E-1,1.375040588E0,9.029972076E0
2.897964167E-1,4.562512207E-1,1.423390045E0,8.926537170E0
2.998034167E-1,3.329077148E-1,1.469643860E0,8.851243744E0
3.098104167E-1,1.951940918E-1,1.453776855E0,8.983119507E0
3.198174167E-1,7.439529419E-2,1.354233856E0,9.342372437E0
3.298244167E-1,-4.385879517E-2,1.266516266E0,9.549990692E0
3.398324167E-1,-1.261875916E-1,1.197659454E0,9.677974548E0
3.498394167E-1,-1.763333130E-1,1.151405640E0,9.871671753E0
3.598464167E-1,-2.279759216E-1,1.117276611E0,9.952054596E0
3.698534167E-1,-3.209326172E-1,1.010997620E0,9.964778137E0
3.798614167E-1,-3.975732422E-1,8.884025574E-1,1.002929398E1
3.898684167E-1,-4.236190796E-1,8.904981995E-1,9.973609772E0
3.998754167E-1,-4.414320374E-1,9.490264893E-1,9.864337006E0
4.098824167E-1,-4.400848389E-1,1.052162018E0,9.720336456E0
4.198894167E-1,-4.655319214E-1,1.116079102E0,9.691147156E0
4.298974167E-1,-5.254074097E-1,1.153650970E0,9.739197235E0
4.399044167E-1,-6.324348450E-1,1.244062958E0,9.483828278E0
4.499114167E-1,-8.150550842E-1,1.334325256E0,9.036408691E0
4.599184167E-1,-1.026565247E0,1.442400513E0,8.586294708E0
4.699254167E-1,-1.186582489E0,1.567091217E0,8.192014618E0
4.799334167E-1,-1.303788757E0,1.676513672E0,8.054450684E0
4.899404167E-1,-1.306932220E0,1.743125153E0,8.162076874E0
4.999474167E-1,-1.285826111E0,1.749412079E0,8.453221436E0
5.099544167E-1,-1.162332916E0,1.732646942E0,8.681796112E0
5.199614167E-1,-8.984317017E-1,1.766626282E0,8.900790710E0
5.299694167E-1,-5.631289673E-1,1.808688812E0,9.348509674E0
5.399764167E-1,-2.508782959E-1,1.739233246E0,9.878707123E0
5.499834167E-1,-7.035369873E-3,1.640738068E0,1.026041336E1
5.599904167E-1,8.921447754E-2,1.496887207E0,1.059197388E1
5.699974167E-1,1.071771240E-1,1.368454285E0,1.084569626E1
5.800054167E-1,6.945556641E-2,1.310075684E0,1.106139771E1
5.900124167E-1,2.065704346E-2,1.266067200E0,1.103654938E1
6.000194167E-1,-1.296304321E-1,1.314266968E0,1.074899734E1
6.100264167E-1,-3.335064697E-1,1.446442108E0,1.029484177E1
6.200344167E-1,-5.246589661E-1,1.511706390E0,9.834998016E0
6.300414167E-1,-6.168672180E-1,1.557511139E0,9.507778473E0
6.400484167E-1,-7.334747314E-1,1.588945770E0,9.397158508E0
6.500554167E-1,-7.839198303E-1,1.621727600E0,9.330996094E0
6.600624167E-1,-7.464976501E-1,1.701511688E0,9.339528351E0
6.700704167E-1,-7.473957825E-1,1.814227295E0,9.288185120E0
6.800774167E-1,-7.466473389E-1,1.867815857E0,9.269324341E0
6.900844167E-1,-6.942562866E-1,1.894460449E0,9.425150299E0
7.000914167E-1,-6.572831726E-1,1.908980255E0,9.629924469E0
7.100984167E-1,-6.538403320E-1,1.895358582E0,9.800868988E0
7.201064167E-1,-5.990542603E-1,1.877096558E0,1.006027954E1
7.301134167E-1,-5.501060486E-1,1.896556091E0,1.029813492E1
7.401204167E-1,-5.034031677E-1,1.888622589E0,1.054212753E1
7.501274167E-1,-4.912783813E-1,1.836081848E0,1.076276871E1
7.601344167E-1,-5.816903687E-1,1.766476593E0,1.087832840E1
7.701424167E-1,-5.956114197E-1,1.686542816E0,1.083207458E1
7.801494167E-1,-5.319937134E-1,1.614991608E0,1.097368011E1
7.901564167E-1,-4.460723877E-1,1.545236664E0,1.106978027E1
8.001634167E-1,-2.142045593E-1,1.601819000E0,1.108579697E1
8.101704167E-1,-2.933898926E-2,1.684596863E0,1.120929016E1
8.201784167E-1,-1.070274353E-1,1.601220245E0,1.129955246E1
8.301854167E-1,-3.290158081E-1,1.431922302E0,1.125734024E1
8.401924167E-1,-5.300477600E-1,1.272803192E0,1.120629639E1
8.501994167E-1,-5.941145325E-1,1.250948639E0,1.100541412E1
8.602064167E-1,-5.815406799E-1,1.349144440E0,1.070723419E1
8.702144167E-1,-5.906716919E-1,1.429078217E0,1.041294617E1
8.802214167E-1,-5.538482666E-1,1.597478027E0,1.005459137E1
8.902284167E-1,-4.041595459E-1,1.692530365E0,9.651479645E0
9.002354167E-1,-1.510359192E-1,1.653760986E0,9.497899017E0
9.102424167E-1,9.310638428E-2,1.631906433E0,9.727222137E0
9.202504167E-1,3.692820740E-1,1.563199310E0,1.025038422E1
9.302574167E-1,5.429209900E-1,1.301842804E0,1.090063202E1
9.402644167E-1,4.673281860E-1,7.704478455E-1,1.146795227E1
9.502714167E-1,3.164419556E-1,1.230441284E-1,1.178963333E1
9.602784167E-1,9.759704590E-2,-4.111949158E-1,1.181612823E1
9.702864167E-1,3.487747192E-2,-6.905140686E-1,1.142588974E1
9.802934167E-1,4.640350342E-2,-7.929011536E-1,1.097727264E1
9.903004167E-1,2.005828857E-2,-8.861572266E-1,1.051683014E1
1.000307417E0,7.484436035E-2,-1.027463379E0,1.005533981E1
1.010314417E0,1.164578247E-1,-1.189875641E0,9.858050079E0
1.020322417E0,1.469943237E-1,-1.265767822E0,9.555978241E0
1.030329417E0,1.537303162E-1,-1.254541168E0,9.044042816E0
1.040336417E0,1.212478638E-1,-1.154249725E0,8.547525330E0
1.050343417E0,1.254391479E-1,-9.735754395E-1,8.064629517E0
1.060350417E0,9.220825195E-2,-7.578739929E-1,7.720046082E0
1.070358417E0,1.649569702E-1,-5.119354248E-1,7.483986969E0
1.080365417E0,3.110531616E-1,-2.612068176E-1,7.339237976E0
1.090372417E0,4.986131287E-1,-4.849914551E-2,7.336543579E0
1.100379417E0,6.929090881E-1,9.175918579E-2,7.499105530E0
1.110386417E0,8.870553589E-1,1.739382935E-1,7.849077759E0
1.120394417E0,9.636959839E-1,1.698966980E-1,8.282576294E0
1.130401417E0,9.705816650E-1,1.128652954E-1,8.804091797E0
1.140408417E0,8.907975769E-1,5.134323120E-2,9.293124847E0
1.150415417E0,8.092172241E-1,3.143463135E-2,9.712852020E0
1.160422417E0,6.548881531E-1,1.032852173E-2,1.007584717E1
1.170430417E0,4.903802490E-1,6.735992432E-3,1.024334885E1
1.180437417E0,3.067121887E-1,9.205856323E-2,1.023975632E1
1.190444417E0,1.966909790E-1,2.466870117E-1,1.009904892E1
1.200451417E0,1.532812500E-1,4.788542175E-1,9.712552643E0
