"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-1.427416661E-3,2.939886475E-1,1.021775208E0,9.643845520E0
8.580583337E-3,3.341052246E-1,1.105750580E0,9.811197510E0
1.858858333E-2,2.739303589E-1,1.276844788E0,9.810149689E0
2.859658333E-2,1.990859985E-1,1.425335999E0,9.785900116E0
3.860429167E-2,1.240919495E-1,1.522933044E0,9.802515564E0
4.861229166E-2,-1.425036621E-1,1.462009735E0,9.883646851E0
5.862029166E-2,-4.164340210E-1,1.239123230E0,9.730964355E0
6.862829167E-2,-8.080197144E-1,7.905061340E-1,9.845326538E0
7.863629167E-2,-6.953041077E-1,7.560777283E-1,1.059736267E1
8.864429167E-2,-4.426295471E-1,9.627978516E-1,1.082773361E1
9.865229166E-2,-2.857557678E-1,1.035396881E0,1.079929276E1
1.086602917E-1,-2.122586060E-1,1.061742096E0,1.066307602E1
1.186682917E-1,-1.651066589E-1,1.066232758E0,1.046548691E1
1.286762917E-1,-9.924362183E-2,1.045126648E0,1.038690033E1
1.386842917E-1,1.086740112E-1,1.037492523E0,1.045201492E1
1.486922917E-1,2.680924988E-1,1.062191162E0,1.042641815E1
1.587002917E-1,2.835104370E-1,1.154998169E0,1.023526566E1
1.687082917E-1,1.893562317E-1,1.260828094E0,9.950108643E0
1.787162917E-1,6.197113037E-2,1.361119537E0,9.563312988E0
1.887242917E-1,-2.963836670E-2,1.445244598E0,9.264384613E0
1.987322917E-1,-1.333726501E-1,1.511107635E0,9.154662781E0
2.087402917E-1,-1.103205872E-1,1.533111877E0,9.153914337E0
2.187482917E-1,4.400848389E-2,1.585652618E0,9.249415741E0
2.287562917E-1,2.067201233E-1,1.663640442E0,9.428593140E0
2.387642917E-1,2.368075562E-1,1.594783630E0,9.541159058E0
2.487722917E-1,1.272354126E-1,1.525028687E0,9.516161041E0
2.587802917E-1,-3.203338623E-2,1.495839386E0,9.380543060E0
2.687882917E-1,-1.302291870E-1,1.533261566E0,9.091194763E0
2.787962917E-1,-1.032852173E-1,1.574875031E0,8.975186005E0
2.888042917E-1,4.191284180E-3,1.594933319E0,9.166338501E0
2.988122917E-1,1.601669312E-1,1.586999817E0,9.455986176E0
3.088202917E-1,3.103047180E-1,1.579066315E0,9.715696106E0
3.188282917E-1,3.225791931E-1,1.525328064E0,9.876910858E0
3.288362917E-1,2.646496582E-1,1.444346466E0,9.939181366E0
3.388442917E-1,1.008901978E-1,1.386566620E0,9.846973114E0
3.488522917E-1,-1.477427673E-1,1.420396271E0,9.598938904E0
3.588602917E-1,-3.082090759E-1,1.529519348E0,9.394913177E0
3.688682917E-1,-3.686833191E-1,1.718875580E0,9.171128540E0
3.788762917E-1,-4.695735168E-1,1.895358582E0,8.875942383E0
3.888842917E-1,-5.602848816E-1,2.041604462E0,8.509803772E0
3.988922917E-1,-6.074368286E-1,2.165546722E0,8.214767303E0
4.089002917E-1,-5.990542603E-1,2.237996063E0,8.100405121E0
4.189082917E-1,-5.462141418E-1,2.190694427E0,8.348589020E0
4.289162917E-1,-4.517605591E-1,2.103425903E0,8.879983978E0
4.389242917E-1,-2.017803955E-1,2.123184814E0,9.372609558E0
4.489322917E-1,3.906875610E-2,2.103874969E0,9.674232330E0
4.589402917E-1,1.338217163E-1,2.057022400E0,9.926158447E0
4.689482917E-1,2.649490356E-1,1.991458740E0,9.999206543E0
4.789562917E-1,3.537144470E-1,2.024689636E0,1.001821701E1
4.889642917E-1,2.718347168E-1,2.068997498E0,9.983339539E0
4.989722917E-1,1.128652954E-1,2.126777344E0,9.795480194E0
5.089802917E-1,-1.202000427E-1,2.182760925E0,9.429940338E0
5.189882917E-1,-3.722758484E-1,2.195035400E0,9.099427643E0
5.289962917E-1,-5.192701721E-1,2.241139526E0,8.826545105E0
5.390042917E-1,-5.957611084E-1,2.291434937E0,8.686586151E0
5.490122917E-1,-7.246430969E-1,2.304158478E0,8.686436462E0
5.590202917E-1,-8.240364075E-1,2.269730072E0,8.717721405E0
5.690282917E-1,-9.463320923E-1,2.264940033E0,8.818312225E0
5.790362917E-1,-1.075064392E0,2.277364197E0,8.963510284E0
5.890442917E-1,-1.109492798E0,2.293829956E0,9.012608185E0
5.990522917E-1,-1.153950348E0,2.316732330E0,9.053772583E0
6.090602917E-1,-1.225651245E0,2.319426727E0,9.189540253E0
6.190682917E-1,-1.173409882E0,2.304008789E0,9.365574188E0
6.290762917E-1,-9.725276184E-1,2.340981903E0,9.591604156E0
6.390842917E-1,-7.512876892E-1,2.410736847E0,9.753118286E0
6.490922917E-1,-6.953041077E-1,2.438279572E0,9.893825684E0
6.591002917E-1,-6.647676086E-1,2.335144043E0,9.968071289E0
6.691082917E-1,-6.364764404E-1,2.280507660E0,1.006462051E1
6.791162917E-1,-5.382806396E-1,2.274669800E0,1.016805542E1
6.891242917E-1,-4.242178345E-1,2.269879761E0,1.025203079E1
6.991322917E-1,-2.586621094E-1,2.279609528E0,1.038645126E1
7.091402917E-1,-8.442443848E-2,2.293680267E0,1.065304688E1
7.191482917E-1,6.840774536E-2,2.282303925E0,1.085063599E1
7.291562917E-1,1.228944397E-1,2.270628204E0,1.095182556E1
7.391642917E-1,-1.511856079E-2,2.130818939E0,1.097951797E1
7.491722917E-1,-2.195933533E-1,1.932631073E0,1.089419540E1
7.591802917E-1,-3.216810608E-1,1.771116943E0,1.079644867E1
7.691882917E-1,-3.763174438E-1,1.539249115E0,1.079450272E1
7.791962917E-1,-2.098635864E-1,1.322050781E0,1.101469482E1
7.892042917E-1,8.532257080E-2,1.201551361E0,1.133667526E1
7.992122917E-1,2.387535095E-1,1.144220581E0,1.126991409E1
8.092202917E-1,2.845582581E-1,1.173858948E0,1.090632019E1
8.192282917E-1,2.579136658E-1,1.196012878E0,1.054018158E1
8.292362917E-1,3.471281433E-1,1.161883850E0,1.017164795E1
8.392442917E-1,3.849993896E-1,1.137334900E0,9.895322571E0
8.492522917E-1,4.499642944E-1,1.066532135E0,9.775571594E0
8.592602917E-1,6.002517700E-1,9.122030640E-1,9.763297119E0
8.692682917E-1,7.843688965E-1,6.496490479E-1,9.933193817E0
8.792762917E-1,9.065148926E-1,3.983216858E-1,1.032552795E1
8.892842917E-1,1.000220032E0,1.688488770E-1,1.076501404E1
8.992922917E-1,1.173260193E0,-4.790039062E-3,1.109193420E1
9.093002917E-1,1.294657745E0,-9.280700684E-2,1.117755615E1
9.193082917E-1,1.193917236E0,-1.978884888E-1,1.103280716E1
9.293162917E-1,9.981243896E-1,-2.770738220E-1,1.048300049E1
9.393242917E-1,8.253836060E-1,-2.480342102E-1,9.682914276E0
