"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
8.580583337E-3,-1.460568756E-1,9.794454277E-2,2.841787040E-2
1.858858333E-2,-2.021627426E-1,1.718094498E-1,4.133739322E-2
2.859658333E-2,-2.432260215E-1,1.981361359E-1,5.587957799E-2
3.860429167E-2,-2.505664825E-1,1.788354069E-1,6.554978341E-2
4.861229166E-2,-2.492508888E-1,1.321102381E-1,1.003892571E-1
5.862029166E-2,-2.511088848E-1,4.938168451E-2,1.504204720E-1
6.862829167E-2,-1.792213768E-1,-9.085087106E-3,2.091953605E-1
7.863629167E-2,-4.517018422E-2,-9.591170400E-2,2.354360819E-1
8.864429167E-2,9.745514393E-2,-1.981973201E-1,2.321071327E-1
9.865229166E-2,2.164992392E-1,-2.767879963E-1,2.205242515E-1
1.086602917E-1,2.893721163E-1,-3.282280266E-1,2.137318552E-1
1.186682917E-1,3.137532771E-1,-3.485344350E-1,2.192071825E-1
1.286762917E-1,3.018792868E-1,-3.153748810E-1,2.304398715E-1
1.386842917E-1,2.776989937E-1,-2.077438235E-1,2.483824044E-1
1.486922917E-1,2.431332767E-1,-6.520131975E-2,2.670943439E-1
1.587002917E-1,2.033634186E-1,7.606537640E-2,2.865583003E-1
1.687082917E-1,1.612764150E-1,1.950442344E-1,3.052425086E-1
1.787162917E-1,1.162391677E-1,2.531174719E-1,3.191653788E-1
1.887242917E-1,8.880328387E-2,2.473597229E-1,3.332234025E-1
1.987322917E-1,8.491136134E-2,1.992484778E-1,3.400057852E-1
2.087402917E-1,1.040728018E-1,1.279263645E-1,3.370060027E-1
2.187482917E-1,1.464195549E-1,5.805395544E-2,3.131233156E-1
2.287562917E-1,1.965210736E-1,1.862425730E-2,2.759876549E-1
2.387642917E-1,2.295526564E-1,1.594722643E-2,2.492314875E-1
2.487722917E-1,2.448107153E-1,3.734466061E-2,2.463347763E-1
2.587802917E-1,2.272772938E-1,5.546525866E-2,2.584236562E-1
2.687882917E-1,1.724539995E-1,4.344508052E-2,2.749224603E-1
2.787962917E-1,1.082227528E-1,2.402237058E-2,2.865084410E-1
2.888042917E-1,5.717128515E-2,2.916413546E-2,2.837480903E-1
2.988122917E-1,3.213909268E-2,5.688492209E-2,2.600194514E-1
3.088202917E-1,2.434987761E-2,1.139069274E-1,2.294974923E-1
3.188282917E-1,2.709013596E-2,2.014141232E-1,2.030968666E-1
3.288362917E-1,4.199877754E-2,3.013612330E-1,1.915648580E-1
3.388442917E-1,5.029316992E-2,3.882569075E-1,1.967246830E-1
3.488522917E-1,5.598301440E-2,4.503447711E-1,2.188587487E-1
3.588602917E-1,6.565641612E-2,4.847353101E-1,2.368785441E-1
3.688682917E-1,7.160431892E-2,4.931266606E-1,2.356066257E-1
3.788762917E-1,7.004719228E-2,4.411228895E-1,2.220075130E-1
3.888842917E-1,5.663338676E-2,3.161998689E-1,2.012644261E-1
3.988922917E-1,2.670981176E-2,1.362853497E-1,1.630209833E-1
4.089002917E-1,-6.714724936E-3,-7.570067048E-2,1.217281371E-1
4.189082917E-1,-2.532401867E-2,-2.548405826E-1,9.162916988E-2
4.289162917E-1,-2.619034611E-2,-3.653953075E-1,7.252977788E-2
4.389242917E-1,-3.034452721E-2,-4.005934298E-1,4.433323070E-2
4.489322917E-1,-4.478977993E-2,-3.679377437E-1,1.666591689E-2
4.589402917E-1,-6.037902087E-2,-2.732995450E-1,-3.996560350E-3
4.689482917E-1,-8.279351890E-2,-1.557465494E-1,-2.960711531E-2
4.789562917E-1,-9.614001960E-2,-3.214894235E-2,-7.057001442E-2
4.889642917E-1,-9.508567303E-2,8.722805232E-2,-1.082148626E-1
4.989722917E-1,-9.663365781E-2,1.802160293E-1,-1.403007805E-1
5.089802917E-1,-1.095316112E-1,2.296429724E-1,-1.596241444E-1
5.189882917E-1,-1.268053949E-1,2.424817532E-1,-1.606612504E-1
5.289962917E-1,-1.437676102E-1,2.205215991E-1,-1.630343944E-1
5.390042917E-1,-1.539847851E-1,1.758773923E-1,-1.746968627E-1
5.490122917E-1,-1.542388499E-1,1.381300092E-1,-1.817249507E-1
5.590202917E-1,-1.530127823E-1,1.039142385E-1,-1.817918867E-1
5.690282917E-1,-1.393824667E-1,7.040102035E-2,-1.753952354E-1
5.790362917E-1,-1.129356474E-1,3.104411811E-2,-1.589620858E-1
5.890442917E-1,-8.502891660E-2,-3.155507892E-2,-1.388981044E-1
5.990522917E-1,-5.417944118E-2,-1.060563475E-1,-1.120844930E-1
6.090602917E-1,-1.369459741E-2,-1.859748960E-1,-7.781627029E-2
6.190682917E-1,3.952813521E-2,-2.575293481E-1,-4.529899359E-2
6.290762917E-1,1.053758562E-1,-3.289225996E-1,-3.657926992E-2
6.390842917E-1,1.638166308E-1,-3.975574374E-1,-4.395943508E-2
6.490922917E-1,2.139839381E-1,-4.452914000E-1,-4.784844816E-2
6.591002917E-1,2.452501953E-1,-4.652964175E-1,-4.668001831E-2
6.691082917E-1,2.671062350E-1,-4.666471481E-1,-4.126022011E-2
6.791162917E-1,2.916721404E-1,-4.653111696E-1,-3.939761966E-2
6.891242917E-1,3.047685027E-1,-4.615262747E-1,-4.800868407E-2
6.991322917E-1,2.974294126E-1,-4.404642880E-1,-7.400040329E-2
7.091402917E-1,2.740540504E-1,-3.843496442E-1,-1.197612360E-1
7.191482917E-1,2.425263524E-1,-3.282292783E-1,-1.816728860E-1
7.291562917E-1,2.042335570E-1,-2.748291790E-1,-2.507060170E-1
7.391642917E-1,1.718858331E-1,-2.279440165E-1,-2.968862355E-1
7.491722917E-1,1.299892515E-1,-1.953069717E-1,-3.213231564E-1
7.591802917E-1,9.569977224E-2,-1.878004521E-1,-3.256705701E-1
7.691882917E-1,7.085061073E-2,-1.828557551E-1,-3.060950041E-1
7.791962917E-1,6.658049673E-2,-1.475200951E-1,-2.894174457E-1
7.892042917E-1,7.574550062E-2,-7.129109651E-2,-2.835875154E-1
7.992122917E-1,5.978360772E-2,-1.868292317E-2,-2.916179001E-1
8.092202917E-1,1.264672168E-2,9.428340010E-3,-3.079462647E-1
8.192282917E-1,-6.263971329E-2,2.672758419E-3,-3.269275427E-1
8.292362917E-1,-1.662071198E-1,-3.478433564E-2,-3.531162739E-1
8.392442917E-1,-2.762712538E-1,-9.396820515E-2,-3.829337060E-1
8.492522917E-1,-3.741794527E-1,-1.715146601E-1,-4.181286991E-1
8.592602917E-1,-4.502176642E-1,-2.795891464E-1,-4.548748434E-1
8.692682917E-1,-4.919171631E-1,-3.826012611E-1,-4.845912158E-1
8.792762917E-1,-4.853458405E-1,-4.291302264E-1,-4.949477911E-1
8.892842917E-1,-4.254199266E-1,-3.978441954E-1,-4.865926504E-1
8.992922917E-1,-3.225808442E-1,-3.091428578E-1,-4.814217985E-1
9.093002917E-1,-1.950252652E-1,-1.729655713E-1,-4.655411243E-1
9.193082917E-1,-5.662837997E-2,-5.126703996E-3,-4.338455498E-1
9.293162917E-1,5.463502556E-2,1.393630952E-1,-3.826204538E-1
9.393242917E-1,1.197190583E-1,2.140036672E-1,-3.328390718E-1
9.493322917E-1,1.379992664E-1,2.262116075E-1,-2.903222442E-1
9.593402917E-1,1.189994663E-1,1.625925899E-1,-2.585351169E-1
9.693482917E-1,8.644711971E-2,2.347970195E-2,-2.315450460E-1
9.793562917E-1,7.313571870E-2,-1.638492793E-1,-1.834386885E-1
9.893642917E-1,9.671428055E-2,-3.636074066E-1,-1.229527220E-1
9.993722917E-1,1.666957885E-1,-5.517538786E-1,-7.589413226E-2
1.009380292E0,2.642582953E-1,-7.158581614E-1,-5.161702633E-2
1.019388292E0,3.612723351E-1,-8.541698456E-1,-6.061157584E-2
1.029396292E0,4.347180724E-1,-9.484789968E-1,-1.011709869E-1
1.039404792E0,4.737795591E-1,-1.005129099E0,-1.656085700E-1
1.049412792E0,4.888663590E-1,-1.015176177E0,-2.455968857E-1
