"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.127808333E-2,-1.589970312E-2,2.245568354E-2,-3.275861639E-1
2.128608334E-2,5.851006293E-2,1.103011452E-1,-3.579916853E-1
3.129408334E-2,1.102412112E-1,1.268545487E-1,-2.812709534E-1
4.130208334E-2,7.294027853E-2,6.177935083E-2,-1.798597687E-1
5.131008333E-2,3.333393490E-2,1.685289063E-2,-1.201766539E-1
6.131708334E-2,2.029998871E-2,9.273135848E-3,-5.774593234E-2
7.132508334E-2,4.589257554E-2,7.776551052E-2,-6.456144691E-2
8.133308333E-2,1.210994815E-1,1.584440491E-1,3.359166920E-2
9.134108333E-2,1.256105536E-1,2.087461835E-1,1.296719474E-1
1.013490833E-1,1.023741389E-1,3.080145098E-1,1.271196377E-1
1.113570833E-1,1.707886542E-1,3.796656326E-1,1.454027116E-2
1.213650833E-1,2.411267116E-1,4.031980444E-1,-1.160245460E-1
1.313730833E-1,1.843486945E-1,4.584541227E-1,-1.368844879E-1
1.413800833E-1,2.247621823E-1,4.403544321E-1,-1.559510887E-1
1.513880833E-1,2.529884464E-1,4.379539673E-1,-1.196246767E-1
1.613960833E-1,1.884504980E-1,4.268891349E-1,-1.611258745E-1
1.714040833E-1,1.554271051E-1,3.702013294E-1,-1.750831783E-1
1.814120833E-1,1.344623153E-1,3.833484283E-1,-1.448899108E-1
1.914200833E-1,1.152046293E-1,4.239393608E-1,-1.082588589E-1
2.014280833E-1,1.167936102E-1,4.235187268E-1,-8.075472593E-2
2.114360833E-1,1.029619393E-1,4.339444950E-1,-6.821361780E-2
2.214440833E-1,3.886204241E-1,5.358937697E-1,2.689923853E-1
2.314510833E-1,7.271647818E-1,8.931211142E-1,4.207340634E-1
2.414590833E-1,3.690049890E-1,6.468099323E-1,4.069328803E-1
2.514670833E-1,1.327127462E-1,3.619175790E-1,2.642625725E-1
2.614750833E-1,-9.462768361E-2,2.628120062E-1,9.855657399E-2
2.714830833E-1,-1.140002948E-1,1.845305246E-1,-1.068011481E-1
2.814910833E-1,-1.752723174E-1,1.472543969E-1,-2.858107316E-1
2.914990833E-1,-1.670298995E-1,1.369883856E-1,-3.079406887E-1
3.015070833E-1,-4.796206048E-2,1.606436254E-1,-1.728711766E-1
3.115140833E-1,6.109628641E-2,1.735297741E-1,-3.476169705E-3
3.215220833E-1,1.378758833E-1,1.976692913E-1,9.518214583E-2
3.315300833E-1,1.515446087E-1,2.159590347E-1,7.939992607E-2
3.415380833E-1,1.921794136E-1,2.312182027E-1,-5.924398899E-2
3.515460833E-1,2.324740933E-1,2.750389727E-1,-2.886390299E-1
3.615540833E-1,2.985323360E-1,3.778144041E-1,-5.344629925E-1
3.715620833E-1,3.816297854E-1,4.421209124E-1,-6.937762302E-1
3.815700833E-1,4.432854585E-1,4.815235446E-1,-6.304906458E-1
3.915780833E-1,3.925603511E-1,4.246406613E-1,-4.454163301E-1
4.015850833E-1,2.435908379E-1,3.136683288E-1,-3.160180324E-1
4.115930833E-1,1.427857903E-1,2.363288336E-1,-2.762452716E-1
4.216010833E-1,4.994700747E-2,1.967229560E-1,-2.948066729E-1
4.316090833E-1,3.969785255E-2,1.953584716E-1,-4.122772354E-1
4.416170833E-1,8.979281285E-2,2.310069355E-1,-4.783852708E-1
4.516250833E-1,2.089289638E-1,3.059371768E-1,-4.214368987E-1
4.616330833E-1,2.787802588E-1,3.523665907E-1,-2.724135911E-1
4.716407917E-1,2.828441833E-1,3.344945761E-1,-1.367008853E-1
4.816477917E-1,2.251322562E-1,2.838066898E-1,-1.030729634E-1
4.916557917E-1,9.109352597E-2,2.515501044E-1,-1.270792919E-1
5.016637917E-1,-5.346057651E-2,2.693808231E-1,-2.525763273E-1
5.116717917E-1,-1.763755226E-1,3.585709616E-1,-4.306029940E-1
5.216797917E-1,-2.037237176E-1,4.426889694E-1,-4.416998398E-1
5.316877917E-1,-1.920897685E-1,4.859011722E-1,-3.213255501E-1
5.416957917E-1,-1.012802619E-1,5.407128986E-1,-8.832628548E-2
5.517037917E-1,-3.209558599E-2,5.519970016E-1,1.067058384E-1
5.617107917E-1,-7.998758951E-2,4.572176924E-1,2.438423413E-1
5.717187917E-1,-1.665946840E-1,3.786404695E-1,2.935647243E-1
5.817267917E-1,-2.183383946E-1,3.257307693E-1,3.321920156E-1
5.917347917E-1,-2.755231039E-1,3.083716651E-1,3.451693261E-1
6.017427917E-1,-2.922546739E-1,4.097910724E-1,1.420890945E-1
6.117507917E-1,-2.721630562E-1,5.580249327E-1,-1.366125923E-1
6.217587917E-1,-2.583230805E-1,6.911403054E-1,-4.304246539E-1
