"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.270083332E-3,1.654060364E-1,1.609153748E-1,9.530082092E0
1.127808333E-2,1.169068909E-1,1.800755310E-1,9.490264893E0
2.128608334E-2,1.739382935E-1,2.628533936E-1,9.444609833E0
3.129408334E-2,2.272274780E-1,2.814147949E-1,9.513766022E0
4.130208334E-2,1.899549866E-1,2.065704346E-1,9.617949371E0
5.131008333E-2,1.404080200E-1,1.541793823E-1,9.679321747E0
6.131708334E-2,1.224453735E-1,1.272354126E-1,9.746831360E0
7.132508334E-2,1.287322998E-1,1.769320679E-1,9.748927002E0
8.133308333E-2,2.095642090E-1,2.616558838E-1,9.823771362E0
9.134108333E-2,2.409988403E-1,3.106040955E-1,9.927954712E0
1.013490833E-1,2.055226135E-1,4.008663940E-1,9.941277008E0
1.113570833E-1,2.676434326E-1,4.788542175E-1,9.841584320E0
1.213650833E-1,3.447331238E-1,4.926255798E-1,9.707163849E0
1.313730833E-1,2.957849121E-1,5.450166321E-1,9.680668945E0
1.413800833E-1,3.189866638E-1,5.275030518E-1,9.654174042E0
1.513880833E-1,3.592529297E-1,5.164260864E-1,9.682914276E0
1.613960833E-1,2.989283752E-1,5.081932068E-1,9.654174042E0
1.714040833E-1,2.658471680E-1,4.459226990E-1,9.629475403E0
1.814120833E-1,2.348616028E-1,4.448748779E-1,9.663155365E0
1.914200833E-1,2.179467773E-1,4.828958130E-1,9.696535950E0
2.014280833E-1,2.164498901E-1,4.787045288E-1,9.731862488E0
2.114360833E-1,2.137554932E-1,4.808001709E-1,9.736502838E0
2.214440833E-1,4.131408691E-1,5.472619629E-1,1.002644989E1
2.314510833E-1,8.340655518E-1,9.264234924E-1,1.023586441E1
2.414590833E-1,4.905299377E-1,7.538323975E-1,1.021984772E1
2.514670833E-1,2.445913696E-1,4.442761230E-1,1.009755203E1
2.614750833E-1,-6.137237549E-3,3.511697388E-1,9.921368408E0
2.714830833E-1,-5.882766724E-2,2.773731995E-1,9.731712799E0
2.814910833E-1,-1.152603149E-1,2.386038208E-1,9.536069641E0
2.914990833E-1,-1.240919495E-1,2.287243652E-1,9.501641235E0
3.015070833E-1,-1.287322998E-2,2.546205139E-1,9.610165558E0
3.115140833E-1,9.370513916E-2,2.742297363E-1,9.792785797E0
3.215220833E-1,1.968406677E-1,3.086581421E-1,9.895472260E0
3.315300833E-1,2.194436646E-1,3.387455750E-1,9.889933777E0
3.415380833E-1,2.677931213E-1,3.686833191E-1,9.772727509E0
3.515460833E-1,3.112028503E-1,4.278103638E-1,9.554481354E0
3.615540833E-1,3.752696228E-1,5.313949585E-1,9.300609283E0
3.715620833E-1,4.468208313E-1,6.005511475E-1,9.118587799E0
3.815700833E-1,5.017565918E-1,6.451583862E-1,9.158105621E0
3.915780833E-1,4.611909485E-1,5.894741821E-1,9.343120880E0
4.015850833E-1,3.080593872E-1,4.682263184E-1,9.484427032E0
4.115930833E-1,1.905537415E-1,3.676354980E-1,9.533674622E0
4.216010833E-1,8.442443848E-2,3.152444458E-1,9.525142365E0
4.316090833E-1,5.164260864E-2,2.948867798E-1,9.411528625E0
4.416170833E-1,1.043330383E-1,3.141966248E-1,9.336684265E0
4.516250833E-1,2.182461548E-1,3.866459656E-1,9.369017029E0
4.616330833E-1,3.010240173E-1,4.207749939E-1,9.516011353E0
4.716407917E-1,3.132984924E-1,4.104464722E-1,9.661957855E0
4.816477917E-1,2.710862732E-1,3.510200500E-1,9.704170074E0
4.916557917E-1,1.380130005E-1,2.917433167E-1,9.692943420E0
5.016637917E-1,-2.395019531E-3,2.987786865E-1,9.579479370E0
5.116717917E-1,-1.344204712E-1,3.647914124E-1,9.398356018E0
5.216797917E-1,-1.881587219E-1,4.345463562E-1,9.367071075E0
5.316877917E-1,-1.663041687E-1,4.614903259E-1,9.466314697E0
5.416957917E-1,-7.888595581E-2,4.947212219E-1,9.693691864E0
5.517037917E-1,4.041595459E-3,5.026547241E-1,9.893226929E0
5.617107917E-1,-1.990859985E-2,3.932322693E-1,1.003632935E1
5.717187917E-1,-1.014889526E-1,2.890489197E-1,1.010009674E1
5.817267917E-1,-1.561253357E-1,2.326162720E-1,1.013452515E1
5.917347917E-1,-2.101629639E-1,1.808239746E-1,1.016446289E1
6.017427917E-1,-2.409988403E-1,2.628533936E-1,9.987081757E0
6.117507917E-1,-2.378553772E-1,4.090992737E-1,9.708660736E0
6.217587917E-1,-2.415975952E-1,5.351371765E-1,9.410630493E0
6.317667917E-1,-2.589614868E-1,6.637197876E-1,9.109157410E0
6.417737917E-1,-2.820135498E-1,7.466473389E-1,8.919801178E0
6.517817917E-1,-2.863545227E-1,7.964936829E-1,8.882678375E0
6.617897917E-1,-3.490740967E-1,8.108638000E-1,8.941506042E0
6.717977917E-1,-4.508624268E-1,7.673043823E-1,9.070537720E0
6.818057917E-1,-5.074447632E-1,6.794371033E-1,9.174421692E0
6.918137917E-1,-5.231620789E-1,6.795867920E-1,9.208401031E0
7.018217917E-1,-5.043013000E-1,6.707551575E-1,9.343719635E0
7.118297917E-1,-4.278103638E-1,7.285350037E-1,9.511670380E0
7.218377917E-1,-2.323168945E-1,8.521778870E-1,9.714199219E0
7.318447917E-1,-8.921447754E-2,8.952882385E-1,9.836345215E0
7.418527917E-1,-2.439926147E-2,8.890013123E-1,9.878557434E0
7.518607917E-1,6.436614990E-2,9.122030640E-1,1.000908600E1
7.618687917E-1,-3.038681030E-2,8.463400269E-1,1.018332367E1
