"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.149583449E-4,2.648902894E-1,4.440542212E-1,-2.326840997E-1
1.052395834E-2,2.934556738E-1,5.602157748E-1,-1.535893983E-1
2.053195833E-2,2.089284339E-1,5.967372280E-1,-1.198872167E-1
3.054095834E-2,2.019227021E-1,6.560532839E-1,-1.386140943E-1
4.054895834E-2,2.897868383E-1,7.668862333E-1,-7.209499955E-2
5.055695833E-2,3.434674574E-1,8.606887286E-1,4.922186136E-2
6.056595834E-2,3.074864697E-1,8.916392836E-1,2.824199313E-1
7.057395834E-2,2.720082329E-1,8.720018484E-1,4.066235626E-1
8.058195833E-2,1.442108481E-1,8.652896833E-1,4.358643186E-1
9.059095834E-2,-5.280920126E-2,7.673435587E-1,3.093755955E-1
1.005989583E-1,-2.299876562E-1,6.089016658E-1,3.391443551E-2
1.106069583E-1,-2.522353250E-1,4.308954278E-1,3.431204617E-2
1.206159583E-1,1.210460800E-1,5.739706187E-1,4.441796440E-1
1.306239583E-1,2.662450162E-1,6.453133374E-1,6.331867969E-1
1.406319583E-1,3.066177927E-1,6.114522578E-1,5.962008190E-1
1.506409583E-1,2.930829503E-1,6.034593333E-1,3.832154042E-1
1.606489583E-1,2.145290798E-1,5.812058903E-1,5.889549494E-2
1.706579583E-1,1.928898686E-1,5.568421141E-1,-2.347867584E-1
1.806659583E-1,1.952159458E-1,5.626969311E-1,-2.830648792E-1
1.906739583E-1,1.796946945E-1,5.255760287E-1,-1.967751789E-1
2.006829583E-1,1.864997938E-1,4.863416503E-1,-1.976586932E-1
2.106909583E-1,1.721219838E-1,4.919869908E-1,-2.688426965E-1
2.206989583E-1,1.566353225E-1,5.331900172E-1,-3.649984038E-1
2.307079583E-1,1.002202622E-1,5.378249223E-1,-3.976732296E-1
2.407159583E-1,2.897045022E-2,5.321381396E-1,-4.571364892E-1
2.507239583E-1,-2.037201910E-2,5.001704615E-1,-4.463887221E-1
2.607329583E-1,-9.257272535E-2,4.433140003E-1,-4.124193227E-1
2.707409583E-1,-1.229467083E-1,4.381518225E-1,-4.266274720E-1
2.807489583E-1,-6.155625215E-2,4.544083245E-1,-3.870845068E-1
2.907579583E-1,-6.174104244E-2,5.099792388E-1,-3.762811911E-1
3.007659583E-1,2.755944399E-2,6.218625674E-1,-2.934822786E-1
3.107749583E-1,1.208189705E-1,7.149919751E-1,-3.353647149E-1
3.207829583E-1,1.028695351E-1,7.577263507E-1,-5.231638330E-1
3.307909583E-1,3.003122650E-2,8.346296619E-1,-6.766456425E-1
3.407999583E-1,-5.317311734E-6,8.786988106E-1,-7.828035969E-1
3.508079583E-1,1.192841129E-2,8.566707413E-1,-7.439201975E-1
3.608159583E-1,2.200627020E-2,7.779887071E-1,-5.368135732E-1
3.708249583E-1,4.656698791E-2,6.972056222E-1,-1.355641866E-1
3.808329583E-1,8.073389523E-2,5.865401224E-1,3.275504959E-1
3.908409583E-1,9.049995136E-2,5.121739181E-1,5.849156928E-1
4.008499583E-1,1.087095148E-1,4.956996073E-1,7.555643427E-1
4.108579583E-1,1.111573420E-1,5.523661802E-1,8.022607917E-1
4.208659583E-1,6.241029281E-2,6.839067149E-1,4.792921740E-1
4.308749583E-1,-6.443277162E-2,8.830110591E-1,-3.919973373E-2
4.408829583E-1,-1.967721822E-1,1.064849306E0,-5.152583975E-1
4.508909583E-1,-2.618007486E-1,1.193141311E0,-8.289679492E-1
4.608999583E-1,-2.641369670E-1,1.314700831E0,-9.354182643E-1
4.709079583E-1,-3.748697463E-1,1.342766882E0,-9.460794926E-1
4.809169583E-1,-5.392988592E-1,1.285910018E0,-9.638655531E-1
4.909249583E-1,-6.578000665E-1,1.257762692E0,-1.010386586E0
5.009329583E-1,-7.134861709E-1,1.233053382E0,-1.048704559E0
5.109419583E-1,-6.404647531E-1,1.253460749E0,-9.842343289E-1
5.209499583E-1,-4.277376025E-1,1.347103615E0,-7.464409322E-1
5.309579583E-1,-2.259655758E-1,1.439006935E0,-3.325375861E-1
5.409669583E-1,-8.027251337E-2,1.467057636E0,2.460391402E-2
5.509749583E-1,-3.539283089E-3,1.417067889E0,2.623756760E-1
5.609829583E-1,-1.917576101E-3,1.356982925E0,4.837880981E-1
5.709919583E-1,-6.495810740E-2,1.285597631E0,6.607745451E-1
5.809999583E-1,-1.807341285E-1,1.169147992E0,7.421385509E-1
5.910079583E-1,-2.643582659E-1,1.144593049E0,7.374110770E-1
6.010169583E-1,-3.802371980E-1,1.155416683E0,6.189827406E-1
6.110249583E-1,-5.188698937E-1,1.223538646E0,2.352668148E-1
6.210329583E-1,-6.532085404E-1,1.299652437E0,-1.297894764E-1
6.310419583E-1,-7.773044367E-1,1.326657218E0,-3.832592583E-1
6.410499583E-1,-9.074139020E-1,1.309690352E0,-5.726704538E-1
6.510579583E-1,-1.026963588E0,1.290904418E0,-6.597208768E-1
6.610669583E-1,-1.126241270E0,1.217266046E0,-6.171244955E-1
6.710749583E-1,-1.111980934E0,1.179113256E0,-5.568572438E-1
6.810829583E-1,-9.694554182E-1,1.289519651E0,-5.051181561E-1
6.910919583E-1,-7.959972543E-1,1.406838917E0,-3.255712134E-1
7.010999583E-1,-6.103789648E-1,1.563205450E0,-6.089816630E-2
7.111089583E-1,-5.603781081E-1,1.612673333E0,2.385026640E-1
7.211169583E-1,-5.816993587E-1,1.544054064E0,5.391167915E-1
7.311249583E-1,-6.349911015E-1,1.515669341E0,7.734883976E-1
7.411339583E-1,-6.531998426E-1,1.450464846E0,1.017683911E0
7.511419583E-1,-5.420684659E-1,1.432271381E0,1.250921742E0
7.611507083E-1,-3.530991007E-1,1.495457270E0,1.350148407E0
7.711597083E-1,-2.267935050E-1,1.491657750E0,1.363700498E0
7.811677083E-1,-1.826286081E-1,1.314978135E0,1.515259159E0
7.911757083E-1,-2.413967251E-1,1.130883155E0,1.498501623E0
8.011847083E-1,-3.468566863E-1,1.032064553E0,1.266619177E0
8.111927083E-1,-4.271014254E-1,9.711486988E-1,1.004799571E0
8.212007083E-1,-4.945133900E-1,8.913543780E-1,7.261668813E-1
8.312097083E-1,-5.296134946E-1,7.675378324E-1,5.512556112E-1
8.412177083E-1,-5.086279473E-1,6.315146394E-1,4.040484488E-1
8.512257083E-1,-5.006819832E-1,4.358823353E-1,4.137940031E-1
8.612347083E-1,-5.343150580E-1,1.904517075E-1,4.925811410E-1
8.712427083E-1,-5.537765286E-1,3.262563609E-3,5.916177714E-1
8.812507083E-1,-4.901288918E-1,-6.409001514E-2,6.125876409E-1
8.912597083E-1,-4.350326253E-1,-9.710165882E-2,5.182352149E-1
9.012677083E-1,-3.859401336E-1,-1.726487083E-1,4.476394415E-1
9.112757083E-1,-3.531829351E-1,-2.368549551E-1,3.198350948E-1
9.212847083E-1,-2.883518950E-1,-2.613358035E-1,2.161481738E-1
9.312927083E-1,-2.145760768E-1,-2.480344112E-1,1.796030760E-1
9.413007083E-1,-1.460028004E-1,-2.955056527E-1,2.276636803E-1
9.513097083E-1,-1.066780733E-1,-4.689869680E-1,4.141565305E-1
9.613177083E-1,-1.948809369E-1,-6.532639427E-1,6.375751323E-1
9.713257083E-1,-3.116898869E-1,-8.505140617E-1,8.770975506E-1
9.813347083E-1,-2.969291208E-1,-1.009536400E0,9.877110833E-1
9.913427083E-1,-2.368072821E-1,-1.006622367E0,8.379147738E-1
1.001351708E0,-1.051247605E-1,-7.881551148E-1,4.421816504E-1
1.011359708E0,1.095248085E-1,-4.862139982E-1,-5.143152416E-2
1.021367708E0,1.319604745E-1,-4.270812525E-1,-5.009479219E-1
1.031375708E0,8.152679594E-2,-5.100138836E-1,-8.204503101E-1
1.041384708E0,1.017285606E-1,-5.995966626E-1,-8.730793440E-1
1.051392708E0,1.858194885E-1,-7.048800196E-1,-6.680081356E-1
1.061401708E0,2.802221639E-1,-8.342889885E-1,-3.548634249E-1
1.071409708E0,4.352280319E-1,-8.668373682E-1,-1.429609144E-1
1.081417708E0,5.756961686E-1,-7.870154925E-1,-1.410968220E-1
1.091426708E0,6.370314143E-1,-6.880417196E-1,-3.015865195E-1
1.101434708E0,6.701228542E-1,-5.979055747E-1,-5.975450939E-1
1.111442708E0,7.199110184E-1,-4.781085879E-1,-8.407711387E-1
1.121451708E0,7.232615460E-1,-3.998967430E-1,-9.254663032E-1
1.131459708E0,7.249376504E-1,-3.862865445E-1,-8.405004126E-1
1.141467708E0,6.161233060E-1,-4.159489579E-1,-7.771189338E-1
1.151476708E0,4.326199179E-1,-4.777421867E-1,-7.120154500E-1
1.161484708E0,2.761723824E-1,-5.823423332E-1,-6.034367484E-1
