"Time (s)","X (µT)","Y (µT)","Z (µT)"
5.179166328E-5,-3.702975464E1,5.220031738E0,-3.615264893E1
1.005979166E-2,-3.702975464E1,5.220031738E0,-3.615264893E1
2.006779166E-2,-3.708178711E1,5.253387451E0,-3.634283447E1
3.007479166E-2,-3.705546570E1,5.305664062E0,-3.636761475E1
4.008279166E-2,-3.714945984E1,5.244567871E0,-3.600231934E1
5.009079167E-2,-3.706263733E1,5.346786499E0,-3.671636963E1
6.009879167E-2,-3.687852478E1,5.414627075E0,-3.643060303E1
7.010679167E-2,-3.686732483E1,5.538711548E0,-3.602874756E1
8.011479166E-2,-3.683464050E1,5.563339233E0,-3.666082764E1
9.012279166E-2,-3.672416687E1,5.608535767E0,-3.641851807E1
1.001307917E-1,-3.670532227E1,5.744293213E0,-3.692993164E1
1.101387917E-1,-3.662571716E1,5.732269287E0,-3.738641357E1
1.201467917E-1,-3.678169250E1,5.740158081E0,-3.665960693E1
1.301547917E-1,-3.670025635E1,5.746170044E0,-3.736273193E1
1.401627917E-1,-3.663241577E1,5.778305054E0,-3.670953369E1
1.501707917E-1,-3.672396851E1,5.819107056E0,-3.729785156E1
1.601777917E-1,-3.667341614E1,5.930465698E0,-3.733917236E1
1.701857917E-1,-3.663185120E1,5.918945312E0,-3.648626709E1
1.801937917E-1,-3.644378662E1,5.912521362E0,-3.728149414E1
1.902017917E-1,-3.655314636E1,5.865280151E0,-3.731964111E1
2.002097917E-1,-3.644801331E1,5.896972656E0,-3.719525146E1
2.102177917E-1,-3.635748291E1,5.986557007E0,-3.801214600E1
2.202257917E-1,-3.641059875E1,5.910507202E0,-3.736413574E1
2.302337917E-1,-3.628588867E1,6.098770142E0,-3.781298828E1
2.402417917E-1,-3.632009888E1,6.161071777E0,-3.813818359E1
2.502497917E-1,-3.621742249E1,6.238037109E0,-3.792486572E1
2.602577917E-1,-3.610877991E1,6.311981201E0,-3.809985352E1
2.702657917E-1,-3.595558167E1,6.256057739E0,-3.769848633E1
2.802737917E-1,-3.599172974E1,6.319412231E0,-3.795257568E1
2.902817917E-1,-3.585600281E1,6.391342163E0,-3.789862061E1
3.002901250E-1,-3.584014893E1,6.322174072E0,-3.773864746E1
3.102971250E-1,-3.594366455E1,6.358230591E0,-3.817919922E1
3.203051250E-1,-3.579328918E1,6.361557007E0,-3.789538574E1
3.303131250E-1,-3.579875183E1,6.462875366E0,-3.752020264E1
3.403211250E-1,-3.585336304E1,6.511428833E0,-3.782971191E1
3.503291250E-1,-3.585844421E1,6.524551392E0,-3.730169678E1
3.603371250E-1,-3.583837891E1,6.538513184E0,-3.772692871E1
3.703451250E-1,-3.594984436E1,6.598770142E0,-3.783154297E1
3.803531250E-1,-3.586038208E1,6.469528198E0,-3.787548828E1
3.903611250E-1,-3.574952698E1,6.539169312E0,-3.841107178E1
4.003691250E-1,-3.576855469E1,6.610931396E0,-3.821716309E1
4.103771250E-1,-3.588265991E1,6.670974731E0,-3.849554443E1
4.203851250E-1,-3.588265991E1,6.670974731E0,-3.849554443E1
4.303931250E-1,-3.595411682E1,6.931442261E0,-3.862121582E1
4.404011250E-1,-3.609690857E1,6.993331909E0,-3.809460449E1
4.504091250E-1,-3.587846375E1,7.226272583E0,-3.825067139E1
4.604161250E-1,-3.583821106E1,7.288604736E0,-3.785156250E1
4.704241250E-1,-3.588211060E1,7.414123535E0,-3.788525391E1
4.804321250E-1,-3.585513306E1,7.564239502E0,-3.865911865E1
4.904401250E-1,-3.571435547E1,7.545181274E0,-3.861773682E1
5.004481250E-1,-3.559626770E1,7.686706543E0,-3.929608154E1
5.104561250E-1,-3.548455811E1,7.842559814E0,-3.946844482E1
5.204641250E-1,-3.541712952E1,7.943618774E0,-3.908850098E1
5.304721250E-1,-3.544140625E1,8.155624390E0,-3.954992676E1
