"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.528897014E2,4.290003532E1,1.304211451E2,5.069151700E1,1.163480431E-1,NaN,1.400000000E1,3.000000000E0
1.538897090E2,4.290004894E1,1.304211162E2,5.045018600E1,1.163480431E-1,NaN,1.400000000E1,3.000000000E0
1.548896924E2,4.290005527E1,1.304211097E2,5.019555646E1,4.242066145E-1,NaN,1.352045931E1,3.000000000E0
1.558896984E2,4.290006335E1,1.304211000E2,5.019555651E1,4.242066145E-1,3.600000000E2,1.085289589E1,3.000000000E0
1.568897066E2,4.290006467E1,1.304210892E2,5.011444511E1,1.135867462E-1,NaN,1.001187028E1,3.000000000E0
1.578896910E2,4.290005954E1,1.304210967E2,5.006770940E1,5.819831416E-2,NaN,9.533605532E0,3.000000000E0
1.588896960E2,4.290004065E1,1.304210908E2,5.006194821E1,1.135867462E-1,NaN,9.126480046E0,3.000000000E0
1.598897017E2,4.290003325E1,1.304210717E2,4.987478934E1,2.670514584E-1,3.600000000E2,8.880356095E0,3.000000000E0
1.608896853E2,4.290003205E1,1.304211026E2,4.987478934E1,0.000000000E0,NaN,8.231524232E0,3.000000000E0
1.618896914E2,4.290001113E1,1.304210295E2,4.981645926E1,1.426742822E-1,NaN,8.342101194E0,3.000000000E0
1.628896968E2,4.290000194E1,1.304210213E2,4.978389213E1,9.824653715E-2,NaN,7.938800446E0,3.000000000E0
1.638896806E2,4.290000179E1,1.304210212E2,4.978389213E1,0.000000000E0,NaN,7.662841326E0,3.000000000E0
1.648896648E2,4.289999642E1,1.304210165E2,4.972181107E1,1.786263660E-2,NaN,5.620797314E0,3.000000000E0
1.658896496E2,4.289999424E1,1.304210144E2,4.974664578E1,3.743441030E-2,NaN,5.604672531E0,3.000000000E0
1.668896335E2,4.289999379E1,1.304210118E2,4.974664578E1,0.000000000E0,NaN,4.667025974E0,3.000000000E0
1.678896179E2,4.289999188E1,1.304210106E2,4.974664578E1,0.000000000E0,NaN,4.089096389E0,3.000000000E0
1.688896025E2,4.289999188E1,1.304210106E2,4.974664578E1,0.000000000E0,NaN,4.088601232E0,3.000000000E0
1.698895868E2,4.289999180E1,1.304210105E2,4.974664578E1,0.000000000E0,NaN,4.064842442E0,3.000000000E0
1.708895714E2,4.289999170E1,1.304210105E2,4.974664578E1,0.000000000E0,NaN,4.031564328E0,3.000000000E0
1.718895565E2,4.289998863E1,1.304210004E2,4.993029449E1,2.958716452E-2,NaN,3.955813879E0,3.000000000E0
1.728895415E2,4.289998731E1,1.304210011E2,4.992508315E1,8.985724300E-2,NaN,3.643868739E0,3.000000000E0
1.738895264E2,4.289997924E1,1.304209624E2,4.994344508E1,2.632355690E-1,NaN,6.872425619E0,3.000000000E0
1.748895109E2,4.289998222E1,1.304209585E2,5.006902320E1,1.477427483E-1,NaN,7.079543314E0,3.000000000E0
1.758894967E2,4.289997016E1,1.304210492E2,4.988724154E1,4.312505279E-1,2.130832930E2,2.008224533E1,8.233729369E0
1.768894815E2,4.289996433E1,1.304210479E2,5.011582126E1,6.579073946E-1,2.064794764E2,2.209153711E1,8.843181687E0
