"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.179166328E-5,4.426703788E-3,-2.960600518E-2,-2.408964094E-3
1.005979166E-2,-3.482402861E-2,1.213090867E-2,-2.167070098E-2
2.006779166E-2,-5.678818375E-2,5.170521513E-2,-5.146907642E-2
3.007479166E-2,-7.311023772E-2,9.187615663E-2,-7.969594002E-2
4.008279166E-2,-1.132486016E-1,1.399329007E-1,-9.331241995E-2
5.009079167E-2,-1.606283784E-1,2.025913447E-1,-8.576145023E-2
6.009879167E-2,-1.920632571E-1,2.305510640E-1,-8.017147332E-2
7.010679167E-2,-1.991100758E-1,2.280956060E-1,-9.263117611E-2
8.011479166E-2,-1.864249110E-1,1.813821644E-1,-1.057965085E-1
9.012279166E-2,-1.725414842E-1,1.140305847E-1,-1.043026373E-1
1.001307917E-1,-1.477285475E-1,4.442034662E-2,-8.915191889E-2
1.101387917E-1,-1.253086478E-1,-3.424416482E-2,-4.613567144E-2
1.201467917E-1,-9.007210284E-2,-5.351639539E-2,1.705155335E-2
1.301547917E-1,-4.020942375E-2,-5.136542022E-2,5.084051192E-2
1.401627917E-1,5.735163111E-3,-3.301222809E-3,7.376739383E-2
1.501707917E-1,2.668058686E-2,7.134804130E-2,8.083429188E-2
1.601777917E-1,2.077049948E-2,1.369720697E-1,7.878392190E-2
1.701857917E-1,6.320091896E-3,1.877962947E-1,7.426226139E-2
1.801937917E-1,2.015358303E-3,2.121753991E-1,8.516870439E-2
1.902017917E-1,5.137382075E-3,2.047118992E-1,1.011053249E-1
2.002097917E-1,6.658216007E-3,1.796185076E-1,1.094822064E-1
2.102177917E-1,2.813485335E-4,1.487934142E-1,1.036741808E-1
2.202257917E-1,-1.911844872E-2,1.247488037E-1,8.848085254E-2
2.302337917E-1,-4.776975140E-2,1.144036874E-1,6.374125928E-2
2.402417917E-1,-5.774701759E-2,1.238009185E-1,4.076908901E-2
2.502497917E-1,-4.079311714E-2,1.392269284E-1,2.349769883E-2
2.602577917E-1,2.570868935E-3,1.650787741E-1,1.913384162E-2
2.702657917E-1,4.450882971E-2,1.802594960E-1,1.931492798E-2
2.802737917E-1,7.206135988E-2,1.773454547E-1,1.305862982E-2
2.902817917E-1,8.069305122E-2,1.693344414E-1,8.113472722E-3
3.002901250E-1,6.772691756E-2,1.507152170E-1,1.426936872E-2
3.102971250E-1,4.192270339E-2,1.216412485E-1,1.101643033E-2
3.203051250E-1,9.689934552E-3,8.575754613E-2,5.150285549E-3
3.303131250E-1,-1.596591808E-2,5.904538929E-2,-8.645765483E-3
3.403211250E-1,-2.637008950E-2,2.789519355E-2,-2.456427924E-2
3.503291250E-1,-3.060211986E-2,1.805709302E-2,-4.981860518E-2
3.603371250E-1,-3.043700382E-2,3.538761288E-2,-8.595824242E-2
3.703451250E-1,-5.001242086E-2,7.213494182E-2,-1.051770076E-1
3.803531250E-1,-9.384379536E-2,1.065581664E-1,-1.149718463E-1
3.903611250E-1,-1.511814594E-1,1.193945408E-1,-1.114385426E-1
4.003691250E-1,-2.168054730E-1,8.441258967E-2,-1.088598073E-1
4.103771250E-1,-2.777223885E-1,8.730908856E-3,-1.141362414E-1
4.203851250E-1,-3.186565042E-1,-7.612726092E-2,-1.253135353E-1
4.303931250E-1,-3.264763355E-1,-1.383796930E-1,-1.452663839E-1
4.404011250E-1,-3.021635413E-1,-1.279171854E-1,-1.670758128E-1
4.504091250E-1,-2.571919262E-1,-1.116035972E-2,-1.724095047E-1
4.604161250E-1,-2.055351436E-1,1.670695692E-1,-1.457877457E-1
4.704241250E-1,-1.734612137E-1,3.414124548E-1,-1.000055075E-1
4.804321250E-1,-1.577877104E-1,4.717741907E-1,-5.665058270E-2
4.904401250E-1,-1.489103287E-1,5.192069411E-1,-2.604659833E-2
5.004481250E-1,-1.476983279E-1,4.850106239E-1,-8.581547299E-4
5.104561250E-1,-1.519850194E-1,3.882123530E-1,1.587023027E-2
5.204641250E-1,-1.603300273E-1,2.558055818E-1,1.423744485E-2
5.304721250E-1,-1.735869646E-1,1.169799119E-1,6.478431635E-3
5.404801250E-1,-2.050090730E-1,-1.508598030E-2,-6.362032145E-4
5.504881250E-1,-2.405596524E-1,-1.243733019E-1,-1.703690551E-2
5.604961250E-1,-2.742574215E-1,-1.956727803E-1,-2.892658859E-2
5.705041250E-1,-2.932140529E-1,-2.245509177E-1,-3.481289372E-2
5.805121250E-1,-2.945725322E-1,-2.220802903E-1,-3.557508811E-2
5.905201250E-1,-2.807737887E-1,-1.951583773E-1,-4.962772131E-2
6.005281250E-1,-2.608280182E-1,-1.461575329E-1,-6.872817874E-2
6.105361250E-1,-2.452981919E-1,-7.595462352E-2,-8.513236046E-2
6.205441250E-1,-2.460321635E-1,1.288629696E-2,-9.974246472E-2
6.305511250E-1,-2.569368482E-1,1.016127914E-1,-1.018546075E-1
6.405591250E-1,-2.781633139E-1,1.686152667E-1,-9.675492346E-2
6.505671250E-1,-2.959972024E-1,2.059271187E-1,-8.726607263E-2
6.605751250E-1,-2.979181409E-1,2.194501162E-1,-6.256844848E-2
6.705831250E-1,-2.678686082E-1,2.067620009E-1,-3.158771619E-2
6.805911250E-1,-2.146852762E-1,1.610789299E-1,-4.583261441E-3
6.905991250E-1,-1.500822008E-1,9.308153391E-2,2.065505274E-2
7.006071250E-1,-8.496951312E-2,2.239111811E-2,4.263891652E-2
7.106151250E-1,-4.215418175E-2,-5.458752811E-2,5.655191094E-2
7.206231250E-1,-2.633404452E-3,-1.031358913E-1,6.184547767E-2
7.306311250E-1,3.798636049E-2,-1.153394356E-1,7.274239510E-2
7.406391250E-1,6.880739331E-2,-1.137639061E-1,8.241180331E-2
7.506471250E-1,8.728183806E-2,-9.951090813E-2,9.764517844E-2
7.606551250E-1,8.867760003E-2,-8.178943396E-2,1.135154888E-1
7.706631250E-1,7.772205770E-2,-7.704310119E-2,1.157431677E-1
7.806711250E-1,6.474208087E-2,-9.861070663E-2,1.049365923E-1
7.906791250E-1,6.209900975E-2,-1.182280481E-1,9.202086926E-2
8.006871250E-1,5.654099211E-2,-1.602649838E-1,7.861558348E-2
8.106941250E-1,3.757945821E-2,-2.038433850E-1,7.282444090E-2
8.207021250E-1,1.910191216E-2,-2.303194553E-1,7.896968722E-2
8.307101250E-1,2.630346268E-2,-2.286998183E-1,9.366926551E-2
8.407181250E-1,6.148887798E-2,-2.221998423E-1,1.092535481E-1
8.507261250E-1,1.230148524E-1,-2.324313521E-1,1.218359396E-1
8.607341250E-1,1.992883086E-1,-2.612659335E-1,1.167407781E-1
8.707421250E-1,2.643438280E-1,-3.236818314E-1,9.406174719E-2
8.807501250E-1,3.117558062E-1,-3.805507123E-1,5.961509049E-2
8.907581250E-1,3.170760274E-1,-4.531337321E-1,1.925443113E-2
9.007661250E-1,2.835297883E-1,-5.223929882E-1,-1.720797271E-2
9.107741250E-1,2.318848222E-1,-5.549643636E-1,-5.584227294E-2
9.207821250E-1,1.837505847E-1,-5.265902281E-1,-9.251027554E-2
9.307901250E-1,1.359923035E-1,-4.487946630E-1,-1.251750290E-1
9.407981250E-1,1.106621847E-1,-3.568437099E-1,-1.542695165E-1
9.508061250E-1,1.083353832E-1,-2.643128633E-1,-1.844747216E-1
9.608141250E-1,1.324617565E-1,-1.844795346E-1,-2.186145931E-1
9.708221250E-1,1.664959192E-1,-1.374813169E-1,-2.591952980E-1
9.808301250E-1,1.940812021E-1,-1.155595109E-1,-2.923665643E-1
9.908381250E-1,2.336628288E-1,-6.205181032E-2,-3.224834502E-1
1.000845125E0,2.882387042E-1,1.624352485E-2,-3.376504183E-1
1.010853125E0,3.360393643E-1,8.443658054E-2,-3.543597162E-1
1.020861125E0,3.737377524E-1,1.402854621E-1,-3.665990531E-1
1.030869125E0,3.891033828E-1,1.503824592E-1,-3.840423524E-1
1.040877125E0,3.828548193E-1,1.121261492E-1,-3.865603507E-1
1.050885125E0,3.484727144E-1,4.592478275E-2,-3.962467015E-1
1.060893125E0,2.890994251E-1,-3.408349678E-2,-4.290224910E-1
1.070901125E0,2.251111269E-1,-9.653518349E-2,-4.522599876E-1
1.080909125E0,1.578223705E-1,-1.299618632E-1,-4.540129006E-1
1.090917125E0,8.557535708E-2,-1.297277659E-1,-4.454311430E-1
1.100925125E0,2.083337866E-2,-1.046141461E-1,-4.317315817E-1
1.110933125E0,-2.440324426E-2,-5.377757177E-2,-4.091587961E-1
1.120941125E0,-4.721987620E-2,1.298015285E-2,-3.768650293E-1
1.130949125E0,-4.949807003E-2,6.010026485E-2,-3.481886685E-1
1.140957125E0,-3.808482736E-2,8.373048902E-2,-3.331098557E-1
1.150965125E0,-3.374696150E-2,6.496356428E-2,-3.230195343E-1
1.160973125E0,-3.013305366E-2,8.147157729E-3,-3.185296953E-1
1.170981125E0,-7.104485761E-3,-2.879972756E-2,-2.995072007E-1
1.180989125E0,2.130079083E-2,-4.953376949E-2,-2.708342969E-1
1.190997125E0,3.858301789E-2,-5.344495177E-2,-2.296441197E-1
1.201005125E0,3.935134038E-2,-2.929940075E-2,-1.856649369E-1
1.211013125E0,2.661176398E-2,-6.801190786E-3,-1.423361152E-1
1.221021125E0,1.272018347E-2,4.363846034E-3,-1.084753722E-1
1.231028125E0,2.595689148E-3,3.487107577E-3,-8.577815443E-2
1.241036125E0,1.195931924E-3,-2.061290294E-2,-7.163091004E-2
1.251044125E0,-6.822240539E-3,-6.319865584E-2,-6.285854429E-2
1.261052125E0,-2.051008865E-2,-1.108380780E-1,-5.932878703E-2
1.271060125E0,-4.252687469E-2,-1.452640891E-1,-5.570881814E-2
1.281068125E0,-7.049725205E-2,-1.639112830E-1,-6.978069991E-2
1.291076125E0,-1.067751795E-1,-1.628464460E-1,-9.192489833E-2
1.301084125E0,-1.554343253E-1,-1.518244147E-1,-1.084085330E-1
1.311092125E0,-2.034494579E-1,-1.235380098E-1,-1.109361276E-1
1.321100125E0,-2.426916659E-1,-1.097359136E-1,-1.068708077E-1
1.331108125E0,-2.502561510E-1,-9.166310728E-2,-1.081441641E-1
1.341116125E0,-2.238391936E-1,-6.673672050E-2,-1.234192625E-1
1.351124125E0,-1.845398098E-1,-4.004563764E-2,-1.618276238E-1
1.361132125E0,-1.458294392E-1,-1.344314776E-3,-2.065215856E-1
