"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-2.119500015E-3,7.987390137E-1,1.140777740E0,9.797276459E0
7.910499990E-3,7.188052368E-1,1.075663147E0,9.743089142E0
1.794049999E-2,6.156697083E-1,1.039588165E0,9.626032562E0
2.796949999E-2,5.322930908E-1,9.821076965E-1,9.650132446E0
3.799950000E-2,4.537065125E-1,7.143145752E-1,1.029768585E1
4.802950000E-2,3.597019958E-1,1.056353302E0,9.849218445E0
5.805950001E-2,4.882846069E-1,1.001118164E0,9.842183075E0
6.808850000E-2,5.574407959E-1,1.031954041E0,9.830507355E0
7.811850001E-2,5.652246094E-1,1.160836029E0,9.662406921E0
8.814849996E-2,5.508544922E-1,1.177451477E0,9.484277344E0
9.817849996E-2,4.528083801E-1,1.154249725E0,9.288634186E0
1.082085000E-1,3.577560425E-1,1.116528168E0,9.068442078E0
1.182375000E-1,3.989204407E-1,1.023272095E0,9.162296906E0
1.282675000E-1,4.646337891E-1,9.653425598E-1,9.430988159E0
1.382975000E-1,4.519102478E-1,9.767189026E-1,9.508077850E0
1.483275000E-1,5.942642212E-1,9.690847778E-1,9.715396729E0
1.583565000E-1,7.328759766E-1,1.067879333E0,9.912836151E0
1.683865000E-1,8.021818542E-1,1.142873383E0,9.939480743E0
1.784165000E-1,7.869136047E-1,1.174607391E0,9.785001984E0
1.884465000E-1,7.527845764E-1,1.225950623E0,9.666149139E0
1.984765000E-1,6.520440674E-1,1.211879883E0,9.559870148E0
2.085055000E-1,5.279521179E-1,1.168470154E0,9.502090302E0
2.185355000E-1,4.230203247E-1,1.090332642E0,9.533674622E0
2.285655000E-1,3.873944092E-1,9.960287476E-1,9.608219604E0
2.385955000E-1,3.501219177E-1,9.475296021E-1,9.662556610E0
2.486245000E-1,3.532653809E-1,9.407936096E-1,9.738299103E0
2.586545000E-1,4.102967834E-1,1.005459137E0,9.856104126E0
2.686845000E-1,4.150868225E-1,9.598040771E-1,9.912836151E0
2.787145000E-1,3.327580261E-1,9.412426758E-1,9.821825409E0
2.887445000E-1,2.182461548E-1,9.065148926E-1,9.736502838E0
2.987735000E-1,1.552272034E-1,8.056246948E-1,9.740544434E0
3.088035000E-1,1.202000427E-1,7.828720093E-1,9.780062256E0
3.188335000E-1,1.507365417E-1,7.607180786E-1,9.863738251E0
3.288635000E-1,1.740879822E-1,7.616162109E-1,9.907447357E0
3.388925000E-1,2.164498901E-1,7.834707642E-1,9.904752960E0
3.489225000E-1,2.754272461E-1,8.238867188E-1,9.901010742E0
3.589525000E-1,3.248245239E-1,9.201365662E-1,9.871522064E0
3.689825000E-1,3.249742126E-1,9.318122864E-1,9.809550934E0
3.790115000E-1,3.351530457E-1,9.056167603E-1,9.778415680E0
3.890415000E-1,3.179388428E-1,9.604028320E-1,9.737550659E0
3.990715000E-1,2.438429260E-1,9.366023254E-1,9.686207428E0
4.091015000E-1,1.525328064E-1,8.948391724E-1,9.615105286E0
4.191315000E-1,6.930587769E-2,8.846603394E-1,9.556127930E0
4.291605000E-1,6.825805664E-2,8.973838806E-1,9.563911743E0
4.391905000E-1,1.451980591E-1,9.541159058E-1,9.588311005E0
4.492205000E-1,2.462379456E-1,1.036744080E0,9.598789215E0
4.592505000E-1,3.101550293E-1,1.030606842E0,9.585317230E0
4.692795000E-1,2.733316040E-1,9.789642334E-1,9.525292053E0
4.793095000E-1,2.101629639E-1,9.379495239E-1,9.454339600E0
4.893395000E-1,1.707948303E-1,9.566606140E-1,9.493857422E0
4.993695000E-1,2.086660767E-1,9.439370728E-1,9.612410889E0
5.093995000E-1,3.035687256E-1,9.713301086E-1,9.755513306E0
5.194282500E-1,3.827540588E-1,1.008003845E0,9.885892181E0
5.294582500E-1,4.164340210E-1,9.843530273E-1,9.918674011E0
5.394882500E-1,4.061054993E-1,9.580078125E-1,9.869576111E0
5.495182500E-1,3.394940186E-1,9.258247375E-1,9.792486420E0
5.595472500E-1,2.734812927E-1,8.481362915E-1,9.759105835E0
5.695772500E-1,2.534230042E-1,8.098159790E-1,9.793085175E0
5.796072500E-1,2.570155334E-1,7.866142273E-1,9.864037628E0
5.896372500E-1,2.677931213E-1,7.629634094E-1,9.856403503E0
5.996672500E-1,3.080593872E-1,7.783813477E-1,9.825268250E0
6.096962500E-1,3.426374817E-1,7.914042664E-1,9.806706848E0
6.197262500E-1,3.284170532E-1,7.849676514E-1,9.725425873E0
