"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.895499987E-3,-7.787689567E-2,1.003776342E-1,1.796103641E-2
1.292549999E-2,-7.844840735E-2,1.218690798E-1,7.925712503E-3
2.295550000E-2,-6.005351245E-2,1.161690652E-1,1.365178451E-2
3.298449999E-2,-6.222398952E-2,2.374022752E-1,5.165722221E-2
4.301450000E-2,-1.072235629E-1,2.673180699E-1,6.535927951E-2
5.304450000E-2,-1.466758996E-1,3.440791667E-1,8.568052948E-2
6.307450001E-2,-2.198306024E-1,4.344705045E-1,9.149293602E-2
7.310350001E-2,-2.780259848E-1,4.874077439E-1,8.716423810E-2
8.313349995E-2,-3.052015603E-1,4.784490764E-1,6.748729944E-2
9.316349996E-2,-3.017730117E-1,4.347764254E-1,5.230968073E-2
1.031935000E-1,-2.825304270E-1,3.337477744E-1,4.074631631E-2
1.132225000E-1,-2.077504545E-1,2.059709132E-1,2.547175437E-2
1.232525000E-1,-6.221243739E-2,3.706702590E-2,3.949929494E-3
1.332825000E-1,3.816317022E-2,-1.081801876E-1,-7.099792361E-3
1.433125000E-1,1.112824455E-1,-1.794243753E-1,-1.057772432E-2
1.533425000E-1,1.246619001E-1,-1.589289606E-1,-2.018188126E-2
1.633715000E-1,8.253052086E-2,-6.640917063E-2,-2.485542372E-2
1.734015000E-1,1.148323901E-2,1.562604494E-2,-2.867998928E-2
1.834315000E-1,-5.548140034E-2,8.089008182E-2,-3.793207556E-2
1.934615000E-1,-1.083382219E-1,1.078753546E-1,-5.377761647E-2
2.034905000E-1,-1.353529245E-1,9.796816856E-2,-6.296162307E-2
2.135205000E-1,-1.338096112E-1,6.632581353E-2,-6.460905075E-2
2.235505000E-1,-9.792655706E-2,1.990225911E-2,-6.255476177E-2
2.335805000E-1,-5.410717800E-2,-2.669986524E-2,-5.282942951E-2
2.436105000E-1,-1.601979509E-2,-5.891156569E-2,-4.856247827E-2
2.536395000E-1,-2.357511781E-3,-5.571284518E-2,-5.839486793E-2
2.636695000E-1,-8.527114987E-3,-1.880308054E-2,-6.937253475E-2
2.736995000E-1,-2.717536688E-2,1.532373112E-2,-7.648583502E-2
2.837295000E-1,-5.527148023E-2,2.552249469E-2,-7.891578972E-2
2.937585000E-1,-7.414823025E-2,2.428971790E-2,-6.456534564E-2
3.037885000E-1,-7.170403749E-2,1.270924788E-2,-4.916073382E-2
3.138185000E-1,-4.950259998E-2,3.863558173E-3,-3.471947461E-2
3.238485000E-1,-1.987099275E-2,2.302789595E-3,-2.261742763E-2
3.338785000E-1,7.387527265E-3,-2.289565280E-3,-1.453446876E-2
3.439075000E-1,2.710038982E-2,2.174464054E-3,-1.441818289E-2
3.539375000E-1,3.210047632E-2,1.450463384E-2,-2.288357355E-2
3.639675000E-1,2.039216086E-2,2.595525235E-2,-3.605767339E-2
3.739975000E-1,1.365915686E-2,3.768141568E-2,-4.348975420E-2
3.840265000E-1,1.069817971E-2,5.026593059E-2,-5.126405135E-2
3.940565000E-1,3.850926645E-3,5.248460919E-2,-5.283451453E-2
4.040865000E-1,1.043964177E-3,5.274737626E-2,-3.943130374E-2
4.141165000E-1,-9.758615866E-3,4.444071651E-2,-1.683145389E-2
4.241455000E-1,-1.276142709E-2,3.228074685E-2,7.483429275E-3
4.341755000E-1,-3.758610692E-3,2.521218546E-2,1.737254672E-2
4.442055000E-1,1.554133836E-3,1.668403484E-2,8.081601933E-3
4.542355000E-1,4.411439877E-3,1.617803425E-2,-7.859014906E-3
4.642655000E-1,3.831582144E-3,4.218518734E-3,-1.390784420E-2
4.742945000E-1,-8.875157684E-3,-1.671765558E-2,-7.609734312E-3
4.843245000E-1,-4.032438621E-2,-3.704415262E-2,4.726177547E-3
4.943545000E-1,-5.797102302E-2,-4.230522737E-2,1.754796691E-2
5.043845000E-1,-7.349495590E-2,-3.346341848E-2,3.041014634E-2
5.144132500E-1,-7.565371692E-2,-1.119965687E-2,2.618557401E-2
5.244432500E-1,-6.509286165E-2,1.829474815E-3,1.544026844E-2
5.344732500E-1,-4.339981824E-2,2.301653381E-3,4.818254383E-4
5.445032500E-1,-2.861424536E-2,-1.506552100E-2,-9.692884982E-3
5.545332500E-1,-1.959305443E-2,-4.182948917E-2,-1.067718957E-2
5.645622500E-1,-1.338901371E-2,-6.010408327E-2,-1.035938878E-2
5.745922500E-1,-2.017501555E-2,-5.674983189E-2,-4.094302189E-3
5.846222500E-1,-2.007519640E-2,-4.413051158E-2,5.546494504E-4
5.946522500E-1,-1.244497485E-2,-3.728112578E-2,6.838127156E-4
6.046812500E-1,7.688817568E-3,-3.494811803E-2,-5.255491473E-3
6.147112500E-1,3.006043471E-2,-3.466981649E-2,-7.257389836E-3
6.247412500E-1,3.669966385E-2,-4.971072078E-2,-4.067824222E-3
6.347712500E-1,2.737513743E-2,-4.869099706E-2,-1.886162790E-3
6.448002500E-1,4.096300341E-3,-4.288347811E-2,6.367333699E-3
6.548302500E-1,-2.867948823E-2,-2.631835081E-2,1.089603920E-2
6.648602500E-1,-6.103337929E-2,-2.589501813E-2,5.173061043E-3
6.748902500E-1,-8.458025008E-2,-3.848937154E-2,-4.434292670E-3
6.849202500E-1,-1.016628221E-1,-5.282046273E-2,-1.215154957E-2
6.949492500E-1,-1.149101853E-1,-5.707646161E-2,-1.690955274E-2
7.049792500E-1,-1.121282727E-1,-4.151364788E-2,-2.302693762E-2
7.150092500E-1,-9.476473182E-2,-4.042705521E-3,-3.205505386E-2
7.250392500E-1,-6.500994414E-2,3.066562302E-2,-3.403376415E-2
7.350682500E-1,-3.371513635E-2,4.136753455E-2,-3.456879407E-2
7.450982500E-1,-1.403805893E-2,3.040514141E-2,-3.087462112E-2
7.551282500E-1,-1.277012844E-2,1.865527406E-2,-2.530382015E-2
7.651582500E-1,-3.909837455E-2,2.418496646E-2,-2.162802033E-2
7.751882500E-1,-7.619912922E-2,4.074556381E-2,-3.097624891E-2
7.852172500E-1,-1.137937009E-1,5.907967314E-2,-4.504162073E-2
7.952472500E-1,-1.434528083E-1,7.229401916E-2,-5.215466022E-2
8.052772500E-1,-1.616107672E-1,7.926643640E-2,-4.360804334E-2
8.153072500E-1,-1.677453965E-1,9.429758787E-2,-2.636926435E-2
8.253362500E-1,-1.622370481E-1,1.092097461E-1,-1.700546965E-2
8.353662500E-1,-1.396731585E-1,1.189055145E-1,-1.542088948E-2
8.453962500E-1,-1.132964566E-1,9.757263958E-2,-1.473341510E-2
8.554262500E-1,-1.014981195E-1,5.531493574E-2,-1.293924358E-2
8.654552500E-1,-1.088045388E-1,-1.525348518E-3,-1.449596416E-2
8.754852500E-1,-1.359466761E-1,-3.642927110E-2,-2.318319492E-2
8.855152500E-1,-1.739352494E-1,-3.720223531E-2,-2.716620266E-2
8.955452500E-1,-2.170888484E-1,-1.025051344E-2,-2.503807098E-2
9.055752500E-1,-2.514384389E-1,3.867242485E-2,-1.178185083E-2
9.156042500E-1,-2.637579441E-1,7.966167480E-2,8.658176288E-3
9.256342500E-1,-2.411630303E-1,8.924455941E-2,3.386463597E-2
9.356642500E-1,-1.952570528E-1,5.586183816E-2,5.403248593E-2
9.456942500E-1,-1.394604295E-1,-1.821228117E-2,7.286594063E-2
9.557232500E-1,-9.752761573E-2,-9.437762201E-2,9.096211940E-2
9.657532500E-1,-9.000477195E-2,-1.377446800E-1,1.082703844E-1
9.757832500E-1,-1.155386269E-1,-1.417165250E-1,1.264347434E-1
9.858132500E-1,-1.702979803E-1,-1.040376946E-1,1.351412386E-1
9.958432500E-1,-2.267215848E-1,-4.606493562E-2,1.310080141E-1
1.005872250E0,-2.462841272E-1,1.475776359E-2,1.104014441E-1
1.015902250E0,-2.454164773E-1,5.951724201E-2,8.859974146E-2
