"Time (s)","X (µT)","Y (µT)","Z (µT)"
-3.222916712E-4,-3.669412231E1,1.991302490E0,-3.474658203E1
9.685708326E-3,-3.651867676E1,2.025100708E0,-3.462432861E1
1.969370832E-2,-3.654252625E1,1.995819092E0,-3.433599854E1
2.970170834E-2,-3.648786926E1,2.081893921E0,-3.480676270E1
3.970970833E-2,-3.654228210E1,2.149993896E0,-3.494366455E1
4.971770833E-2,-3.663737488E1,2.148986816E0,-3.439270020E1
5.972570833E-2,-3.662876892E1,2.308868408E0,-3.462579346E1
6.973370833E-2,-3.669088745E1,2.276214600E0,-3.423345947E1
7.974170832E-2,-3.668244934E1,2.328170776E0,-3.432098389E1
8.974970834E-2,-3.668244934E1,2.328170776E0,-3.432098389E1
9.975770833E-2,-3.670082092E1,2.744323730E0,-3.418994141E1
1.097657083E-1,-3.670082092E1,2.744323730E0,-3.418994141E1
1.197737083E-1,-3.680331421E1,2.673248291E0,-3.485852051E1
1.297817083E-1,-3.667842102E1,2.747833252E0,-3.500439453E1
1.397897083E-1,-3.652857971E1,2.796646118E0,-3.444421387E1
1.497987083E-1,-3.651698303E1,2.813964844E0,-3.494372559E1
1.598067083E-1,-3.648161316E1,2.808349609E0,-3.438751221E1
1.698147083E-1,-3.642916870E1,2.822998047E0,-3.506140137E1
1.798227083E-1,-3.628558350E1,2.861358643E0,-3.540112305E1
1.898307083E-1,-3.634513855E1,2.818603516E0,-3.504425049E1
1.998387083E-1,-3.628042603E1,2.995315552E0,-3.556024170E1
2.098467083E-1,-3.610052490E1,2.974853516E0,-3.527301025E1
2.198547083E-1,-3.606219482E1,3.074188232E0,-3.543951416E1
2.298627083E-1,-3.607815552E1,3.230545044E0,-3.588702393E1
2.398707083E-1,-3.598046875E1,3.241760254E0,-3.550720215E1
2.498787083E-1,-3.611894226E1,3.442596436E0,-3.615283203E1
2.598867083E-1,-3.587948608E1,3.607055664E0,-3.586633301E1
2.698947083E-1,-3.584886169E1,3.713806152E0,-3.582904053E1
2.799027083E-1,-3.598381042E1,3.987609863E0,-3.600115967E1
2.899107083E-1,-3.603729248E1,3.993774414E0,-3.563732910E1
2.999197083E-1,-3.596803284E1,4.096130371E0,-3.595971680E1
3.099277083E-1,-3.599766541E1,4.262878418E0,-3.621514893E1
3.199357083E-1,-3.602223206E1,4.388854980E0,-3.545190430E1
3.299437083E-1,-3.609593201E1,4.460540771E0,-3.591394043E1
3.399517083E-1,-3.606700134E1,4.501983643E0,-3.570660400E1
3.499597083E-1,-3.597727966E1,4.595230103E0,-3.556463623E1
3.599677083E-1,-3.622280884E1,4.711807251E0,-3.610656738E1
3.699757083E-1,-3.611026001E1,4.956207275E0,-3.580609131E1
3.799837083E-1,-3.599337769E1,5.110595703E0,-3.641766357E1
3.899917083E-1,-3.580215454E1,5.255172729E0,-3.638928223E1
3.999997083E-1,-3.591987610E1,5.364990234E0,-3.599127197E1
4.100077083E-1,-3.588546753E1,5.574157715E0,-3.628845215E1
4.200157083E-1,-3.593499756E1,5.754974365E0,-3.593536377E1
4.300237083E-1,-3.596067810E1,5.938110352E0,-3.630010986E1
4.400317083E-1,-3.593852234E1,6.192260742E0,-3.626983643E1
4.500397083E-1,-3.605039978E1,6.359191895E0,-3.597857666E1
4.600487083E-1,-3.629682922E1,6.658981323E0,-3.641528320E1
4.700564583E-1,-3.608279419E1,6.813919067E0,-3.577819824E1
4.800644583E-1,-3.619982910E1,6.920166016E0,-3.561566162E1
4.900724583E-1,-3.619288635E1,7.108810425E0,-3.591119385E1
5.000804583E-1,-3.617776489E1,7.122741699E0,-3.574633789E1
5.100884583E-1,-3.599472046E1,7.157684326E0,-3.622967529E1
5.200964583E-1,-3.599472046E1,7.157684326E0,-3.622967529E1
5.301044583E-1,-3.600196838E1,7.321548462E0,-3.632238770E1
5.401124583E-1,-3.603375244E1,7.351821899E0,-3.633032227E1
5.501204583E-1,-3.583699036E1,7.382553101E0,-3.659271240E1
5.601284583E-1,-3.592567444E1,7.573730469E0,-3.552288818E1
5.701364583E-1,-3.591227722E1,7.715515137E0,-3.626647949E1
5.801444583E-1,-3.590205383E1,7.824234009E0,-3.628112793E1
5.901524583E-1,-3.585166931E1,7.813934326E0,-3.579614258E1
