"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
4.007208347E-2,4.289991496E1,1.304212306E2,4.969572820E1,2.332471377E0,1.069058385E2,8.232275733E0,3.000000000E0
1.040055871E0,4.289991322E1,1.304212382E2,4.983335976E1,0.000000000E0,1.070202063E2,7.987400135E0,3.000000000E0
2.040041327E0,4.289992143E1,1.304212193E2,4.995022827E1,7.195981663E-1,9.816227448E1,7.756060974E0,3.000000000E0
3.040026307E0,4.289992298E1,1.304212162E2,5.014916834E1,3.380479915E-1,9.567092998E1,7.847661569E0,3.000000000E0
4.040010929E0,4.289992921E1,1.304212079E2,5.025224756E1,2.658252577E-1,9.567092396E1,8.401731237E0,3.000000000E0
5.039994955E0,4.289993363E1,1.304212092E2,5.019247316E1,4.216652880E-1,9.567092453E1,9.081661260E0,3.000000000E0
6.039979458E0,4.289992999E1,1.304212067E2,5.015989495E1,5.283324792E-1,9.567092313E1,9.409844502E0,3.000000000E0
7.039964199E0,4.289993523E1,1.304212054E2,5.016309607E1,6.882780469E-1,9.567092187E1,9.945112718E0,3.000000000E0
8.039948106E0,4.289993834E1,1.304212133E2,5.025001973E1,8.165316986E-1,9.567092704E1,1.107871714E1,3.000000000E0
9.039933085E0,4.289995192E1,1.304212296E2,5.039933064E1,1.287256104E0,6.892534259E1,1.076221386E1,3.000000000E0
1.003991795E1,4.289995686E1,1.304212551E2,5.054455834E1,1.758132441E0,7.445406305E1,1.046153575E1,3.000000000E0
1.103990149E1,4.289996636E1,1.304212456E2,5.058573409E1,1.501019120E0,6.814186220E1,1.222903198E1,3.000000000E0
1.203988659E1,4.289996486E1,1.304212396E2,5.056411045E1,0.000000000E0,6.793094854E1,1.388076713E1,3.000000000E0
1.303987050E1,4.289996486E1,1.304212396E2,5.056411045E1,0.000000000E0,6.793094854E1,1.545139570E1,3.000000000E0
1.403985584E1,4.289996486E1,1.304212396E2,5.056411045E1,0.000000000E0,6.793094854E1,1.681114668E1,3.000000000E0
1.503983974E1,4.289996486E1,1.304212396E2,5.056411045E1,0.000000000E0,6.793094854E1,1.810093702E1,3.073064455E0
1.603982508E1,4.289996486E1,1.304212396E2,5.056411045E1,0.000000000E0,6.793094854E1,1.932657238E1,3.195858874E0
1.703980899E1,4.289996486E1,1.304212396E2,5.056411045E1,0.000000000E0,6.793094854E1,2.049153801E1,3.300571788E0
1.803979290E1,4.289996486E1,1.304212396E2,5.056411045E1,0.000000000E0,6.793094854E1,2.159890773E1,3.550934770E0
1.903977787E1,4.289996486E1,1.304212396E2,5.056411045E1,0.000000000E0,6.793094854E1,2.265156670E1,3.624715275E0
2.003976285E1,4.289997615E1,1.304212961E2,5.056411045E1,0.000000000E0,6.793094854E1,1.103141764E1,3.702911167E0
