"Time (s)","X (hPa)"
-5.511996667E-1,1.005709229E3
4.545013333E-1,1.005711365E3
1.460165333E0,1.005713425E3
2.465894333E0,1.005714798E3
3.471676333E0,1.005714798E3
3.822856333E0,1.005713882E3
4.895562333E0,1.005713730E3
5.968294333E0,1.005712814E3
7.041026333E0,1.005711594E3
8.113720333E0,1.005709000E3
9.186457333E0,1.005706253E3
1.025920933E1,1.005703735E3
1.133197933E1,1.005701675E3
1.240474033E1,1.005699387E3
1.347747833E1,1.005698471E3
1.455025033E1,1.005698166E3
1.562302533E1,1.005698090E3
1.669580433E1,1.005697327E3
1.776857333E1,1.005697021E3
1.884127733E1,1.005696869E3
1.991401733E1,1.005695953E3
2.098683233E1,1.005695953E3
2.205960833E1,1.005697098E3
2.313239933E1,1.005698166E3
2.420515133E1,1.005699158E3
2.527787233E1,1.005700378E3
2.635066633E1,1.005700378E3
2.742349533E1,1.005700378E3
2.849629333E1,1.005699844E3
2.956910733E1,1.005699844E3
3.064191933E1,1.005699844E3
3.171472233E1,1.005699158E3
3.278752233E1,1.005697479E3
3.386034033E1,1.005695953E3
3.493318533E1,1.005694275E3
3.600600733E1,1.005692825E3
3.707885633E1,1.005691147E3
3.815162033E1,1.005690384E3
3.922439133E1,1.005689926E3
4.029724533E1,1.005689011E3
4.137008233E1,1.005688248E3
4.244293633E1,1.005687561E3
4.351582533E1,1.005687180E3
4.458869833E1,1.005687180E3
4.566156233E1,1.005688400E3
4.673445733E1,1.005690079E3
4.780735433E1,1.005691605E3
4.888028733E1,1.005693665E3
4.995312833E1,1.005694733E3
5.102601833E1,1.005694733E3
5.209889533E1,1.005694275E3
5.317177833E1,1.005692902E3
5.424463133E1,1.005690994E3
5.531746433E1,1.005688782E3
5.639028333E1,1.005686722E3
5.746307733E1,1.005684814E3
5.853590733E1,1.005683365E3
5.960871433E1,1.005682526E3
6.068153633E1,1.005682526E3
6.175433333E1,1.005682526E3
6.282712533E1,1.005682297E3
6.389993133E1,1.005681915E3
6.497272333E1,1.005681229E3
6.604553833E1,1.005681076E3
6.711832633E1,1.005681076E3
6.819108933E1,1.005681534E3
6.926385833E1,1.005683212E3
7.033665733E1,1.005685043E3
7.140950033E1,1.005686798E3
7.248230633E1,1.005688019E3
7.355510433E1,1.005688019E3
7.462791133E1,1.005687103E3
7.570072633E1,1.005685043E3
7.677353233E1,1.005682983E3
7.784631433E1,1.005681839E3
7.891909733E1,1.005680695E3
7.999188333E1,1.005680237E3
8.106470433E1,1.005680161E3
8.213754133E1,1.005679779E3
8.321035033E1,1.005679779E3
8.428317533E1,1.005679398E3
8.535597533E1,1.005677109E3
8.642879633E1,1.005675354E3
8.750162633E1,1.005673523E3
8.857444733E1,1.005671387E3
8.964728433E1,1.005670471E3
9.072008333E1,1.005670166E3
9.179286333E1,1.005670319E3
9.286567733E1,1.005670166E3
9.393848333E1,1.005669937E3
9.501127333E1,1.005669861E3
9.608406333E1,1.005669861E3
9.715688133E1,1.005669861E3
9.822970733E1,1.005669708E3
9.930253033E1,1.005669632E3
1.003752823E2,1.005669632E3
1.014480793E2,1.005670090E3
1.025208513E2,1.005670547E3
1.035936903E2,1.005671616E3
1.046665533E2,1.005671616E3
1.057393713E2,1.005671539E3
1.068121733E2,1.005670166E3
1.078849643E2,1.005669632E3
1.089577463E2,1.005668259E3
1.100305353E2,1.005667725E3
1.111033713E2,1.005667419E3
1.121761603E2,1.005667191E3
1.132489793E2,1.005667114E3
1.143218193E2,1.005666504E3
1.153946323E2,1.005666351E3
1.164674783E2,1.005666046E3
1.175402593E2,1.005666046E3
1.186130433E2,1.005666046E3
1.196858663E2,1.005666275E3
1.207586943E2,1.005666504E3
1.218315103E2,1.005666733E3
1.229043373E2,1.005667801E3
1.239771483E2,1.005668869E3
1.250499863E2,1.005669250E3
1.261227963E2,1.005669632E3
1.271956093E2,1.005670700E3
1.282684153E2,1.005670700E3
1.293412483E2,1.005670319E3
1.304140783E2,1.005670319E3
1.314869293E2,1.005670471E3
1.325598393E2,1.005670471E3
1.336327263E2,1.005670471E3
1.347055683E2,1.005670776E3
1.357784023E2,1.005670776E3
1.368512393E2,1.005670700E3
1.379240733E2,1.005670166E3
1.389968793E2,1.005670166E3
1.400697023E2,1.005670090E3
1.411425683E2,1.005670319E3
1.422153793E2,1.005670471E3
1.432882373E2,1.005670471E3
1.443610593E2,1.005669708E3
1.454339083E2,1.005668640E3
1.465068093E2,1.005667801E3
1.475796853E2,1.005666580E3
1.486525983E2,1.005665436E3
1.497254583E2,1.005664062E3
1.507983263E2,1.005663834E3
1.518711803E2,1.005663376E3
1.529439813E2,1.005663376E3
1.540167663E2,1.005662308E3
1.550895563E2,1.005661316E3
1.561623413E2,1.005659790E3
1.572351343E2,1.005657883E3
1.583079973E2,1.005656433E3
1.593808583E2,1.005655823E3
1.604537023E2,1.005655746E3
1.615265633E2,1.005655823E3
1.625994443E2,1.005655746E3
1.636722993E2,1.005655746E3
1.647451623E2,1.005655746E3
1.658180473E2,1.005655518E3
1.668909413E2,1.005655518E3
1.679638233E2,1.005655518E3
1.690367163E2,1.005656815E3
1.701096133E2,1.005657272E3
1.711825513E2,1.005658493E3
1.722554783E2,1.005659790E3
1.733284013E2,1.005659790E3
1.744012913E2,1.005659332E3
1.754741743E2,1.005658722E3
1.765470293E2,1.005657883E3
1.776199033E2,1.005656433E3
1.786927803E2,1.005655975E3
1.797656323E2,1.005655975E3
1.808385003E2,1.005655823E3
1.819113563E2,1.005655746E3
1.829842633E2,1.005655594E3
1.840571673E2,1.005655518E3
1.851300433E2,1.005655212E3
1.862028503E2,1.005654678E3
1.872756793E2,1.005654678E3
1.883485733E2,1.005655594E3
1.894214133E2,1.005656662E3
1.904942403E2,1.005657272E3
1.915670763E2,1.005658264E3
