"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
-3.222916712E-4,-7.195530087E-2,6.080591306E-2,1.173059642E-1
9.685708326E-3,-8.415603638E-2,6.562384218E-2,9.969607741E-2
1.969370832E-2,-9.558282793E-2,6.929080933E-2,6.098829955E-2
2.970170834E-2,-1.218623668E-1,8.186438680E-2,2.091863938E-2
3.970970833E-2,-1.284268945E-1,9.076337516E-2,-9.415626526E-3
4.971770833E-2,-1.051961333E-1,6.735392660E-2,-2.307684533E-2
5.972570833E-2,-9.594892710E-2,4.631422460E-2,-1.180160511E-2
6.973370833E-2,-1.198622435E-1,7.151332498E-2,4.258440807E-2
7.974170832E-2,-1.666282862E-1,7.661698014E-2,1.212888062E-1
8.974970834E-2,-1.786130369E-1,8.114249259E-2,1.364398003E-1
9.975770833E-2,-1.532325894E-1,5.997595564E-2,1.069836318E-1
1.097657083E-1,-1.170648262E-1,3.861935064E-2,5.403353274E-2
1.197737083E-1,-7.920695096E-2,4.096705839E-2,6.901072338E-3
1.297817083E-1,-5.840552598E-2,2.747681737E-2,-1.824928820E-2
1.397897083E-1,-5.155711994E-2,1.720099896E-2,-2.276816778E-2
1.497987083E-1,-3.894864768E-2,2.784725279E-2,-1.354058087E-2
1.598067083E-1,-1.397797093E-2,1.089610532E-1,4.770215601E-3
1.698147083E-1,-4.293652251E-3,2.081241310E-1,4.095271975E-2
1.798227083E-1,-1.205015648E-2,2.688396871E-1,8.453957736E-2
1.898307083E-1,-3.354053199E-2,2.812289596E-1,1.143853590E-1
1.998387083E-1,-5.813547596E-2,2.525552809E-1,1.192794666E-1
2.098467083E-1,-8.960685134E-2,2.151929885E-1,1.118092984E-1
2.198547083E-1,-1.341727227E-1,1.666164696E-1,9.560386837E-2
2.298627083E-1,-1.925257742E-1,1.199733391E-1,7.665920258E-2
2.398707083E-1,-2.427875698E-1,7.816614211E-2,6.822057068E-2
2.498787083E-1,-2.741020620E-1,5.322910100E-2,8.740571886E-2
2.598867083E-1,-2.698004246E-1,3.073914349E-2,1.207041070E-1
2.698947083E-1,-2.164615542E-1,1.367920078E-2,1.560881883E-1
2.799027083E-1,-1.357924044E-1,1.387620345E-3,1.892578602E-1
2.899107083E-1,-6.250008196E-2,-6.224226207E-3,2.084073275E-1
2.999197083E-1,-2.535693161E-2,-1.120207645E-2,2.107398510E-1
3.099277083E-1,-1.860714890E-2,-1.100766473E-2,1.838059723E-1
3.199357083E-1,-4.030462727E-2,-1.085297298E-2,1.328011751E-1
3.299437083E-1,-7.923337817E-2,-5.593495443E-3,7.450723648E-2
