"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.967770833E-2,-3.703656006E1,7.762138367E0,-4.210577393E1
2.968470834E-2,-3.703936005E1,7.746437073E0,-4.200134277E1
3.969070833E-2,-3.704533386E1,7.800289154E0,-4.179302979E1
4.969670833E-2,-3.713179016E1,7.954582214E0,-4.194860840E1
5.970370834E-2,-3.708230591E1,8.107593536E0,-4.175659180E1
6.970970833E-2,-3.718501282E1,8.053115845E0,-4.145642090E1
7.971670834E-2,-3.712145996E1,8.152717590E0,-4.202258301E1
8.972270833E-2,-3.720364761E1,8.174987793E0,-4.197326660E1
9.972970834E-2,-3.722749710E1,8.164482117E0,-4.152606201E1
1.097357083E-1,-3.722241974E1,8.135925293E0,-4.199420166E1
1.197427083E-1,-3.742306137E1,8.020175934E0,-4.162762451E1
1.297487083E-1,-3.742306137E1,8.020175934E0,-4.162762451E1
1.397547083E-1,-3.730094528E1,7.924304962E0,-4.201696777E1
1.497617083E-1,-3.715162659E1,7.877849579E0,-4.185595703E1
1.597677083E-1,-3.710022354E1,7.727706909E0,-4.179467773E1
1.697747083E-1,-3.712612534E1,7.551868439E0,-4.239013672E1
1.797807083E-1,-3.719086075E1,7.475654602E0,-4.186077881E1
1.897877083E-1,-3.725226974E1,7.408695221E0,-4.209820557E1
1.997937083E-1,-3.731008148E1,7.502346039E0,-4.227764893E1
2.098007083E-1,-3.747674179E1,7.450130463E0,-4.180822754E1
2.198067083E-1,-3.752304077E1,7.594425201E0,-4.223187256E1
2.298127083E-1,-3.743669510E1,7.526771545E0,-4.193798828E1
2.398197083E-1,-3.751421738E1,7.542751312E0,-4.176409912E1
2.498257083E-1,-3.745246887E1,7.682125092E0,-4.212109375E1
2.598327083E-1,-3.722984695E1,7.818660736E0,-4.199780273E1
2.698387083E-1,-3.727532959E1,8.106445312E0,-4.212237549E1
2.798457083E-1,-3.732735443E1,8.143520355E0,-4.262133789E1
2.898517083E-1,-3.724581909E1,8.163757324E0,-4.212634277E1
2.998577083E-1,-3.727113342E1,8.203018188E0,-4.273083496E1
3.098647083E-1,-3.722678375E1,8.200557709E0,-4.252038574E1
3.198707083E-1,-3.720771790E1,8.275592804E0,-4.245202637E1
3.298777083E-1,-3.712969208E1,8.472869873E0,-4.279895020E1
3.398837083E-1,-3.705226898E1,8.562519073E0,-4.220074463E1
3.498907083E-1,-3.722763824E1,8.756717682E0,-4.258343506E1
3.598967083E-1,-3.731763077E1,9.000991821E0,-4.198010254E1
3.699037083E-1,-3.750816345E1,9.035968781E0,-4.199566650E1
3.799097083E-1,-3.753318787E1,9.272342682E0,-4.247595215E1
3.899157083E-1,-3.744598389E1,9.367168427E0,-4.195556641E1
3.999227083E-1,-3.739786148E1,9.459991455E0,-4.222314453E1
4.099287083E-1,-3.744540405E1,9.667396545E0,-4.201306152E1
4.199357083E-1,-3.752284622E1,9.605434418E0,-4.186663818E1
4.299417083E-1,-3.746836853E1,9.723571777E0,-4.234606934E1
4.399487083E-1,-3.735485840E1,9.754444122E0,-4.212365723E1
4.499547083E-1,-3.732512665E1,9.833496094E0,-4.221624756E1
4.599617083E-1,-3.730150604E1,1.005137253E1,-4.239337158E1
4.699677083E-1,-3.738577652E1,1.012745285E1,-4.196862793E1
4.799737083E-1,-3.736412048E1,1.030860901E1,-4.227825928E1
4.899807083E-1,-3.736510849E1,1.044898987E1,-4.211236572E1
4.999867083E-1,-3.734041595E1,1.038602829E1,-4.208105469E1
5.099937083E-1,-3.734704208E1,1.046739197E1,-4.260968018E1
5.199997083E-1,-3.734704208E1,1.046739197E1,-4.260968018E1
5.300067083E-1,-3.724558640E1,1.038405228E1,-4.209912109E1
5.400127083E-1,-3.725049591E1,1.047719955E1,-4.220996094E1
5.500187083E-1,-3.720132065E1,1.039866257E1,-4.267718506E1
5.600257083E-1,-3.725361633E1,1.033702469E1,-4.218988037E1
5.700317083E-1,-3.728651047E1,1.038455200E1,-4.257214355E1
5.800387083E-1,-3.724450302E1,1.025230789E1,-4.248950195E1
5.900445833E-1,-3.712879181E1,1.003679276E1,-4.256689453E1
6.000515833E-1,-3.707640457E1,1.012905502E1,-4.303686523E1
6.100575833E-1,-3.685569763E1,1.007784271E1,-4.262066650E1
6.200645833E-1,-3.691407013E1,1.013927460E1,-4.305737305E1
6.300705833E-1,-3.676146698E1,1.004534149E1,-4.278741455E1
6.400765833E-1,-3.665542984E1,9.933242798E0,-4.255541992E1
6.500835833E-1,-3.645196915E1,9.934379578E0,-4.283349609E1
6.600895833E-1,-3.631430817E1,9.932861328E0,-4.261346436E1
6.700965833E-1,-3.607075119E1,1.003824615E1,-4.297216797E1
6.801025833E-1,-3.607129288E1,9.960838318E0,-4.332861328E1
6.901095833E-1,-3.607022476E1,9.712116241E0,-4.308575439E1
7.001155833E-1,-3.592240143E1,9.715511322E0,-4.361926270E1
7.101215833E-1,-3.570193100E1,9.579414368E0,-4.283892822E1
7.201285833E-1,-3.544225311E1,9.483455658E0,-4.288671875E1
7.301345833E-1,-3.528334045E1,9.355648041E0,-4.309362793E1
7.401415833E-1,-3.528342438E1,9.215297699E0,-4.255651855E1
7.501475833E-1,-3.545166397E1,9.162853241E0,-4.317248535E1
7.601545833E-1,-3.557065582E1,8.974876404E0,-4.309521484E1
7.701605833E-1,-3.576364136E1,8.929454803E0,-4.279724121E1
7.801665833E-1,-3.594233322E1,8.808502197E0,-4.273101807E1
7.901735833E-1,-3.593846512E1,8.872478485E0,-4.223638916E1
8.001795833E-1,-3.619821167E1,8.834838867E0,-4.211877441E1
8.101865833E-1,-3.632803726E1,8.712993622E0,-4.189251709E1
