"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
2.950096130E-2,4.290012401E1,1.304217985E2,5.338410685E1,NaN,NaN,4.184030316E2,3.002121417E1
5.937397480E-2,4.290012399E1,1.304217985E2,5.338410685E1,NaN,NaN,4.197994845E2,3.002196988E1
4.581699371E-1,4.290027551E1,1.304215406E2,5.144764965E1,NaN,NaN,2.495578815E1,3.000000000E1
1.714169025E0,4.290027576E1,1.304215401E2,5.144790333E1,NaN,NaN,2.552679390E1,3.000000996E1
6.130270958E0,4.290027574E1,1.304215401E2,5.144802159E1,NaN,NaN,3.154909866E1,3.000042204E1
6.136597037E0,4.290027574E1,1.304215401E2,5.144802159E1,NaN,NaN,3.154912163E1,3.000042204E1
6.762755990E0,4.290017250E1,1.304215708E2,5.163597917E1,NaN,NaN,2.068808185E1,3.000000000E1
1.274668801E1,4.290016790E1,1.304216196E2,5.176461922E1,NaN,NaN,2.290807435E1,3.000000000E1
1.891353297E1,4.290011788E1,1.304216333E2,5.198978964E1,NaN,NaN,2.247074936E1,3.000000000E1
2.474897993E1,4.290016212E1,1.304216175E2,5.227943865E1,NaN,NaN,2.368470883E1,3.000000000E1
3.091778493E1,4.290012506E1,1.304216456E2,5.194201008E1,NaN,NaN,2.012229273E1,3.000000000E1
3.691124904E1,4.290010492E1,1.304216655E2,5.199341056E1,NaN,NaN,2.510588215E1,3.000000000E1
4.174470699E1,4.290008707E1,1.304216899E2,5.197873909E1,NaN,NaN,2.688840293E1,3.000000000E1
4.774439394E1,4.290010480E1,1.304216943E2,5.172533207E1,NaN,NaN,2.180781448E1,3.000000000E1
5.374621499E1,4.290013564E1,1.304217081E2,5.161294552E1,NaN,NaN,2.680362028E1,3.000000000E1
5.974854398E1,4.290017362E1,1.304217221E2,5.165013016E1,NaN,NaN,2.508021583E1,3.000000000E1
6.573510695E1,4.290018547E1,1.304217547E2,5.184282136E1,NaN,NaN,2.814407537E1,3.000000000E1
7.174963701E1,4.290019589E1,1.304217641E2,5.178882328E1,NaN,NaN,2.471494999E1,3.000000000E1
7.774478698E1,4.290022039E1,1.304217579E2,5.168391414E1,NaN,NaN,2.432356663E1,3.000000000E1
8.374003100E1,4.290022442E1,1.304217789E2,5.163553073E1,NaN,NaN,2.742097268E1,3.000000000E1
8.987064397E1,4.290020824E1,1.304217746E2,5.171104381E1,NaN,NaN,2.475407555E1,3.000000000E1
9.575280702E1,4.290015595E1,1.304217593E2,5.167153055E1,NaN,NaN,2.812336574E1,3.000000000E1
1.017425550E2,4.290015769E1,1.304217402E2,5.207314665E1,NaN,NaN,3.012458675E1,3.000000000E1
1.079106970E2,4.290014369E1,1.304216664E2,5.221965005E1,NaN,NaN,2.275507611E1,3.000000000E1
1.107613599E2,4.290014368E1,1.304216664E2,5.221972825E1,NaN,NaN,2.576544060E1,3.000010980E1
1.137302430E2,4.290014522E1,1.304214845E2,5.165682190E1,NaN,NaN,2.077790956E1,3.000000000E1
1.140974900E2,4.290014570E1,1.304214850E2,5.165854614E1,NaN,NaN,2.089072370E1,3.000000091E1
1.141021659E2,4.290014570E1,1.304214850E2,5.165854614E1,NaN,NaN,2.089073171E1,3.000000091E1
1.206746520E2,4.290017200E1,1.304214161E2,5.164850037E1,NaN,NaN,2.305137324E1,3.000000000E1
1.267325670E2,4.290013272E1,1.304214647E2,5.129992991E1,NaN,NaN,2.493854274E1,3.000000000E1
1.327395990E2,4.290017918E1,1.304214785E2,5.170108821E1,NaN,NaN,2.493768138E1,3.000000000E1
1.387455870E2,4.290007650E1,1.304215593E2,5.188337417E1,NaN,NaN,2.558703664E1,3.000000000E1
1.447439240E2,4.290013594E1,1.304215861E2,5.158994636E1,NaN,NaN,2.537544564E1,3.000000000E1
