"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
9.534750017E-3,-1.658179015E-1,1.614548266E-2,-1.014661393E-3
1.954174999E-2,-1.882766485E-1,3.157341480E-2,-3.066078294E-3
2.954970833E-2,-2.096906006E-1,5.093672499E-2,8.314673789E-3
3.955670833E-2,-2.367207557E-1,7.970635779E-4,2.204228938E-2
4.956370834E-2,-1.886610836E-1,-4.391341656E-2,-2.580938861E-2
5.957070834E-2,-1.239604130E-1,-2.402281575E-2,-6.967635453E-2
6.957770835E-2,-5.632225052E-2,-3.166662157E-2,-8.030796051E-2
7.958470835E-2,1.276823692E-2,-3.101090156E-2,-6.111082807E-2
8.959170835E-2,7.629501075E-2,-1.712385006E-2,-2.395014465E-2
9.959870833E-2,1.203247830E-1,-3.066845611E-2,9.466596879E-3
1.096057083E-1,1.513572782E-1,-4.725755379E-2,2.861259505E-2
1.196127083E-1,1.651440263E-1,-5.383640155E-2,3.762177750E-2
1.296197083E-1,1.549459845E-1,-5.080172792E-2,5.363829434E-2
1.396267083E-1,1.279318184E-1,-4.665645957E-2,7.219219208E-2
1.496347083E-1,9.743515402E-2,-4.505136609E-2,9.270571917E-2
1.596417083E-1,6.640873104E-2,-5.517967045E-2,9.250083566E-2
1.696487083E-1,2.928745933E-2,-5.955044925E-2,8.798597753E-2
1.796557083E-1,-2.009317093E-2,-4.949303716E-2,7.377570122E-2
1.896627083E-1,-6.542655826E-2,-3.935651109E-2,4.959020019E-2
1.996697084E-1,-8.703754842E-2,-3.926941380E-2,3.187929466E-2
2.096767083E-1,-9.152417630E-2,-4.423833638E-2,2.002156898E-2
2.196837083E-1,-7.201529294E-2,-6.935495138E-2,1.161549520E-2
2.296907083E-1,-4.410403594E-2,-1.140236184E-1,7.168814074E-3
2.396977083E-1,-1.575125754E-2,-1.616950035E-1,-1.480324194E-2
2.497047083E-1,2.691604570E-2,-1.760118902E-1,-3.838206828E-2
2.597117083E-1,7.192330062E-2,-1.677030623E-1,-5.742632970E-2
2.697187084E-1,8.801225573E-2,-1.470206827E-1,-7.034187019E-2
2.797257083E-1,7.074988633E-2,-1.175851673E-1,-8.128028363E-2
2.897327083E-1,3.114761040E-2,-8.617504686E-2,-9.238566458E-2
2.997397083E-1,-2.111223526E-2,-6.026203558E-2,-9.432505071E-2
3.097467083E-1,-8.065279573E-2,-4.747193679E-2,-8.870285004E-2
3.197537083E-1,-1.393314153E-1,-5.709879100E-2,-8.111248910E-2
3.297607084E-1,-1.930167526E-1,-7.010566443E-2,-7.083854824E-2
