"Time (s)","X (hPa)"
7.137481458E1,1.002571106E3
7.244737658E1,1.002572403E3
7.351997358E1,1.002574081E3
7.459259858E1,1.002574692E3
7.566521158E1,1.002574692E3
7.673787458E1,1.002572632E3
7.781049758E1,1.002569809E3
7.888313158E1,1.002567444E3
7.995574658E1,1.002564545E3
8.102832058E1,1.002561874E3
8.210087758E1,1.002560959E3
8.317347758E1,1.002560959E3
8.424606458E1,1.002561264E3
8.531858958E1,1.002561417E3
8.639114758E1,1.002561493E3
8.746370158E1,1.002561722E3
8.853627658E1,1.002561874E3
8.960885058E1,1.002561874E3
9.068142658E1,1.002561264E3
9.175395658E1,1.002561188E3
9.282656758E1,1.002561188E3
9.389913558E1,1.002562408E3
9.497168058E1,1.002564087E3
9.604419958E1,1.002565994E3
9.711680658E1,1.002567978E3
9.818940858E1,1.002567978E3
9.926196758E1,1.002567978E3
1.003345586E2,1.002567673E3
1.014071396E2,1.002566605E3
1.024797236E2,1.002563400E3
1.035523106E2,1.002561035E3
1.046248506E2,1.002558899E3
1.056974006E2,1.002556610E3
1.067699166E2,1.002555008E3
1.078424256E2,1.002555008E3
1.089149566E2,1.002555313E3
1.099875196E2,1.002555313E3
1.110600776E2,1.002555084E3
1.121326326E2,1.002555084E3
1.132051936E2,1.002554855E3
1.142777126E2,1.002554474E3
1.153502456E2,1.002554474E3
1.164228036E2,1.002554703E3
1.174953526E2,1.002556229E3
1.185679626E2,1.002557449E3
1.196405676E2,1.002558517E3
1.207131416E2,1.002559052E3
1.217857446E2,1.002559052E3
1.228583716E2,1.002558289E3
1.239310316E2,1.002556305E3
1.250036626E2,1.002554398E3
1.260762926E2,1.002553406E3
1.271489076E2,1.002551880E3
1.282215606E2,1.002550888E3
1.292942106E2,1.002550507E3
1.303668136E2,1.002550507E3
1.314394416E2,1.002550812E3
1.325119896E2,1.002550964E3
1.335845306E2,1.002551117E3
1.346570636E2,1.002551193E3
1.357296306E2,1.002551422E3
1.368022066E2,1.002552643E3
1.378747796E2,1.002554703E3
1.389473806E2,1.002556152E3
1.400199346E2,1.002557220E3
1.410925036E2,1.002558823E3
1.421650626E2,1.002560425E3
1.432376476E2,1.002561417E3
1.443102146E2,1.002561874E3
1.453828176E2,1.002562714E3
1.464554456E2,1.002564392E3
1.475280686E2,1.002565384E3
1.486006776E2,1.002565460E3
1.496732736E2,1.002565536E3
1.507458916E2,1.002566528E3
1.518185296E2,1.002566528E3
1.528911666E2,1.002566223E3
1.539637976E2,1.002565994E3
1.550364836E2,1.002565994E3
1.561091896E2,1.002565994E3
1.571818746E2,1.002564850E3
1.582545796E2,1.002564850E3
1.593273206E2,1.002564621E3
1.603999536E2,1.002564087E3
1.614726036E2,1.002561340E3
1.625452776E2,1.002559433E3
1.636179326E2,1.002556305E3
1.646905776E2,1.002553253E3
1.657632336E2,1.002551422E3
1.668358716E2,1.002551041E3
1.679084356E2,1.002551041E3
1.689810306E2,1.002551651E3
1.700536206E2,1.002551651E3
1.711261836E2,1.002551804E3
1.721987286E2,1.002552185E3
1.732712636E2,1.002552338E3
1.743437896E2,1.002552719E3
1.754163216E2,1.002553635E3
1.764888306E2,1.002555847E3
1.775613406E2,1.002557068E3
1.786338816E2,1.002558289E3
1.797063726E2,1.002558517E3
1.807788806E2,1.002558517E3
1.818514206E2,1.002556839E3
1.829239286E2,1.002556229E3
1.839964306E2,1.002555008E3
1.850689266E2,1.002555008E3
1.861414136E2,1.002555161E3
1.872139516E2,1.002555771E3
1.882864686E2,1.002555847E3
1.893590006E2,1.002556305E3
1.904315696E2,1.002556610E3
1.915041436E2,1.002557144E3
1.925767676E2,1.002558212E3
1.936493816E2,1.002560730E3
1.947219656E2,1.002562485E3
1.957946046E2,1.002564087E3
1.968672316E2,1.002564926E3
1.979398226E2,1.002565842E3
1.990124386E2,1.002565994E3
2.000849916E2,1.002566986E3
2.011575496E2,1.002568283E3
2.022301226E2,1.002570190E3
2.033027106E2,1.002572250E3
2.043753386E2,1.002573700E3
2.054479386E2,1.002574615E3
2.065205426E2,1.002574615E3
