"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.617916664E-4,-5.254074097E-2,-3.969744873E-1,9.500294037E0
1.037079169E-2,4.041595459E-3,-2.993774414E-1,9.454339600E0
2.037979168E-2,-5.418731689E-2,-2.704875183E-1,9.503437500E0
3.038879167E-2,-1.535806274E-1,-2.862048340E-1,9.616452484E0
4.039779169E-2,-2.589614868E-2,-1.496887207E-1,9.600136414E0
5.040679168E-2,8.831634521E-3,-4.640350342E-2,9.550589447E0
6.041579167E-2,-1.703457642E-1,-2.017803955E-1,9.527836761E0
7.042479169E-2,-3.492237854E-1,-2.884501648E-1,9.408534851E0
8.043379168E-2,-3.254232788E-1,-3.513194275E-1,9.400301971E0
9.044179166E-2,7.628137207E-1,8.202941895E-2,1.023511597E1
1.004507917E-1,8.211923218E-1,2.664459229E-2,1.019230499E1
1.104597917E-1,1.986369324E-1,-1.501377869E-1,1.000010468E1
1.204687917E-1,-1.347198486E-2,-4.083508301E-1,9.614356842E0
1.304777917E-1,-1.465452576E-1,-4.781057739E-1,9.299711151E0
1.404867917E-1,-8.846603394E-2,-4.469705200E-1,9.218729553E0
1.504957917E-1,6.017486572E-2,-4.445755005E-1,9.177714844E0
1.605047917E-1,1.278341675E-1,-4.203259277E-1,8.926387482E0
1.705127917E-1,1.633103943E-1,-3.860472107E-1,8.705446930E0
1.805217917E-1,1.454974365E-1,-4.748126221E-1,8.615633698E0
1.905307917E-1,9.475296021E-2,-5.751040649E-1,8.757987671E0
2.005397917E-1,5.284011841E-2,-6.813830566E-1,9.099876709E0
2.105487917E-1,7.783813477E-3,-7.921527100E-1,9.406289520E0
2.205577917E-1,5.837860107E-3,-8.301736450E-1,9.623038788E0
2.305667917E-1,-5.822891235E-2,-8.747808838E-1,9.728569336E0
2.405757917E-1,-1.719923401E-1,-8.997789001E-1,9.767937469E0
2.505837917E-1,-2.731819153E-1,-9.171427917E-1,9.754914551E0
2.605927917E-1,-3.448828125E-1,-9.994715881E-1,9.780062256E0
2.706017917E-1,-4.224215698E-1,-1.059496765E0,9.816286926E0
2.806107917E-1,-4.608915710E-1,-1.167721710E0,9.986033936E0
2.906197917E-1,-4.926255798E-1,-1.289568329E0,1.023496628E1
3.006287917E-1,-4.986131287E-1,-1.282682648E0,1.046518753E1
3.106377917E-1,-4.111949158E-1,-1.134341125E0,1.053239777E1
3.206467917E-1,-2.754272461E-1,-9.780661011E-1,1.049003586E1
3.306547917E-1,-1.550775146E-1,-8.710386658E-1,1.054197784E1
3.406637917E-1,-1.594184875E-1,-7.153623962E-1,1.027388535E1
3.506727917E-1,-2.218386841E-1,-5.192701721E-1,9.765392761E0
3.606817917E-1,-3.306623840E-1,-3.710783386E-1,9.293873291E0
3.706907917E-1,-4.358935547E-1,-2.363584900E-1,8.904083862E0
3.806997917E-1,-4.309538269E-1,-1.255888367E-1,8.728199615E0
3.907087917E-1,-3.932322693E-1,-9.145980835E-2,8.885372772E0
4.007177917E-1,-3.162922668E-1,-9.550140381E-2,9.236542511E0
4.107257917E-1,-2.266287231E-1,-6.451583862E-2,9.545799408E0
4.207347917E-1,-8.666976929E-2,1.796264648E-3,9.697883148E0
4.307437917E-1,5.418731689E-2,7.963439941E-2,9.682914276E0
4.407527917E-1,7.200027466E-2,1.128652954E-1,9.563911743E0
4.507617917E-1,-1.013392639E-1,9.475296021E-2,9.530680847E0
4.607707917E-1,-2.502795410E-1,-1.062789917E-2,9.642348633E0
4.707797917E-1,-3.116519165E-1,-1.420545959E-1,9.853858795E0
4.807877917E-1,-4.171824646E-1,-1.751358032E-1,1.007854156E1
4.907967917E-1,-4.390370178E-1,-1.543290710E-1,1.023706192E1
5.008057917E-1,-4.418811035E-1,-1.547781372E-1,1.041309586E1
5.108142917E-1,-4.837939453E-1,-1.598675537E-1,1.056832306E1
5.208232917E-1,-5.201683044E-1,-4.595443726E-2,1.032328262E1
5.308322917E-1,-5.736071777E-1,6.316864014E-2,9.880802765E0
5.408412917E-1,-7.430548096E-1,1.375639343E-1,9.545799408E0
5.508492917E-1,-8.523275757E-1,1.972897339E-1,9.367071075E0
5.608582917E-1,-8.791218567E-1,2.285746765E-1,9.299561462E0
5.708672917E-1,-9.214837646E-1,1.832189941E-1,9.444460144E0
5.808762917E-1,-9.517208862E-1,7.409591675E-2,9.722581787E0
5.908852917E-1,-9.771679688E-1,-6.735992432E-3,9.956096191E0
6.008942917E-1,-9.692344666E-1,-4.819976807E-2,1.013662079E1
6.109032917E-1,-9.882449341E-1,-1.541793823E-1,1.042462189E1
