"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.167708368E-3,-7.208918035E-2,8.471826464E-2,-2.254653163E-2
1.119670836E-2,-1.145556867E-1,1.074211821E-1,-8.469329216E-3
2.122570836E-2,-1.551171243E-1,1.166342199E-1,-1.702814043E-4
3.125570837E-2,-1.910644472E-1,1.913518608E-1,1.455578371E-3
4.128470836E-2,-2.147594094E-1,2.334928215E-1,1.014919393E-2
5.131370836E-2,-2.161306739E-1,2.389435172E-1,3.818136081E-2
6.134370837E-2,-1.626581848E-1,1.786901504E-1,5.861720443E-2
7.137270836E-2,-9.082288295E-2,1.185099036E-1,6.929354370E-2
8.140270837E-2,-1.698734611E-2,5.293712020E-2,6.846535951E-2
9.143170837E-2,2.387965843E-2,-5.127516109E-3,5.661322922E-2
1.014607084E-1,3.184390068E-2,-2.428774908E-2,4.371626303E-2
1.114907084E-1,8.367870003E-3,-6.993446499E-3,3.028434329E-2
1.215197084E-1,-2.034721710E-2,4.689855129E-2,9.175369516E-3
1.315487084E-1,-3.312240168E-2,1.107805967E-1,-1.249041758E-3
1.415787084E-1,-2.684295177E-2,1.466444880E-1,1.591345295E-3
1.516077084E-1,-1.660789177E-2,1.410569102E-1,-2.441213466E-3
1.616367084E-1,-6.942489184E-3,9.690053016E-2,-8.241585456E-3
1.716667084E-1,-7.499089465E-3,4.912927747E-2,-1.037424430E-2
1.816957084E-1,-1.951573417E-2,2.563414723E-2,-1.100920327E-2
1.917247084E-1,-2.892494947E-2,2.252970077E-2,-1.769560203E-2
2.017547084E-1,-1.862543821E-2,2.981664240E-2,-2.395429648E-2
2.117835417E-1,3.540849313E-3,3.745485097E-2,-2.880551107E-2
2.218125417E-1,1.714273728E-2,4.094294459E-2,-3.301657364E-2
2.318425417E-1,1.485481672E-2,3.383656591E-2,-3.819961846E-2
2.418715417E-1,8.709205315E-3,2.927812561E-2,-3.784924373E-2
2.519015417E-1,2.709103748E-3,3.324224055E-2,-3.297512978E-2
2.619305417E-1,-1.062309183E-2,4.031082615E-2,-3.249350935E-2
2.719595417E-1,-1.847036183E-2,4.210979119E-2,-3.466078639E-2
2.819895417E-1,-2.371233702E-2,3.852101043E-2,-3.992526978E-2
2.920185417E-1,-2.914145775E-2,3.607889265E-2,-4.461269826E-2
3.020475417E-1,-4.016815126E-2,2.944215201E-2,-4.589142278E-2
3.120775417E-1,-5.279206857E-2,3.554478288E-2,-4.997830838E-2
3.221065417E-1,-5.759140849E-2,5.074463040E-2,-5.048663542E-2
3.321355417E-1,-5.720631406E-2,5.317742750E-2,-4.410783201E-2
3.421655417E-1,-6.152828410E-2,4.064369574E-2,-4.141063616E-2
3.521945417E-1,-6.049045175E-2,2.099356242E-2,-3.087916598E-2
3.622235417E-1,-6.209103391E-2,1.151924860E-2,-2.411076613E-2
3.722535417E-1,-5.696870759E-2,1.541838236E-2,-2.208170481E-2
3.822825417E-1,-4.890163988E-2,2.460025996E-2,-2.122527547E-2
3.923125417E-1,-4.605925083E-2,3.062459454E-2,-1.455299184E-2
4.023415417E-1,-5.266277492E-2,3.755462915E-2,-1.268859953E-2
4.123705417E-1,-6.457216293E-2,3.829977661E-2,-2.215667069E-2
4.224005417E-1,-7.394994795E-2,3.528447077E-2,-3.206734359E-2
4.324295417E-1,-8.151757717E-2,3.089771420E-2,-2.872188203E-2
4.424585417E-1,-8.306266367E-2,2.646764368E-2,-1.585406624E-2
4.524885417E-1,-8.149778843E-2,2.606124431E-2,-3.029081505E-3
4.625175417E-1,-8.539947867E-2,2.404390089E-2,-2.728743129E-4
4.725465417E-1,-7.498492301E-2,2.230139449E-2,-6.732637528E-3
4.825765417E-1,-6.292545795E-2,6.915828679E-3,-1.970236190E-2
4.926055417E-1,-5.194311589E-2,-1.636712253E-2,-2.248003893E-2
5.026345417E-1,-4.550858960E-2,-2.859664895E-2,-2.806662023E-2
5.126645417E-1,-5.510076135E-2,-2.787812799E-2,-3.089622967E-2
5.226935417E-1,-8.078826219E-2,-2.392783947E-2,-2.740427479E-2
5.327235417E-1,-1.067444980E-1,-1.194334775E-2,-1.427755319E-2
5.427525417E-1,-1.352840215E-1,-1.111486088E-2,-4.258226603E-3
5.527815417E-1,-1.378965825E-1,-2.752818912E-2,1.017983537E-2
5.628115417E-1,-1.303225160E-1,-6.626347452E-2,1.420549303E-2
5.728405417E-1,-1.142482162E-1,-9.280267358E-2,1.400921773E-2
5.828695417E-1,-9.247209877E-2,-1.034517139E-1,1.994751021E-2
5.928995417E-1,-7.425528020E-2,-9.130876511E-2,2.199068666E-2
6.029285417E-1,-6.863388419E-2,-6.776615232E-2,2.306447364E-2
6.129575417E-1,-6.145320088E-2,-4.839272797E-2,2.379391342E-2
6.229875417E-1,-5.565455928E-2,-3.781476989E-2,1.554438286E-2
6.330165417E-1,-5.445613712E-2,-3.507065028E-2,6.768734660E-3
6.430455417E-1,-6.487209350E-2,-3.071059473E-2,-1.015852112E-2
6.530755417E-1,-7.071160525E-2,-2.212216519E-2,-2.727332711E-2
6.631045417E-1,-7.063488662E-2,-1.520421822E-2,-2.825015225E-2
6.731335417E-1,-6.559885293E-2,-1.904982328E-2,-2.493424900E-2
6.831635417E-1,-5.441672727E-2,-1.921401732E-2,-1.982320100E-2
6.931925417E-1,-5.292615667E-2,-1.019735448E-2,-2.600785904E-2
7.032225417E-1,-3.774102032E-2,8.314425126E-3,-3.475215659E-2
7.132515417E-1,-1.653852686E-2,3.202880919E-2,-3.580144420E-2
7.232805417E-1,-6.180196069E-4,4.334373400E-2,-2.366928384E-2
7.333105417E-1,1.154250652E-2,4.587107524E-2,-1.079955790E-2
7.433395417E-1,2.230555192E-2,5.604139343E-2,-9.036662057E-3
7.533685417E-1,3.089957498E-2,7.054550201E-2,-1.632679999E-2
7.633985417E-1,4.079268500E-2,8.020851016E-2,-2.759489790E-2
7.734275417E-1,4.966740310E-2,7.662336528E-2,-3.838789463E-2
7.834565417E-1,5.827387795E-2,6.749594212E-2,-3.850153834E-2
7.934865417E-1,6.834675372E-2,7.214874774E-2,-3.367482871E-2
8.035155417E-1,7.315393537E-2,7.955889404E-2,-2.854260989E-2
8.135445417E-1,8.152958006E-2,7.721664757E-2,-2.002102695E-2
8.235745417E-1,9.175624698E-2,6.882747263E-2,-6.434774492E-3
8.336035417E-1,9.413152188E-2,6.535870582E-2,1.087444182E-2
8.436325417E-1,8.971244097E-2,4.705196247E-2,1.780335978E-2
8.536625417E-1,8.199007809E-2,2.669156715E-2,2.594757266E-2
8.636915417E-1,5.997458100E-2,2.292183787E-2,2.768894657E-2
8.737215417E-1,3.690148890E-2,2.977228537E-2,2.313707210E-2
8.837505417E-1,1.246037893E-2,4.173808545E-2,2.064826339E-2
8.937795417E-1,-7.240354549E-3,4.924580455E-2,1.894490421E-2
9.038095417E-1,-1.619604416E-2,4.738353193E-2,1.588678360E-2
9.138385417E-1,-1.322475541E-2,4.438001662E-2,1.391391456E-2
9.238675417E-1,-2.864928450E-3,3.815110400E-2,1.400166191E-2
9.338975417E-1,8.449245244E-3,2.505846880E-2,1.782862470E-2
9.439265417E-1,3.337704763E-2,8.175890893E-3,3.089963645E-2
9.539555417E-1,5.367486179E-2,-5.908769555E-3,4.446338117E-2
9.639855417E-1,7.219647616E-2,-2.340179123E-2,4.898209870E-2
9.740145417E-1,8.694905788E-2,-4.674573243E-2,4.125493765E-2
9.840435417E-1,4.702174664E-2,-4.438462108E-2,2.015963569E-2
9.940735417E-1,2.507542726E-3,-2.329717577E-2,7.828134112E-3
1.004102542E0,-4.172370210E-2,-6.515315734E-3,-3.706952091E-3
1.014132542E0,-7.964711636E-2,1.530103385E-2,-1.802410744E-2
1.024161542E0,-9.945487976E-2,2.363215201E-2,-1.855937205E-2
1.034190542E0,-9.219830483E-2,1.594174094E-2,-1.367140748E-2
1.044220542E0,-6.520771235E-2,-2.906176960E-3,-1.108229253E-2
1.054249542E0,-3.731988370E-2,-2.209505253E-2,-1.052169688E-2
1.064278542E0,-2.210172638E-2,-4.542616010E-2,-1.609417610E-2
1.074308542E0,-2.093020454E-2,-5.158658326E-2,-1.679165661E-2
1.084337542E0,-2.452466637E-2,-4.749054462E-2,-1.345071476E-2
1.094366542E0,-3.260017186E-2,-3.789863735E-2,-9.679412469E-3
1.104396542E0,-4.093005881E-2,-2.995021641E-2,-1.603203826E-2
1.114425542E0,-4.170930013E-2,-2.093408257E-2,-2.176156268E-2
1.124454542E0,-3.193876892E-2,-2.809043974E-3,-2.766040713E-2
1.134484542E0,-1.749804616E-2,4.574570339E-3,-2.886415645E-2
1.144513542E0,-1.070354600E-3,-6.471978500E-3,-2.933449112E-2
1.154542542E0,1.347609796E-2,-2.472501807E-2,-3.040401638E-2
1.164572542E0,1.968609169E-2,-4.193342477E-2,-2.424381860E-2
1.174601542E0,1.882802136E-2,-4.290015250E-2,-2.119423263E-2
1.184631542E0,1.630450413E-2,-2.739888057E-2,-2.412361838E-2
1.194660542E0,1.539982855E-2,-5.126597360E-3,-2.502776310E-2
1.204689542E0,1.619637385E-2,1.449947245E-2,-2.855752409E-2
1.214719292E0,1.388022210E-2,2.162822336E-2,-3.537281975E-2
1.224748292E0,1.279913262E-2,1.972253434E-2,-5.062538385E-2
1.234777292E0,6.531384308E-3,2.148767747E-2,-6.373878568E-2
1.244807292E0,1.713665202E-3,2.616457641E-2,-7.006878406E-2
1.254836292E0,6.067667156E-3,3.080140427E-2,-6.328917295E-2
1.264865292E0,1.675059646E-2,3.065742552E-2,-5.479523167E-2
1.274895292E0,2.777954563E-2,1.899597608E-2,-5.230331048E-2
1.284924292E0,3.300272673E-2,6.219025701E-3,-5.333576724E-2
1.294953292E0,2.423639782E-2,6.702655926E-3,-5.409716442E-2
1.304983292E0,8.820028044E-3,2.079189010E-2,-5.615911260E-2
1.315012292E0,-2.394809853E-3,5.091650039E-2,-4.401589558E-2
1.325041292E0,-4.924338777E-3,6.470353901E-2,-2.999268100E-2
1.335071292E0,1.538087614E-3,5.843499303E-2,-1.969423704E-2
1.345100292E0,8.645405993E-3,3.094785288E-2,-1.634676568E-2
1.355130292E0,1.618295163E-2,-1.565413550E-5,-1.550973486E-2
1.365159292E0,2.341038175E-2,-2.539720014E-2,-1.430557389E-2
1.375188292E0,1.889605820E-2,-3.504263982E-2,-1.513195317E-2
1.385218292E0,-2.230943181E-3,-3.273338825E-2,-1.453342009E-2
1.395247292E0,-1.786582917E-2,-2.345546708E-2,-1.664264314E-2
1.405276292E0,-3.873629868E-2,-1.616682857E-2,-1.270430535E-2
1.415306292E0,-6.778126955E-2,-1.245837845E-2,-9.938346222E-3
1.425335292E0,-8.161430061E-2,-9.300523438E-3,-1.059392653E-2
1.435364292E0,-7.752901316E-2,1.185406931E-3,-9.683391079E-3
1.445394292E0,-6.565742195E-2,5.784275942E-3,-5.105135962E-3
1.455423292E0,-4.104076326E-2,-1.492467709E-4,6.064428017E-3
