"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-1.339291630E-3,1.871109009E-1,9.262738037E-1,9.516161041E0
8.689708367E-3,8.217910767E-2,8.897497559E-1,9.394913177E0
1.871870836E-2,-8.083190918E-3,8.631051636E-1,9.328301697E0
2.874870837E-2,3.128494263E-2,8.508306885E-1,9.528136139E0
3.877770837E-2,1.718426514E-1,7.809260559E-1,1.000983444E1
4.880670836E-2,6.691085815E-2,7.265890503E-1,9.792636108E0
5.883670837E-2,-2.634521484E-2,8.095166016E-1,9.667496338E0
6.886570837E-2,-1.631607056E-2,6.966513062E-1,9.730814667E0
7.889570837E-2,4.266128540E-2,7.397616577E-1,9.849817200E0
8.892470837E-2,1.116677856E-1,8.699908447E-1,9.797126770E0
9.895370837E-2,2.383044434E-1,9.550140381E-1,9.779762878E0
1.089837084E-1,3.285667419E-1,1.010398865E0,9.774074707E0
1.190127084E-1,4.364923096E-1,1.006506958E0,9.854008484E0
1.290417084E-1,4.772076416E-1,1.011895752E0,9.993218994E0
1.390717084E-1,4.195774841E-1,8.870553589E-1,1.001148102E1
1.491007084E-1,2.742297363E-1,8.475375366E-1,9.865235138E0
1.591297084E-1,1.594184875E-1,8.708889771E-1,9.696236572E0
1.691597084E-1,1.222956848E-1,8.571176147E-1,9.526639252E0
1.791887084E-1,1.272354126E-1,8.608598328E-1,9.509574738E0
1.892177084E-1,1.778302002E-1,8.363108826E-1,9.588460693E0
1.992477084E-1,2.366578674E-1,8.000862122E-1,9.675130463E0
2.092765417E-1,2.418969727E-1,7.316784668E-1,9.741891632E0
2.193055417E-1,2.128573608E-1,7.141648865E-1,9.742789764E0
2.293355417E-1,1.670526123E-1,7.662565613E-1,9.657317505E0
2.393645417E-1,1.453477478E-1,7.885601807E-1,9.555828552E0
2.493945417E-1,1.408570862E-1,7.864645386E-1,9.574090576E0
2.594235417E-1,1.145118713E-1,7.918533325E-1,9.607022095E0
2.694525417E-1,5.688171387E-2,8.205935669E-1,9.585017853E0
