"Time (s)","X (hPa)"
1.036015375E2,1.004280701E3
1.046744805E2,1.004280090E3
1.057473825E2,1.004279633E3
1.068202795E2,1.004278793E3
1.078931485E2,1.004278641E3
1.089660035E2,1.004276962E3
1.100387935E2,1.004275208E3
1.111116275E2,1.004273376E3
1.121844805E2,1.004271851E3
1.132573355E2,1.004270325E3
1.143302195E2,1.004270325E3
1.154030825E2,1.004270782E3
1.164759365E2,1.004270859E3
1.175487805E2,1.004271240E3
1.186216165E2,1.004271240E3
1.196943765E2,1.004271011E3
1.207671885E2,1.004270554E3
1.218400415E2,1.004270172E3
1.229128915E2,1.004270172E3
1.239857225E2,1.004269943E3
1.250585525E2,1.004269943E3
1.261313945E2,1.004269943E3
1.272041985E2,1.004270172E3
1.282770195E2,1.004270782E3
1.293498615E2,1.004271698E3
1.304227255E2,1.004272079E3
1.314955785E2,1.004273148E3
1.325684225E2,1.004273376E3
1.336413215E2,1.004273376E3
1.347142135E2,1.004273376E3
1.357870605E2,1.004273529E3
1.368598995E2,1.004273682E3
1.379327395E2,1.004273911E3
1.390056015E2,1.004273911E3
1.400784745E2,1.004273376E3
1.411512865E2,1.004273300E3
1.422241205E2,1.004273071E3
1.432969415E2,1.004273071E3
1.443697865E2,1.004272308E3
1.454425325E2,1.004271622E3
1.465153255E2,1.004270859E3
1.475881355E2,1.004270554E3
1.486609455E2,1.004269485E3
1.497337925E2,1.004269485E3
1.508065985E2,1.004270020E3
1.518793785E2,1.004270401E3
1.529521615E2,1.004270782E3
1.540249585E2,1.004270782E3
1.550977735E2,1.004271164E3
1.561705935E2,1.004271469E3
1.572433985E2,1.004273148E3
1.583161975E2,1.004274216E3
1.593889975E2,1.004275055E3
1.604618305E2,1.004275284E3
1.615346655E2,1.004275284E3
1.626074675E2,1.004274139E3
1.636802925E2,1.004272537E3
1.647531305E2,1.004271240E3
1.658259875E2,1.004270630E3
1.668988325E2,1.004269714E3
1.679716605E2,1.004269485E3
1.690445455E2,1.004269485E3
1.701174205E2,1.004269562E3
1.711902825E2,1.004269562E3
1.722631285E2,1.004269791E3
1.733359985E2,1.004269791E3
1.744088075E2,1.004269714E3
1.754816315E2,1.004269333E3
1.765544535E2,1.004268951E3
1.776272385E2,1.004268875E3
1.787000365E2,1.004268875E3
1.797728295E2,1.004269333E3
1.808456305E2,1.004270172E3
1.819184525E2,1.004271011E3
1.829912715E2,1.004271469E3
1.840640325E2,1.004272079E3
1.851368205E2,1.004272232E3
1.862096235E2,1.004272308E3
1.872824685E2,1.004272537E3
1.883553205E2,1.004273071E3
1.894282025E2,1.004273376E3
1.905010655E2,1.004273987E3
1.915739085E2,1.004273987E3
1.926467635E2,1.004274139E3
1.937196655E2,1.004273911E3
1.947925375E2,1.004273758E3
1.958654135E2,1.004273529E3
1.969382725E2,1.004273300E3
1.980111035E2,1.004273300E3
1.990839745E2,1.004273300E3
2.001568645E2,1.004272537E3
2.012296965E2,1.004271240E3
2.023025605E2,1.004270401E3
2.033754045E2,1.004269562E3
2.044482395E2,1.004268265E3
2.055210675E2,1.004268112E3
2.065939185E2,1.004268112E3
2.076667335E2,1.004267883E3
2.087395785E2,1.004267807E3
2.098124285E2,1.004267654E3
2.108852445E2,1.004267654E3
2.119580425E2,1.004268417E3
2.130308585E2,1.004269257E3
2.141037165E2,1.004269485E3
2.151765935E2,1.004270401E3
2.162494475E2,1.004270401E3
2.173222925E2,1.004269943E3
2.183951375E2,1.004269104E3
2.194679995E2,1.004268723E3
2.205408475E2,1.004267807E3
2.216136835E2,1.004267654E3
2.226865675E2,1.004267654E3
2.237594315E2,1.004267807E3
2.248322895E2,1.004267883E3
2.259051905E2,1.004268036E3
2.269781015E2,1.004268036E3
2.280509915E2,1.004268036E3
2.291238745E2,1.004268036E3
2.301967525E2,1.004269104E3
2.312696415E2,1.004270020E3
2.323425095E2,1.004270782E3
2.334153945E2,1.004271851E3
2.344882645E2,1.004272919E3
2.355611315E2,1.004273300E3
2.366340045E2,1.004273300E3
