"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.542333343E-3,-3.471098328E1,5.679534912E0,-3.652154541E1
1.255033334E-2,-3.451583862E1,5.749801636E0,-3.671771240E1
2.255833334E-2,-3.445266724E1,5.679641724E0,-3.672241211E1
3.256633334E-2,-3.462019348E1,5.882705688E0,-3.610388184E1
4.257433333E-2,-3.464662170E1,5.982788086E0,-3.675341797E1
5.258233334E-2,-3.446513367E1,5.919998169E0,-3.682922363E1
6.259133334E-2,-3.446162415E1,6.010482788E0,-3.714642334E1
7.259933333E-2,-3.458909607E1,6.075836182E0,-3.696978760E1
8.260733334E-2,-3.459729004E1,6.068069458E0,-3.641223145E1
9.261533334E-2,-3.461126709E1,6.048217773E0,-3.677624512E1
1.026233333E-1,-3.464898682E1,5.948715210E0,-3.631762695E1
1.126313333E-1,-3.470204163E1,6.010833740E0,-3.682159424E1
1.226403333E-1,-3.484346008E1,5.800430298E0,-3.682312012E1
1.326483333E-1,-3.485528564E1,5.588119507E0,-3.644012451E1
1.426563333E-1,-3.469165039E1,5.488006592E0,-3.705914307E1
1.526643333E-1,-3.462164307E1,5.458267212E0,-3.686126709E1
1.626723333E-1,-3.449639893E1,5.556793213E0,-3.666833496E1
1.726803333E-1,-3.450572205E1,5.692657471E0,-3.724572754E1
1.826893333E-1,-3.435140991E1,5.745346069E0,-3.722930908E1
1.926973333E-1,-3.413269043E1,5.922286987E0,-3.771002197E1
2.027053333E-1,-3.394187927E1,5.970962524E0,-3.796392822E1
2.127133333E-1,-3.394187927E1,5.970962524E0,-3.796392822E1
2.227213333E-1,-3.374822998E1,5.903518677E0,-3.747924805E1
2.327293333E-1,-3.387588501E1,5.934295654E0,-3.811541748E1
2.427383333E-1,-3.385791016E1,5.861953735E0,-3.781451416E1
2.527463333E-1,-3.371264648E1,5.838699341E0,-3.817437744E1
2.627543333E-1,-3.370629883E1,5.798095703E0,-3.827154541E1
2.727623333E-1,-3.389656067E1,5.836425781E0,-3.771069336E1
2.827703333E-1,-3.379092407E1,5.697799683E0,-3.850897217E1
2.927783333E-1,-3.379354858E1,5.678680420E0,-3.791516113E1
3.027873333E-1,-3.389759827E1,5.725784302E0,-3.779467773E1
3.127953333E-1,-3.384278870E1,5.788711548E0,-3.836840820E1
3.228033333E-1,-3.385005188E1,5.849990845E0,-3.792114258E1
3.328113333E-1,-3.365377808E1,5.808746338E0,-3.852239990E1
3.428193333E-1,-3.368403625E1,5.990341187E0,-3.858331299E1
3.528273333E-1,-3.346461487E1,5.922286987E0,-3.810473633E1
3.628363333E-1,-3.344075012E1,6.108245850E0,-3.870843506E1
3.728443333E-1,-3.342178345E1,6.130096436E0,-3.856365967E1
3.828523333E-1,-3.346559143E1,6.179244995E0,-3.900207520E1
3.928603333E-1,-3.342898560E1,6.337326050E0,-3.909179688E1
4.028683333E-1,-3.325872803E1,6.416854858E0,-3.871258545E1
4.128763333E-1,-3.323400879E1,6.446014404E0,-3.903912354E1
4.228853333E-1,-3.327000427E1,6.501205444E0,-3.875054932E1
4.328933333E-1,-3.321621704E1,6.676101685E0,-3.870886230E1
4.429013333E-1,-3.305172729E1,6.737426758E0,-3.947650146E1
4.529093333E-1,-3.300231934E1,6.774169922E0,-3.898944092E1
4.629173333E-1,-3.296514893E1,6.881774902E0,-3.922705078E1
4.729253333E-1,-3.304490662E1,6.956146240E0,-3.939752197E1
4.829343333E-1,-3.309204102E1,6.978225708E0,-3.919677734E1
4.929423333E-1,-3.303157043E1,7.097137451E0,-3.955511475E1
5.029503333E-1,-3.287557983E1,7.181884766E0,-3.918664551E1
5.129583333E-1,-3.279817200E1,7.277526855E0,-3.957244873E1
5.229663333E-1,-3.286257935E1,7.346466064E0,-3.994866943E1
5.329743333E-1,-3.289891052E1,7.509094238E0,-3.936895752E1
5.429833333E-1,-3.292263794E1,7.673843384E0,-3.969110107E1
5.529913333E-1,-3.291722107E1,7.895751953E0,-3.929119873E1
5.629993333E-1,-3.301242065E1,8.054321289E0,-3.887780762E1
5.730073333E-1,-3.317658997E1,8.291946411E0,-3.919732666E1
5.830153333E-1,-3.314230347E1,8.439224243E0,-3.889355469E1
5.930233333E-1,-3.315715027E1,8.639984131E0,-3.923175049E1
6.030323333E-1,-3.318147278E1,8.838195801E0,-3.912011719E1
6.130403333E-1,-3.318147278E1,8.838195801E0,-3.912011719E1
6.230483333E-1,-3.311206055E1,8.902145386E0,-3.873614502E1
6.330563333E-1,-3.315737915E1,9.170120239E0,-3.915405273E1
6.430643333E-1,-3.301649475E1,9.309158325E0,-3.861523438E1
6.530723333E-1,-3.305952454E1,9.441207886E0,-3.886157227E1
6.630813333E-1,-3.295942688E1,9.651016235E0,-3.912921143E1
6.730893333E-1,-3.301882935E1,9.762039185E0,-3.870104980E1
6.830973333E-1,-3.270838928E1,9.941818237E0,-3.896850586E1
6.931053333E-1,-3.262507629E1,1.007901001E1,-3.859637451E1
7.031133333E-1,-3.262083435E1,1.026280212E1,-3.854461670E1
7.131213333E-1,-3.260585022E1,1.041731262E1,-3.903955078E1
7.231293333E-1,-3.265174866E1,1.048292542E1,-3.846044922E1
7.331383333E-1,-3.264179993E1,1.065734863E1,-3.918066406E1
7.431463333E-1,-3.280386353E1,1.075294495E1,-3.917779541E1
7.531543333E-1,-3.289297485E1,1.082392883E1,-3.871447754E1
7.631623333E-1,-3.275631714E1,1.106608582E1,-3.890295410E1
7.731703333E-1,-3.279438782E1,1.114508057E1,-3.834399414E1
7.831783333E-1,-3.281439209E1,1.124694824E1,-3.865716553E1
7.931873333E-1,-3.288241577E1,1.137330627E1,-3.867517090E1
8.031953333E-1,-3.263253784E1,1.135949707E1,-3.814343262E1
8.132033333E-1,-3.264556885E1,1.158186340E1,-3.874353027E1
8.232113333E-1,-3.250303650E1,1.152279663E1,-3.826049805E1
8.332193333E-1,-3.236477661E1,1.147726440E1,-3.838323975E1
8.432273333E-1,-3.234684753E1,1.146762085E1,-3.908905029E1
8.532363333E-1,-3.216400146E1,1.150497437E1,-3.854498291E1
8.632443333E-1,-3.167739868E1,1.144537354E1,-3.904138184E1
8.732523333E-1,-3.160942078E1,1.151348877E1,-3.919287109E1
8.832603333E-1,-3.149177551E1,1.144688416E1,-3.838537598E1
8.932683333E-1,-3.138366699E1,1.159696960E1,-3.881604004E1
9.032763333E-1,-3.131675720E1,1.153092957E1,-3.861010742E1
9.132843333E-1,-3.105244446E1,1.168141174E1,-3.886700439E1
9.232935833E-1,-3.112718201E1,1.176562500E1,-3.906030273E1
9.333015833E-1,-3.098075867E1,1.179301453E1,-3.857128906E1
9.433095833E-1,-3.070062256E1,1.174748230E1,-3.899108887E1
9.533175833E-1,-3.045541382E1,1.167478943E1,-3.856500244E1
9.633255833E-1,-3.045948792E1,1.162670898E1,-3.849035645E1
9.733335833E-1,-3.026417542E1,1.143598938E1,-3.924487305E1
9.833425833E-1,-3.035443115E1,1.125387573E1,-3.906115723E1
9.933505833E-1,-3.023376465E1,1.109973145E1,-3.955371094E1
1.003358583E0,-3.006317139E1,1.075195312E1,-3.948541260E1
1.013366583E0,-2.995526123E1,1.035095215E1,-3.922265625E1
1.023374583E0,-3.002471924E1,1.033224487E1,-3.924310303E1
1.033382583E0,-3.005487061E1,1.003849792E1,-3.961822510E1
1.043390583E0,-3.010136414E1,9.685043335E0,-3.973535156E1
1.053399583E0,-2.998175049E1,9.454513550E0,-4.014721680E1
1.063407583E0,-3.006738281E1,9.250289917E0,-4.014404297E1
1.073415583E0,-3.000430298E1,9.058303833E0,-3.980847168E1
1.083423583E0,-3.012475586E1,8.835952759E0,-4.011663818E1
1.093431583E0,-3.023597717E1,8.668243408E0,-3.992639160E1
1.103439583E0,-3.018093872E1,8.395156860E0,-3.961181641E1
1.113448583E0,-3.031892395E1,8.137237549E0,-3.995660400E1
1.123456583E0,-3.042585754E1,7.840133667E0,-3.953186035E1
1.133464583E0,-3.052362061E1,7.607070923E0,-4.002789307E1
1.143472583E0,-3.066992188E1,7.359207153E0,-3.993524170E1
1.153480583E0,-3.073249817E1,7.035476685E0,-3.945288086E1
1.163488583E0,-3.074060059E1,6.759765625E0,-3.956585693E1
1.173497583E0,-3.070768738E1,6.608367920E0,-3.910314941E1
1.183505583E0,-3.083105469E1,6.542373657E0,-3.935723877E1
1.193513583E0,-3.083230591E1,6.416549683E0,-3.941351318E1
1.203521583E0,-3.064024353E1,6.223815918E0,-3.896203613E1
1.213529583E0,-3.063516235E1,6.151763916E0,-3.914294434E1
1.223537583E0,-3.062734985E1,6.006317139E0,-3.905554199E1
1.233545583E0,-3.051438904E1,5.863265991E0,-3.895916748E1
1.243554583E0,-3.054631042E1,5.862747192E0,-3.946911621E1
1.253562583E0,-3.058732605E1,5.728652954E0,-3.922186279E1
1.263570583E0,-3.049067688E1,5.709915161E0,-3.938085938E1
1.273578583E0,-3.061270142E1,5.597396851E0,-3.963201904E1
1.283586583E0,-3.065394592E1,5.585693359E0,-3.926318359E1
1.293594583E0,-3.064488220E1,5.596145630E0,-3.928826904E1
1.303602583E0,-3.055036926E1,5.550476074E0,-3.893914795E1
1.313611583E0,-3.056246948E1,5.463806152E0,-3.934265137E1
1.323619583E0,-3.072648621E1,5.472381592E0,-3.930822754E1
1.333627583E0,-3.052590942E1,5.339736938E0,-3.869055176E1
1.343635583E0,-3.072840881E1,5.365524292E0,-3.897283936E1
1.353643583E0,-3.068609619E1,5.373870850E0,-3.850512695E1
1.363651583E0,-3.057215881E1,5.332351685E0,-3.810473633E1
1.373660583E0,-3.054823303E1,5.400787354E0,-3.864373779E1
1.383668583E0,-3.056101990E1,5.464828491E0,-3.833294678E1
1.393676583E0,-3.051719666E1,5.450164795E0,-3.857824707E1
1.403684583E0,-3.037147522E1,5.384399414E0,-3.875384521E1
1.413692583E0,-3.039526367E1,5.264846802E0,-3.860980225E1
1.423700583E0,-3.022480774E1,5.224319458E0,-3.927508545E1
1.433708583E0,-3.022480774E1,5.224319458E0,-3.927508545E1
1.443717583E0,-2.998168945E1,5.108993530E0,-3.894805908E1
1.453725583E0,-2.995144653E1,5.154617310E0,-3.894348145E1
1.463733583E0,-2.981994629E1,5.139999390E0,-3.908526611E1
1.473741583E0,-2.961956787E1,5.062271118E0,-3.896051025E1
1.483749583E0,-2.938255310E1,4.952865601E0,-3.928283691E1
1.493757583E0,-2.928593445E1,4.702407837E0,-3.928717041E1
1.503765583E0,-2.917491150E1,4.591278076E0,-3.879486084E1
1.513774583E0,-2.902079773E1,4.475540161E0,-3.985034180E1
1.523782583E0,-2.879391479E1,4.311355591E0,-3.966937256E1
1.533790583E0,-2.876159668E1,4.388870239E0,-3.996221924E1
1.543798583E0,-2.855741882E1,4.281326294E0,-4.009210205E1
1.553806583E0,-2.829708862E1,4.255126953E0,-3.972375488E1
1.563814583E0,-2.788294983E1,4.313171387E0,-4.027044678E1
1.573822583E0,-2.777194214E1,4.441680908E0,-3.972576904E1
1.583831583E0,-2.775657654E1,4.617843628E0,-4.016522217E1
1.593839583E0,-2.757389832E1,4.804840088E0,-4.008795166E1
1.603847583E0,-2.747033691E1,4.992034912E0,-3.966058350E1
1.613855583E0,-2.741587830E1,4.916381836E0,-4.016693115E1
1.623863583E0,-2.732910156E1,4.822616577E0,-4.002923584E1
1.633871583E0,-2.723553467E1,4.709579468E0,-4.019744873E1
1.643880583E0,-2.726560974E1,4.612121582E0,-4.053247070E1
1.653888583E0,-2.732473755E1,4.316085815E0,-4.030578613E1
1.663896583E0,-2.724786377E1,4.267623901E0,-4.084985352E1
1.673904583E0,-2.731222534E1,4.177047729E0,-4.091302490E1
