"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.930458326E-3,3.792752944E-1,3.574699675E-1,-6.393637955E-2
1.193845834E-2,3.618555254E-1,3.949589521E-1,-1.755760986E-1
2.194545834E-2,2.892061001E-1,3.528844713E-1,-1.001815152E-1
3.195245832E-2,1.434784935E-1,4.391870354E-1,-1.208169240E-1
4.196045833E-2,-9.999012854E-3,5.482214179E-1,-1.577128547E-1
5.196745833E-2,3.150004707E-3,5.959566978E-1,-1.316132230E-1
6.197445834E-2,2.004398117E-1,6.727607524E-1,-1.385749179E-1
7.198245832E-2,2.299571958E-1,8.401686562E-1,-3.444986504E-1
8.198945833E-2,3.101653350E-1,9.003473957E-1,-3.394302839E-1
9.199645833E-2,8.610630235E-1,8.588011743E-1,2.246295601E-1
1.020044583E-1,8.203799973E-1,9.892208344E-1,3.845210874E-1
1.120114583E-1,4.631684037E-1,8.120765857E-1,2.452345634E-1
1.220184583E-1,3.159073739E-1,4.900671672E-1,2.645718902E-1
1.320264583E-1,1.946844887E-1,3.150107399E-1,4.714557356E-1
1.420334583E-1,2.190661720E-1,2.282629103E-1,7.121622151E-1
1.520404583E-1,3.421221958E-1,2.106719640E-1,8.730308121E-1
1.620484583E-1,4.255116040E-1,2.352170769E-1,9.132801211E-1
1.720554583E-1,4.267917788E-1,3.683985231E-1,6.571387464E-1
1.820624583E-1,4.029094843E-1,5.235806664E-1,2.072452033E-1
1.920704583E-1,3.647030098E-1,6.318852067E-1,-3.233293909E-1
2.020774583E-1,1.896328598E-1,6.747679554E-1,-6.846042877E-1
2.120844583E-1,-7.008527499E-3,5.671540809E-1,-8.059299195E-1
2.220924583E-1,-1.226919433E-1,4.892415403E-1,-6.466371471E-1
2.320994583E-1,-9.381422628E-2,4.555713357E-1,-2.412625498E-1
2.421064583E-1,3.840593766E-2,4.556057246E-1,1.694640040E-1
2.521134583E-1,2.202862483E-1,4.814807868E-1,5.728429466E-1
2.621214583E-1,2.120018949E-1,4.956039322E-1,6.852854884E-1
2.721284583E-1,5.218767878E-2,5.948523780E-1,2.562776148E-1
2.821354583E-1,-1.019061880E-1,7.478857791E-1,-3.749141121E-1
2.921434583E-1,-1.766303881E-1,9.287031756E-1,-9.479880238E-1
3.021504583E-1,-3.098387680E-1,1.165218371E0,-1.547106603E0
3.121579167E-1,-4.457749471E-1,1.359578504E0,-1.908054641E0
3.221659167E-1,-5.007968444E-1,1.504199735E0,-1.970302345E0
3.321729167E-1,-5.398950559E-1,1.597995944E0,-1.861734168E0
3.421799167E-1,-5.791615575E-1,1.610049687E0,-1.682395386E0
3.521879167E-1,-5.514952739E-1,1.615478681E0,-1.520439792E0
3.621949167E-1,-5.022126015E-1,1.655160079E0,-1.449422434E0
3.722019167E-1,-4.512657385E-1,1.685701109E0,-1.264137619E0
3.822099167E-1,-3.298458204E-1,1.661791552E0,-1.034155517E0
3.922169167E-1,-2.223117969E-1,1.687773655E0,-8.312267286E-1
4.022239167E-1,-1.907953594E-1,1.748901909E0,-6.647605920E-1
4.122319167E-1,-2.097624844E-1,1.763939779E0,-4.976015604E-1
4.222389167E-1,-3.141900466E-1,1.709787545E0,-3.101655543E-1
4.322459167E-1,-4.527333165E-1,1.543889027E0,1.214408219E-2
4.422529167E-1,-5.124773521E-1,1.381044509E0,4.404777718E-1
4.522609167E-1,-4.614675949E-1,1.296460150E0,9.329478157E-1
4.622679166E-1,-4.005269997E-1,1.201876978E0,1.222419489E0
4.722749167E-1,-3.014561266E-1,1.209638572E0,1.388172265E0
4.822829167E-1,-1.845311642E-1,1.303425353E0,1.458611333E0
4.922899167E-1,-1.732094380E-1,1.404189397E0,1.358252648E0
5.022969167E-1,-2.222989148E-1,1.512299883E0,1.009904190E0
5.123049167E-1,-2.498099000E-1,1.613797899E0,7.645795798E-1
5.223119167E-1,-2.526300669E-1,1.671626423E0,6.878307813E-1
5.323189167E-1,-2.047163738E-1,1.686846871E0,6.447017187E-1
5.423269166E-1,-1.684748927E-1,1.699599356E0,6.090834045E-1
5.523339167E-1,-1.581826237E-1,1.687605401E0,6.462676030E-1
5.623409167E-1,-1.666269533E-1,1.659636853E0,6.307742357E-1
5.723489167E-1,-1.809885372E-1,1.654742734E0,4.457385117E-1
5.823559167E-1,-2.493111690E-1,1.656595863E0,3.431333256E-1
5.923629167E-1,-3.933869281E-1,1.669543791E0,2.274613667E-1
6.023699167E-1,-5.037541103E-1,1.719690097E0,-5.307108343E-2
6.123779167E-1,-5.565839961E-1,1.732494915E0,-2.534750444E-1
6.223849167E-1,-6.125925014E-1,1.755719763E0,-2.421080571E-1
6.323919167E-1,-5.825355106E-1,1.767241263E0,-1.662182146E-1
6.423999167E-1,-3.359591940E-1,1.744720565E0,3.261576891E-2
6.524069167E-1,3.873058604E-2,1.669529757E0,5.891332895E-1
6.624139167E-1,3.971177075E-1,1.483247115E0,1.196646132E0
6.724219166E-1,6.250322700E-1,1.260068541E0,1.550910217E0
6.824289167E-1,6.869259247E-1,9.662599880E-1,1.655061992E0
6.924359167E-1,6.697883204E-1,8.655422831E-1,1.322291102E0
7.024439167E-1,6.245521405E-1,9.698873082E-1,9.242003810E-1
