"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.584895834E-2,3.515809808E-1,8.073673113E-1,4.394182563E-3
2.585695832E-2,1.732408120E-1,8.653692055E-1,-3.563877940E-3
3.586395833E-2,3.573319366E-2,9.364956868E-1,7.225521326E-2
4.587095833E-2,-1.656989088E-1,7.904410107E-1,5.838304496E-1
5.587795834E-2,2.442266861E-1,5.987073011E-1,1.163753205E0
6.588495834E-2,6.841169954E-1,7.172753859E-1,1.400936737E0
7.589195835E-2,3.857156005E-1,7.161132518E-1,1.216754707E0
8.589895832E-2,3.138186388E-1,5.030505806E-1,1.029141530E0
9.590595833E-2,2.477897235E-1,4.114210568E-1,8.168449169E-1
1.059129583E-1,2.002433452E-1,3.628694326E-1,5.027020866E-1
1.159199583E-1,2.339569654E-1,2.906490833E-1,7.376847267E-2
1.259269583E-1,1.957132880E-1,2.924694860E-1,-2.663856965E-1
1.359349583E-1,1.414036547E-1,2.358245844E-1,-5.187871921E-1
1.459419583E-1,7.394038081E-2,1.915004788E-1,-7.926701885E-1
1.559489583E-1,3.022451352E-2,1.995412225E-1,-9.424957341E-1
1.659559583E-1,1.087976798E-2,1.746734346E-1,-9.974817806E-1
1.759629583E-1,6.046561852E-2,2.384502583E-1,-1.081831959E0
1.859699583E-1,1.304733083E-1,2.920642740E-1,-1.175261110E0
1.959769583E-1,1.486086669E-1,3.000466552E-1,-1.329654500E0
2.059839583E-1,2.242126536E-1,3.014097326E-1,-1.349364880E0
2.159909583E-1,2.984432756E-1,2.288706918E-1,-1.200438051E0
2.259979583E-1,3.624404662E-1,1.671894189E-1,-9.767118859E-1
2.360059583E-1,3.311274935E-1,1.607375646E-1,-8.155982906E-1
2.460129583E-1,2.927405593E-1,2.344944890E-1,-7.350107950E-1
2.560199583E-1,2.664641223E-1,3.348066712E-1,-7.332086831E-1
2.660269583E-1,2.596354515E-1,5.716334135E-1,-1.070488361E0
2.760339583E-1,2.987455036E-1,8.335179600E-1,-1.346176393E0
2.860409583E-1,1.457309962E-1,8.492852694E-1,-1.282311350E0
2.960479583E-1,-2.705550537E-2,8.600255813E-1,-1.153598346E0
3.060549583E-1,-1.086182069E-1,8.251973721E-1,-8.006586546E-1
3.160619583E-1,-2.245542772E-1,7.326464003E-1,-2.539866757E-1
3.260689583E-1,-3.456631234E-1,6.568800071E-1,3.440718037E-1
3.360769583E-1,-3.041304237E-1,6.249567678E-1,9.610126966E-1
3.460839583E-1,-1.838339750E-1,7.692026078E-1,1.357880180E0
3.560909583E-1,-1.209848487E-1,9.635407403E-1,1.381024044E0
3.660979583E-1,-1.533702739E-1,1.275177162E0,7.273415869E-1
3.761049583E-1,-1.657874941E-1,1.663190499E0,-1.336550707E-1
3.861119583E-1,-1.248889980E-1,1.995809653E0,-7.087351620E-1
3.961189583E-1,-2.024845465E-1,2.220030201E0,-1.054328996E0
4.061259583E-1,-3.065661180E-1,2.310331968E0,-1.299187583E0
4.161329583E-1,-3.538803252E-1,2.344654832E0,-1.254178641E0
4.261399583E-1,-3.782601082E-1,2.333326728E0,-1.087765714E0
4.361469583E-1,-4.071320145E-1,2.217446316E0,-8.596348411E-1
4.461549583E-1,-3.913519509E-1,2.155986525E0,-5.207980496E-1
4.561619583E-1,-1.993202892E-1,2.172338848E0,-6.697693169E-2
4.661689583E-1,-8.990313336E-2,2.105459126E0,3.674220747E-1
4.761759583E-1,-2.522404779E-2,2.041369696E0,8.002440870E-1
4.861829583E-1,-5.435622834E-2,1.945239132E0,9.665155113E-1
4.961899583E-1,-2.115365114E-1,1.770851772E0,1.092799582E0
5.061969583E-1,-4.305039933E-1,1.604657823E0,1.203890832E0
5.162039583E-1,-5.320822622E-1,1.503041986E0,1.228935626E0
5.262109583E-1,-6.307708736E-1,1.469400908E0,1.086020905E0
5.362179583E-1,-5.904021353E-1,1.476591668E0,1.095411533E0
