"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.012206078E-2,4.290011738E1,1.304215690E2,5.157778169E1,NaN,NaN,3.178045270E1,3.000000000E1
4.187798500E-2,4.290011733E1,1.304215693E2,5.157778169E1,NaN,NaN,5.086257366E1,3.000227846E1
4.507880211E-1,4.290017166E1,1.304216159E2,5.159388924E1,NaN,NaN,3.045193859E1,3.000000000E1
6.897283077E0,4.290013567E1,1.304215815E2,5.164803336E1,NaN,NaN,2.068007742E1,3.000000000E1
1.289623499E1,4.290014197E1,1.304215919E2,5.168478325E1,NaN,NaN,2.101570497E1,3.000000000E1
1.873152804E1,4.290009811E1,1.304215249E2,5.165724385E1,NaN,NaN,1.998993620E1,3.000000000E1
2.474757600E1,4.290010977E1,1.304215380E2,5.214944612E1,NaN,NaN,1.574568458E1,3.000000000E1
3.089625597E1,4.290010935E1,1.304215786E2,5.239604557E1,NaN,NaN,2.003569269E1,3.000000000E1
3.671676898E1,4.290005923E1,1.304215611E2,5.236277528E1,NaN,NaN,2.197052603E1,3.000000000E1
4.273241603E1,4.290012443E1,1.304215809E2,5.241982194E1,NaN,NaN,2.114901494E1,3.000000000E1
4.944750607E1,4.290012383E1,1.304216095E2,5.192085681E1,NaN,NaN,1.809526411E1,3.000000000E1
5.571674597E1,4.290014197E1,1.304216355E2,5.190716979E1,NaN,NaN,2.279380185E1,3.000000000E1
6.173391104E1,4.290013785E1,1.304216583E2,5.193797420E1,NaN,NaN,2.224565836E1,3.000000000E1
6.772561300E1,4.290013345E1,1.304216332E2,5.196387217E1,NaN,NaN,2.224597495E1,3.000000000E1
7.372517300E1,4.290013879E1,1.304216574E2,5.160806834E1,NaN,NaN,1.919525738E1,3.000000000E1
7.973163807E1,4.290017171E1,1.304216938E2,5.162028425E1,NaN,NaN,2.242707646E1,3.000000000E1
8.590109706E1,4.290018458E1,1.304217068E2,5.161558167E1,NaN,NaN,1.988775759E1,3.000000000E1
9.172098398E1,4.290017604E1,1.304217061E2,5.162657612E1,NaN,NaN,1.988806872E1,3.000000000E1
9.772570002E1,4.290019031E1,1.304217140E2,5.184551992E1,NaN,NaN,1.779762777E1,3.000000000E1
1.037311150E2,4.290021773E1,1.304217247E2,5.173864868E1,NaN,NaN,2.242888087E1,3.000000000E1
1.097303530E2,4.290021005E1,1.304217278E2,5.192934353E1,NaN,NaN,2.466927302E1,3.000000000E1
1.157253520E2,4.290018380E1,1.304217153E2,5.175342251E1,NaN,NaN,2.466958155E1,3.000000000E1
1.217283660E2,4.290024088E1,1.304217182E2,5.176144549E1,NaN,NaN,2.054993497E1,3.000000000E1
1.277375060E2,4.290022933E1,1.304217602E2,5.171791768E1,NaN,NaN,2.313678121E1,3.000000000E1
1.337270930E2,4.290025320E1,1.304217406E2,5.166702420E1,NaN,NaN,2.459079716E1,3.000000000E1
1.397320590E2,4.290025139E1,1.304217526E2,5.161991546E1,NaN,NaN,2.152941874E1,3.000000000E1
1.457315590E2,4.290024797E1,1.304217517E2,5.167886851E1,NaN,NaN,1.890121938E1,3.000000000E1
1.517435080E2,4.290020623E1,1.304217256E2,5.188988328E1,NaN,NaN,2.306958527E1,3.000000000E1
1.577111540E2,4.290017697E1,1.304217343E2,5.182513724E1,NaN,NaN,2.737020642E1,3.000000000E1
1.638968251E2,4.290014005E1,1.304216740E2,5.211452933E1,NaN,NaN,2.268407776E1,3.000000000E1
1.684577310E2,4.290014026E1,1.304216734E2,5.211261053E1,NaN,NaN,2.939453682E1,3.000041899E1
1.684610200E2,4.290014026E1,1.304216734E2,5.211261053E1,NaN,NaN,2.939453818E1,3.000041899E1
1.697289541E2,4.290019578E1,1.304214850E2,5.139589052E1,NaN,NaN,2.112336478E1,3.000000000E1
1.757018720E2,4.290019423E1,1.304214528E2,5.138875474E1,NaN,NaN,2.025573247E1,3.000000000E1
1.817159210E2,4.290021541E1,1.304214438E2,5.124689740E1,NaN,NaN,1.728177614E1,3.000000000E1
1.817298390E2,4.290020156E1,1.304214454E2,5.124863772E1,NaN,NaN,1.728177614E1,3.000000000E1
1.878988301E2,4.290018631E1,1.304214511E2,5.154063670E1,NaN,NaN,1.422783247E1,3.000000000E1
1.937363050E2,4.290019356E1,1.304214815E2,5.193152300E1,NaN,NaN,2.318400392E1,3.000000000E1
1.997348930E2,4.290018851E1,1.304214743E2,5.158981337E1,NaN,NaN,1.843323757E1,3.000000000E1
2.052916368E2,4.290018781E1,1.304215438E2,5.166529390E1,NaN,NaN,9.600318977E0,4.276237869E1
2.177335620E2,4.290017510E1,1.304215213E2,5.155282595E1,NaN,NaN,1.857425516E1,3.000000000E1
