"Time (s)","X (µT)","Y (µT)","Z (µT)"
8.157125034E-3,-3.559719849E1,7.505187988E0,-3.932122803E1
1.816712500E-2,-3.556247711E1,7.540611267E0,-3.959350586E1
2.817712503E-2,-3.567120361E1,7.565937042E0,-3.954260254E1
3.818612505E-2,-3.590135956E1,7.736835480E0,-3.955047607E1
4.819612502E-2,-3.606938553E1,7.803485870E0,-3.970098877E1
5.820612505E-2,-3.607955933E1,7.926540375E0,-3.963177490E1
6.821512501E-2,-3.611077118E1,8.002235413E0,-3.912622070E1
7.822512503E-2,-3.614263153E1,8.096466064E0,-3.941717529E1
8.823512500E-2,-3.608149719E1,8.246242523E0,-3.875292969E1
9.824512503E-2,-3.605369568E1,8.298969269E0,-3.864825439E1
1.082541251E-1,-3.606422043E1,8.369308472E0,-3.878594971E1
1.182641250E-1,-3.616251755E1,8.491905212E0,-3.844348145E1
1.282741250E-1,-3.599600220E1,8.445995331E0,-3.909606934E1
1.382831250E-1,-3.628942871E1,8.418148041E0,-3.879467773E1
1.482931250E-1,-3.646098709E1,8.346363068E0,-3.863983154E1
1.583031250E-1,-3.645889282E1,8.314079285E0,-3.908386230E1
1.683121250E-1,-3.662615967E1,8.374645233E0,-3.859155273E1
1.783221251E-1,-3.663864136E1,8.457160950E0,-3.897668457E1
1.883321250E-1,-3.651018524E1,8.288654327E0,-3.904241943E1
1.983421250E-1,-3.630902100E1,8.084491730E0,-3.865911865E1
2.083511250E-1,-3.625527191E1,8.076869965E0,-3.927258301E1
2.183611250E-1,-3.625527191E1,8.076869965E0,-3.927258301E1
2.283711250E-1,-3.621935272E1,8.087516785E0,-3.909405518E1
2.383801250E-1,-3.622443390E1,8.286193848E0,-3.929913330E1
2.483901251E-1,-3.634272766E1,8.431846619E0,-3.944110107E1
2.584001250E-1,-3.625614166E1,8.474937439E0,-3.919879150E1
2.684091250E-1,-3.610517883E1,8.582859039E0,-3.979522705E1
2.784191250E-1,-3.592375565E1,8.584964752E0,-3.913323975E1
2.884291250E-1,-3.584524536E1,8.725734711E0,-3.859014893E1
2.984391250E-1,-3.580191803E1,8.801734924E0,-3.969024658E1
3.084481250E-1,-3.582419205E1,8.847095490E0,-3.961669922E1
3.184581251E-1,-3.572085571E1,9.043853760E0,-4.019421387E1
3.284681250E-1,-3.576565552E1,9.232318878E0,-4.023870850E1
3.384771250E-1,-3.586338806E1,9.349063873E0,-3.951818848E1
3.484871250E-1,-3.598129272E1,9.619812012E0,-3.984875488E1
3.584971250E-1,-3.608953476E1,9.800178528E0,-3.947979736E1
3.685061250E-1,-3.621527863E1,1.005832672E1,-3.936987305E1
3.785161250E-1,-3.615634918E1,1.017724991E1,-3.972601318E1
3.885261251E-1,-3.616945648E1,1.034352112E1,-3.889471436E1
3.985361250E-1,-3.628643799E1,1.053025055E1,-3.920996094E1
4.085451250E-1,-3.621946716E1,1.078835297E1,-3.887640381E1
4.185551250E-1,-3.632765198E1,1.105957031E1,-3.876269531E1
4.285651250E-1,-3.634473419E1,1.125898743E1,-3.902563477E1
4.385741250E-1,-3.623073196E1,1.138003922E1,-3.858215332E1
