"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.104333333E-3,1.090691916E-1,4.331129844E-1,-8.376604199E-2
1.411233335E-2,2.449096409E-1,4.751406509E-1,-2.377793634E-1
2.412133334E-2,3.690997139E-1,5.320076736E-1,-3.599814928E-1
3.412933333E-2,5.692671185E-1,7.504066600E-1,-3.793468863E-1
4.413691667E-2,6.034917853E-1,8.649252556E-1,-2.949019825E-1
5.414491668E-2,5.695736953E-1,9.322163290E-1,-3.548721957E-1
6.415391667E-2,6.087373956E-1,1.120187575E0,-5.914201355E-1
7.416191667E-2,5.600299064E-1,1.317932733E0,-7.685369754E-1
8.416991668E-2,3.319473097E-1,1.333012264E0,-9.721417022E-1
9.417891667E-2,-1.584927089E-2,9.598023230E-1,-8.308267790E-1
1.041869167E-1,-2.469567145E-1,1.585618705E-1,1.498021567E-1
1.141949167E-1,-2.479811285E-1,2.181259214E-1,8.152632451E-1
1.242039167E-1,-3.126094346E-1,1.607526029E-1,1.251926293E0
1.342119167E-1,-3.024263076E-1,-8.924959738E-2,1.484347853E0
1.442199167E-1,-3.445795613E-1,-9.093659218E-2,1.509259915E0
1.542279167E-1,-2.125312141E-1,-1.836780371E-2,1.356387970E0
1.642369167E-1,-2.183556804E-2,8.309907569E-2,1.145430370E0
1.742449167E-1,1.100809427E-1,2.181828404E-1,7.998347819E-1
1.842529167E-1,2.056510513E-1,3.492191442E-1,3.915523642E-1
1.942619167E-1,2.382032134E-1,4.029764714E-1,2.624698162E-2
2.042699167E-1,2.624539374E-1,4.225910660E-1,-2.175216848E-1
2.142779167E-1,2.636193605E-1,4.554661955E-1,-2.653361213E-1
2.242859167E-1,3.261940149E-1,4.016617616E-1,-2.248657876E-1
2.342949167E-1,3.463447626E-1,4.218428051E-1,-1.092189717E-1
2.443029167E-1,3.252669389E-1,4.775317601E-1,-1.313068289E-1
2.543109167E-1,3.482493835E-1,4.465491550E-1,-2.717183572E-1
2.643199167E-1,3.022264607E-1,4.371895535E-1,-3.875774270E-1
2.743279167E-1,2.152428604E-1,3.817697897E-1,-4.217006081E-1
2.843359167E-1,1.843211029E-1,2.857439089E-1,-4.281734759E-1
2.943449167E-1,1.933115807E-1,1.966050432E-1,-3.700790495E-1
3.043529167E-1,2.114060271E-1,1.423173004E-1,-3.356295937E-1
3.143609167E-1,2.465959596E-1,1.595246876E-1,-2.854797792E-1
3.243689167E-1,3.133766989E-1,1.869401622E-1,-2.552555215E-1
3.343779167E-1,3.476710573E-1,2.390940733E-1,-2.709892094E-1
3.443859167E-1,4.329885483E-1,3.242952413E-1,-2.964433086E-1
3.543939167E-1,4.944579510E-1,3.826890817E-1,-3.533139127E-1
3.644029167E-1,4.495934348E-1,4.284281586E-1,-4.742366713E-1
3.744109167E-1,4.537545327E-1,5.150608712E-1,-5.727002746E-1
3.844189167E-1,4.672102915E-1,5.824266062E-1,-6.268571860E-1
3.944269167E-1,4.158760139E-1,6.317323751E-1,-5.681546491E-1
4.044359167E-1,3.233695905E-1,6.287342153E-1,-4.411981487E-1
4.144439167E-1,2.066215794E-1,6.066015173E-1,-2.042204386E-1
4.244519167E-1,1.187699965E-1,5.680217712E-1,-3.504879534E-2
4.344609167E-1,1.162107798E-1,5.833196587E-1,3.083646119E-2
4.444689167E-1,1.167567453E-1,5.990499114E-1,-1.106176257E-2
4.544769167E-1,1.057731436E-1,5.755897858E-1,5.901302397E-2
4.644859167E-1,6.792503944E-2,5.019950851E-1,1.502237409E-1
4.744939167E-1,-5.799488668E-2,5.645588308E-1,4.853364408E-2
4.845019167E-1,-1.742110661E-1,7.000342128E-1,-1.282463962E-1
