"Time (s)","X (µT)","Y (µT)","Z (µT)"
4.104333333E-3,-3.463145447E1,7.846481323E0,-3.951403809E1
1.411233335E-2,-3.466680908E1,7.873062134E0,-3.930657959E1
2.412133334E-2,-3.466941833E1,7.915786743E0,-3.927563477E1
3.412933333E-2,-3.466941833E1,7.915786743E0,-3.927563477E1
4.413691667E-2,-3.454812622E1,7.965972900E0,-3.919030762E1
5.414491668E-2,-3.457211304E1,8.088836670E0,-3.856042480E1
6.415391667E-2,-3.443218994E1,8.287490845E0,-3.904718018E1
7.416191667E-2,-3.434292603E1,8.243072510E0,-3.890881348E1
8.416991668E-2,-3.427383423E1,8.399993896E0,-3.953735352E1
9.417891667E-2,-3.419537354E1,8.499893188E0,-3.955444336E1
1.041869167E-1,-3.423585510E1,8.575668335E0,-3.938482666E1
1.141949167E-1,-3.407754517E1,8.735275269E0,-3.982379150E1
1.242039167E-1,-3.410310364E1,8.677642822E0,-3.957989502E1
1.342119167E-1,-3.410128784E1,8.638549805E0,-3.978198242E1
1.442199167E-1,-3.422412109E1,8.690719604E0,-3.970349121E1
1.542279167E-1,-3.418692017E1,8.415725708E0,-3.919464111E1
1.642369167E-1,-3.432139587E1,8.349624634E0,-3.966900635E1
1.742449167E-1,-3.437031555E1,8.079071045E0,-3.915356445E1
1.842529167E-1,-3.454986572E1,7.941741943E0,-3.908734131E1
1.942619167E-1,-3.460833740E1,7.906082153E0,-3.970062256E1
2.042699167E-1,-3.462210083E1,7.642776489E0,-3.907403564E1
2.142779167E-1,-3.444404602E1,7.667205811E0,-3.977264404E1
2.242859167E-1,-3.435704041E1,7.706130981E0,-3.963592529E1
2.342949167E-1,-3.441761780E1,7.632202148E0,-3.948962402E1
2.443029167E-1,-3.440870667E1,7.726989746E0,-3.986877441E1
2.543109167E-1,-3.422868347E1,7.710083008E0,-3.965679932E1
2.643199167E-1,-3.406040955E1,7.881210327E0,-4.028277588E1
2.743279167E-1,-3.398486328E1,7.848220825E0,-4.050482178E1
2.843359167E-1,-3.377186584E1,7.927383423E0,-3.987103271E1
2.943449167E-1,-3.369091797E1,8.026306152E0,-4.002874756E1
3.043529167E-1,-3.350718689E1,8.015930176E0,-3.979882812E1
3.143609167E-1,-3.356420898E1,7.977249146E0,-4.032116699E1
3.243689167E-1,-3.363165283E1,8.085006714E0,-4.082275391E1
3.343779167E-1,-3.366232300E1,8.117019653E0,-4.024334717E1
3.443859167E-1,-3.352510071E1,8.124420166E0,-4.052276611E1
3.543939167E-1,-3.346456909E1,8.189193726E0,-4.086645508E1
3.644029167E-1,-3.346102905E1,8.082550049E0,-4.045538330E1
3.744109167E-1,-3.344242859E1,8.165817261E0,-4.103399658E1
3.844189167E-1,-3.342211914E1,8.186080933E0,-4.068963623E1
3.944269167E-1,-3.331143188E1,8.291030884E0,-4.090234375E1
4.044359167E-1,-3.344172668E1,8.453750610E0,-4.090570068E1
4.144439167E-1,-3.346740723E1,8.491973877E0,-4.045574951E1
4.244519167E-1,-3.346740723E1,8.491973877E0,-4.045574951E1
4.344609167E-1,-3.364878845E1,8.650238037E0,-4.052398682E1
4.444689167E-1,-3.345503235E1,8.806274414E0,-4.026373291E1
4.544769167E-1,-3.339598083E1,8.829772949E0,-4.049591064E1
4.644859167E-1,-3.330990601E1,8.865463257E0,-4.078332520E1
4.744939167E-1,-3.329389954E1,8.829406738E0,-4.047259521E1
4.845019167E-1,-3.341220093E1,8.940612793E0,-4.099279785E1
4.945099167E-1,-3.337922668E1,9.109191895E0,-4.102069092E1
5.045189167E-1,-3.329115295E1,9.106414795E0,-4.091815186E1
5.145269167E-1,-3.327780151E1,9.176818848E0,-4.121496582E1
5.245349167E-1,-3.317098999E1,9.207672119E0,-4.065600586E1
5.345439167E-1,-3.302301025E1,9.382507324E0,-4.111773682E1
5.445519167E-1,-3.288194275E1,9.436370850E0,-4.130328369E1
5.545599167E-1,-3.282173157E1,9.310119629E0,-4.099096680E1
5.645679167E-1,-3.293252563E1,9.560791016E0,-4.122662354E1
5.745769167E-1,-3.270141602E1,9.600051880E0,-4.136724854E1
5.845849167E-1,-3.277203369E1,9.745727539E0,-4.141198730E1
5.945929167E-1,-3.270433044E1,9.850387573E0,-4.176013184E1
6.046019167E-1,-3.291491699E1,1.007815552E1,-4.077868652E1
6.146099167E-1,-3.297090149E1,1.019067383E1,-4.115582275E1
6.246179167E-1,-3.312214661E1,1.033876038E1,-4.126525879E1
6.346269167E-1,-3.302297974E1,1.039244080E1,-4.063323975E1
6.446349167E-1,-3.323683167E1,1.054618835E1,-4.082299805E1
6.546429167E-1,-3.337469482E1,1.066699219E1,-4.033856201E1
6.646509167E-1,-3.344163513E1,1.074890137E1,-4.057293701E1
6.746599167E-1,-3.363168335E1,1.085234070E1,-4.050402832E1
6.846679167E-1,-3.341516113E1,1.087236023E1,-3.983380127E1
6.946759167E-1,-3.331614685E1,1.107638550E1,-4.029626465E1
7.046849167E-1,-3.321820068E1,1.103585815E1,-4.038757324E1
7.146929167E-1,-3.303320312E1,1.103546143E1,-4.068426514E1
7.247009167E-1,-3.273228455E1,1.118670654E1,-4.096020508E1
7.347089167E-1,-3.272012329E1,1.129687500E1,-4.070379639E1
7.447179167E-1,-3.238285828E1,1.131008911E1,-4.135742188E1
7.547259167E-1,-3.230654907E1,1.143106079E1,-4.160198975E1
7.647339167E-1,-3.222125244E1,1.150753784E1,-4.109381104E1
7.747429167E-1,-3.224322510E1,1.157812500E1,-4.161291504E1
7.847509167E-1,-3.202024841E1,1.168945312E1,-4.108569336E1
7.947589167E-1,-3.196466064E1,1.175234985E1,-4.168280029E1
8.047679167E-1,-3.200057983E1,1.183528137E1,-4.171936035E1
8.147759167E-1,-3.189596558E1,1.183190918E1,-4.134155273E1
8.247839167E-1,-3.165101624E1,1.184600830E1,-4.178710938E1
8.347919167E-1,-3.173403931E1,1.190980530E1,-4.139306641E1
8.448009167E-1,-3.173403931E1,1.190980530E1,-4.139306641E1
8.548089167E-1,-3.171832275E1,1.194709778E1,-4.099719238E1
8.648169167E-1,-3.148951721E1,1.189006042E1,-4.122979736E1
8.748259167E-1,-3.149736023E1,1.193702698E1,-4.094274902E1
