"Time (s)","X (hPa)"
-5.531623333E-1,1.004438095E3
4.528696667E-1,1.004438705E3
1.458876667E0,1.004439087E3
2.464871667E0,1.004439316E3
3.470888667E0,1.004439697E3
3.821696667E0,1.004439697E3
4.894807667E0,1.004438782E3
5.967900667E0,1.004438400E3
7.040980667E0,1.004437103E3
8.114063667E0,1.004436417E3
9.187167667E0,1.004435577E3
1.026026467E1,1.004434738E3
1.133336867E1,1.004432907E3
1.240650467E1,1.004432449E3
1.347963467E1,1.004431000E3
1.455270567E1,1.004429474E3
1.562577767E1,1.004428024E3
1.669882367E1,1.004427261E3
1.777183167E1,1.004426193E3
1.884489367E1,1.004425735E3
1.991797067E1,1.004425049E3
2.099104467E1,1.004423904E3
2.206419567E1,1.004423370E3
2.313735267E1,1.004422836E3
2.421045067E1,1.004422531E3
2.528357367E1,1.004422531E3
2.635666067E1,1.004422607E3
2.742975367E1,1.004423904E3
2.850283267E1,1.004424515E3
2.957590967E1,1.004425049E3
3.064894067E1,1.004425049E3
3.172197867E1,1.004425049E3
3.279502867E1,1.004424210E3
3.386809867E1,1.004424057E3
3.494114667E1,1.004423447E3
3.601422567E1,1.004423370E3
3.708729467E1,1.004422531E3
3.816035267E1,1.004421310E3
3.923341967E1,1.004419022E3
4.030649667E1,1.004417267E3
4.137959967E1,1.004415359E3
4.245268567E1,1.004413910E3
4.352572267E1,1.004413071E3
4.459875867E1,1.004412537E3
4.567182367E1,1.004412537E3
4.674481667E1,1.004412689E3
4.781780167E1,1.004412689E3
4.889084967E1,1.004412689E3
4.996389867E1,1.004412308E3
5.103692367E1,1.004412003E3
5.210998467E1,1.004412003E3
5.318305467E1,1.004412842E3
5.425611567E1,1.004413147E3
5.532911367E1,1.004414215E3
5.640217567E1,1.004416428E3
5.747526367E1,1.004417801E3
5.854833567E1,1.004418869E3
5.962141567E1,1.004419632E3
6.069447767E1,1.004419632E3
6.176753567E1,1.004419250E3
6.284058367E1,1.004418793E3
6.391367067E1,1.004418793E3
6.498673267E1,1.004418793E3
6.605981367E1,1.004417953E3
6.713287267E1,1.004417801E3
6.820589567E1,1.004417725E3
6.927892867E1,1.004416962E3
7.035194767E1,1.004416733E3
7.142496467E1,1.004416656E3
7.249799067E1,1.004415207E3
7.357098467E1,1.004413528E3
7.464400967E1,1.004411697E3
7.571701167E1,1.004410095E3
7.679000767E1,1.004408646E3
7.786302467E1,1.004408035E3
7.893605067E1,1.004407806E3
8.000905767E1,1.004407806E3
8.108204967E1,1.004408112E3
8.215505267E1,1.004408264E3
8.322806467E1,1.004408264E3
8.430102567E1,1.004408264E3
8.537392567E1,1.004408112E3
8.644686267E1,1.004408112E3
8.751984367E1,1.004408112E3
8.859281567E1,1.004408646E3
8.966578267E1,1.004408875E3
9.073877867E1,1.004409790E3
9.181177267E1,1.004410400E3
9.288474667E1,1.004411621E3
9.395772967E1,1.004412003E3
9.503068767E1,1.004412308E3
9.610370167E1,1.004413528E3
9.717669367E1,1.004414139E3
9.824965967E1,1.004414139E3
9.932260267E1,1.004414139E3
1.003955987E2,1.004413986E3
1.014686277E2,1.004413300E3
1.025416227E2,1.004412689E3
1.036146517E2,1.004412231E3
1.046877327E2,1.004411850E3
1.057607837E2,1.004411621E3
1.068338387E2,1.004411621E3
1.079068987E2,1.004411621E3
1.089799217E2,1.004412079E3
1.100529757E2,1.004412308E3
1.111260037E2,1.004412308E3
1.121990507E2,1.004412231E3
1.132720867E2,1.004411697E3
1.143451347E2,1.004411621E3
1.154182197E2,1.004410629E3
1.164913127E2,1.004410629E3
1.175644027E2,1.004410553E3
1.186374707E2,1.004410553E3
1.197105757E2,1.004410629E3
1.207837827E2,1.004410629E3
1.218569427E2,1.004410629E3
1.229300567E2,1.004410629E3
1.240031627E2,1.004410629E3
1.250762337E2,1.004410324E3
1.261492937E2,1.004409485E3
1.272223787E2,1.004408112E3
1.282954057E2,1.004407654E3
1.293684347E2,1.004406433E3
1.304414667E2,1.004405060E3
1.315144807E2,1.004405060E3
1.325875927E2,1.004404907E3
1.336606777E2,1.004404449E3
1.347337257E2,1.004403992E3
1.358067537E2,1.004403687E3
1.368797887E2,1.004403229E3
1.379528257E2,1.004402618E3
1.390258837E2,1.004402313E3
1.400989027E2,1.004402008E3
1.411719597E2,1.004401779E3
1.422450287E2,1.004401779E3
1.433180697E2,1.004402313E3
1.443910497E2,1.004403229E3
1.454640507E2,1.004403992E3
1.465370477E2,1.004404449E3
1.476100547E2,1.004404755E3
1.486831287E2,1.004404755E3
1.497561647E2,1.004404068E3
1.508291807E2,1.004403381E3
1.519022047E2,1.004402847E3
1.529751627E2,1.004402008E3
1.540481467E2,1.004401779E3
1.551211607E2,1.004400864E3
1.561941987E2,1.004400101E3
1.572672457E2,1.004399872E3
1.583402677E2,1.004399338E3
1.594132727E2,1.004399033E3
1.604862627E2,1.004398575E3
1.615592547E2,1.004398346E3
1.626321997E2,1.004398346E3
1.637052097E2,1.004398727E3
1.647782127E2,1.004398727E3
1.658511907E2,1.004399872E3
1.669241357E2,1.004400330E3
1.679971437E2,1.004400330E3
1.690701147E2,1.004400253E3
1.701431017E2,1.004400024E3
1.712160807E2,1.004399185E3
1.722890577E2,1.004399185E3
1.733620377E2,1.004399490E3
1.744349927E2,1.004400635E3
1.755079597E2,1.004401321E3
1.765809457E2,1.004401779E3
1.776539307E2,1.004402390E3
1.787269157E2,1.004402390E3
1.797999437E2,1.004402542E3
1.808729527E2,1.004402390E3
1.819460027E2,1.004402161E3
1.830190567E2,1.004401779E3
1.840921277E2,1.004401474E3
1.851651677E2,1.004400864E3
1.862381707E2,1.004399872E3
1.873112497E2,1.004399338E3
1.883843327E2,1.004399261E3
1.894573917E2,1.004398804E3
1.905304347E2,1.004398346E3
1.916034927E2,1.004398193E3
1.926765827E2,1.004398117E3
1.937496267E2,1.004398193E3
1.948226487E2,1.004398422E3
1.958956997E2,1.004398575E3
1.969687197E2,1.004398804E3
1.980417987E2,1.004399338E3
1.991148257E2,1.004399796E3
2.001878357E2,1.004399872E3
2.012608387E2,1.004400253E3
2.023338327E2,1.004401093E3
2.034068517E2,1.004402161E3
2.044798857E2,1.004402542E3
2.055529277E2,1.004402542E3
2.066259707E2,1.004402390E3
2.076989927E2,1.004401550E3
2.087720037E2,1.004400482E3
2.098450297E2,1.004399872E3
2.109180817E2,1.004399490E3
2.119910917E2,1.004399261E3
2.130641107E2,1.004399185E3
2.141371187E2,1.004399185E3
2.152100987E2,1.004398956E3
2.162831137E2,1.004398575E3
2.173561707E2,1.004398575E3
2.184291647E2,1.004398804E3
2.195021437E2,1.004399643E3
2.205751197E2,1.004399872E3
2.216480977E2,1.004400711E3
2.227211197E2,1.004401321E3
2.237941137E2,1.004401550E3
2.248671357E2,1.004401321E3
