"Time (s)","X (µT)","Y (µT)","Z (µT)"
4.166874998E-3,-3.850782776E1,-3.636322021E-1,-3.894073486E1
1.417387500E-2,-3.856108093E1,-2.646942139E-1,-3.851245117E1
2.418087500E-2,-3.852125549E1,-2.072753906E-1,-3.859619141E1
3.418887500E-2,-3.856427002E1,-2.241516113E-2,-3.823675537E1
4.419587500E-2,-3.856427002E1,-2.241516113E-2,-3.823675537E1
5.420287500E-2,-3.827053833E1,-3.033447266E-2,-3.803552246E1
6.421087500E-2,-3.828392029E1,9.465026855E-2,-3.886926270E1
7.421787500E-2,-3.830851746E1,6.408691406E-3,-3.880407715E1
8.422487500E-2,-3.823248291E1,1.378326416E-1,-3.893975830E1
9.423287500E-2,-3.818582153E1,2.494812012E-1,-3.875939941E1
1.042398750E-1,-3.816006470E1,2.017974854E-1,-3.868762207E1
1.142478750E-1,-3.809552002E1,1.954803467E-1,-3.896661377E1
1.242548750E-1,-3.792448425E1,1.995849609E-1,-3.860443115E1
1.342618750E-1,-3.802267456E1,2.402191162E-1,-3.931646729E1
1.442698750E-1,-3.804632568E1,2.462615967E-1,-3.930291748E1
1.542768750E-1,-3.792906189E1,1.613464355E-1,-3.873571777E1
1.642838750E-1,-3.787895203E1,1.029052734E-1,-3.927337646E1
1.742918750E-1,-3.780027771E1,-3.407287598E-2,-3.915777588E1
1.842988750E-1,-3.785231018E1,5.999755859E-2,-3.912402344E1
1.943058750E-1,-3.770417786E1,9.080505371E-2,-3.958868408E1
2.043138750E-1,-3.771072388E1,8.322143555E-2,-3.910137939E1
2.143208750E-1,-3.764730835E1,1.796569824E-1,-3.945635986E1
2.243288750E-1,-3.768074036E1,2.765502930E-1,-3.960247803E1
2.343358750E-1,-3.774130249E1,1.523132324E-1,-3.942767334E1
2.443428750E-1,-3.760592651E1,2.095489502E-1,-3.988677979E1
2.543508750E-1,-3.739730835E1,7.908630371E-2,-3.933319092E1
2.643578750E-1,-3.727021790E1,2.208099365E-1,-3.962219238E1
2.743648750E-1,-3.734202576E1,3.370666504E-1,-3.987402344E1
2.843728750E-1,-3.712188721E1,3.550720215E-1,-3.950909424E1
2.943798750E-1,-3.694604492E1,4.736480713E-1,-4.010302734E1
3.043878750E-1,-3.689770508E1,4.535064697E-1,-3.991241455E1
3.143948750E-1,-3.707585144E1,4.575500488E-1,-3.977471924E1
3.244018750E-1,-3.708476257E1,6.871032715E-1,-4.019799805E1
3.344098750E-1,-3.720564270E1,6.073913574E-1,-3.987390137E1
3.444168750E-1,-3.737255859E1,6.465759277E-1,-4.018255615E1
3.544238750E-1,-3.730270386E1,7.332916260E-1,-4.010620117E1
3.644318750E-1,-3.733164978E1,8.667602539E-1,-3.989855957E1
3.744388750E-1,-3.725270081E1,1.073959351E0,-4.017199707E1
3.844458750E-1,-3.725801086E1,1.220062256E0,-3.994165039E1
3.944538750E-1,-3.735374451E1,1.441604614E0,-4.020837402E1
4.044608750E-1,-3.738294983E1,1.612915039E0,-4.006353760E1
4.144688750E-1,-3.733343506E1,1.709472656E0,-3.947619629E1
4.244758750E-1,-3.726004028E1,1.884048462E0,-3.991088867E1
4.344828750E-1,-3.738920593E1,1.891235352E0,-3.942730713E1
4.444908750E-1,-3.738920593E1,1.891235352E0,-3.942730713E1
4.544978750E-1,-3.751965332E1,1.853790283E0,-3.950579834E1
4.645048750E-1,-3.751324463E1,2.009384155E0,-4.003582764E1
4.745128750E-1,-3.748129272E1,2.088104248E0,-3.958697510E1
4.845198750E-1,-3.747326660E1,2.144119263E0,-4.036364746E1
4.945268750E-1,-3.755157471E1,2.337249756E0,-4.051989746E1
5.045348750E-1,-3.750306702E1,2.395034790E0,-3.980786133E1
5.145418750E-1,-3.743058777E1,2.534591675E0,-4.021124268E1
5.245498750E-1,-3.742077637E1,2.719589233E0,-3.987030029E1
5.345568750E-1,-3.722250366E1,2.874084473E0,-4.049938965E1
