"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-8.371250005E-4,2.921923828E-1,9.948312378E-1,9.227261810E0
9.169874997E-3,3.204835510E-1,1.026864624E0,9.304950256E0
1.917787500E-2,4.828958130E-1,1.130299530E0,9.484576721E0
2.918487500E-2,4.986131287E-1,1.066681824E0,9.563612366E0
3.919187500E-2,4.831951904E-1,1.084943848E0,9.817035370E0
4.919987500E-2,5.159770203E-1,1.151405640E0,9.893975372E0
5.920687500E-2,3.574566650E-1,1.157243500E0,9.896520081E0
6.921387500E-2,2.784210205E-1,1.252595215E0,9.789941711E0
7.922187500E-2,2.502795410E-1,1.444047089E0,9.788893890E0
8.922887500E-2,1.519340515E-1,1.459165649E0,1.000848724E1
9.923587500E-2,1.465452576E-1,1.343007202E0,1.023766068E1
1.092438750E-1,1.155596924E-1,1.253493347E0,1.044438080E1
1.192508750E-1,-9.265731812E-2,9.481283569E-1,1.061951660E1
1.292588750E-1,-2.930905151E-1,4.734654236E-1,1.088446564E1
1.392658750E-1,-2.004331970E-1,5.269042969E-1,1.060065582E1
1.492728750E-1,-2.793191528E-1,7.719447327E-1,1.019275406E1
1.592808750E-1,-3.028202820E-1,8.273295593E-1,9.761800232E0
1.692878750E-1,-2.092648315E-1,9.580078125E-1,9.518705750E0
1.792948750E-1,-6.242019653E-2,1.163081360E0,9.295070801E0
1.893028750E-1,1.511856079E-1,1.350491638E0,9.161099396E0
1.993098750E-1,3.124003601E-1,1.476679230E0,9.067843323E0
2.093178750E-1,3.700305176E-1,1.485810242E0,9.089548187E0
2.193248750E-1,4.691244507E-1,1.475182343E0,9.299411774E0
2.293318750E-1,7.427554321E-1,1.588646393E0,9.445507965E0
2.393398750E-1,8.786727905E-1,1.703158264E0,9.365125122E0
2.493468750E-1,7.964936829E-1,1.722318420E0,9.214089203E0
2.593538750E-1,6.484515381E-1,1.643282776E0,9.094936981E0
2.693618750E-1,4.270619202E-1,1.525028687E0,8.871002655E0
2.793688750E-1,2.269281006E-1,1.415755920E0,8.763526154E0
2.893758750E-1,2.029779053E-1,1.295555878E0,8.928782501E0
2.993838750E-1,2.486329651E-1,1.309626617E0,9.185947723E0
3.093908750E-1,2.987786865E-1,1.343755646E0,9.525741119E0
3.193988750E-1,3.510200500E-1,1.373543701E0,9.641300812E0
3.294058750E-1,2.311193848E-1,1.407672729E0,9.380543060E0
3.394128750E-1,-7.364685059E-2,1.437610474E0,9.040150909E0
3.494208750E-1,-3.128494263E-1,1.393901367E0,8.766370239E0
3.594278750E-1,-5.316943359E-1,1.323397980E0,8.665629730E0
