"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
8.677005768E-3,4.289985855E1,1.304206870E2,5.342083389E1,NaN,NaN,9.830297195E2,3.005086290E1
3.200602531E-2,4.289985851E1,1.304206868E2,5.342083389E1,NaN,NaN,9.873436258E2,3.005262249E1
4.367129803E-1,4.290019156E1,1.304216353E2,5.342083389E1,NaN,NaN,3.745735288E1,3.005263196E1
4.434540272E-1,4.290019156E1,1.304216353E2,5.342083389E1,NaN,NaN,3.745735288E1,3.005263196E1
4.461580515E-1,4.290014922E1,1.304216156E2,5.092904017E1,NaN,NaN,3.497804333E1,3.000000000E1
6.726135969E0,4.290019156E1,1.304216353E2,5.121373961E1,NaN,NaN,3.745735288E1,3.000000000E1
7.945585012E0,4.290019156E1,1.304216353E2,5.121396659E1,NaN,NaN,3.745735288E1,3.000084339E1
7.954157948E0,4.290019156E1,1.304216353E2,5.121396659E1,NaN,NaN,3.745735288E1,3.000084339E1
1.272505903E1,4.290004581E1,1.304217013E2,5.178980835E1,NaN,NaN,3.294182586E1,3.000000000E1
1.889617693E1,4.289997319E1,1.304216641E2,5.127943515E1,NaN,NaN,3.483881610E1,3.000000000E1
2.473037505E1,4.290019156E1,1.304216353E2,5.195216061E1,NaN,NaN,3.745735288E1,3.000000000E1
3.072253203E1,4.290019156E1,1.304216353E2,5.203398720E1,NaN,NaN,3.745735288E1,3.000000000E1
3.672555494E1,4.290019156E1,1.304216353E2,5.197390477E1,NaN,NaN,3.745735288E1,3.000000000E1
4.272453499E1,4.290019156E1,1.304216353E2,5.169651745E1,NaN,NaN,3.745735288E1,3.000000000E1
4.872313404E1,4.290002751E1,1.304217523E2,5.179408693E1,NaN,NaN,3.483037959E1,3.000000000E1
5.471953595E1,4.290009140E1,1.304217507E2,5.166900774E1,NaN,NaN,3.482938894E1,3.000000000E1
6.089852202E1,4.290009150E1,1.304217963E2,5.167899658E1,NaN,NaN,3.483996842E1,3.000000000E1
6.672748601E1,4.290012487E1,1.304217480E2,5.167687483E1,NaN,NaN,2.988595743E1,3.000000000E1
7.273388803E1,4.290007762E1,1.304217247E2,5.164725097E1,NaN,NaN,2.782944902E1,3.000000000E1
7.872554898E1,4.290007136E1,1.304217748E2,5.161967416E1,NaN,NaN,3.482880030E1,3.000000000E1
8.472506297E1,4.290011657E1,1.304218165E2,5.165030570E1,NaN,NaN,3.482974310E1,3.000000000E1
9.071194899E1,4.290008830E1,1.304217416E2,5.165714692E1,NaN,NaN,2.783959919E1,3.000000000E1
9.629171598E1,4.290019156E1,1.304216353E2,5.229227531E1,NaN,NaN,3.745735288E1,3.000000000E1
9.671153402E1,4.290007633E1,1.304217511E2,5.167058323E1,NaN,NaN,3.499998541E1,3.000000000E1
1.027144080E2,4.290001525E1,1.304217408E2,5.189476676E1,NaN,NaN,3.482999103E1,3.000000000E1
1.087163490E2,4.289999224E1,1.304217344E2,5.186611915E1,NaN,NaN,3.589634329E1,3.000000000E1
1.147192219E2,4.289994182E1,1.304215892E2,5.113782926E1,NaN,NaN,3.356972853E1,3.000000000E1
1.207143641E2,4.290004171E1,1.304216116E2,5.106320511E1,NaN,NaN,2.617866111E1,3.000000000E1
1.277260211E2,4.289995173E1,1.304213970E2,5.084043400E1,NaN,NaN,2.833637951E1,3.000000000E1
1.339019530E2,4.289994384E1,1.304213215E2,5.115999170E1,1.801371217E0,NaN,1.967490223E1,3.000000000E1
1.352853703E2,4.289994685E1,1.304212393E2,5.069704010E1,0.000000000E0,NaN,2.826636662E1,1.039522629E2
1.362853777E2,4.289994685E1,1.304212393E2,5.069704010E1,0.000000000E0,5.440334680E-6,3.916023144E1,3.000000000E0
