"Time (s)","X (hPa)"
-5.566527917E-1,1.013817215E3
4.487932083E-1,1.013819275E3
1.454173208E0,1.013821259E3
2.459564208E0,1.013821259E3
3.464977208E0,1.013821106E3
3.816574208E0,1.013821030E3
4.889065208E0,1.013820877E3
5.961529208E0,1.013819199E3
7.034033208E0,1.013817749E3
8.106535208E0,1.013815231E3
9.179001208E0,1.013812103E3
1.025148821E1,1.013809814E3
1.132393321E1,1.013807602E3
1.239641221E1,1.013806000E3
1.346890221E1,1.013806000E3
1.454138121E1,1.013807068E3
1.561382421E1,1.013808899E3
1.668629021E1,1.013810577E3
1.775874521E1,1.013812332E3
1.883117621E1,1.013813705E3
1.990365521E1,1.013814163E3
2.097614621E1,1.013814163E3
2.204863521E1,1.013814011E3
2.312112821E1,1.013813553E3
2.419362821E1,1.013812332E3
2.526612021E1,1.013810349E3
2.633863021E1,1.013807831E3
2.741114721E1,1.013805695E3
2.848364921E1,1.013803787E3
2.955614021E1,1.013802567E3
3.062866321E1,1.013802414E3
3.170118621E1,1.013802414E3
3.277370021E1,1.013802948E3
3.384624721E1,1.013803635E3
3.491875321E1,1.013804550E3
3.599130821E1,1.013806152E3
3.706382621E1,1.013806915E3
3.813638521E1,1.013806915E3
3.920893421E1,1.013806381E3
4.028145821E1,1.013805084E3
4.135397921E1,1.013802567E3
4.242649921E1,1.013799896E3
4.349900421E1,1.013797913E3
4.457152521E1,1.013795700E3
4.564404921E1,1.013794403E3
4.671658421E1,1.013794174E3
4.778911321E1,1.013794174E3
4.886165421E1,1.013795395E3
4.993414321E1,1.013797073E3
5.100662521E1,1.013799286E3
5.207914121E1,1.013801117E3
5.315166421E1,1.013802643E3
5.422420121E1,1.013802643E3
5.529674221E1,1.013802185E3
5.636926521E1,1.013800125E3
5.744177921E1,1.013797150E3
5.851430221E1,1.013794403E3
5.958683321E1,1.013792114E3
6.065934721E1,1.013790207E3
6.173184121E1,1.013789520E3
6.280432421E1,1.013789520E3
6.387682621E1,1.013789520E3
6.494932021E1,1.013789597E3
6.602184321E1,1.013789597E3
6.709440021E1,1.013788681E3
6.816691021E1,1.013786850E3
6.923947221E1,1.013785706E3
7.031201921E1,1.013783646E3
7.138456121E1,1.013781738E3
7.245710621E1,1.013780518E3
7.352966121E1,1.013779831E3
7.460223321E1,1.013779602E3
7.567472921E1,1.013778839E3
7.674725321E1,1.013778839E3
7.781972321E1,1.013778839E3
7.889224221E1,1.013778839E3
7.996467921E1,1.013778763E3
8.103713521E1,1.013778610E3
8.210961821E1,1.013777542E3
8.318212721E1,1.013776321E3
8.425456321E1,1.013775253E3
8.532699421E1,1.013773956E3
8.639943421E1,1.013772736E3
8.747190521E1,1.013772049E3
8.854442021E1,1.013771667E3
8.961695021E1,1.013771057E3
9.068949021E1,1.013771057E3
9.176200221E1,1.013770981E3
9.283449221E1,1.013771210E3
9.390696921E1,1.013771439E3
9.497951521E1,1.013772430E3
9.605200521E1,1.013773804E3
9.712453921E1,1.013773956E3
9.819707221E1,1.013774338E3
9.926961321E1,1.013774338E3
1.003421662E2,1.013773499E3
1.014147742E2,1.013771820E3
1.024873472E2,1.013771057E3
1.035598472E2,1.013770447E3
1.046323592E2,1.013769150E3
1.057048522E2,1.013768005E3
1.067773722E2,1.013767166E3
1.078498892E2,1.013766327E3
1.089223732E2,1.013765182E3
1.099948302E2,1.013764877E3
1.110673292E2,1.013764496E3
1.121398362E2,1.013764114E3
1.132123442E2,1.013763046E3
1.142848322E2,1.013761749E3
1.153573702E2,1.013760223E3
1.164298492E2,1.013759003E3
1.175023932E2,1.013758087E3
1.185749452E2,1.013756866E3
1.196475152E2,1.013755646E3
1.207200102E2,1.013754120E3
1.217925142E2,1.013751907E3
1.228649842E2,1.013750839E3
1.239375422E2,1.013749924E3
1.250100252E2,1.013748856E3
1.260825252E2,1.013747635E3
1.271550852E2,1.013746567E3
1.282276532E2,1.013744507E3
1.293002132E2,1.013742447E3
1.303727342E2,1.013741150E3
1.314452452E2,1.013740463E3
1.325177562E2,1.013740311E3
1.335903012E2,1.013739395E3
1.346628152E2,1.013738556E3
1.357353692E2,1.013738174E3
1.368078782E2,1.013737946E3
1.378804342E2,1.013737717E3
1.389529842E2,1.013737717E3
1.400255762E2,1.013737946E3
1.410981262E2,1.013737946E3
1.421706892E2,1.013736115E3
1.432432812E2,1.013735046E3
1.443158682E2,1.013733749E3
1.453884172E2,1.013732529E3
1.464609332E2,1.013731689E3
1.475334672E2,1.013731613E3
1.486060182E2,1.013731689E3
1.496785632E2,1.013731613E3
1.507510982E2,1.013731689E3
1.518236232E2,1.013731613E3
1.528961402E2,1.013731689E3
1.539686872E2,1.013731918E3
1.550412582E2,1.013732681E3
1.561138602E2,1.013732681E3
