"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.147400000E-2,-3.747587585E1,1.853561401E0,-3.715582275E1
2.148000000E-2,-3.746292114E1,1.884658813E0,-3.726129150E1
3.148599999E-2,-3.742182922E1,1.965377808E0,-3.710839844E1
4.149199999E-2,-3.734869385E1,2.140075684E0,-3.690405273E1
5.149800000E-2,-3.733189392E1,2.131607056E0,-3.718902588E1
6.150499999E-2,-3.727529907E1,2.080352783E0,-3.665240479E1
7.151100000E-2,-3.715254211E1,1.941635132E0,-3.705230713E1
8.151700000E-2,-3.715367126E1,1.978775024E0,-3.641033936E1
9.152300000E-2,-3.725091553E1,2.015457153E0,-3.707904053E1
1.015300000E-1,-3.716912842E1,1.980072021E0,-3.698321533E1
1.115358750E-1,-3.715977478E1,1.931015015E0,-3.666870117E1
1.215418750E-1,-3.706814575E1,1.993942261E0,-3.734796143E1
1.315478750E-1,-3.699734497E1,2.063339233E0,-3.694238281E1
1.415538750E-1,-3.707763672E1,2.029190063E0,-3.742694092E1
1.515608750E-1,-3.710392761E1,2.136978149E0,-3.759613037E1
1.615668750E-1,-3.709114075E1,2.228164673E0,-3.669293213E1
1.715728750E-1,-3.715164185E1,2.311508179E0,-3.734259033E1
1.815788750E-1,-3.714224243E1,2.263687134E0,-3.735461426E1
1.915858750E-1,-3.717620850E1,2.346984863E0,-3.727355957E1
2.015918750E-1,-3.720924377E1,2.498504639E0,-3.745208740E1
2.115978750E-1,-3.716029358E1,2.466232300E0,-3.699591064E1
2.216038750E-1,-3.720266724E1,2.677047729E0,-3.745623779E1
2.316098750E-1,-3.714546204E1,2.714996338E0,-3.744879150E1
2.416168750E-1,-3.704466248E1,2.790603638E0,-3.711090088E1
2.516228750E-1,-3.683442688E1,3.060150146E0,-3.745825195E1
2.616288750E-1,-3.700033569E1,3.053573608E0,-3.711425781E1
2.716348750E-1,-3.708673096E1,3.152145386E0,-3.764923096E1
2.816408750E-1,-3.710200500E1,3.305786133E0,-3.758850098E1
2.916478750E-1,-3.717147827E1,3.274734497E0,-3.742291260E1
3.016538750E-1,-3.730006409E1,3.421173096E0,-3.782800293E1
3.116598750E-1,-3.717500305E1,3.473587036E0,-3.747229004E1
3.216658750E-1,-3.708450317E1,3.572067261E0,-3.751165771E1
3.316728750E-1,-3.739231873E1,3.660278320E0,-3.776214600E1
3.416788750E-1,-3.752143860E1,3.799850464E0,-3.716723633E1
3.516848750E-1,-3.757870483E1,4.122787476E0,-3.713079834E1
3.616908750E-1,-3.770114136E1,4.354766846E0,-3.684906006E1
3.716968750E-1,-3.760316467E1,4.493484497E0,-3.650964355E1
3.817038750E-1,-3.760316467E1,4.493484497E0,-3.650964355E1
3.917098750E-1,-3.765872192E1,4.680328369E0,-3.714605713E1
4.017158750E-1,-3.770739746E1,4.882263184E0,-3.668414307E1
4.117218750E-1,-3.753961182E1,5.138351440E0,-3.693103027E1
