"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.791979166E-2,-3.721112823E1,6.194278717E0,-3.729547119E1
2.792679166E-2,-3.722998047E1,6.225452423E0,-3.646533203E1
3.793479165E-2,-3.722998047E1,6.225452423E0,-3.646533203E1
4.794179165E-2,-3.725857925E1,6.261981964E0,-3.665118408E1
5.794979166E-2,-3.738415146E1,6.277111053E0,-3.647613525E1
6.795679167E-2,-3.740242386E1,6.364017487E0,-3.624969482E1
7.796479165E-2,-3.730854034E1,6.259593964E0,-3.695886230E1
8.797279166E-2,-3.729712296E1,6.259590149E0,-3.667456055E1
9.797979167E-2,-3.733844376E1,6.378845215E0,-3.706518555E1
1.079877916E-1,-3.740191269E1,6.195251465E0,-3.671911621E1
1.179947917E-1,-3.732849121E1,6.252017975E0,-3.638397217E1
1.280027917E-1,-3.741873169E1,6.170299530E0,-3.683142090E1
1.380107916E-1,-3.739392471E1,6.077899933E0,-3.640716553E1
1.480177917E-1,-3.723184967E1,6.016738892E0,-3.710662842E1
1.580257917E-1,-3.712060547E1,5.931194305E0,-3.747125244E1
1.680327916E-1,-3.720653152E1,5.832977295E0,-3.687011719E1
1.780407917E-1,-3.718304443E1,5.876392365E0,-3.726690674E1
1.880477917E-1,-3.712507629E1,5.855892181E0,-3.713360596E1
1.980557916E-1,-3.703744888E1,5.802047729E0,-3.747259521E1
2.080637917E-1,-3.697920609E1,5.636085510E0,-3.761944580E1
2.180707917E-1,-3.683837128E1,5.617481232E0,-3.718798828E1
2.280787916E-1,-3.671902847E1,5.678043365E0,-3.763586426E1
2.380857916E-1,-3.694713211E1,5.601665497E0,-3.715405273E1
2.480937917E-1,-3.696235275E1,5.523818970E0,-3.709484863E1
2.581017917E-1,-3.695051956E1,5.542453766E0,-3.764166260E1
2.681087916E-1,-3.689775467E1,5.419647217E0,-3.750897217E1
2.781167917E-1,-3.681323624E1,5.323806763E0,-3.777563477E1
2.881237917E-1,-3.693005371E1,5.321331024E0,-3.791778564E1
2.981317916E-1,-3.709218597E1,5.286098480E0,-3.728680420E1
3.081387916E-1,-3.702477264E1,5.255481720E0,-3.798315430E1
3.181467917E-1,-3.705790329E1,5.152816772E0,-3.760290527E1
3.281547916E-1,-3.690950775E1,5.269947052E0,-3.751611328E1
3.381617916E-1,-3.682084656E1,5.324386597E0,-3.788995361E1
3.481697917E-1,-3.689955902E1,5.336605072E0,-3.739288330E1
3.581767917E-1,-3.660608292E1,5.360527039E0,-3.822216797E1
3.681847916E-1,-3.680799866E1,5.372554779E0,-3.800469971E1
3.781917916E-1,-3.674844742E1,5.393596649E0,-3.777069092E1
3.881997917E-1,-3.685795975E1,5.428783417E0,-3.838183594E1
3.982077916E-1,-3.673712158E1,5.421615601E0,-3.794519043E1
4.082147916E-1,-3.656041718E1,5.469409943E0,-3.858172607E1
4.182227917E-1,-3.663205719E1,5.490653992E0,-3.861041260E1
4.282297917E-1,-3.656384277E1,5.453033447E0,-3.799523926E1
4.382377916E-1,-3.656384277E1,5.453033447E0,-3.799523926E1
4.482447917E-1,-3.665662384E1,5.533695221E0,-3.900329590E1
4.582527917E-1,-3.653382874E1,5.664142609E0,-3.834552002E1
4.682607916E-1,-3.647387314E1,5.711124420E0,-3.834344482E1
4.782677917E-1,-3.639162827E1,5.906192780E0,-3.853558350E1
4.882757917E-1,-3.646594238E1,5.939781189E0,-3.808752441E1
4.982827916E-1,-3.645260620E1,6.001605988E0,-3.883093262E1
5.082907917E-1,-3.644886780E1,6.093387604E0,-3.864007568E1
5.182987917E-1,-3.637409973E1,6.303531647E0,-3.803985596E1
5.283057916E-1,-3.644869232E1,6.388961792E0,-3.863623047E1
5.383137917E-1,-3.650004196E1,6.346172333E0,-3.814898682E1
5.483207917E-1,-3.662558365E1,6.378520966E0,-3.873028564E1
5.583287917E-1,-3.657289505E1,6.454612732E0,-3.891357422E1
5.683357916E-1,-3.657445908E1,6.450473785E0,-3.837982178E1
5.783437917E-1,-3.669244766E1,6.531524658E0,-3.871771240E1
5.883517917E-1,-3.667202759E1,6.453708649E0,-3.882666016E1
5.983587916E-1,-3.670556641E1,6.494197845E0,-3.873858643E1
6.083667917E-1,-3.658905411E1,6.677536011E0,-3.927331543E1
6.183737917E-1,-3.640224075E1,6.847076416E0,-3.832824707E1
6.283817916E-1,-3.635220337E1,7.048336029E0,-3.894165039E1
6.383887916E-1,-3.641899109E1,7.175491333E0,-3.833752441E1
6.483967917E-1,-3.652102661E1,7.255802155E0,-3.833868408E1
6.584047916E-1,-3.660227966E1,7.490345001E0,-3.890740967E1
6.684117916E-1,-3.667418671E1,7.709735870E0,-3.866491699E1
6.784197917E-1,-3.680227661E1,7.894523621E0,-3.894641113E1
6.884267917E-1,-3.677294159E1,7.925567627E0,-3.907452393E1
6.984347916E-1,-3.670188904E1,8.039501190E0,-3.839697266E1
7.084417916E-1,-3.673296356E1,8.191947937E0,-3.890576172E1
7.184497917E-1,-3.669668961E1,8.288299561E0,-3.834564209E1
7.284567917E-1,-3.682344818E1,8.469005585E0,-3.857586670E1
7.384647916E-1,-3.678379059E1,8.738765717E0,-3.861810303E1
7.484727917E-1,-3.686152267E1,8.821491241E0,-3.815539551E1
7.584797917E-1,-3.705583572E1,9.088768005E0,-3.802258301E1
7.684877916E-1,-3.687860870E1,9.021961212E0,-3.791864014E1
7.784947917E-1,-3.700200272E1,9.161521912E0,-3.754974365E1
7.885027917E-1,-3.716201019E1,9.214569092E0,-3.798626709E1
7.985097916E-1,-3.707123566E1,9.412033081E0,-3.743188477E1
8.085177917E-1,-3.700436401E1,9.412788391E0,-3.808898926E1
8.185257917E-1,-3.696914291E1,9.569484711E0,-3.842614746E1
8.285327917E-1,-3.700218201E1,9.538948059E0,-3.790319824E1
8.385407917E-1,-3.698454666E1,9.780025482E0,-3.829492188E1
8.485477917E-1,-3.698454666E1,9.780025482E0,-3.829492188E1
8.585557917E-1,-3.687405777E1,9.774322510E0,-3.784875488E1
8.685627916E-1,-3.672490311E1,9.759326935E0,-3.839099121E1
8.785707917E-1,-3.668927765E1,9.788089752E0,-3.858514404E1
8.885787917E-1,-3.663005829E1,9.701683044E0,-3.830004883E1
8.985857916E-1,-3.657566452E1,9.798759460E0,-3.839923096E1
9.085937917E-1,-3.665501022E1,9.748622894E0,-3.833868408E1
9.186007917E-1,-3.673866653E1,9.762157440E0,-3.812274170E1
9.286087916E-1,-3.678989792E1,9.756149292E0,-3.851989746E1
9.386157916E-1,-3.693881989E1,9.734848022E0,-3.818402100E1
9.486237917E-1,-3.697006226E1,9.834495544E0,-3.858697510E1
9.586317916E-1,-3.699951935E1,9.732463837E0,-3.864178467E1
9.686387916E-1,-3.699217224E1,9.675544739E0,-3.790142822E1
9.786467917E-1,-3.714072418E1,9.603553772E0,-3.795245361E1
9.886537917E-1,-3.729710770E1,9.470584869E0,-3.781030273E1
9.986617916E-1,-3.720932007E1,9.374542236E0,-3.759558105E1
1.008668792E0,-3.726002502E1,9.296321869E0,-3.804321289E1
1.018676792E0,-3.739934540E1,9.129924774E0,-3.752020264E1
1.028684792E0,-3.726364517E1,9.020717621E0,-3.789208984E1
1.038691792E0,-3.733244705E1,8.720893860E0,-3.734332275E1
1.048699792E0,-3.741375732E1,8.530853271E0,-3.728033447E1
1.058706792E0,-3.737919998E1,8.362400055E0,-3.781060791E1
1.068714792E0,-3.730746841E1,8.220611572E0,-3.745996094E1
1.078721792E0,-3.741402817E1,8.236976624E0,-3.774200439E1
1.088729792E0,-3.737053680E1,8.051048279E0,-3.781097412E1
1.098736792E0,-3.731958771E1,7.885662079E0,-3.740466309E1
1.108744792E0,-3.721156693E1,7.719532013E0,-3.752947998E1
1.118752792E0,-3.725648499E1,7.690303802E0,-3.731134033E1
1.128759792E0,-3.726854706E1,7.602680206E0,-3.729382324E1
1.138767792E0,-3.735453796E1,7.699848175E0,-3.750402832E1
1.148774792E0,-3.725713348E1,7.612438202E0,-3.681982422E1
