"Time (s)","X (hPa)"
-5.645050833E-1,1.013105392E3
4.408039167E-1,1.013106842E3
1.446099917E0,1.013108368E3
2.451381917E0,1.013109283E3
3.456682917E0,1.013109283E3
3.808355917E0,1.013109131E3
4.880700917E0,1.013108673E3
5.953065917E0,1.013108673E3
7.025444917E0,1.013108368E3
8.097797917E0,1.013107224E3
9.170139917E0,1.013105392E3
1.024248392E1,1.013103943E3
1.131480292E1,1.013102570E3
1.238713492E1,1.013100052E3
1.345948492E1,1.013099518E3
1.453180192E1,1.013099518E3
1.560413192E1,1.013100052E3
1.667649192E1,1.013100281E3
1.774887192E1,1.013100739E3
1.882120792E1,1.013102264E3
1.989354692E1,1.013104477E3
2.096589992E1,1.013106613E3
2.203826792E1,1.013109131E3
2.311053792E1,1.013111191E3
2.418280792E1,1.013112106E3
2.525513792E1,1.013113327E3
2.632745492E1,1.013113937E3
2.739974192E1,1.013113937E3
2.847203192E1,1.013113556E3
2.954438192E1,1.013112335E3
3.061671692E1,1.013110580E3
3.168908392E1,1.013108978E3
3.276144992E1,1.013107224E3
3.383379692E1,1.013106384E3
3.490613292E1,1.013106384E3
3.597847492E1,1.013106613E3
3.705082292E1,1.013106689E3
3.812316892E1,1.013107224E3
3.919548592E1,1.013108292E3
4.026781592E1,1.013109818E3
4.134015392E1,1.013111496E3
4.241248792E1,1.013113327E3
4.348482192E1,1.013115311E3
4.455714292E1,1.013116150E3
4.562944792E1,1.013116150E3
4.670174892E1,1.013116074E3
4.777405292E1,1.013113937E3
4.884635392E1,1.013112106E3
4.991868892E1,1.013109970E3
5.099099292E1,1.013108139E3
5.206330292E1,1.013108139E3
5.313561492E1,1.013108139E3
5.420790592E1,1.013108292E3
5.528023992E1,1.013110046E3
5.635257992E1,1.013112564E3
5.742491392E1,1.013115311E3
5.849722492E1,1.013117752E3
5.956956892E1,1.013120575E3
6.064189892E1,1.013121185E3
6.171423592E1,1.013121185E3
6.278655192E1,1.013119431E3
6.385886392E1,1.013117828E3
6.493119292E1,1.013115921E3
6.600357192E1,1.013114471E3
6.707597192E1,1.013114471E3
6.814831892E1,1.013114471E3
6.922068792E1,1.013114777E3
7.029304192E1,1.013116074E3
7.136538092E1,1.013116531E3
7.243772492E1,1.013116531E3
7.351008092E1,1.013115234E3
7.458244892E1,1.013114395E3
7.565484492E1,1.013112793E3
7.672719492E1,1.013110886E3
7.779954192E1,1.013110428E3
7.887191892E1,1.013110275E3
7.994430192E1,1.013110275E3
8.101673392E1,1.013110275E3
8.208912692E1,1.013110275E3
8.316154992E1,1.013110657E3
8.423391992E1,1.013111267E3
8.530631692E1,1.013112259E3
8.637872192E1,1.013112717E3
8.745107492E1,1.013112717E3
8.852342492E1,1.013112106E3
8.959577192E1,1.013111877E3
9.066814092E1,1.013110580E3
9.174050992E1,1.013109589E3
9.281285892E1,1.013109360E3
9.388521992E1,1.013108978E3
9.495756592E1,1.013108978E3
9.602990892E1,1.013109589E3
9.710224992E1,1.013110428E3
9.817456792E1,1.013111420E3
9.924690992E1,1.013113403E3
1.003192759E2,1.013115463E3
1.013916459E2,1.013116074E3
1.024639989E2,1.013116531E3
1.035363689E2,1.013117371E3
1.046087449E2,1.013117371E3
1.056811089E2,1.013116913E3
1.067534769E2,1.013116913E3
1.078258619E2,1.013116531E3
1.088982389E2,1.013116074E3
1.099705899E2,1.013115463E3
1.110429679E2,1.013115311E3
1.121153739E2,1.013114777E3
1.131877739E2,1.013114014E3
1.142601829E2,1.013113785E3
1.153325519E2,1.013112793E3
1.164049349E2,1.013111954E3
1.174772979E2,1.013111038E3
1.185496479E2,1.013110199E3
1.196219599E2,1.013109360E3
1.206943099E2,1.013108673E3
1.217666689E2,1.013108292E3
1.228390229E2,1.013107224E3
1.239114059E2,1.013105774E3
1.249837829E2,1.013103409E3
1.260561639E2,1.013103256E3
1.271285429E2,1.013102264E3
1.282009299E2,1.013100662E3
1.292733229E2,1.013099518E3
1.303457259E2,1.013098679E3
1.314181569E2,1.013095932E3
1.324905779E2,1.013093567E3
1.335629939E2,1.013092270E3
1.346353959E2,1.013091736E3
1.357078479E2,1.013091049E3
1.367803389E2,1.013090363E3
1.378527909E2,1.013090057E3
1.389252649E2,1.013089752E3
1.399977669E2,1.013089600E3
1.410702479E2,1.013089523E3
1.421427449E2,1.013089523E3
1.432152289E2,1.013089523E3
1.442877169E2,1.013089371E3
1.453601669E2,1.013088531E3
1.464326439E2,1.013087692E3
1.475051389E2,1.013086777E3
1.485776189E2,1.013085175E3
1.496501229E2,1.013084564E3
1.507226379E2,1.013084564E3
1.517951129E2,1.013084259E3
1.528675459E2,1.013084259E3
1.539399999E2,1.013084259E3
1.550124309E2,1.013084717E3
1.560848509E2,1.013085098E3
1.571572359E2,1.013085938E3
1.582296519E2,1.013085938E3
