"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.281666664E-3,-3.904031372E1,5.349136353E0,-4.099511719E1
1.128866667E-2,-3.898408508E1,5.340133667E0,-4.082635498E1
2.129466667E-2,-3.888699341E1,5.428298950E0,-4.090258789E1
3.130166667E-2,-3.886430359E1,5.355712891E0,-4.059545898E1
4.130866667E-2,-3.864483643E1,5.327178955E0,-4.120208740E1
5.131566666E-2,-3.864483643E1,5.327178955E0,-4.120208740E1
6.132266667E-2,-3.866632080E1,5.250259399E0,-4.072473145E1
7.132966667E-2,-3.872732544E1,5.361297607E0,-4.114514160E1
8.133666667E-2,-3.867495728E1,5.390579224E0,-4.155035400E1
9.134366667E-2,-3.852687073E1,5.418945312E0,-4.075939941E1
1.013506667E-1,-3.855253601E1,5.487152100E0,-4.129150391E1
1.113576667E-1,-3.850967407E1,5.551971436E0,-4.110241699E1
1.213646667E-1,-3.848802185E1,5.574584961E0,-4.122723389E1
1.313706667E-1,-3.845796204E1,5.546508789E0,-4.164672852E1
1.413776667E-1,-3.845463562E1,5.650634766E0,-4.095153809E1
1.513846667E-1,-3.843200684E1,5.583099365E0,-4.131390381E1
1.613916667E-1,-3.860993958E1,5.398559570E0,-4.095306396E1
1.713986667E-1,-3.857315063E1,5.173614502E0,-4.092584229E1
1.814056667E-1,-3.863327026E1,5.071609497E0,-4.145703125E1
1.914126667E-1,-3.855076599E1,5.077880859E0,-4.113885498E1
2.014196667E-1,-3.871632385E1,5.206909180E0,-4.148431396E1
2.114266667E-1,-3.865306091E1,5.193664551E0,-4.173175049E1
2.214336667E-1,-3.869139099E1,5.158020020E0,-4.094165039E1
2.314396667E-1,-3.876551819E1,5.309417725E0,-4.122546387E1
2.414466667E-1,-3.882342529E1,5.400314331E0,-4.067614746E1
2.514536667E-1,-3.894422913E1,5.529296875E0,-4.113623047E1
2.614606667E-1,-3.896846008E1,5.613983154E0,-4.126904297E1
2.714676667E-1,-3.880152893E1,5.569717407E0,-4.060382080E1
2.814746667E-1,-3.865887451E1,5.777847290E0,-4.119714355E1
2.914816667E-1,-3.866365051E1,5.820938110E0,-4.123022461E1
3.014886667E-1,-3.860411072E1,5.873001099E0,-4.131402588E1
3.114956667E-1,-3.867410278E1,6.084945679E0,-4.206030273E1
3.215026667E-1,-3.845903015E1,6.160293579E0,-4.168048096E1
3.315096667E-1,-3.852909851E1,6.442291260E0,-4.185437012E1
3.415156667E-1,-3.851429749E1,6.691955566E0,-4.163592529E1
3.515226667E-1,-3.833277893E1,6.741943359E0,-4.135803223E1
3.615296667E-1,-3.839147949E1,6.919616699E0,-4.176995850E1
3.715366667E-1,-3.839782715E1,7.011001587E0,-4.133355713E1
3.815436667E-1,-3.858953857E1,7.265304565E0,-4.122576904E1
3.915506667E-1,-3.860592651E1,7.345901489E0,-4.161846924E1
4.015576667E-1,-3.856939697E1,7.376922607E0,-4.114691162E1
4.115646667E-1,-3.858836365E1,7.527023315E0,-4.169525146E1
4.215716667E-1,-3.856376648E1,7.649734497E0,-4.136517334E1
4.315786667E-1,-3.864817810E1,7.765777588E0,-4.094903564E1
4.415846667E-1,-3.864817810E1,7.765777588E0,-4.094903564E1
4.515916667E-1,-3.878074646E1,7.919952393E0,-4.107885742E1
4.615986667E-1,-3.885554504E1,8.012908936E0,-4.055926514E1
4.716056667E-1,-3.902064514E1,8.210556030E0,-4.102606201E1
4.816126667E-1,-3.895542908E1,8.215026855E0,-4.076611328E1
4.916196667E-1,-3.899856567E1,8.259506226E0,-4.033410645E1
5.016266667E-1,-3.893945312E1,8.293121338E0,-4.057019043E1
5.116336667E-1,-3.896832275E1,8.239654541E0,-4.050585938E1
5.216406667E-1,-3.883061218E1,8.171325684E0,-4.099902344E1
5.316476667E-1,-3.877223206E1,8.257171631E0,-4.152593994E1
5.416546667E-1,-3.868620300E1,8.275924683E0,-4.104492188E1
5.516606667E-1,-3.867311096E1,8.180435181E0,-4.171203613E1
5.616676667E-1,-3.855838013E1,8.123352051E0,-4.140850830E1
5.716746667E-1,-3.852781677E1,8.043258667E0,-4.113226318E1
5.816816667E-1,-3.851318359E1,8.015533447E0,-4.119488525E1
5.916886667E-1,-3.868165588E1,7.989395142E0,-4.097027588E1
6.016956667E-1,-3.868963623E1,8.007476807E0,-4.134405518E1
6.117026667E-1,-3.859259033E1,7.985153198E0,-4.141479492E1
6.217096667E-1,-3.862339783E1,7.943725586E0,-4.084033203E1
6.317166667E-1,-3.871899414E1,7.939498901E0,-4.127996826E1
6.417236667E-1,-3.845004272E1,7.694946289E0,-4.066540527E1
6.517296667E-1,-3.847848511E1,7.637435913E0,-4.088598633E1
6.617366667E-1,-3.852571106E1,7.696319580E0,-4.163000488E1
6.717436667E-1,-3.837252808E1,7.613540649E0,-4.101409912E1
6.817506667E-1,-3.822944641E1,7.622528076E0,-4.174139404E1
6.917576667E-1,-3.801368713E1,7.614471436E0,-4.152276611E1
7.017646667E-1,-3.789312744E1,7.552810669E0,-4.124426270E1
7.117716667E-1,-3.774996948E1,7.552139282E0,-4.164428711E1
7.217786667E-1,-3.779270935E1,7.408920288E0,-4.116583252E1
7.317856667E-1,-3.772799683E1,7.365997314E0,-4.156402588E1
7.417916667E-1,-3.772070312E1,7.324752808E0,-4.176220703E1
7.517986667E-1,-3.753076172E1,7.249099731E0,-4.131402588E1
7.618056667E-1,-3.734490967E1,7.298980713E0,-4.149926758E1
7.718126667E-1,-3.727462769E1,7.099365234E0,-4.154058838E1
7.818196667E-1,-3.730325317E1,7.014358521E0,-4.159545898E1
7.918266667E-1,-3.735546875E1,6.992675781E0,-4.178668213E1
8.018336667E-1,-3.715919495E1,6.812652588E0,-4.135778809E1
8.118406667E-1,-3.715516663E1,6.922561646E0,-4.164733887E1
8.218476667E-1,-3.704551697E1,6.914916992E0,-4.125714111E1
8.318546667E-1,-3.718211365E1,7.026321411E0,-4.087329102E1
8.418606667E-1,-3.716160583E1,6.972595215E0,-4.084948730E1
8.518676667E-1,-3.695535278E1,7.010452271E0,-4.098968506E1
8.618746667E-1,-3.697338867E1,7.140625000E0,-4.074847412E1
8.718816667E-1,-3.693835449E1,7.277175903E0,-4.098999023E1
8.818886667E-1,-3.680807495E1,7.428070068E0,-4.099212646E1
8.918956667E-1,-3.672549438E1,7.309204102E0,-4.077075195E1
9.019026667E-1,-3.669216919E1,7.302581787E0,-4.149615479E1
9.119096667E-1,-3.648107910E1,7.317810059E0,-4.128765869E1
9.219166667E-1,-3.633122253E1,7.254394531E0,-4.105261230E1
9.319236667E-1,-3.616821289E1,7.198654175E0,-4.137280273E1
9.419296667E-1,-3.605746460E1,6.926559448E0,-4.106304932E1
9.519366667E-1,-3.572656250E1,6.816604614E0,-4.206658936E1
9.619436667E-1,-3.561601257E1,6.686508179E0,-4.194653320E1
9.719506667E-1,-3.560258484E1,6.711120605E0,-4.169531250E1
9.819576667E-1,-3.554431152E1,6.597976685E0,-4.201037598E1
9.919655833E-1,-3.539439392E1,6.565734863E0,-4.152117920E1
1.001972583E0,-3.548825073E1,6.472885132E0,-4.171209717E1
1.011979583E0,-3.539756775E1,6.284561157E0,-4.176354980E1
1.021986583E0,-3.554956055E1,6.295837402E0,-4.109210205E1
1.031992583E0,-3.559979248E1,6.373291016E0,-4.126312256E1
1.041999583E0,-3.567503357E1,6.235931396E0,-4.085760498E1
1.052006583E0,-3.545167542E1,6.332031250E0,-4.086016846E1
1.062013583E0,-3.530895996E1,6.381561279E0,-4.138488770E1
1.072020583E0,-3.539297485E1,6.319671631E0,-4.113226318E1
1.082027583E0,-3.528248596E1,6.463775635E0,-4.157580566E1
1.092034583E0,-3.507942200E1,6.504669189E0,-4.139959717E1
1.102041583E0,-3.481858826E1,6.470382690E0,-4.131573486E1
1.112048583E0,-3.477879333E1,6.557159424E0,-4.175604248E1
