"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-1.220333332E-3,9.325607300E-2,7.033872986E-1,9.669741669E0
8.786666665E-3,8.876541138E-2,7.415579224E-1,9.743089142E0
1.879266667E-2,5.478607178E-2,7.405101013E-1,9.823621674E0
2.879966667E-2,3.299139404E-1,9.683363342E-1,9.795031128E0
3.880666666E-2,2.968327332E-1,1.063238983E0,9.583820343E0
4.881366667E-2,1.743873596E-1,1.002764740E0,9.414522400E0
5.882066667E-2,6.765930176E-2,9.398954773E-1,9.489366760E0
6.882766667E-2,3.884422302E-1,9.903405762E-1,1.001672012E1
7.883466667E-2,2.546205139E-1,7.559280396E-1,1.013961456E1
8.884166666E-2,-1.459465027E-1,6.288423157E-1,9.965975647E0
9.884866667E-2,-2.028282166E-1,4.686753845E-1,9.913434906E0
1.088556667E-1,-1.541793823E-1,4.364923096E-1,1.007105713E1
1.188626667E-1,-2.978805542E-2,5.007087708E-1,1.038435562E1
1.288686667E-1,1.549278259E-1,5.420228577E-1,1.055245605E1
1.388756667E-1,1.306782532E-1,5.713618469E-1,1.039094193E1
1.488826667E-1,1.781295776E-2,5.532495117E-1,1.013377670E1
1.588896667E-1,-1.098715210E-1,5.408253479E-1,9.904752960E0
1.688966667E-1,-1.805245972E-1,5.959107971E-1,9.630074158E0
1.789036667E-1,-1.604663086E-1,6.821315002E-1,9.407187653E0
1.889106667E-1,-1.291813660E-1,7.708969116E-1,9.360784149E0
1.989176667E-1,-1.134640503E-1,8.375083923E-1,9.289831696E0
2.089246667E-1,-1.131646729E-1,8.390052795E-1,9.257349243E0
2.189316667E-1,-9.864486694E-2,8.756790161E-1,9.225615234E0
2.289376667E-1,-2.484832764E-2,9.175918579E-1,9.210796051E0
2.389446667E-1,1.176553345E-1,9.553134155E-1,9.406588898E0
2.489516667E-1,2.439926147E-1,9.924362183E-1,9.668095093E0
2.589586667E-1,2.592608643E-1,9.940827942E-1,9.835147705E0
2.689656667E-1,1.193019104E-1,9.380992126E-1,9.873318329E0
2.789726667E-1,-5.613327026E-2,9.436376953E-1,9.676178284E0
2.889796667E-1,-1.877096558E-1,1.064586182E0,9.341025238E0
2.989866667E-1,-3.240760803E-1,1.252146149E0,9.002279663E0
3.089936667E-1,-3.854484558E-1,1.476978607E0,8.625513153E0
3.190006667E-1,-3.597019958E-1,1.792821808E0,8.307424622E0
3.290076667E-1,-3.303630066E-1,2.065105591E0,8.168812866E0
3.390136667E-1,-1.811233521E-1,2.266287231E0,8.336913300E0
3.490206667E-1,-4.385879517E-2,2.398462372E0,8.559650116E0
3.590276667E-1,7.185058594E-3,2.443967743E0,8.748257904E0
3.690346667E-1,-2.574645996E-2,2.387235718E0,8.875343628E0
3.790416667E-1,-1.511856079E-2,2.384092255E0,8.865613861E0
3.890486667E-1,5.343887329E-2,2.486928406E0,8.825197906E0
3.990556667E-1,9.160949707E-2,2.470911713E0,8.925189972E0
4.090626667E-1,1.098715210E-1,2.344125366E0,9.143735504E0
4.190696667E-1,1.869612122E-1,2.302062836E0,9.455088043E0
4.290766667E-1,3.356021118E-1,2.285447388E0,9.786648560E0
4.390826667E-1,4.303550720E-1,2.205064545E0,1.009351044E1
4.490896667E-1,4.227209473E-1,2.085463257E0,1.028990204E1
4.590966667E-1,4.511618042E-1,2.015259247E0,1.052057236E1
4.691036667E-1,4.478686523E-1,1.941163330E0,1.081486038E1
