"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
7.310986519E-3,4.289998051E1,1.304212255E2,5.188433394E1,2.322111684E-1,NaN,1.406569048E1,4.074811674E0
9.725641012E0,4.290004561E1,1.304216140E2,5.147148345E1,NaN,NaN,2.881845630E1,3.000000000E1
1.572883201E1,4.290000364E1,1.304216599E2,5.123873745E1,NaN,NaN,3.281366740E1,3.000000000E1
2.172620797E1,4.290003592E1,1.304216656E2,5.154388920E1,NaN,NaN,3.110712166E1,3.000000000E1
2.773056996E1,4.289997388E1,1.304217591E2,5.183792723E1,NaN,NaN,3.709070772E1,3.000000000E1
3.373179102E1,4.290000750E1,1.304217616E2,5.208073952E1,NaN,NaN,3.483003566E1,3.000000000E1
3.973522794E1,4.289995090E1,1.304217769E2,5.207775339E1,NaN,NaN,3.511830463E1,3.000000000E1
4.572955000E1,4.289998882E1,1.304217656E2,5.204977970E1,NaN,NaN,2.482246163E1,3.000000000E1
5.172271001E1,4.289998594E1,1.304217495E2,5.171010419E1,NaN,NaN,3.482879208E1,3.000000000E1
5.772292292E1,4.290019156E1,1.304216353E2,5.168493441E1,NaN,NaN,3.745735288E1,3.000000000E1
6.372343493E1,4.290010302E1,1.304217607E2,5.166717097E1,NaN,NaN,3.483090988E1,3.000000000E1
6.972313499E1,4.290009412E1,1.304217387E2,5.161152845E1,NaN,NaN,2.791262150E1,3.000000000E1
7.589489400E1,4.290005643E1,1.304217822E2,5.163452222E1,NaN,NaN,3.483856655E1,3.000000000E1
8.172570097E1,4.290003123E1,1.304217778E2,5.166644702E1,NaN,NaN,3.474392758E1,3.000000000E1
8.772697997E1,4.290011668E1,1.304217513E2,5.162432328E1,NaN,NaN,2.198140923E1,3.000000000E1
9.372550094E1,4.290012312E1,1.304217368E2,5.166467429E1,NaN,NaN,2.790708643E1,3.000000000E1
9.972351396E1,4.290010093E1,1.304217434E2,5.173269335E1,NaN,NaN,2.182002951E1,3.000000000E1
1.057233150E2,4.290003500E1,1.304217570E2,5.178298263E1,NaN,NaN,2.604619299E1,3.000000000E1
1.117250720E2,4.290019156E1,1.304216353E2,5.191169713E1,NaN,NaN,3.745735288E1,3.000000000E1
1.179004459E2,4.290001815E1,1.304216799E2,5.126716089E1,NaN,NaN,3.307993003E1,3.000000000E1
1.237291470E2,4.290008263E1,1.304215524E2,5.091466617E1,NaN,NaN,2.877168521E1,3.000000000E1
1.252902462E2,4.290004369E1,1.304216155E2,5.654777791E1,NaN,NaN,2.549951323E1,3.000000000E0
