"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.899208354E-3,1.646471591E-1,4.575337709E-1,-3.490115315E-1
1.690620833E-2,1.297356089E-1,3.919499383E-1,-2.881876248E-1
2.691320833E-2,1.556758858E-1,4.511779571E-1,-2.791887599E-1
3.692120835E-2,3.001082337E-1,6.231496127E-1,-2.603917158E-1
4.692820835E-2,6.201760112E-1,8.917929192E-1,1.090540802E-1
5.693520835E-2,6.916161957E-1,1.118592235E0,5.462767071E-1
6.694320834E-2,4.931806633E-1,1.263051060E0,9.171965861E-1
7.695020834E-2,4.614506380E-1,1.389004763E0,1.118710349E0
8.695720835E-2,4.465039853E-1,1.537027319E0,7.719780618E-1
9.696520833E-2,3.183436163E-1,1.134910644E0,2.129976940E-1
1.069722083E-1,1.420238432E-2,5.460789615E-1,1.974382532E-1
1.169792083E-1,-2.004999284E-1,1.975778554E-1,2.278157079E-1
1.269862083E-1,-2.461735531E-1,-1.387104637E-1,1.815999001E-1
1.369942084E-1,-2.678580985E-1,-2.746552309E-1,3.108555257E-2
1.470012083E-1,-2.411662900E-1,-2.954592222E-1,-2.628949088E-1
1.570082083E-1,-1.046335304E-1,-1.508049907E-1,-6.790722370E-1
1.670162083E-1,7.062561253E-2,7.430828031E-2,-1.187666563E0
1.770232084E-1,1.426597097E-1,2.474880437E-1,-1.548471344E0
1.870302084E-1,1.933135907E-1,2.677514234E-1,-1.481563994E0
1.970382083E-1,1.933740911E-1,2.094121448E-1,-1.009617092E0
2.070452083E-1,2.802462106E-1,1.196578231E-1,-4.753493965E-1
2.170522083E-1,4.886034264E-1,1.581363759E-1,-1.732880831E-2
2.270602083E-1,6.380041717E-1,1.724514196E-1,2.776649755E-1
2.370672083E-1,6.989754282E-1,1.813796428E-1,3.903069073E-1
2.470740833E-1,6.653210476E-1,2.226947530E-1,4.087794310E-1
2.570820833E-1,6.792505040E-1,1.667548794E-1,5.349863183E-1
2.670890834E-1,6.284123261E-1,1.304188561E-1,4.834308332E-1
2.770960833E-1,4.810044945E-1,2.061981497E-1,1.923172617E-1
2.871040833E-1,4.140318752E-1,2.894418526E-1,-1.236656874E-1
2.971110833E-1,3.897475480E-1,4.311147350E-1,-3.927872962E-1
3.071180834E-1,3.802521814E-1,5.556235909E-1,-6.354771513E-1
3.171250834E-1,3.835657255E-1,6.470444056E-1,-9.055214506E-1
3.271330833E-1,3.739296602E-1,8.046199970E-1,-1.166026018E0
3.371400833E-1,3.293079131E-1,8.988370599E-1,-1.258995577E0
3.471470833E-1,1.911314646E-1,9.412667955E-1,-1.138033642E0
3.571550833E-1,1.508282882E-1,9.797685179E-1,-7.331589818E-1
3.671620833E-1,1.812240703E-1,1.078458262E0,-3.144626731E-1
3.771690833E-1,1.930514162E-1,1.202073810E0,-9.548503160E-3
3.871770834E-1,1.596743581E-1,1.217762182E0,2.607788014E-1
3.971840834E-1,8.466013609E-2,1.198125112E0,3.716180366E-1
4.071910833E-1,-1.208601203E-2,1.233271775E0,2.883741510E-1
4.171990833E-1,-1.014221117E-1,1.284842317E0,7.939641774E-2
4.272060833E-1,-2.603102202E-1,1.344142585E0,-3.435706973E-1
4.372130834E-1,-4.191124843E-1,1.544921499E0,-8.776477736E-1
4.472210833E-1,-4.700608092E-1,1.800274230E0,-1.217382113E0
4.572280833E-1,-5.288470708E-1,1.965707164E0,-1.302595341E0
4.672350833E-1,-5.919570561E-1,2.131136297E0,-1.286921879E0
4.772420833E-1,-5.606972565E-1,2.190400166E0,-1.156413195E0
4.872500833E-1,-5.292205983E-1,2.183614911E0,-8.970769018E-1
4.972570833E-1,-5.155476519E-1,2.165530350E0,-5.558526921E-1
5.072640833E-1,-4.926606631E-1,2.155282666E0,-1.111871445E-1
5.172720834E-1,-4.732174651E-1,2.087623803E0,5.041288072E-1
5.272790834E-1,-4.094403491E-1,1.950852459E0,1.236934617E0
5.372860833E-1,-3.088316217E-1,1.931496713E0,1.749407986E0
5.472940833E-1,-2.937503369E-1,1.957914141E0,1.894846950E0
5.573010833E-1,-3.179200951E-1,1.959254031E0,1.717402666E0
5.673080834E-1,-4.589916280E-1,2.049873886E0,1.240495571E0
5.773160833E-1,-6.413690981E-1,2.137573350E0,7.271065289E-1
5.873230833E-1,-7.802338918E-1,2.149720649E0,4.887862980E-1
5.973300833E-1,-9.410644819E-1,2.134203600E0,3.492799187E-1
6.073380834E-1,-1.140451173E0,2.055891841E0,3.358395088E-1
6.173450833E-1,-1.280217315E0,1.918855618E0,4.971326137E-1
6.273520833E-1,-1.370949292E0,1.883046977E0,5.926597452E-1
6.373590833E-1,-1.396429119E0,1.866696115E0,7.572962880E-1
6.473670834E-1,-1.352507173E0,1.894055237E0,9.161505193E-1
6.573740834E-1,-1.226034092E0,2.035384486E0,9.913001043E-1
6.673810833E-1,-1.179860530E0,2.115431406E0,1.028089031E0
6.773890833E-1,-1.208457873E0,2.085943606E0,1.233719233E0
6.873960833E-1,-1.115911140E0,2.030812548E0,1.662026026E0
6.974030834E-1,-1.051611064E0,1.856134436E0,2.108470296E0
7.074110833E-1,-1.033115444E0,1.687298861E0,2.424601180E0
7.174180833E-1,-9.521402778E-1,1.575872273E0,2.516560341E0
7.274250833E-1,-8.834276001E-1,1.487678135E0,2.392266662E0
7.374330834E-1,-8.000103445E-1,1.484729384E0,2.011526384E0
7.474400833E-1,-7.543944611E-1,1.479157134E0,1.580556770E0
7.574470833E-1,-6.193534541E-1,1.442718455E0,1.317362484E0
7.674540833E-1,-5.103932217E-1,1.387421775E0,1.188546569E0
7.774620834E-1,-4.925978056E-1,1.198482011E0,1.176266246E0
7.874690834E-1,-5.206149586E-1,9.328136221E-1,1.137761747E0
7.974760833E-1,-3.684486265E-1,7.102083680E-1,1.015801692E0
8.074840833E-1,-1.801758108E-1,5.422153407E-1,8.436731118E-1
8.174910833E-1,1.534992781E-2,3.961388106E-1,4.876191938E-1
8.274980834E-1,1.720429185E-1,3.541470679E-1,3.106105274E-1
8.375060833E-1,7.494694244E-2,2.729370631E-1,2.066406012E-1
8.475130833E-1,-9.338240940E-2,1.516987011E-4,3.310225725E-2
8.575200833E-1,-2.659148860E-1,-3.047507768E-1,-1.672034705E-1
8.675270833E-1,-3.409948161E-1,-6.212152076E-1,-3.971042955E-1
8.775350833E-1,-3.651089162E-1,-8.583912845E-1,-3.519222754E-1
8.875420833E-1,-3.184168527E-1,-9.605197763E-1,-1.555213183E-1
8.975490833E-1,-1.522593760E-1,-9.981480709E-1,2.362076318E-1
9.075570834E-1,1.924362525E-2,-9.413367429E-1,5.455422968E-1
9.175640834E-1,3.981405683E-2,-9.658312409E-1,7.169604403E-1
9.275710833E-1,2.450911604E-2,-1.169556055E0,6.991720408E-1
9.375790833E-1,-6.706573628E-2,-1.349704311E0,3.844222695E-1
9.475860833E-1,-1.436207727E-1,-1.428151141E0,-1.452840132E-1
9.575930834E-1,-1.250375904E-1,-1.429598180E0,-6.767421216E-1
9.676000834E-1,5.888584703E-2,-1.273221414E0,-1.266758925E0
9.776080833E-1,1.749579017E-1,-1.098778798E0,-1.576714565E0
9.876150833E-1,3.516876559E-1,-9.233979969E-1,-1.773193290E0
