"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-3.345458332E-3,2.877017212E-1,2.513273621E-1,9.669591980E0
6.662541666E-3,4.363426208E-1,4.444258118E-1,9.460027771E0
1.667054168E-2,3.815565491E-1,5.403762817E-1,9.322463837E0
2.667754167E-2,2.990780640E-1,6.123765564E-1,9.193731537E0
3.668554167E-2,3.079096985E-1,7.896080017E-1,9.262438660E0
4.669354168E-2,4.583468628E-1,1.042881317E0,9.603279877E0
5.670054167E-2,4.836442566E-1,1.217568054E0,9.525741119E0
6.670854168E-2,5.866300964E-1,1.292562103E0,9.472302246E0
7.671654168E-2,7.217990112E-1,1.336720276E0,9.810449066E0
8.672354167E-2,9.589059448E-1,1.324745178E0,1.026909531E1
9.673154168E-2,8.909472656E-1,1.239572296E0,1.012255005E1
1.067385417E-1,8.674461365E-1,1.130598907E0,1.002659958E1
1.167465417E-1,8.581654358E-1,1.022673340E0,9.943821716E0
1.267545417E-1,8.842112732E-1,9.125024414E-1,9.997260590E0
1.367615417E-1,8.279283142E-1,8.460406494E-1,9.933193817E0
1.467695417E-1,7.801776123E-1,7.909552002E-1,9.879904633E0
1.567775417E-1,7.493417358E-1,7.315287781E-1,9.837093658E0
1.667845417E-1,6.737489319E-1,7.033872986E-1,9.805209961E0
1.767925417E-1,6.315367126E-1,6.481521606E-1,9.732760620E0
1.867995417E-1,5.354365540E-1,6.420149231E-1,9.606123962E0
1.968075417E-1,4.508624268E-1,6.544390869E-1,9.442963257E0
2.068155417E-1,3.567082214E-1,6.676116943E-1,9.278754730E0
2.168225417E-1,3.092568970E-1,7.116201782E-1,9.200317841E0
2.268305417E-1,2.257305908E-1,7.321275330E-1,9.206006012E0
2.368385417E-1,1.667532349E-1,7.488926697E-1,9.148824921E0
2.468455417E-1,1.499880981E-1,7.604187012E-1,9.227112122E0
2.568535417E-1,2.103126526E-1,8.306227112E-1,9.292077026E0
2.668605417E-1,3.029699707E-1,9.053173828E-1,9.344468079E0
2.768685417E-1,3.212319946E-1,9.526190186E-1,9.380393372E0
2.868765417E-1,3.272195435E-1,1.022373962E0,9.410780182E0
2.968835417E-1,3.613485718E-1,1.068029022E0,9.480385437E0
3.068915417E-1,3.492237854E-1,1.122216339E0,9.420659637E0
