"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.662541666E-3,2.955387991E-1,2.878021471E-1,-3.636652386E-1
1.667054168E-2,2.215459944E-1,3.627383088E-1,-5.118810457E-1
2.667754167E-2,1.488445655E-1,4.452697843E-1,-6.128215295E-1
3.668554167E-2,1.734095590E-1,6.247440022E-1,-5.131434596E-1
4.669354168E-2,3.159624108E-1,8.787698543E-1,-1.977890861E-1
5.670054167E-2,3.343512462E-1,1.020831394E0,-3.029711401E-1
6.670854168E-2,4.232393760E-1,1.082193464E0,-3.240708178E-1
7.671654168E-2,5.534409349E-1,1.101750500E0,1.065146345E-1
8.672354167E-2,7.396349924E-1,1.065168711E0,4.467337078E-1
9.673154168E-2,6.334329647E-1,9.501916932E-1,3.139668292E-1
1.067385417E-1,6.054785230E-1,8.248627652E-1,2.096115714E-1
1.167465417E-1,5.953034907E-1,7.075059311E-1,1.535595775E-1
1.267545417E-1,6.105803283E-1,6.003198901E-1,1.960056853E-1
1.367615417E-1,5.568253034E-1,5.437904710E-1,1.238411039E-1
1.467695417E-1,5.215258817E-1,4.886196524E-1,6.667053759E-2
1.567775417E-1,4.942904283E-1,4.539976307E-1,2.630428433E-2
1.667845417E-1,4.451452386E-1,4.283189984E-1,-6.526662111E-3
1.767925417E-1,4.047984273E-1,3.872390194E-1,-7.513555169E-2
1.867995417E-1,3.218743113E-1,3.947122361E-1,-2.203453052E-1
1.968075417E-1,2.420177907E-1,3.955127565E-1,-3.767630017E-1
2.068155417E-1,1.603488526E-1,4.239789757E-1,-5.398319060E-1
2.168225417E-1,1.147457051E-1,4.644629407E-1,-6.096236873E-1
2.268305417E-1,2.380006805E-2,4.907163908E-1,-6.056101584E-1
2.368385417E-1,-3.329479510E-2,5.095891199E-1,-6.580368787E-1
2.468455417E-1,-5.523115452E-2,5.270129820E-1,-5.661847222E-1
2.568535417E-1,1.562880345E-2,6.066720859E-1,-5.114729100E-1
2.668605417E-1,1.017448231E-1,6.905941755E-1,-4.530329132E-1
2.768685417E-1,1.090248259E-1,7.355602871E-1,-4.237822169E-1
2.868765417E-1,1.158830434E-1,8.149711767E-1,-3.798345441E-1
2.968835417E-1,1.434092496E-1,8.649468903E-1,-3.292491120E-1
3.068915417E-1,1.219039762E-1,9.211933773E-1,-4.046249843E-1
3.168995417E-1,1.004525154E-1,9.963572149E-1,-5.433776575E-1
3.269065417E-1,9.087938083E-2,1.035031796E0,-6.347696382E-1
3.369145417E-1,6.928526625E-2,1.061240405E0,-5.746590918E-1
3.469225417E-1,8.765191879E-2,1.042535089E0,-4.041086751E-1
3.569295417E-1,9.029149812E-2,1.014084365E0,-1.953063583E-1
3.669375417E-1,9.308328778E-2,9.655670198E-1,6.389311016E-2
3.769445417E-1,9.042854223E-2,8.384936482E-1,4.359064186E-1
3.869525417E-1,1.116945367E-1,7.487567219E-1,8.533555162E-1
3.969605417E-1,1.833610084E-1,7.091712912E-1,1.268570977E0
4.069675417E-1,2.273974493E-1,7.464884408E-1,1.455723394E0
4.169755417E-1,2.274225192E-1,8.589388762E-1,1.274822820E0
4.269835417E-1,1.728616383E-1,1.023093535E0,7.307633775E-1
4.369905417E-1,-2.834437788E-4,1.156748606E0,1.604534447E-2
4.469985417E-1,-1.714706405E-1,1.272038084E0,-6.674234140E-1
4.570065417E-1,-2.985334506E-1,1.403510974E0,-1.321940854E0
4.670135417E-1,-5.020137597E-1,1.517919349E0,-1.703788594E0
4.770215417E-1,-5.997375074E-1,1.522263538E0,-1.592206178E0
4.870285417E-1,-6.183668827E-1,1.517765275E0,-1.010585391E0
4.970365417E-1,-5.236450223E-1,1.527087637E0,-3.557808530E-1
5.070445417E-1,-3.437528015E-1,1.602833492E0,1.748802799E-1
5.170515417E-1,-1.204023747E-1,1.715450719E0,4.527844065E-1
5.270595417E-1,-1.685914898E-2,1.796447520E0,6.390942389E-1
5.370675417E-1,2.518116212E-2,1.790307213E0,7.348026341E-1
5.470745417E-1,1.350226248E-2,1.739184860E0,7.160389191E-1
5.570825417E-1,-9.208301190E-2,1.701891903E0,5.176522475E-1
5.670895417E-1,-1.956041643E-1,1.656577444E0,1.541793823E-1
5.770975417E-1,-3.142560471E-1,1.659839313E0,-2.538200301E-1
5.871055417E-1,-4.184313202E-1,1.685762505E0,-7.017547560E-1
5.971125417E-1,-5.124993157E-1,1.711038557E0,-1.010674269E0
6.071205417E-1,-6.623731738E-1,1.716200771E0,-1.263885604E0
6.171285417E-1,-7.902402319E-1,1.686478935E0,-1.328882083E0
6.271355417E-1,-8.685804232E-1,1.677703873E0,-1.390680136E0
6.371435417E-1,-1.003994556E0,1.686934287E0,-1.405439093E0
6.471505417E-1,-1.131384846E0,1.626021795E0,-1.388297396E0
6.571585417E-1,-1.142448436E0,1.603643916E0,-1.178230326E0
6.671665417E-1,-1.083281923E0,1.608676907E0,-8.899321890E-1
6.771735417E-1,-1.046296676E0,1.578116873E0,-4.726193315E-1
6.871815417E-1,-1.041868579E0,1.517946831E0,4.778753936E-2
6.971895417E-1,-1.016220353E0,1.468538005E0,6.795423532E-1
7.071965417E-1,-9.245803039E-1,1.471549467E0,1.254908958E0
7.172045417E-1,-8.347295762E-1,1.516064613E0,1.573427845E0
7.272115417E-1,-7.414126191E-1,1.578521647E0,1.785346143E0
7.372195417E-1,-7.149798422E-1,1.629285419E0,1.743492358E0
7.472275417E-1,-6.515119708E-1,1.650020815E0,1.599819837E0
7.572345417E-1,-4.151599858E-1,1.595296724E0,1.722687964E0
7.672425417E-1,-5.388377331E-2,1.480384464E0,1.887625054E0
7.772505417E-1,2.017291410E-1,1.332042357E0,1.712592162E0
7.872575417E-1,1.331956074E-1,1.214001253E0,1.391889925E0
7.972655417E-1,-3.780937549E-3,1.069873673E0,1.071019873E0
8.072725417E-1,-1.053172526E-1,1.021698609E0,9.576756907E-1
8.172805417E-1,-9.442345133E-2,1.056969745E0,9.344727695E-1
8.272885417E-1,4.669999380E-2,1.171748103E0,8.008703238E-1
8.372955417E-1,1.923986476E-1,1.305756638E0,6.983505070E-1
8.473035417E-1,3.670027562E-1,1.354481778E0,6.910157597E-1
8.573115417E-1,5.144384351E-1,1.240395876E0,6.858895057E-1
8.673185417E-1,5.565242083E-1,9.937164661E-1,7.512806726E-1
8.773265417E-1,4.953425617E-1,7.267045328E-1,8.418049264E-1
8.873345417E-1,4.599228336E-1,4.455272079E-1,1.117446181E0
8.973415417E-1,3.940801886E-1,1.846073059E-1,1.566174374E0
9.073495417E-1,2.451525562E-1,-1.189943103E-1,2.140130630E0
9.173565417E-1,1.445487258E-1,-4.953174186E-1,2.713013338E0
9.273645417E-1,2.688805573E-2,-7.344154754E-1,2.867763408E0
9.373725417E-1,-4.795381956E-2,-8.511498734E-1,2.522546720E0
9.473795417E-1,-1.137321451E-1,-7.771011729E-1,1.886219968E0
9.573875417E-1,-9.721383400E-2,-6.549004322E-1,1.136914485E0
9.673945417E-1,-2.532586243E-2,-4.584016804E-1,2.148676336E-1
9.774025417E-1,-1.264199818E-1,-2.091521996E-1,-8.181886071E-1
9.874105417E-1,-2.180554259E-1,-7.129181139E-2,-1.500065753E0
9.974165417E-1,-3.172776323E-1,-9.266689293E-2,-1.757634434E0
1.007424542E0,-3.047737636E-1,-1.653091553E-1,-1.796907842E0
1.017432542E0,-2.429589367E-1,-2.614530220E-1,-1.561093728E0
1.027439542E0,-1.281817845E-1,-3.417762965E-1,-1.356838206E0
1.037447542E0,2.235967956E-2,-4.468791938E-1,-1.296390275E0
1.047454542E0,1.936770317E-1,-5.093751849E-1,-1.264680825E0
1.057462542E0,3.772676164E-1,-4.613576672E-1,-1.291624795E0
1.067470542E0,5.227628602E-1,-3.870906463E-1,-1.480415601E0
1.077477542E0,6.915353579E-1,-2.749129104E-1,-1.719767280E0
1.087485542E0,8.289485803E-1,-1.725411561E-1,-1.735345432E0
1.097493542E0,8.396331974E-1,-1.347842137E-1,-1.729968333E0
1.107500542E0,7.067498861E-1,-1.718260782E-1,-1.710109434E0
1.117508542E0,5.956281573E-1,-3.105066297E-1,-1.347778530E0
1.127515542E0,4.526365451E-1,-4.407824117E-1,-9.429635113E-1
1.137523542E0,2.583158811E-1,-4.664986854E-1,-7.724727362E-1
1.147531542E0,1.495946536E-1,-4.004089225E-1,-8.504705000E-1
1.157538542E0,1.047487023E-1,-2.550784423E-1,-9.612015617E-1
1.167546542E0,-6.160772592E-4,-5.256936035E-2,-1.139073277E0
1.177554542E0,-9.277287371E-2,1.822988799E-1,-1.557279004E0
1.187561542E0,-8.649259865E-2,4.172137107E-1,-1.933232751E0
1.197569542E0,-1.604069594E-1,5.734637017E-1,-2.027843624E0
1.207576542E0,-2.323800445E-1,6.587881728E-1,-2.071139333E0
1.217584542E0,-2.755536190E-1,7.230374515E-1,-2.023198012E0
1.227592542E0,-3.790746253E-1,7.514077033E-1,-1.849431041E0
1.237599542E0,-4.737247476E-1,7.911719857E-1,-1.702660081E0
1.247607542E0,-4.884587078E-1,8.503607916E-1,-1.545925466E0
1.257615542E0,-4.304892656E-1,8.670957421E-1,-1.301506004E0
1.267622542E0,-4.220333878E-1,9.120070361E-1,-1.173850762E0
1.277630542E0,-3.588143885E-1,1.058465755E0,-1.209277872E0
1.287637542E0,-3.078589739E-1,1.173732429E0,-1.325410591E0
1.297645542E0,-2.676029406E-1,1.253887157E0,-1.364411520E0
1.307653542E0,-2.426332102E-1,1.269144005E0,-1.384875605E0
1.317660542E0,-2.974246906E-1,1.231787459E0,-1.365434783E0
1.327668542E0,-3.575579681E-1,1.202298270E0,-1.108936143E0
1.337676542E0,-3.874449145E-1,1.165227800E0,-6.996111667E-1
1.347683542E0,-3.586763942E-1,1.148510683E0,-2.213866943E-1
1.357691542E0,-3.341727600E-1,1.202070813E0,4.073638201E-2
1.367698542E0,-2.897070238E-1,1.228944397E0,3.441758841E-1
1.377706542E0,-2.113844472E-1,1.215390478E0,8.252450269E-1
1.387714542E0,-2.335193744E-1,1.120592056E0,1.231123070E0
1.397721542E0,-2.667059778E-1,9.988171385E-1,1.422649788E0
1.407729542E0,-2.568348545E-1,9.329155098E-1,1.470715070E0
1.417737542E0,-2.156820045E-1,8.466550456E-1,1.451191217E0
1.427744542E0,-1.367963411E-1,7.983221803E-1,1.401033216E0
1.437752542E0,-4.196415111E-2,7.707071695E-1,1.464097776E0
1.447759542E0,5.063622974E-2,7.643518308E-1,1.614527923E0
1.457767542E0,2.193802223E-1,7.738896628E-1,1.876702455E0
1.467775542E0,3.221454759E-1,7.509008959E-1,2.106428449E0
1.477782542E0,3.311917032E-1,7.109910178E-1,2.185113260E0
1.487790542E0,3.676634916E-1,6.471334295E-1,2.097954664E0
1.497798542E0,4.224532910E-1,5.673514610E-1,1.981141328E0
1.507805542E0,4.277510145E-1,4.803997097E-1,1.978832263E0
1.517813542E0,4.053550822E-1,4.128168603E-1,1.995734224E0
1.527820542E0,4.148244287E-1,3.629880580E-1,1.868341522E0
1.537828542E0,4.279520126E-1,3.399041276E-1,1.671069329E0
1.547836542E0,4.527235955E-1,2.445057079E-1,1.602009035E0
1.557843542E0,4.306725758E-1,1.140845495E-1,1.802635775E0
1.567851542E0,3.390057760E-1,-5.779314861E-2,2.158249397E0
1.577859542E0,2.316757473E-1,-2.418914909E-1,2.211509346E0
1.587866542E0,1.358846140E-1,-3.241236620E-1,1.833830670E0
1.597874542E0,4.263168387E-2,-3.080621646E-1,1.218995944E0
1.607881542E0,-1.219005592E-2,-2.136773597E-1,4.809884512E-1
1.617889542E0,-8.861930408E-2,-1.155522372E-1,-6.315051377E-2
1.627897542E0,-1.197396476E-1,-4.774887465E-2,-3.850297952E-1
1.637904542E0,-7.804907307E-2,7.307850122E-3,-5.016273683E-1
1.647912542E0,-1.011380466E-1,4.449102536E-2,-5.206261414E-1
1.657919542E0,-1.491740195E-1,1.592014097E-2,-4.628889799E-1
1.667927542E0,-2.219984592E-1,-6.923936561E-2,-3.385730821E-1
1.677935542E0,-3.407092892E-1,-1.092759090E-1,-4.831881738E-1
1.687942542E0,-4.941273641E-1,-5.199819244E-2,-7.182631999E-1
1.697950542E0,-6.230984496E-1,-6.475911934E-2,-8.682770258E-1
1.707958542E0,-7.536475524E-1,-1.807531502E-2,-1.080145038E0
1.717965542E0,-7.731076708E-1,4.393904820E-2,-1.265481893E0
1.727973542E0,-6.747080214E-1,8.468518775E-2,-1.227102524E0
1.737980542E0,-6.853079271E-1,1.375567715E-1,-1.170007972E0
1.747988542E0,-6.899787560E-1,1.180464401E-1,-1.125318287E0
1.757996542E0,-6.808516178E-1,7.080890447E-2,-1.084553254E0
1.768003542E0,-6.969158927E-1,5.841565780E-2,-1.060467988E0
1.778011542E0,-7.285395353E-1,4.227606352E-2,-1.047918109E0
1.788019542E0,-7.223442641E-1,1.579015005E-2,-1.034202295E0
1.798026542E0,-7.365776295E-1,1.212007206E-2,-1.056986555E0
1.808034542E0,-7.027207160E-1,5.347203797E-2,-1.052559628E0
1.818041542E0,-6.135277270E-1,1.620933877E-1,-1.091537168E0
1.828049542E0,-5.110189468E-1,3.184264275E-1,-1.270651417E0
