"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.218999999E-3,7.493417358E-1,1.008752289E0,9.505084076E0
1.522599999E-2,7.752378845E-1,1.018781433E0,9.455836487E0
3.523800000E-2,1.116977234E0,1.709744568E0,9.454040222E0
4.524399999E-2,1.260828094E0,1.988315277E0,9.492360535E0
5.525100000E-2,1.348994751E0,2.069895630E0,9.770033112E0
6.525699999E-2,1.602417755E0,2.102976837E0,1.019694534E1
7.526299999E-2,1.688339081E0,1.905387726E0,1.012719040E1
8.526900000E-2,1.085243225E0,1.378184052E0,1.000699036E1
9.527500000E-2,6.095324707E-1,1.064586182E0,9.850266266E0
1.052820000E-1,3.664379883E-1,7.517367554E-1,9.611812134E0
1.152878750E-1,1.863624573E-1,6.337820435E-1,9.419462128E0
1.252938750E-1,1.300794983E-1,5.722599792E-1,9.266480255E0
1.352998750E-1,2.174977112E-1,5.933660889E-1,9.389374695E0
1.453068750E-1,3.397933960E-1,6.694079590E-1,9.639354858E0
1.553128750E-1,5.239105225E-1,8.137078857E-1,9.760602722E0
1.653188750E-1,7.038363647E-1,9.684860229E-1,9.804910583E0
1.753248750E-1,7.554789734E-1,1.049467621E0,9.638157349E0
1.853308750E-1,6.866221619E-1,1.016985168E0,9.487420807E0
1.953378750E-1,6.433621216E-1,9.394464111E-1,9.477541351E0
2.053438750E-1,6.743476868E-1,1.019679565E0,9.462123413E0
2.153498750E-1,8.610095215E-1,1.165027313E0,9.542506256E0
2.253558750E-1,1.050216064E0,1.352587280E0,9.505682831E0
2.353618750E-1,1.115480347E0,1.539997559E0,9.329648895E0
2.453688750E-1,1.034349060E0,1.654359741E0,9.020841064E0
2.553748750E-1,9.734257507E-1,1.713636475E0,8.723409576E0
2.653808750E-1,9.039701843E-1,1.792672119E0,8.540340271E0
2.753868750E-1,9.282197571E-1,1.825154572E0,8.592731323E0
2.853938750E-1,8.485853577E-1,1.688788147E0,8.796307983E0
2.953998750E-1,6.456074524E-1,1.478026428E0,8.891210632E0
3.054058750E-1,4.581971741E-1,1.252445526E0,8.969946899E0
3.154118750E-1,2.757266235E-1,1.064586182E0,8.961564331E0
3.254178750E-1,2.136058044E-1,1.068178711E0,8.884624329E0
3.354248750E-1,2.312690735E-1,1.203946381E0,8.801247711E0
3.454308750E-1,3.315605164E-1,1.431024170E0,8.652307434E0
3.554368750E-1,3.827540588E-1,1.654808807E0,8.468489685E0
3.654428750E-1,3.619473267E-1,1.671873322E0,8.417745209E0
3.754498750E-1,4.640350342E-1,1.451531525E0,8.979077911E0
3.854558750E-1,5.233117676E-1,1.229243774E0,9.762249298E0
3.954618750E-1,5.457650757E-1,9.487271118E-1,1.051428543E1
4.054678750E-1,4.929249573E-1,6.355783081E-1,1.115465378E1
4.154738750E-1,4.170327759E-1,5.002597046E-1,1.141211838E1
4.254808750E-1,4.733157349E-1,6.590794373E-1,1.115959351E1
4.354868750E-1,4.905299377E-1,1.061592407E0,1.036714142E1
4.454928750E-1,4.499642944E-1,1.508562927E0,9.415420532E0
4.554988750E-1,2.938389587E-1,1.886227570E0,8.653504944E0
4.655058750E-1,6.526428223E-2,2.136507111E0,8.092172241E0
4.755118750E-1,-1.353186035E-1,2.263892212E0,7.841144257E0
4.855178750E-1,-1.709445190E-1,2.265239410E0,8.033045197E0
4.955238750E-1,-1.375639343E-1,2.270478516E0,8.214467926E0
5.055298750E-1,5.837860107E-2,2.370470581E0,8.450227661E0
5.155368750E-1,3.728746033E-1,2.487976227E0,8.721014557E0
5.255428750E-1,6.816824341E-1,2.557431793E0,9.087302856E0
5.355488750E-1,9.584568787E-1,2.608924713E0,9.428892517E0
5.455548750E-1,1.164428558E0,2.605930939E0,9.727671204E0
