"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
7.122993469E-3,4.290007910E1,1.304216244E2,5.105275560E1,NaN,NaN,2.287253808E1,3.000000000E1
2.265810966E-2,4.290019156E1,1.304216353E2,5.105353571E1,NaN,NaN,3.745735288E1,3.000254888E1
4.016370773E-1,4.290009493E1,1.304216395E2,5.093732646E1,NaN,NaN,2.785053506E1,3.000000000E1
6.674771070E0,4.290006323E1,1.304216367E2,5.158806720E1,NaN,NaN,2.217486536E1,3.000000000E1
1.267876410E1,4.290004858E1,1.304216224E2,5.125702034E1,NaN,NaN,2.108363128E1,3.000000000E1
1.867767203E1,4.290004335E1,1.304216157E2,5.118929227E1,NaN,NaN,2.147978159E1,3.000000000E1
2.057319200E1,4.290004336E1,1.304216158E2,5.118970425E1,NaN,NaN,2.294983902E1,3.000003640E1
2.057554805E1,4.290004336E1,1.304216158E2,5.118970425E1,NaN,NaN,2.294984136E1,3.000003640E1
2.467726707E1,4.290002526E1,1.304216567E2,5.167840905E1,NaN,NaN,2.505271401E1,3.000000000E1
3.067785501E1,4.289994381E1,1.304217200E2,5.207118954E1,NaN,NaN,2.732849127E1,3.000000000E1
3.669635808E1,4.289992734E1,1.304217421E2,5.202163955E1,NaN,NaN,2.531930535E1,3.000000000E1
4.268052304E1,4.289999455E1,1.304217127E2,5.204112471E1,NaN,NaN,2.543487879E1,3.000000000E1
4.869389701E1,4.289997670E1,1.304217406E2,5.172893765E1,NaN,NaN,2.117244491E1,3.000000000E1
5.468624711E1,4.289995277E1,1.304217370E2,5.174127311E1,NaN,NaN,2.474919931E1,3.000000000E1
6.067379701E1,4.289999423E1,1.304217201E2,5.195438079E1,NaN,NaN,2.534385308E1,3.000000000E1
6.679223704E1,4.290002622E1,1.304217339E2,5.167381094E1,NaN,NaN,2.144187299E1,3.000000000E1
7.267441809E1,4.290004963E1,1.304217463E2,5.165273560E1,NaN,NaN,2.719975333E1,3.000000000E1
7.867343605E1,4.290004699E1,1.304217532E2,5.167646317E1,NaN,NaN,2.845915442E1,3.000000000E1
8.467529702E1,4.290005684E1,1.304217584E2,5.166968909E1,NaN,NaN,2.323191530E1,3.000000000E1
9.069077909E1,4.290005619E1,1.304217679E2,5.164218667E1,NaN,NaN,1.837019290E1,3.000000000E1
9.667894506E1,4.290009834E1,1.304217459E2,5.166037446E1,NaN,NaN,2.210913615E1,3.000000000E1
1.054006671E2,4.290009553E1,1.304217494E2,5.163887591E1,NaN,NaN,2.003491753E1,3.000000000E1
1.116742671E2,4.290010209E1,1.304217602E2,5.171602733E1,NaN,NaN,1.657550906E1,3.000000000E1
1.176665530E2,4.290005284E1,1.304217590E2,5.195967680E1,NaN,NaN,2.414596761E1,3.000000000E1
1.236822211E2,4.290002366E1,1.304217099E2,5.199254786E1,NaN,NaN,2.342567473E1,3.000000000E1
1.296777841E2,4.290003965E1,1.304216616E2,5.130995323E1,NaN,NaN,2.400860990E1,3.000000000E1
1.356727301E2,4.290005010E1,1.304216231E2,5.108369130E1,NaN,NaN,2.428380458E1,3.000000000E1
1.367678211E2,4.290005063E1,1.304216215E2,5.117113590E1,NaN,NaN,2.449599500E1,3.000000000E1
1.374126980E2,4.290005168E1,1.304216226E2,5.117330074E1,NaN,NaN,2.478949954E1,3.000000490E1
1.374153701E2,4.290005168E1,1.304216226E2,5.117330074E1,NaN,NaN,2.478950380E1,3.000000490E1
1.402723849E2,4.290004648E1,1.304216143E2,5.162194674E1,0.000000000E0,NaN,1.249751813E1,1.177907410E2
1.412723693E2,4.290004846E1,1.304216199E2,5.134686129E1,0.000000000E0,NaN,1.291531464E1,8.311897278E1
1.422723538E2,4.290005669E1,1.304215886E2,5.131407189E1,0.000000000E0,NaN,1.196156731E1,7.989086914E1
1.432723387E2,4.290005961E1,1.304215980E2,5.131079295E1,0.000000000E0,NaN,1.197190221E1,4.357452774E1
1.442723230E2,4.290006044E1,1.304215991E2,5.131046505E1,0.000000000E0,NaN,1.253114111E1,5.081563187E1
1.452723067E2,4.290006052E1,1.304215963E2,5.131043226E1,0.000000000E0,NaN,1.288205530E1,4.278488159E1
