"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.892583340E-3,5.349034341E-1,4.162219498E-1,7.482681870E-2
1.490158334E-2,5.164919041E-1,6.804582464E-1,8.263986826E-2
2.490958334E-2,4.925363367E-1,1.041177000E0,3.232001674E-1
3.491858333E-2,3.711550833E-1,1.336497789E0,4.628562355E-1
4.492758334E-2,3.181571997E-1,1.637393899E0,6.132524693E-1
5.493558334E-2,9.119459144E-2,1.814897678E0,4.374366349E-1
6.494458334E-2,-1.099139224E-1,1.753828773E0,1.129769772E-1
7.495358333E-2,-3.764420992E-1,1.603757791E0,-9.902727485E-2
8.496158334E-2,-3.133219544E-1,1.270171799E0,-7.357902288E-2
9.497058333E-2,-1.662719359E-1,9.977844471E-1,3.736546218E-2
1.049795833E-1,-1.030823006E-1,9.431077183E-1,1.728700072E-1
1.149875833E-1,2.594591854E-2,7.148767850E-1,1.275587636E-1
1.249965833E-1,1.458352320E-1,5.994717149E-1,6.653312802E-2
1.350055833E-1,3.264029798E-1,6.202023236E-1,4.168480039E-3
1.450135833E-1,6.052820931E-1,7.360268218E-1,-5.940771103E-3
1.550225833E-1,7.832845303E-1,7.970243177E-1,-3.564521134E-2
1.650305833E-1,8.009037991E-1,7.786608446E-1,-1.994666523E-1
1.750395833E-1,7.394298282E-1,8.030675612E-1,-4.968326515E-1
1.850485833E-1,5.884032280E-1,8.412904445E-1,-7.541317749E-1
1.950565833E-1,4.128038502E-1,8.131198751E-1,-9.029726493E-1
2.050655833E-1,3.342768038E-1,7.671522816E-1,-9.066733521E-1
2.150745833E-1,2.848779728E-1,7.890552206E-1,-7.132486278E-1
2.250825833E-1,2.040589824E-1,7.495868804E-1,-5.048304731E-1
2.350915833E-1,1.133933903E-1,6.437921843E-1,-3.366253746E-1
2.451005833E-1,-3.898274265E-2,6.277675243E-1,-3.382514852E-1
2.551085833E-1,-1.603369755E-1,6.175286112E-1,-4.038829726E-1
2.651175833E-1,-1.935897803E-1,6.388852740E-1,-3.901215506E-1
2.751255833E-1,-3.219971028E-1,7.613027271E-1,-5.420480007E-1
2.851345833E-1,-4.247268711E-1,9.091038935E-1,-7.500118268E-1
2.951435833E-1,-3.569174787E-1,1.044351892E0,-6.399526101E-1
3.051515833E-1,-2.562899671E-1,1.164647025E0,-3.767858058E-1
3.151605833E-1,-2.318309178E-1,1.252615972E0,-3.739294410E-2
3.251695833E-1,-1.779172872E-1,1.266985943E0,1.652446532E-1
3.351775833E-1,-2.402697656E-1,1.270739417E0,1.356513101E-1
3.451865833E-1,-3.684430716E-1,1.374274311E0,-2.337447846E-1
3.551955833E-1,-4.977580099E-1,1.612483298E0,-7.712231863E-1
