"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.505416669E-3,4.511155747E-1,2.677994071E-1,2.709617275E-1
1.451341668E-2,4.312668357E-1,2.281724612E-1,3.589342564E-1
2.452141666E-2,3.931075774E-1,5.619359160E-1,4.146096897E-1
3.452941668E-2,5.313081273E-1,7.692654654E-1,3.568830532E-1
4.453741666E-2,7.570664193E-1,8.308725335E-1,3.561006957E-1
5.454541667E-2,5.815329324E-1,8.845528237E-1,3.318172091E-1
6.455341668E-2,4.191044078E-1,7.843007764E-1,2.800675964E-1
7.456241667E-2,2.292084781E-1,4.935699783E-1,2.098302573E-1
8.456941668E-2,1.285263316E-1,3.802012376E-1,2.061775017E-1
9.457741666E-2,-4.633753952E-2,5.081991271E-1,1.979545623E-1
1.045864167E-1,6.202381378E-1,-2.401495323E-2,4.926413673E-1
1.145934167E-1,9.819948453E-1,-2.244541436E-1,9.684813452E-1
1.246024167E-1,5.966029247E-1,-1.928294778E-2,1.293185416E0
1.346104167E-1,6.087076113E-1,-2.484142061E-1,1.097093192E0
1.446174167E-1,6.542383812E-1,-3.683370908E-1,5.564303970E-1
1.546264167E-1,5.279240147E-1,-2.808792631E-1,-4.500777304E-2
1.646344167E-1,3.869686588E-1,-2.650413486E-1,-5.487307835E-1
1.746414167E-1,2.954505976E-1,-2.271445207E-1,-1.031913110E0
1.846504167E-1,2.905278632E-1,-1.843168820E-1,-1.373848341E0
1.946584167E-1,2.573428679E-1,-1.386069314E-1,-1.609330918E0
2.046664167E-1,2.041123747E-1,-1.363453746E-1,-1.718703672E0
2.146744167E-1,2.445657515E-1,-1.597348950E-1,-1.455979502E0
2.246814167E-1,3.247776366E-1,-2.333624498E-1,-1.235088651E0
2.346894167E-1,5.148319893E-1,-2.521227296E-1,-1.056601224E0
2.446984167E-1,5.524400743E-1,-2.513381794E-1,-8.207344848E-1
2.547054167E-1,4.377672949E-1,-2.162676763E-1,-7.266533697E-1
2.647134167E-1,3.389948856E-1,-1.242980638E-1,-8.857479215E-1
2.747214167E-1,2.304287921E-1,-5.936619580E-2,-9.997738892E-1
2.847294167E-1,1.793502204E-1,-9.639924377E-2,-8.816192025E-1
2.947384167E-1,1.138269705E-1,-6.003270529E-2,-7.571822673E-1
3.047454167E-1,1.092488839E-1,1.123929866E-2,-7.329701167E-1
3.147534167E-1,8.259408639E-2,-2.102578349E-2,-5.155642068E-1
3.247614167E-1,8.277797218E-2,-1.305033483E-1,-1.902631348E-1
3.347694167E-1,1.124172525E-1,-1.984328645E-1,1.220103407E-1
3.447774167E-1,1.551021095E-1,-2.149013282E-1,5.550603944E-1
3.547854167E-1,7.890839450E-2,-2.360991660E-1,8.448027939E-1
3.647934167E-1,-6.911653753E-2,-2.465473364E-1,8.670502800E-1
3.748014167E-1,-2.561867637E-1,-2.538440037E-1,7.612437433E-1
3.848094167E-1,-3.842164475E-1,-2.140554553E-1,5.517514551E-1
3.948174167E-1,-4.179111739E-1,-1.579969563E-1,4.007640678E-1
4.048254167E-1,-3.760154352E-1,-2.288329773E-2,2.182613575E-1
4.148334167E-1,-3.082196740E-1,9.283266149E-2,1.331633198E-1
4.248414167E-1,-2.486825933E-1,1.452175742E-1,1.727530628E-1
4.348494167E-1,-1.836650636E-1,2.953364307E-1,1.966939026E-1
4.448574167E-1,-8.512086013E-2,3.972883366E-1,2.689771825E-1
4.548654167E-1,-1.290173698E-1,4.218413799E-1,3.989268726E-1
4.648734167E-1,-1.771748918E-1,4.812090375E-1,3.825879979E-1
4.748814167E-1,-7.006840942E-2,6.197441212E-1,2.380448270E-1
4.848894167E-1,-6.490232131E-2,6.955078100E-1,1.097656864E-1
4.948974167E-1,-7.580198810E-2,6.656329235E-1,-8.628209889E-2
5.049054167E-1,-4.666081745E-2,6.940117268E-1,-3.282047993E-1
5.149134167E-1,-2.572527294E-2,7.074212927E-1,-4.372214574E-1
5.249214167E-1,4.328890177E-2,6.383254762E-1,-4.726596773E-1
5.349294167E-1,1.628819396E-1,5.962828993E-1,-5.539038152E-1
5.449374167E-1,3.011310214E-1,5.921777154E-1,-5.778814924E-1
5.549454167E-1,4.925548285E-1,5.790221380E-1,-4.540930134E-1
5.649534167E-1,6.811651017E-1,4.738207150E-1,-2.703103477E-1
5.749614167E-1,7.135775337E-1,2.603265193E-1,-1.189411372E-1
5.849694167E-1,6.336441953E-1,1.772526415E-1,-1.907332510E-1
5.949774167E-1,6.342153952E-1,1.788182335E-1,-3.738323772E-1
6.049854167E-1,6.214994553E-1,1.421179651E-1,-4.716714978E-1
6.149934167E-1,5.914503583E-1,1.235848497E-1,-4.845055515E-1
6.250014167E-1,5.497299630E-1,1.252918712E-1,-5.405639774E-1
6.350094167E-1,4.589952094E-1,1.388465211E-1,-6.408033800E-1
6.450174167E-1,3.413705362E-1,1.134513326E-1,-7.394716358E-1
6.550254167E-1,1.744327852E-1,5.223836683E-2,-7.775890499E-1
6.650334167E-1,-5.699157300E-2,-9.384240255E-2,-7.742935592E-1
6.750414167E-1,-2.905007833E-1,-1.951930685E-1,-8.087541246E-1
6.850494167E-1,-4.539551653E-1,-1.881895660E-1,-9.399884480E-1
6.950574167E-1,-5.225096392E-1,-1.399992266E-1,-1.126082518E0
7.050654167E-1,-5.575020089E-1,-8.038569354E-2,-1.214947917E0
7.150734167E-1,-4.652435806E-1,2.950578108E-3,-1.008011447E0
7.250814167E-1,-3.264840734E-1,8.234546095E-2,-7.590475291E-1
7.350894167E-1,-2.987283274E-1,1.243772936E-1,-5.902325660E-1
7.450974167E-1,-3.221535158E-1,1.806796946E-1,-6.047020859E-1
7.551054167E-1,-3.898832034E-1,3.023622257E-1,-7.191683489E-1
7.651134167E-1,-3.880101575E-1,5.031231592E-1,-8.037857455E-1
7.751214167E-1,-2.712174153E-1,7.311050742E-1,-7.341933542E-1
7.851294167E-1,-2.124834497E-1,8.875588772E-1,-6.753931689E-1
7.951374167E-1,-1.892280315E-1,1.040972055E0,-6.543864620E-1
8.051454167E-1,-1.997315860E-1,1.233841879E0,-6.093862903E-1
8.151534167E-1,-2.219926669E-1,1.342356407E0,-5.609719294E-1
8.251614167E-1,-2.324070513E-1,1.385985845E0,-4.357672548E-1
8.351694167E-1,-2.644742235E-1,1.372713543E0,-1.458301431E-1
8.451774167E-1,-2.271628480E-1,1.305600956E0,2.654320157E-1
8.551858333E-1,-1.264762613E-1,1.238670655E0,7.412228769E-1
8.651938333E-1,-6.005309746E-2,1.123205907E0,1.270656095E0
8.752018333E-1,-1.681989955E-2,9.583999414E-1,1.645198908E0
8.852098333E-1,-6.489788108E-2,7.817487592E-1,1.734039164E0
8.952178333E-1,-1.403147021E-1,7.048606507E-1,1.600045540E0
9.052258333E-1,-2.465909529E-1,6.688802478E-1,1.294718556E0
9.152338333E-1,-3.359178615E-1,7.029749968E-1,8.336837286E-1
9.252418333E-1,-4.198575658E-1,8.499216657E-1,2.728936476E-1
9.352498333E-1,-4.143971800E-1,1.029752637E0,-2.200219542E-1
9.452578333E-1,-4.227481368E-1,1.178915474E0,-5.844601947E-1
9.552658333E-1,-4.711893583E-1,1.293703041E0,-7.539575279E-1
9.652738333E-1,-5.017352495E-1,1.316330012E0,-7.109956956E-1
9.752818333E-1,-4.995694408E-1,1.380730222E0,-6.022637969E-1
9.852898333E-1,-5.741370086E-1,1.445240652E0,-6.474645281E-1
9.952978333E-1,-6.613237448E-1,1.524530796E0,-7.910066557E-1
1.005305833E0,-7.418771803E-1,1.584697183E0,-9.002244580E-1
1.015313833E0,-8.071386851E-1,1.658750562E0,-9.499445021E-1
1.025321833E0,-7.911235269E-1,1.681568736E0,-7.887110388E-1
1.035329833E0,-8.179572766E-1,1.725590084E0,-5.456288356E-1
1.045337833E0,-8.394979075E-1,1.730207191E0,-3.047668201E-1
1.055345833E0,-8.946648522E-1,1.647554021E0,2.657851875E-2
1.065353833E0,-9.013786253E-1,1.585225187E0,3.065794569E-1
1.075361833E0,-8.787734357E-1,1.590393248E0,4.753271770E-1
1.085369833E0,-8.411648756E-1,1.636690333E0,4.805955184E-1
1.095376833E0,-8.375764393E-1,1.654524487E0,3.767764503E-1
1.105384833E0,-8.223177646E-1,1.645399322E0,3.077641028E-1
1.115392833E0,-7.892578997E-1,1.505250041E0,4.452818441E-1
1.125400833E0,-7.803153142E-1,1.337713425E0,7.262101507E-1
1.135408833E0,-8.166368292E-1,1.219253806E0,9.463432020E-1
1.145416833E0,-7.716691095E-1,1.188875621E0,9.642099541E-1
1.155424833E0,-7.673110335E-1,1.217378604E0,1.000258039E0
1.165432833E0,-7.288340887E-1,1.266615961E0,8.717181122E-1
1.175440833E0,-6.787547332E-1,1.315938687E0,6.894604003E-1
1.185448833E0,-6.994805545E-1,1.322526745E0,5.912733704E-1
1.195456833E0,-7.379057515E-1,1.278932244E0,6.157954234E-1
1.205464833E0,-7.264852622E-1,1.153069757E0,7.741058636E-1
1.215472833E0,-5.631020701E-1,8.673136970E-1,1.149028162E0
1.225480833E0,-4.197323623E-1,5.074871555E-1,1.659884191E0
1.235488833E0,-1.606679827E-1,2.271660092E-1,2.223034208E0
1.245496833E0,8.560922141E-2,1.571201663E-2,2.826638771E0
1.255504833E0,2.003864741E-1,-3.248585109E-2,2.956872051E0
1.265512833E0,2.616794919E-1,6.496016306E-2,2.571292033E0
1.275520833E0,3.497899055E-1,2.749634523E-1,2.110105178E0
1.285528833E0,4.706320821E-1,5.301243585E-1,1.740588630E0
1.295536833E0,5.690334857E-1,7.167248706E-1,1.554581684E0
1.305544833E0,6.807711455E-1,7.494320022E-1,1.527466975E0
1.315552833E0,7.518941186E-1,6.503157766E-1,1.713109640E0
1.325560833E0,7.269452919E-1,3.762627724E-1,1.961399959E0
1.335568833E0,5.860967938E-1,-5.058243535E-2,1.989589970E0
1.345576833E0,3.556917926E-1,-4.297194431E-1,1.683764804E0
1.355584833E0,3.007230319E-2,-7.356210250E-1,9.351416910E-1
1.365592833E0,-2.301019692E-1,-9.454234350E-1,-5.772371292E-2
1.375600833E0,-3.597729664E-1,-1.021271104E0,-1.087681514E0
1.385608833E0,-3.798639263E-1,-9.599879721E-1,-1.955902991E0
1.395616833E0,-2.875142448E-1,-8.906312236E-1,-2.588133768E0
1.405624833E0,-2.071669237E-1,-8.436848793E-1,-3.021384382E0
1.415632833E0,-1.448654987E-1,-7.302988894E-1,-3.248476204E0
1.425640833E0,-8.452767838E-2,-6.845214035E-1,-3.227178306E0
1.435648833E0,1.425964867E-1,-6.532576570E-1,-2.951354619E0
1.445655833E0,4.676083773E-1,-5.967435137E-1,-2.478959236E0
1.455663833E0,7.275188307E-1,-5.830221817E-1,-1.974309441E0
1.465671833E0,9.347347248E-1,-6.042131124E-1,-1.377364272E0
1.475679833E0,1.040611720E0,-7.193819185E-1,-7.380554402E-1
1.485687833E0,1.119783166E0,-9.540520249E-1,-4.936160982E-2
1.495695833E0,1.112718195E0,-1.212408179E0,5.802589703E-1
1.505703833E0,1.013096551E0,-1.462239969E0,1.020166638E0
1.515711833E0,7.633487409E-1,-1.548080457E0,1.127525026E0
1.525719833E0,5.583242371E-1,-1.331781864E0,7.950979525E-1
1.535727833E0,4.612132410E-1,-1.128175090E0,3.186165351E-1
1.545735833E0,4.322500084E-1,-8.910199173E-1,3.239298999E-2
1.555743833E0,3.394582774E-1,-6.912780073E-1,-1.619655347E-1
1.565751833E0,2.694084147E-1,-5.144561595E-1,-2.866006905E-1
