"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
8.072018623E-3,4.290008560E1,1.304216038E2,5.110853187E1,NaN,NaN,2.811721870E1,3.000000000E1
3.780090809E-2,4.290008560E1,1.304216040E2,5.110853187E1,NaN,NaN,3.713001421E1,3.000064584E1
8.431409597E-1,4.290009293E1,1.304216176E2,5.121279660E1,NaN,NaN,2.289649498E1,3.000000000E1
7.120487928E0,4.290007152E1,1.304216175E2,5.126986721E1,NaN,NaN,2.147963761E1,3.000000000E1
1.272429192E1,4.290005035E1,1.304216406E2,5.147310946E1,NaN,NaN,2.437572378E1,3.000000000E1
1.871974099E1,4.290005439E1,1.304216264E2,5.143750850E1,NaN,NaN,2.537849899E1,3.000000000E1
2.489182198E1,4.290003839E1,1.304216724E2,5.156782363E1,NaN,NaN,2.060967149E1,3.000000000E1
3.570958996E1,4.289998197E1,1.304216922E2,5.194528783E1,NaN,NaN,2.695406384E1,3.000000000E1
4.172508991E1,4.289995042E1,1.304217295E2,5.193184180E1,NaN,NaN,2.609616988E1,3.000000000E1
4.772565794E1,4.289995964E1,1.304217188E2,5.179264690E1,NaN,NaN,2.746615415E1,3.000000000E1
5.372449899E1,4.290003746E1,1.304217504E2,5.160435662E1,NaN,NaN,2.826955743E1,3.000000000E1
5.972534001E1,4.290006329E1,1.304217489E2,5.162347552E1,NaN,NaN,2.505934674E1,3.000000000E1
6.572209895E1,4.290008673E1,1.304217507E2,5.162986358E1,NaN,NaN,2.542137392E1,3.000000000E1
7.172412193E1,4.290010075E1,1.304217547E2,5.169760920E1,NaN,NaN,2.385077008E1,3.000000000E1
7.772588801E1,4.290010655E1,1.304217476E2,5.169938678E1,NaN,NaN,2.381833201E1,3.000000000E1
8.371440697E1,4.289999847E1,1.304217219E2,5.189640257E1,NaN,NaN,2.845026283E1,3.000000000E1
8.988505292E1,4.289998569E1,1.304217244E2,5.194983686E1,NaN,NaN,2.625480112E1,3.000000000E1
9.588852894E1,4.290000178E1,1.304216976E2,5.178628903E1,NaN,NaN,2.374509318E1,3.000000000E1
1.017155499E2,4.289996826E1,1.304216628E2,5.167480566E1,NaN,NaN,2.679883965E1,3.000000000E1
1.074272710E2,4.289996775E1,1.304216630E2,5.167599012E1,NaN,NaN,3.241575054E1,3.000033218E1
1.078818170E2,4.289995250E1,1.304216216E2,5.163542788E1,NaN,NaN,2.339892888E1,3.000000000E1
1.098676920E2,4.289995278E1,1.304216209E2,5.163363497E1,NaN,NaN,2.555275551E1,3.000009077E1
1.098742629E2,4.289995278E1,1.304216209E2,5.163363497E1,NaN,NaN,2.555278280E1,3.000009077E1
1.138819259E2,4.290002924E1,1.304216607E2,5.165054280E1,NaN,NaN,2.492054084E1,3.000000000E1
1.202979729E2,4.290001995E1,1.304216321E2,5.144643672E1,NaN,NaN,1.893486775E1,3.000000000E1
1.267132269E2,4.289999960E1,1.304216388E2,5.138819706E1,NaN,NaN,1.733530797E1,3.000000000E1
1.271186210E2,4.289999912E1,1.304216143E2,5.153105726E1,NaN,NaN,1.653358462E1,3.000000000E1
1.327098199E2,4.289998575E1,1.304216128E2,5.145640011E1,NaN,NaN,1.606988342E1,3.000000000E1
1.362822877E2,4.289997520E1,1.304216554E2,5.160436381E1,0.000000000E0,NaN,9.427540043E0,4.179831696E1
1.372822723E2,4.289997539E1,1.304216593E2,5.134194916E1,0.000000000E0,NaN,8.090954002E0,3.556407928E1
1.393007360E2,4.289997999E1,1.304216293E2,5.142629871E1,0.000000000E0,NaN,9.592426175E0,3.000000017E1
1.402822268E2,4.289998368E1,1.304216254E2,5.131046014E1,NaN,NaN,9.592430100E0,4.234509277E1
1.412822118E2,4.289998673E1,1.304216226E2,5.131043177E1,NaN,NaN,9.592434164E0,2.147659607E2
1.422821963E2,4.289999224E1,1.304216238E2,5.131042893E1,NaN,NaN,8.192207661E0,4.290574265E1
1.432843242E2,4.289999484E1,1.304216204E2,5.131042865E1,0.000000000E0,NaN,8.202425741E0,5.462535858E1
1.442843320E2,4.289999652E1,1.304216221E2,5.131042862E1,NaN,NaN,9.110737010E0,6.199986267E1
1.452843165E2,4.289999417E1,1.304216310E2,5.131042862E1,0.000000000E0,NaN,8.941891658E0,5.396200180E1
1.462847661E2,4.289999904E1,1.304216285E2,5.131042862E1,NaN,NaN,9.934293038E0,9.180328369E1
1.472852238E2,4.290000331E1,1.304216282E2,5.131042862E1,0.000000000E0,NaN,1.012277140E1,3.529602661E2
1.483032346E2,4.290000355E1,1.304216282E2,5.131042866E1,0.000000000E0,NaN,1.176898719E1,3.529602661E2
1.532876080E2,4.290001283E1,1.304216176E2,5.131042862E1,NaN,NaN,1.557557617E1,1.155786514E1
1.542878940E2,4.290001231E1,1.304216196E2,5.131042862E1,0.000000000E0,NaN,1.652508836E1,1.440006866E2
1.552881848E2,4.290001243E1,1.304216198E2,5.131042866E1,0.000000000E0,NaN,1.730779880E1,1.440006866E2
1.562884554E2,4.290001054E1,1.304216217E2,5.131042866E1,0.000000000E0,NaN,1.816057468E1,8.567730713E1
1.572887028E2,4.290001896E1,1.304216327E2,5.131042866E1,0.000000000E0,NaN,1.652540153E1,5.820736313E1
1.582889200E2,4.290001864E1,1.304216319E2,5.131042866E1,0.000000000E0,NaN,1.738473348E1,5.406359863E1
1.592891232E2,4.290001834E1,1.304216271E2,5.131042866E1,0.000000000E0,NaN,1.818454169E1,7.445095062E1
1.602893201E2,4.290001791E1,1.304216183E2,5.131042866E1,0.000000000E0,NaN,1.855094739E1,4.272231674E1
1.612894963E2,4.290001389E1,1.304215958E2,5.128093631E1,0.000000000E0,NaN,1.759135742E1,3.000000000E0
1.626137097E2,4.290001269E1,1.304216093E2,5.165194377E1,4.384332299E-1,NaN,1.757728797E1,3.000000000E0
1.636138613E2,4.290001368E1,1.304215671E2,5.165194381E1,4.384332299E-1,NaN,1.544342759E1,3.000000000E0
1.646140019E2,4.290001361E1,1.304215736E2,5.174417272E1,4.525669813E-1,NaN,1.619924692E1,3.000000000E0
1.656141325E2,4.290001321E1,1.304215745E2,5.174417272E1,0.000000000E0,3.599999841E2,1.651724106E1,3.000000000E0
1.666142558E2,4.290001575E1,1.304215865E2,5.173179495E1,7.253213525E-1,2.129135263E-15,1.640369892E1,3.000000000E0
1.676143695E2,4.290001566E1,1.304216000E2,5.165822195E1,9.219394326E-1,3.600000000E2,1.619458165E1,3.000000000E0
1.686144761E2,4.290000058E1,1.304213887E2,5.023115468E1,1.330170421E-1,NaN,9.817373999E0,3.000000000E0
1.696145740E2,4.290000500E1,1.304213642E2,5.022807977E1,3.588996890E-1,NaN,7.274156328E0,3.000000000E0
1.706146668E2,4.290000788E1,1.304213630E2,4.988096273E1,1.155099777E0,6.392817998E1,7.063931287E0,3.000000000E0
