"Time (s)","X (µT)","Y (µT)","Z (µT)"
8.580583337E-3,-4.107614136E1,2.944442749E0,-4.088696289E1
1.858858333E-2,-4.094912720E1,3.019958496E0,-4.105291748E1
2.859658333E-2,-4.086976624E1,3.041976929E0,-4.122851562E1
3.860429167E-2,-4.090266418E1,3.312088013E0,-4.068371582E1
4.861229166E-2,-4.097254944E1,3.531448364E0,-4.073480225E1
5.862029166E-2,-4.097795105E1,3.611404419E0,-4.138244629E1
6.862829167E-2,-4.097164917E1,3.785827637E0,-4.095495605E1
7.863629167E-2,-4.104512024E1,3.858489990E0,-4.162084961E1
8.864429167E-2,-4.120561218E1,4.022537231E0,-4.148498535E1
9.865229166E-2,-4.139930725E1,3.992294312E0,-4.099700928E1
1.086602917E-1,-4.144273376E1,3.966232300E0,-4.145690918E1
1.186682917E-1,-4.144093323E1,3.952255249E0,-4.097290039E1
1.286762917E-1,-4.150494385E1,4.098632812E0,-4.125402832E1
1.386842917E-1,-4.148249817E1,4.079010010E0,-4.123486328E1
1.486922917E-1,-4.154150391E1,4.052673340E0,-4.075183105E1
1.587002917E-1,-4.162579346E1,3.972381592E0,-4.122888184E1
1.687082917E-1,-4.156813049E1,4.009246826E0,-4.088690186E1
1.787162917E-1,-4.148916626E1,3.986480713E0,-4.099169922E1
1.887242917E-1,-4.148916626E1,3.986480713E0,-4.099169922E1
1.987322917E-1,-4.140974426E1,4.106506348E0,-4.167846680E1
2.087402917E-1,-4.145777893E1,4.287170410E0,-4.113427734E1
2.187482917E-1,-4.150991821E1,4.435089111E0,-4.170111084E1
2.287562917E-1,-4.135868835E1,4.610198975E0,-4.189031982E1
2.387642917E-1,-4.141183472E1,4.637756348E0,-4.150665283E1
2.487722917E-1,-4.114309692E1,4.796752930E0,-4.189776611E1
2.587802917E-1,-4.095382690E1,4.765136719E0,-4.155462646E1
2.687882917E-1,-4.112649536E1,4.739227295E0,-4.185986328E1
2.787962917E-1,-4.113182068E1,4.828674316E0,-4.217504883E1
2.888042917E-1,-4.088027954E1,4.762802124E0,-4.179455566E1
2.988122917E-1,-4.090408325E1,4.943511963E0,-4.197222900E1
3.088202917E-1,-4.100567627E1,5.089416504E0,-4.137048340E1
3.188282917E-1,-4.089324951E1,5.152221680E0,-4.140429688E1
3.288362917E-1,-4.088198853E1,5.308303833E0,-4.215148926E1
3.388442917E-1,-4.064204407E1,5.314178467E0,-4.158856201E1
3.488522917E-1,-4.049586487E1,5.445556641E0,-4.248675537E1
3.588602917E-1,-4.044422913E1,5.489196777E0,-4.305401611E1
