"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-2.096374999E-3,8.071215820E-1,7.545808411E-1,9.556876373E0
7.911624998E-3,8.912466431E-1,8.460406494E-1,9.395362244E0
1.791862500E-2,9.044192505E-1,1.008153534E0,9.430688782E0
2.792562501E-2,8.741821289E-1,1.218615875E0,9.589358826E0
3.793362500E-2,9.114546204E-1,1.535207520E0,9.832453308E0
4.794062501E-2,8.795709229E-1,1.688788147E0,1.009994705E1
5.794762500E-2,9.029223633E-1,1.710343323E0,1.076501404E1
6.795562500E-2,6.125262451E-1,1.501826935E0,1.120674545E1
7.796262500E-2,6.242019653E-2,1.110091553E0,1.119941071E1
8.796962500E-2,-2.716850281E-1,8.339158630E-1,1.116303635E1
9.797762500E-2,-4.595443726E-2,7.866142273E-1,1.155013138E1
1.079846250E-1,1.287322998E-1,1.121168518E0,1.103699844E1
1.179916250E-1,2.924917603E-1,1.400487671E0,1.056996964E1
1.279996250E-1,4.932243347E-1,1.456022186E0,1.021850052E1
1.380066250E-1,6.167175293E-1,1.601369934E0,9.909542999E0
1.480136250E-1,7.698490906E-1,1.736987915E0,9.639354858E0
1.580216250E-1,6.730004883E-1,1.688039703E0,9.494905243E0
1.680286250E-1,5.749543762E-1,1.527274017E0,9.334888000E0
1.780356250E-1,5.766009521E-1,1.515448608E0,9.167536011E0
1.880436250E-1,5.114863586E-1,1.494342499E0,9.018745422E0
1.980506250E-1,4.734654236E-1,1.440005493E0,8.927285614E0
2.080576250E-1,4.391867065E-1,1.367406464E0,8.942703552E0
2.180656250E-1,4.110452271E-1,1.296004944E0,9.066496124E0
2.280726250E-1,3.767665100E-1,1.198856964E0,9.116192780E0
2.380796250E-1,3.496728516E-1,1.190025330E0,8.957672424E0
2.480876250E-1,3.673361206E-1,1.304237823E0,8.711284790E0
2.580946250E-1,2.577639771E-1,1.335672455E0,8.435707855E0
2.681026250E-1,8.906478882E-2,1.337019653E0,8.179590454E0
2.781096250E-1,-4.191284180E-3,1.294657745E0,8.050259399E0
2.881166250E-1,-7.903564453E-2,1.240620117E0,8.122858429E0
2.981246250E-1,-2.023791504E-1,1.157692566E0,8.347990265E0
3.081316250E-1,-1.845661926E-1,1.045126648E0,8.713979187E0
3.181386250E-1,-6.825805664E-2,1.033151550E0,9.121731262E0
3.281466250E-1,-1.137634277E-2,1.056652679E0,9.363777924E0
3.381536250E-1,1.811233521E-2,1.086440735E0,9.552685089E0
3.481606250E-1,4.954696655E-2,1.143023071E0,9.626032562E0
3.581686250E-1,9.879455566E-3,1.182840271E0,9.576635284E0
3.681756250E-1,5.194198608E-2,1.204395447E0,9.549990692E0
3.781826250E-1,1.270857239E-1,1.214873657E0,9.676777039E0
3.881906250E-1,1.513352966E-1,1.227896576E0,9.805509338E0
3.981976250E-1,1.348695374E-1,1.242266693E0,9.898466034E0
4.082046250E-1,1.579216003E-1,1.209335175E0,1.013781830E1
4.182126250E-1,1.210981750E-1,1.221609650E0,1.022912842E1
4.282196250E-1,8.981323242E-2,1.312021637E0,1.002899460E1
4.382266250E-1,2.260299683E-2,1.390009460E0,9.737251282E0
4.482346250E-1,-1.207987976E-1,1.569336548E0,9.378597107E0
4.582406667E-1,-2.968327332E-1,1.717378693E0,9.043593750E0
4.682476667E-1,-4.101470947E-1,1.753154297E0,8.807983704E0
4.782556667E-1,-4.805007935E-1,1.844763794E0,8.579558716E0
4.882626667E-1,-4.658312988E-1,1.947599945E0,8.432115326E0
4.982696667E-1,-3.403921509E-1,2.063309326E0,8.497978363E0
5.082776667E-1,-2.100132751E-1,2.116897888E0,8.737031250E0
5.182846667E-1,-1.086740112E-1,2.113305359E0,9.015003204E0
5.282916667E-1,-5.763015747E-2,2.149080963E0,9.298363953E0
