"Time (s)","X (hPa)"
-5.522067084E-1,1.002605743E3
4.529262916E-1,1.002608490E3
1.458076292E0,1.002611160E3
2.463190292E0,1.002614899E3
3.468350292E0,1.002614899E3
3.820230292E0,1.002611847E3
4.892410292E0,1.002611084E3
5.964579292E0,1.002608490E3
7.036776292E0,1.002605743E3
8.108958292E0,1.002603989E3
9.181177292E0,1.002603989E3
1.025336329E1,1.002604980E3
1.132551229E1,1.002605667E3
1.239765629E1,1.002608490E3
1.346983329E1,1.002611084E3
1.454203829E1,1.002613754E3
1.561421429E1,1.002616730E3
1.668639029E1,1.002619247E3
1.775855529E1,1.002620163E3
1.883075029E1,1.002620163E3
1.990288429E1,1.002617416E3
2.097499829E1,1.002614822E3
2.204709829E1,1.002612915E3
2.311923729E1,1.002610397E3
2.419137929E1,1.002609863E3
2.526348729E1,1.002609863E3
2.633558529E1,1.002610703E3
2.740774229E1,1.002612381E3
2.847991129E1,1.002615662E3
2.955210729E1,1.002618256E3
3.062431929E1,1.002621231E3
3.169649029E1,1.002624054E3
3.276866229E1,1.002624054E3
3.384083129E1,1.002620926E3
3.491296129E1,1.002618713E3
3.598508029E1,1.002616653E3
3.705721429E1,1.002613449E3
3.812937229E1,1.002613449E3
3.920153229E1,1.002613831E3
4.027368029E1,1.002614822E3
4.134580329E1,1.002617340E3
4.241793829E1,1.002619781E3
4.349008429E1,1.002622299E3
4.456227229E1,1.002624664E3
4.563445729E1,1.002627335E3
4.670658929E1,1.002627335E3
4.777874229E1,1.002625885E3
4.885091129E1,1.002623215E3
4.992304129E1,1.002620621E3
5.099514729E1,1.002618103E3
5.206727129E1,1.002615433E3
5.313944729E1,1.002615433E3
5.421165029E1,1.002616348E3
5.528380429E1,1.002617035E3
5.635596829E1,1.002620392E3
5.742811229E1,1.002623062E3
5.850022629E1,1.002625580E3
5.957234229E1,1.002627869E3
6.064444929E1,1.002629547E3
6.171655729E1,1.002629776E3
6.278867029E1,1.002629547E3
6.386085829E1,1.002627716E3
6.493299029E1,1.002625122E3
6.600509029E1,1.002623291E3
6.707723129E1,1.002621155E3
6.814933929E1,1.002619019E3
6.922152029E1,1.002619019E3
7.029370729E1,1.002619858E3
7.136588029E1,1.002621155E3
7.243804729E1,1.002621994E3
7.351021129E1,1.002622528E3
7.458238729E1,1.002622757E3
7.565454329E1,1.002622757E3
7.672672029E1,1.002621460E3
7.779888229E1,1.002620316E3
7.887108529E1,1.002619629E3
7.994332629E1,1.002618713E3
8.101550729E1,1.002617798E3
8.208766229E1,1.002617569E3
8.315988029E1,1.002617340E3
8.423206929E1,1.002617416E3
8.530426929E1,1.002617416E3
8.637648929E1,1.002618713E3
8.744870029E1,1.002621918E3
8.852091329E1,1.002624664E3
8.959310029E1,1.002627335E3
9.066530129E1,1.002628708E3
9.173745329E1,1.002630920E3
9.280963929E1,1.002631912E3
9.388184229E1,1.002632599E3
9.495408929E1,1.002634659E3
9.602633029E1,1.002637024E3
9.709858929E1,1.002637100E3
9.817082029E1,1.002637253E3
9.924306029E1,1.002637100E3
1.003153043E2,1.002636948E3
1.013875313E2,1.002636337E3
1.024597563E2,1.002636185E3
1.035319603E2,1.002635651E3
1.046041543E2,1.002634583E3
1.056763593E2,1.002633286E3
1.067485573E2,1.002631454E3
1.078207873E2,1.002631302E3
1.088930433E2,1.002631149E3
1.099652653E2,1.002631073E3
1.110374783E2,1.002629395E3
1.121096993E2,1.002627716E3
1.131819023E2,1.002625427E3
1.142540923E2,1.002622833E3
1.153263013E2,1.002620468E3
1.163985163E2,1.002620392E3
1.174707573E2,1.002620392E3
1.185429793E2,1.002621841E3
1.196152003E2,1.002623291E3
1.206874123E2,1.002624130E3
1.217596423E2,1.002625885E3
1.228318773E2,1.002625885E3
1.239041493E2,1.002625275E3
1.249763973E2,1.002624817E3
1.260486113E2,1.002624283E3
1.271208293E2,1.002623367E3
1.281930693E2,1.002623215E3
1.292652963E2,1.002623215E3
1.303374673E2,1.002623596E3
1.314096573E2,1.002625427E3
1.324818413E2,1.002627487E3
1.335539923E2,1.002629547E3
1.346262293E2,1.002630920E3
1.356984413E2,1.002631073E3
1.367707043E2,1.002631073E3
1.378429573E2,1.002631454E3
1.389151893E2,1.002631760E3
1.399874453E2,1.002632294E3
1.410596583E2,1.002634583E3
1.421319553E2,1.002636414E3
1.432041783E2,1.002636490E3
1.442763783E2,1.002636566E3
