"Time (s)","X (µT)","Y (µT)","Z (µT)"
9.843583335E-3,-3.732109070E1,7.008823395E0,-3.858435059E1
1.985158332E-2,-3.743739319E1,7.036266327E0,-3.811737061E1
2.985858332E-2,-3.739701843E1,7.143852234E0,-3.819952393E1
3.986658333E-2,-3.762682343E1,7.346298218E0,-3.851678467E1
4.987458332E-2,-3.759724426E1,7.401676178E0,-3.793096924E1
5.988158332E-2,-3.745252228E1,7.480587006E0,-3.829711914E1
6.988958333E-2,-3.718765259E1,7.468944550E0,-3.773693848E1
7.989758332E-2,-3.724165344E1,7.409915924E0,-3.812646484E1
8.990458332E-2,-3.724535370E1,7.471141815E0,-3.846173096E1
9.991258333E-2,-3.720256805E1,7.362171173E0,-3.824487305E1
1.099205833E-1,-3.720256805E1,7.362171173E0,-3.824487305E1
1.199275833E-1,-3.718030548E1,7.406063080E0,-3.881079102E1
1.299355833E-1,-3.723052216E1,7.233825684E0,-3.868933105E1
1.399435833E-1,-3.714509964E1,7.279510498E0,-3.847552490E1
1.499505833E-1,-3.718093491E1,7.190166473E0,-3.911358643E1
1.599585833E-1,-3.722232056E1,7.254215240E0,-3.871685791E1
1.699665833E-1,-3.718185425E1,7.188861847E0,-3.936517334E1
1.799735833E-1,-3.716457367E1,7.230190277E0,-3.924102783E1
1.899815833E-1,-3.727165222E1,7.247684479E0,-3.867883301E1
1.999895833E-1,-3.732467270E1,7.246242523E0,-3.911267090E1
2.099965833E-1,-3.737663651E1,7.430271149E0,-3.868389893E1
2.200045833E-1,-3.738650131E1,7.504173279E0,-3.868963623E1
2.300125833E-1,-3.731089783E1,7.714214325E0,-3.901464844E1
2.400195833E-1,-3.741452408E1,7.809986115E0,-3.848693848E1
2.500275833E-1,-3.761263657E1,7.933597565E0,-3.902752686E1
2.600345833E-1,-3.755856323E1,8.070373535E0,-3.867706299E1
2.700425833E-1,-3.746535110E1,8.220417023E0,-3.825726318E1
2.800507917E-1,-3.761986542E1,8.451770782E0,-3.886523438E1
2.900577917E-1,-3.754631805E1,8.558822632E0,-3.861328125E1
3.000657917E-1,-3.772118759E1,8.785812378E0,-3.910491943E1
3.100737917E-1,-3.748743439E1,9.064968109E0,-3.920782471E1
3.200807917E-1,-3.740297318E1,9.362007141E0,-3.835003662E1
3.300887917E-1,-3.739351654E1,9.528091431E0,-3.875732422E1
3.400967917E-1,-3.739554596E1,9.652050018E0,-3.856207275E1
3.501037917E-1,-3.723799896E1,9.820922852E0,-3.900451660E1
3.601117917E-1,-3.720632553E1,1.006133652E1,-3.884094238E1
3.701197917E-1,-3.728353500E1,1.028182220E1,-3.810754395E1
3.801267917E-1,-3.730318451E1,1.051736069E1,-3.850567627E1
3.901347917E-1,-3.730339813E1,1.065819168E1,-3.810211182E1
4.001427917E-1,-3.727129745E1,1.095512390E1,-3.760308838E1
4.101497917E-1,-3.750919342E1,1.111635208E1,-3.840582275E1
4.201577917E-1,-3.751213455E1,1.125804901E1,-3.799902344E1
4.301657917E-1,-3.734465790E1,1.152315903E1,-3.835321045E1
4.401727917E-1,-3.746036148E1,1.154817963E1,-3.838702393E1
4.501807917E-1,-3.734773636E1,1.166676712E1,-3.795666504E1
4.601887917E-1,-3.708394623E1,1.160650635E1,-3.852673340E1
4.701957917E-1,-3.700032425E1,1.182522964E1,-3.802960205E1
4.802037917E-1,-3.699393463E1,1.197766113E1,-3.882537842E1
4.902117916E-1,-3.683850861E1,1.213599014E1,-3.889385986E1
5.002187917E-1,-3.658410645E1,1.224387360E1,-3.848724365E1
5.102267917E-1,-3.658410645E1,1.224387360E1,-3.848724365E1
5.202347916E-1,-3.651438904E1,1.234834671E1,-3.901757812E1
5.302417917E-1,-3.639837646E1,1.243390656E1,-3.877844238E1
5.402497917E-1,-3.634736633E1,1.248857117E1,-3.853271484E1
5.502567917E-1,-3.605914307E1,1.238782883E1,-3.911584473E1
5.602647917E-1,-3.624759674E1,1.245227051E1,-3.881311035E1
5.702727917E-1,-3.613354492E1,1.256655121E1,-3.909057617E1
