"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.843583335E-3,-3.633460903E-1,8.786586293E-2,-9.169767308E-1
1.985158332E-2,-3.359354397E-1,3.070547625E-1,-1.005488373E0
2.985858332E-2,-1.226452569E-1,5.475088616E-1,-6.069076556E-1
3.986658333E-2,1.754397305E-1,7.475649863E-1,-5.558070838E-2
4.987458332E-2,9.085860495E-1,9.637579644E-1,5.690358245E-1
5.988158332E-2,1.151128774E0,1.215209872E0,8.750539488E-1
6.988958333E-2,1.004836701E0,1.155266337E0,7.181515181E-1
7.989758332E-2,7.712766883E-1,8.476218096E-1,5.295741355E-1
8.990458332E-2,4.555738208E-1,5.995171405E-1,2.825111479E-1
9.991258333E-2,2.798173356E-1,3.056798263E-1,1.885785520E-2
1.099205833E-1,2.240898804E-2,1.742510099E-1,-4.777993798E-2
1.199275833E-1,-1.160544491E-1,9.708017944E-2,-6.798089862E-2
1.299355833E-1,-9.251276398E-2,3.964768527E-2,-1.671426594E-2
1.399435833E-1,-4.135222172E-2,1.460171626E-1,-7.733878255E-2
1.499505833E-1,3.808916476E-2,1.844067281E-1,-3.594575822E-1
1.599585833E-1,-1.249200979E-2,2.749586466E-1,-6.536976600E-1
1.699665833E-1,-7.013693148E-2,4.238663437E-1,-9.888974833E-1
1.799735833E-1,-7.103968676E-2,4.842208651E-1,-1.249576882E0
1.899815833E-1,-1.145505726E-1,5.266461423E-1,-1.341475232E0
1.999895833E-1,-8.620965737E-2,5.701928058E-1,-1.245532363E0
2.099965833E-1,2.529359311E-3,6.104446363E-1,-9.749688309E-1
2.200045833E-1,1.978123105E-2,6.303265583E-1,-6.217443806E-1
2.300125833E-1,-1.427329552E-2,5.932218088E-1,-3.510837847E-1
2.400195833E-1,-1.605007706E-2,6.654023239E-1,-3.220014882E-1
2.500275833E-1,-2.193239885E-2,8.013769850E-1,-5.143573415E-1
2.600345833E-1,-4.742047126E-2,9.001903249E-1,-7.911007959E-1
2.700425833E-1,-6.945072418E-2,1.068772423E0,-1.017835938E0
2.800507917E-1,-1.852035391E-1,1.183925003E0,-1.071359596E0
2.900577917E-1,-3.487261143E-1,1.243511858E0,-9.749565518E-1
3.000657917E-1,-4.813977563E-1,1.209865956E0,-5.771646237E-1
3.100737917E-1,-5.702177661E-1,1.135087230E0,-2.286325639E-1
3.200807917E-1,-5.769194427E-1,1.163879066E0,-9.205739379E-2
3.300887917E-1,-6.927830806E-1,1.249340801E0,-1.209069711E-1
3.400967917E-1,-7.787318151E-1,1.412939755E0,-2.869345665E-1
3.501037917E-1,-7.231376582E-1,1.702671630E0,-4.944054723E-1
3.601117917E-1,-5.951885198E-1,1.997672430E0,-6.073023427E-1
3.701197917E-1,-5.137546398E-1,2.102000937E0,-6.455238372E-1
3.801267917E-1,-5.548247516E-1,2.114678139E0,-6.130536640E-1
3.901347917E-1,-5.796604712E-1,2.157163862E0,-5.156554234E-1
4.001427917E-1,-5.240818824E-1,2.071804307E0,-2.173544544E-1
4.101497917E-1,-4.654556518E-1,1.947315039E0,2.255621910E-1
4.201577917E-1,-3.317642187E-1,1.999174726E0,6.951988578E-1
4.301657917E-1,-1.221455941E-1,2.133643583E0,9.966976690E-1
4.401727917E-1,1.050958350E-1,2.319910438E0,1.140900532E0
4.501807917E-1,1.476025072E-1,2.448705596E0,1.012123209E0
4.601887917E-1,3.503002943E-3,2.437334369E0,6.368144095E-1
