"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.258462500E-2,3.039410105E-1,4.003915270E-1,-3.222535032E-1
2.259262500E-2,3.945441652E-1,5.288269710E-1,-2.296529031E-1
3.260062501E-2,4.290356844E-1,6.583790870E-1,-5.766114771E-2
4.260862501E-2,4.759555335E-1,7.901365900E-1,9.103062272E-2
5.261762500E-2,3.927616050E-1,9.436501206E-1,2.632410640E-1
6.262562501E-2,2.033150521E-1,9.766778990E-1,5.854138756E-1
7.263362501E-2,1.222612411E-1,9.514079140E-1,8.132564807E-1
8.264162501E-2,-9.920980847E-2,9.332159105E-1,6.808082753E-1
9.264962500E-2,-7.565221167E-1,4.936894807E-1,-1.090061331E-1
1.026586250E-1,-7.435629326E-1,5.137925005E-1,-3.241345525E-1
1.126666250E-1,-4.901894471E-1,8.086493133E-1,-2.301236039E-1
1.226746250E-1,-3.366876474E-1,8.593655037E-1,-1.522006845E-1
1.326826250E-1,-1.525421437E-1,9.093209714E-1,-2.256440520E-2
1.426906250E-1,3.970035589E-2,9.332665620E-1,1.509657526E-1
1.526996250E-1,2.373539967E-1,9.520745697E-1,2.006179690E-1
1.627076250E-1,4.724121208E-1,1.102896627E0,1.883680522E-1
1.727156250E-1,7.017090746E-1,1.205356217E0,2.898499882E-1
1.827236250E-1,7.718808518E-1,1.147353081E0,2.564723271E-1
1.927316250E-1,7.218102671E-1,1.108914435E0,2.151143861E-1
2.027396250E-1,6.501467921E-1,1.103746008E0,8.014369190E-2
2.127486250E-1,6.131783558E-1,1.084173696E0,-7.457363427E-2
2.227566250E-1,5.460970879E-1,1.213938322E0,-3.701749438E-1
2.327646250E-1,5.217319961E-1,1.232982923E0,-6.111416245E-1
2.427726250E-1,4.038177396E-1,1.253300974E0,-7.334823328E-1
2.527806250E-1,3.510917881E-1,1.209174376E0,-7.967398506E-1
2.627896250E-1,2.219546417E-1,1.169221813E0,-6.135764050E-1
2.727976250E-1,1.530595492E-2,9.417424665E-1,-4.004518265E-1
2.828056250E-1,-2.038428912E-1,7.955758893E-1,-3.243508995E-1
2.928136250E-1,-3.004953559E-1,7.869915920E-1,-4.128210264E-1
3.028216250E-1,-3.890722677E-1,8.378844414E-1,-5.165061933E-1
3.128306250E-1,-3.814711066E-1,9.514630971E-1,-6.274974561E-1
3.228386250E-1,-3.378825259E-1,1.062376957E0,-6.143546695E-1
3.328466250E-1,-3.014873726E-1,1.162902216E0,-5.393395704E-1
3.428546250E-1,-1.691908294E-1,1.246349804E0,-3.080009151E-1
3.528626250E-1,-1.719179708E-1,1.144843310E0,8.424960673E-2
3.628716250E-1,-2.774957717E-1,1.021878265E0,3.956366444E-1
3.728796250E-1,-2.604498590E-1,9.697825699E-1,5.664729899E-1
3.828876250E-1,-1.863946170E-1,9.542461525E-1,5.846858972E-1
3.928956250E-1,-1.480951717E-1,9.745883234E-1,6.148376495E-1
4.029036250E-1,-1.367819423E-1,1.078453146E0,4.042753208E-1
4.129126250E-1,-1.269256563E-1,1.252550484E0,1.933147967E-2
4.229181667E-1,-5.632524166E-2,1.510564722E0,-4.152189696E-1
4.329261667E-1,-9.774896387E-2,1.697877059E0,-7.685831684E-1
4.429341667E-1,-1.883415936E-1,1.864771212E0,-9.952510679E-1
4.529421667E-1,-2.752776305E-1,1.950833455E0,-1.112966629E0
4.629501667E-1,-4.126747364E-1,1.900807894E0,-1.163249175E0
4.729591667E-1,-4.965057191E-1,1.906395932E0,-9.950733125E-1
4.829671667E-1,-4.500245938E-1,1.845745249E0,-6.606733882E-1
4.929751667E-1,-3.171767678E-1,1.787549958E0,-3.278077734E-1
5.029831667E-1,-2.041744649E-1,1.756065626E0,-3.285258114E-2
5.129911667E-1,-1.188753560E-1,1.726216759E0,9.793443024E-2
5.230001667E-1,-8.288117554E-2,1.752388750E0,5.016443253E-2
5.330081667E-1,2.973937735E-2,1.841848665E0,4.107142746E-2
5.430161667E-1,7.135444969E-2,1.895641148E0,1.681454569E-1
5.530241667E-1,-2.290230118E-2,1.853026641E0,2.351908010E-1
5.630321667E-1,-2.293277613E-1,1.728786172E0,3.539611995E-1
5.730411667E-1,-4.218976228E-1,1.591037173E0,4.776637244E-1
5.830491667E-1,-5.475608652E-1,1.490761372E0,5.898986900E-1
5.930571667E-1,-5.637707723E-1,1.496816602E0,5.316452193E-1
