"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.462500071E-5,1.654060364E-1,2.627037048E-1,9.454040222E0
1.008262500E-2,2.956352234E-1,3.517684937E-1,9.496551819E0
2.009062501E-2,3.793112183E-1,4.851411438E-1,9.593999176E0
3.009862501E-2,4.144880676E-1,5.821394348E-1,9.772128754E0
4.010662501E-2,4.357438660E-1,7.035369873E-1,9.919871521E0
5.011562501E-2,3.282673645E-1,8.283773804E-1,1.010368927E1
6.012362501E-2,1.305285645E-1,8.446934509E-1,1.045126648E1
7.013162501E-2,4.370910645E-2,8.053253174E-1,1.062535446E1
8.013962500E-2,-2.395019531E-1,7.691006470E-1,1.044692551E1
9.014762500E-2,-9.139993286E-1,2.851570129E-1,9.602082367E0
1.001566250E-1,-7.927514648E-1,3.938310242E-1,9.508676605E0
1.101646250E-1,-5.709127808E-1,6.382727051E-1,9.572593689E0
1.201726250E-1,-3.805087280E-1,6.857240295E-1,9.674382019E0
1.301806250E-1,-1.742376709E-1,7.411088562E-1,9.797276459E0
1.401886250E-1,6.017486572E-2,7.732919312E-1,9.977501678E0
1.501976250E-1,3.065625000E-1,8.428971863E-1,1.000624191E1
1.602056250E-1,5.912704468E-1,1.031055908E0,1.001567230E1
1.702136250E-1,8.421487427E-1,1.142873383E0,1.010503647E1
1.802216250E-1,9.406439209E-1,1.105600891E0,1.005294479E1
1.902296250E-1,8.680448914E-1,1.103804626E0,1.002644989E1
2.002376250E-1,8.442443848E-1,1.085841980E0,9.856253815E0
2.102466250E-1,7.372169495E-1,1.105900269E0,9.714947662E0
2.202546250E-1,6.795867920E-1,1.204994202E0,9.398206329E0
2.302626250E-1,5.996530151E-1,1.207838287E0,9.187444611E0
2.402706250E-1,4.394860840E-1,1.185085602E0,9.053173828E0
2.502786250E-1,3.290158081E-1,1.103205872E0,9.025481415E0
2.602876250E-1,1.362167358E-1,1.007405090E0,9.222471771E0
2.702956250E-1,-1.423539734E-1,7.249424744E-1,9.433383179E0
2.803036250E-1,-3.996688843E-1,5.655239868E-1,9.477541351E0
2.903116250E-1,-5.415737915E-1,5.432203674E-1,9.378148041E0
3.003196250E-1,-6.655160522E-1,5.694158936E-1,9.267528076E0
3.103286250E-1,-6.839277649E-1,6.718029785E-1,9.166937256E0
3.203366250E-1,-6.737489319E-1,7.464976501E-1,9.186546478E0
3.303446250E-1,-6.330335999E-1,8.470884705E-1,9.274413757E0
3.403526250E-1,-5.104385376E-1,8.964857483E-1,9.535770264E0
3.503606250E-1,-5.301974487E-1,7.620652771E-1,9.931547241E0
3.603696250E-1,-6.373745728E-1,6.451583862E-1,1.022912842E1
3.703776250E-1,-5.962101746E-1,5.899232483E-1,1.037417679E1
3.803856250E-1,-5.382806396E-1,5.893244934E-1,1.038330780E1
3.903936250E-1,-5.281018066E-1,6.147715759E-1,1.039917480E1
4.004016250E-1,-5.589376831E-1,7.249424744E-1,1.015682877E1
4.104106250E-1,-5.818400574E-1,9.119036865E-1,9.757908325E0
4.204161667E-1,-5.557942200E-1,1.158890076E0,9.320368195E0
4.304241667E-1,-6.581813049E-1,1.328337708E0,8.980874176E0
4.404321667E-1,-7.725434875E-1,1.491947479E0,8.774453430E0
4.504401667E-1,-8.855584717E-1,1.541045380E0,8.657247162E0
4.604481667E-1,-1.028511200E0,1.486259308E0,8.630153503E0
4.704571667E-1,-1.089584198E0,1.483115845E0,8.824000397E0
4.804651667E-1,-1.018182678E0,1.401984558E0,9.168883209E0
4.904731667E-1,-8.714877319E-1,1.333127747E0,9.491612091E0
5.004811667E-1,-7.453001404E-1,1.291663971E0,9.775122528E0
5.104891667E-1,-6.617738342E-1,1.249900818E0,9.890233154E0
5.204981667E-1,-5.975573730E-1,1.281934204E0,9.819729767E0
