"Time (s)","X (hPa)"
-5.765083750E-1,1.005180969E3
4.293976250E-1,1.005181732E3
1.435306625E0,1.005182419E3
2.441235625E0,1.005183563E3
3.447160625E0,1.005183563E3
3.798081625E0,1.005183182E3
4.871008625E0,1.005183182E3
5.943983625E0,1.005183182E3
7.016943625E0,1.005182495E3
8.089918625E0,1.005180283E3
9.162874625E0,1.005178299E3
1.023585962E1,1.005176239E3
1.130882462E1,1.005173492E3
1.238178663E1,1.005171661E3
1.345474862E1,1.005171661E3
1.452767762E1,1.005171661E3
1.560064862E1,1.005173645E3
1.667361762E1,1.005175171E3
1.774657062E1,1.005176926E3
1.881953262E1,1.005178757E3
1.989250162E1,1.005181046E3
2.096547562E1,1.005181046E3
2.203847762E1,1.005180817E3
2.311144562E1,1.005179367E3
2.418438462E1,1.005177536E3
2.525729362E1,1.005174789E3
2.633026763E1,1.005172806E3
2.740326662E1,1.005170822E3
2.847626962E1,1.005170135E3
2.954924962E1,1.005169754E3
3.062222862E1,1.005169754E3
3.169520462E1,1.005170517E3
3.276823362E1,1.005171585E3
3.384126963E1,1.005172806E3
3.491428263E1,1.005174942E3
3.598729763E1,1.005176926E3
3.706031262E1,1.005178299E3
3.813334262E1,1.005178299E3
3.920634662E1,1.005178375E3
4.027936662E1,1.005178375E3
4.135237362E1,1.005178375E3
4.242536062E1,1.005178604E3
4.349835162E1,1.005179367E3
4.457132163E1,1.005179596E3
4.564430862E1,1.005179367E3
4.671734262E1,1.005179214E3
4.779036463E1,1.005176926E3
4.886340062E1,1.005175018E3
4.993641762E1,1.005172424E3
5.100946362E1,1.005170288E3
5.208246363E1,1.005168076E3
5.315541462E1,1.005167542E3
5.422844563E1,1.005167542E3
5.530145263E1,1.005167694E3
5.637443463E1,1.005167999E3
5.744745962E1,1.005167999E3
5.852049962E1,1.005167694E3
5.959355563E1,1.005167694E3
6.066659462E1,1.005167694E3
6.173962462E1,1.005167770E3
6.281269062E1,1.005167847E3
6.388574162E1,1.005169067E3
6.495877663E1,1.005170593E3
6.603176762E1,1.005172806E3
6.710478962E1,1.005175018E3
6.817782762E1,1.005177078E3
6.925088062E1,1.005178757E3
7.032392663E1,1.005179443E3
7.139696663E1,1.005179443E3
7.247003063E1,1.005179596E3
7.354309962E1,1.005180283E3
7.461612163E1,1.005180283E3
7.568913663E1,1.005180435E3
7.676217062E1,1.005180511E3
7.783519962E1,1.005180511E3
7.890824763E1,1.005180283E3
7.998127062E1,1.005179749E3
8.105428663E1,1.005179214E3
8.212734862E1,1.005178375E3
8.320036862E1,1.005178070E3
8.427338063E1,1.005176697E3
8.534636762E1,1.005174942E3
8.641935562E1,1.005174103E3
8.749236262E1,1.005172272E3
8.856536663E1,1.005169067E3
8.963834262E1,1.005167160E3
9.071134762E1,1.005166092E3
9.178435462E1,1.005164185E3
9.285731462E1,1.005162506E3
9.393028362E1,1.005162506E3
9.500324662E1,1.005162125E3
9.607622163E1,1.005162125E3
9.714913962E1,1.005163803E3
9.822209263E1,1.005165329E3
9.929505063E1,1.005165710E3
1.003680266E2,1.005165710E3
1.014409756E2,1.005165329E3
1.025139196E2,1.005163651E3
1.035868696E2,1.005161667E3
1.046598196E2,1.005160904E3
1.057327466E2,1.005160294E3
1.068056936E2,1.005160217E3
1.078786306E2,1.005160217E3
1.089516086E2,1.005160217E3
1.100245786E2,1.005160294E3
1.110975376E2,1.005161896E3
1.121704936E2,1.005162811E3
1.132434656E2,1.005163879E3
1.143164526E2,1.005164185E3
1.153894076E2,1.005164719E3
1.164623736E2,1.005164719E3
1.175353256E2,1.005164871E3
1.186083336E2,1.005165482E3
1.196813296E2,1.005166779E3
1.207543196E2,1.005166931E3
1.218273156E2,1.005166931E3
1.229003176E2,1.005166168E3
1.239732926E2,1.005164871E3
1.250462466E2,1.005163422E3
1.261192176E2,1.005161667E3
1.271921566E2,1.005159836E3
1.282651156E2,1.005158539E3
1.293380756E2,1.005157471E3
1.304110676E2,1.005156708E3
1.314840816E2,1.005156708E3
1.325570826E2,1.005157013E3
1.336300616E2,1.005157471E3
1.347030646E2,1.005157471E3
1.357760486E2,1.005157547E3
1.368490026E2,1.005158081E3
1.379219466E2,1.005159378E3
1.389948886E2,1.005159988E3
1.400678116E2,1.005161057E3
1.411407496E2,1.005161057E3
1.422136996E2,1.005161057E3
1.432866146E2,1.005159760E3
1.443595606E2,1.005158615E3
1.454324806E2,1.005157471E3
1.465054246E2,1.005157471E3
1.475784186E2,1.005157547E3
1.486513196E2,1.005157700E3
1.497242816E2,1.005159378E3
1.507972686E2,1.005160828E3
1.518702216E2,1.005162354E3
1.529431836E2,1.005162506E3
1.540161586E2,1.005163651E3
1.550891006E2,1.005163651E3
