"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.734806167E0,-6.793794781E-2,-1.820019260E-2,1.913444884E-2
2.744814167E0,-4.384859279E-2,-1.314844470E-2,4.001301713E-3
2.754822167E0,-1.067318860E-2,2.003340609E-2,2.023242041E-2
2.764830167E0,1.635039225E-2,7.832088321E-2,5.839934945E-2
2.774838167E0,3.260340169E-2,1.416750848E-1,1.045146510E-1
2.784846167E0,3.821970522E-2,1.939347386E-1,1.445778757E-1
2.794855167E0,3.528437018E-2,2.356773913E-1,1.659689248E-1
2.804863167E0,2.479187772E-2,2.444675565E-1,1.607902050E-1
2.814871167E0,2.044906095E-2,2.507619262E-1,1.598213464E-1
2.824879167E0,2.585834824E-2,2.439603359E-1,1.599392444E-1
2.834887167E0,4.454042017E-2,2.355791032E-1,1.738292277E-1
2.844895167E0,7.445380092E-2,2.156165093E-1,1.905372143E-1
2.854903167E0,1.122190207E-1,1.766976118E-1,2.064725012E-1
2.864912167E0,1.669128239E-1,1.522447020E-1,2.346825451E-1
2.874920167E0,2.204950899E-1,1.105419919E-1,2.695132196E-1
2.884928167E0,2.554565668E-1,5.904468894E-2,2.982302308E-1
2.894936167E0,2.778396308E-1,2.675689291E-3,3.224135935E-1
2.904944167E0,2.749498188E-1,-7.654960454E-2,3.349369764E-1
2.914952167E0,2.568224967E-1,-1.586431265E-1,3.275682926E-1
2.924960167E0,2.388208210E-1,-2.382669002E-1,3.102661073E-1
2.934969167E0,2.251100689E-1,-2.977629900E-1,2.826022506E-1
2.944977167E0,2.125379294E-1,-3.384335637E-1,2.504431605E-1
2.954985167E0,1.900517941E-1,-3.805868626E-1,2.168231755E-1
2.964993167E0,1.674807817E-1,-3.851784170E-1,1.769558191E-1
2.975001167E0,1.355585456E-1,-3.563049436E-1,1.474887431E-1
2.985009167E0,7.416545600E-2,-3.322173953E-1,1.266175359E-1
2.995018167E0,-7.605039049E-3,-2.770457566E-1,1.246635765E-1
3.005026167E0,-8.265499026E-2,-2.060567737E-1,1.480437517E-1
3.015034167E0,-1.321945637E-1,-1.392468363E-1,1.665290296E-1
