"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.258462500E-2,-3.690777588E1,4.585998535E0,-3.819909668E1
2.259262500E-2,-3.682873535E1,4.606582642E0,-3.833746338E1
3.260062501E-2,-3.685734558E1,4.636123657E0,-3.822412109E1
4.260862501E-2,-3.681796265E1,4.723495483E0,-3.871112061E1
5.261762500E-2,-3.683485413E1,4.828857422E0,-3.808624268E1
6.262562501E-2,-3.683798218E1,4.986740112E0,-3.840429688E1
7.263362501E-2,-3.680340576E1,5.018020630E0,-3.794854736E1
8.264162501E-2,-3.681242371E1,5.001602173E0,-3.804486084E1
9.264962500E-2,-3.686184692E1,5.074111938E0,-3.871026611E1
1.026586250E-1,-3.676683044E1,5.227020264E0,-3.805426025E1
1.126666250E-1,-3.686953735E1,5.258407593E0,-3.869671631E1
1.226746250E-1,-3.682385254E1,5.368392944E0,-3.828790283E1
1.326826250E-1,-3.699673462E1,5.449081421E0,-3.800872803E1
1.426906250E-1,-3.711853027E1,5.499832153E0,-3.843847656E1
1.526996250E-1,-3.724597168E1,5.448104858E0,-3.780688477E1
1.627076250E-1,-3.746220398E1,5.499191284E0,-3.843725586E1
1.727156250E-1,-3.764651489E1,5.444915771E0,-3.833868408E1
1.827236250E-1,-3.765321350E1,5.295303345E0,-3.754602051E1
1.927316250E-1,-3.765321350E1,5.295303345E0,-3.754602051E1
2.027396250E-1,-3.773823547E1,5.279052734E0,-3.759051514E1
2.127486250E-1,-3.791221619E1,5.184707642E0,-3.774890137E1
2.227566250E-1,-3.798497009E1,5.235641479E0,-3.769494629E1
2.327646250E-1,-3.781127930E1,5.323074341E0,-3.809539795E1
2.427726250E-1,-3.761553955E1,5.342605591E0,-3.758203125E1
2.527806250E-1,-3.747708130E1,5.421173096E0,-3.850506592E1
2.627896250E-1,-3.738191223E1,5.666885376E0,-3.851824951E1
2.727976250E-1,-3.718951416E1,5.689071655E0,-3.853637695E1
2.828056250E-1,-3.683168030E1,5.839508057E0,-3.925201416E1
2.928136250E-1,-3.663119507E1,6.002731323E0,-3.917401123E1
3.028216250E-1,-3.665061951E1,6.125503540E0,-3.964721680E1
3.128306250E-1,-3.661186218E1,6.263290405E0,-3.973876953E1
3.228386250E-1,-3.644940186E1,6.395019531E0,-3.948046875E1
3.328466250E-1,-3.647120667E1,6.475753784E0,-3.997332764E1
